idxCompression,T,B,F,dx,dy,dz,D2,D3
0,0.677,6.15492,111.768115597464,4.49063291139241,0.312531645569621,-1.46899080171557,4.5014953042698,4.73512343554929
0,1.277,6.15123,118.834746188671,4.47658227848101,0.334367088607596,-1.35829357955451,4.48905226589691,4.69004815478617
0,1.877,6.15369,123.968461490402,4.48810126582278,0.314810126582278,-1.24821801720803,4.49912862542057,4.66906913705094
0,2.477,6.15369,131.802418939755,4.47,0.311139240506328,-1.13889951144549,4.48081550914372,4.62328884282106
0,3.077,6.15369,130.50166168361,4.52291139240506,0.351518987341771,-1.03016910713156,4.53655078909178,4.65204701731373
0,3.677,6.15369,135.215392548128,4.52278481012658,0.367215189873416,-0.919660136576792,4.53766784090523,4.62992485913043
1,3.807,3.69492,66.5025375948188,4.5623417721519,0.370379746835441,-0.757662142573764,4.57735115572183,4.63963312397408
1,3.821,3.69369,70.0103207138252,4.55854430379747,0.358037974683544,-0.55524098252616,4.57258322625186,4.60617085111663
1,3.837,3.70476,70.4181320007023,4.55955696202532,0.361898734177217,-0.540665722044429,4.57389663019975,4.6057409617505
1,3.851,3.73674,71.6696179555187,4.55677215189873,0.364177215189875,-0.527235173256714,4.57130150924037,4.60160563459129
1,3.867,3.79455,73.5203043370733,4.55626582278481,0.365189873417721,-0.513831780353353,4.5708775843949,4.59966792171184
1,3.881,3.87573,75.8157097033117,4.55822784810126,0.365126582278481,-0.505802280262062,4.57282828633355,4.60071673579352
1,3.897,3.9729,78.503840173541,4.55936708860759,0.366708860759495,-0.506678524014263,4.57409047103767,4.60206766181625
1,3.911,4.10205,82.5436124280834,4.55658227848101,0.359240506329114,-0.507002787384514,4.57072158438411,4.59875500851812
1,3.927,4.24842,87.2372007186614,4.55189873417721,0.359810126582278,-0.506177149524758,4.56609739420824,4.59406799254172
1,3.941,4.41693,91.7577385967964,4.55778481012658,0.360126582278482,-0.505065914466375,4.57199010614461,4.59980272496984
1,3.957,4.61373,98.088239005603,4.55259493670886,0.364303797468354,-0.504283660259467,4.56714767821198,4.59490369045987
1,3.971,4.83144,104.100761965829,4.55873417721519,0.365379746835444,-0.503087649306011,4.57335321814393,4.60094086473535
1,3.987,5.0676,111.21226498272,4.5573417721519,0.376962025316455,-0.506433238867979,4.57290546553625,4.60086285626529
1,4.001,5.3259,118.929706849833,4.55892405063291,0.379556962025317,-0.506817816946804,4.57469692841625,4.60268576881323
1,4.017,5.61618,128.008475644143,4.55848101265823,0.377341772151897,-0.506944963369932,4.5740721415142,4.60207878590344
1,4.031,5.91876,137.094377001229,4.56050632911392,0.378607594936708,-0.510526908234965,4.57619511044185,4.60458460806877
1,4.047,6.2484,147.068486290197,4.56113924050633,0.381962025316458,-0.51897773603427,4.5771045607535,4.60643289873735
1,4.061,6.60018,157.814602876367,4.56132911392405,0.386265822784809,-0.52675,4.57765492052239,4.60786177460683
1,4.077,6.97533,169.308017589385,4.56259493670886,0.385949367088607,-0.532501313596695,4.57888954555987,4.60974913844774
1,4.091,7.37385,181.080869559317,4.56481012658228,0.396139240506331,-0.539487188489711,4.58196658538853,4.6136172593922
1,4.107,7.78959,193.890676403095,4.56417721518987,0.397025316455696,-0.551347483832178,4.58141274647517,4.6144692870896
1,4.121,8.23485,206.937814604336,4.5676582278481,0.391075949367089,-0.565161901279335,4.58436932244795,4.61907458905564
1,4.137,8.6961,219.511418951244,4.57341772151899,0.400822784810128,-0.577052405761059,4.59094854690476,4.62707229674678
1,4.151,9.1881,234.483710868274,4.57398734177215,0.398227848101266,-0.584615307447776,4.59129019140538,4.62836047422816
1,4.167,9.69855,249.869686906559,4.57088607594937,0.403417721518986,-0.604655447236036,4.58865398317888,4.62832081723119
1,4.181,10.2336,264.943531593552,4.57227848101266,0.404430379746836,-0.62480105944297,4.59013011144494,4.63245839742513
1,4.197,10.78464,280.43102870143,4.57487341772152,0.395253164556962,-0.643088687533673,4.59191592391099,4.63672890217889
1,4.211,11.36643,297.471067519462,4.57132911392405,0.409936708860759,-0.65767951626572,4.58967297016696,4.63655478984092
1,4.227,11.9679,316.42223672881,4.56708860759494,0.397911392405064,-0.669760861239335,4.5843900167666,4.63305638181506
1,4.241,12.59151,334.289327004878,4.56753164556962,0.396455696202533,-0.679399813979877,4.58470527431496,4.63477146789001
1,4.257,13.24464,354.713837225815,4.5629746835443,0.391835443037976,-0.686221972926123,4.5797677863716,4.63089338823662
1,4.271,13.90761,374.036984070518,4.56215189873418,0.393037974683544,-0.690618361438542,4.57905108037322,4.63083820898801
1,4.287,14.60133,394.73868977346,4.56018987341772,0.382025316455696,-0.698389228994891,4.57616378903057,4.62914922412431
1,4.301,15.31473,416.830222808984,4.55430379746835,0.382278481012657,-0.70417417496736,4.57031945455457,4.62424925640595
1,4.317,16.05273,438.01352586342,4.55303797468354,0.378544303797467,-0.709438428780356,4.56874715746537,4.62350013226757
1,4.331,16.8141,460.029869404272,4.54981012658228,0.383291139240507,-0.713188371876165,4.56592644327205,4.621290073037
1,4.347,17.59515,484.02831947615,4.54417721518987,0.383607594936707,-0.713512310739789,4.56034004762188,4.61582074690094
1,4.361,18.4008,507.358412215021,4.54335443037975,0.373481012658226,-0.71199362388714,4.55867936434089,4.61394543393433
1,4.377,19.22982,531.830736869248,4.54018987341772,0.371012658227848,-0.708920230496997,4.55532375131012,4.61015643687479
1,4.391,20.08098,556.855351652409,4.53753164556962,0.362531645569618,-0.705868204491737,4.55199106200629,4.60639474542701
1,4.407,20.95674,574.618897016871,4.53386075949367,0.355,-0.759288834709467,4.54773772182132,4.6106873588426
1,4.421,21.85464,594.536257280448,4.52962025316456,0.353987341772152,-0.793357405638718,4.54343115673754,4.61217764717441
1,4.437,22.77099,610.874058402608,4.52582278481012,0.345126582278482,-0.847401132830682,4.53896290327446,4.61738810554456
1,4.451,23.71317,634.702806317716,4.525,0.344493670886076,-0.844808208821724,4.53809441167552,4.61605911996079
1,4.467,24.67749,660.540217481593,4.52145569620253,0.336075949367087,-0.843555725473522,4.53392861175221,4.6117344804796
1,4.481,25.66641,683.969505168435,4.52183544303798,0.331582278481012,-0.84280602424854,4.53397646457468,4.61164445461993
1,4.497,26.67501,709.250716357281,4.52018987341772,0.322784810126581,-0.840480969519261,4.53170018043963,4.60898196845253
1,4.511,27.70698,734.782112401767,4.51867088607595,0.318037974683545,-0.835751266800934,4.52984930544176,4.60630165208169
1,4.527,28.76232,761.484827810662,4.51525316455696,0.306582278481013,-0.834468663255183,4.5256495482439,4.601938915661
1,4.541,29.84226,785.172399527604,4.51639240506329,0.297848101265823,-0.832845974365608,4.52620302769783,4.60218929043102
1,4.56,30.94065,808.42563504798,4.51601265822785,0.299556962025317,-0.833361520823634,4.52593688674201,4.60202087426399
1,4.572,32.06364,831.549832004321,4.51683544303798,0.296772151898733,-0.832248974950863,4.52657443654986,4.60244657610856
1,4.586,33.21246,855.623804756932,4.51594936708861,0.290696202531645,-0.833358773019646,4.52529589842193,4.60138998704121
1,4.601,34.3785,879.12271086093,4.51626582278481,0.28506329113924,-0.832263715774348,4.52525336992409,4.60114996002128
1,4.617,35.56914,900.591643905827,4.51892405063291,0.279620253164557,-0.831744015802648,4.52756690302511,4.60333142074214
1,4.637,36.78315,926.376485913826,4.51607594936709,0.274113924050633,-0.830503643979762,4.52438729816649,4.59998007892143
1,4.65,38.0193,950.05516416984,4.51550632911392,0.268417721518986,-0.830245853162135,4.52347714501724,4.59903834058668
1,4.661,39.28251,973.361695007426,4.51550632911392,0.26253164556962,-0.829499999999999,4.52313168868577,4.59856396315126
1,4.677,40.56417,994.612132817038,4.51784810126582,0.253164556962025,-0.82926029395448,4.52493577402077,4.60029525075755
1,4.691,41.86797,1015.88511299174,4.51911392405063,0.248797468354431,-0.82976041195362,4.52595744995552,4.60139035293174
1,4.707,43.19637,1039.92819679733,4.51677215189873,0.240696202531646,-0.832039867342998,4.52318088673017,4.59907117524063
