 	Profile_Slice_1	Profile_Slice_2
1	348.935	348.935
2	343.480	343.480
3	348.171	348.171
4	355.364	355.364
5	356.911	356.911
6	353.279	353.279
7	345.151	345.151
8	358.201	358.201
9	339.960	339.960
10	338.790	338.790
11	342.532	342.532
12	330.880	330.880
13	337.451	337.451
14	334.621	334.621
15	328.186	328.186
16	322.831	322.831
17	331.758	331.758
18	324.750	324.750
19	330.999	330.999
20	334.064	334.064
21	328.317	328.317
22	320.427	320.427
23	328.162	328.162
24	319.310	319.310
25	323.715	323.715
26	331.179	331.179
27	327.054	327.054
28	311.551	311.551
29	308.076	308.076
30	307.022	307.022
31	310.573	310.573
32	321.731	321.731
33	314.930	314.930
34	305.164	305.164
35	316.822	316.822
36	315.050	315.050
37	314.951	314.951
38	316.429	316.429
39	306.563	306.563
40	313.294	313.294
41	326.768	326.768
42	319.924	319.924
43	319.094	319.094
44	318.281	318.281
45	320.470	320.470
46	329.273	329.273
47	328.403	328.403
48	322.760	322.760
49	320.936	320.936
50	328.849	328.849
51	322.350	322.350
52	319.555	319.555
53	316.222	316.222
54	309.229	309.229
55	301.731	301.731
56	309.328	309.328
57	312.489	312.489
58	312.833	312.833
59	305.796	305.796
60	309.728	309.728
61	300.205	300.205
62	308.269	308.269
63	316.019	316.019
64	303.297	303.297
65	301.846	301.846
66	310.734	310.734
67	307.525	307.525
68	305.099	305.099
69	308.789	308.789
70	303.323	303.323
71	305.145	305.145
72	303.620	303.620
73	294.347	294.347
74	294.129	294.129
75	290.073	290.073
76	291.744	291.744
77	297.740	297.740
78	285.696	285.696
79	294.467	294.467
80	298.308	298.308
81	300.960	300.960
82	294.879	294.879
83	293.369	293.369
84	294.201	294.201
85	288.324	288.324
86	283.921	283.921
87	287.628	287.628
88	282.060	282.060
89	277.659	277.659
90	280.358	280.358
91	283.891	283.891
92	280.741	280.741
93	288.348	288.348
94	286.596	286.596
95	295.279	295.279
96	282.020	282.020
97	288.274	288.274
98	282.061	282.061
99	287.175	287.175
100	282.395	282.395
101	279.081	279.081
102	288.100	288.100
103	283.327	283.327
104	275.347	275.347
105	279.762	279.762
106	277.623	277.623
107	279.831	279.831
108	271.701	271.701
109	275.348	275.348
110	274.655	274.655
111	270.533	270.533
112	269.717	269.717
113	269.136	269.136
114	267.872	267.872
115	263.341	263.341
116	263.725	263.725
117	267.532	267.532
118	263.320	263.320
119	267.839	267.839
120	264.660	264.660
121	256.819	256.819
122	256.507	256.507
123	252.128	252.128
124	263.744	263.744
125	255.684	255.684
126	267.016	267.016
127	265.163	265.163
128	254.451	254.451
129	256.422	256.422
130	259.694	259.694
131	259.147	259.147
132	267.055	267.055
133	258.112	258.112
134	258.315	258.315
135	256.483	256.483
136	258.012	258.012
137	268.620	268.620
138	267.945	267.945
139	261.074	261.074
140	252.670	252.670
141	256.494	256.494
142	260.439	260.439
143	251.352	251.352
144	250.629	250.629
145	246.130	246.130
146	255.830	255.830
147	257.020	257.020
148	252.773	252.773
149	257.710	257.710
150	266.347	266.347
151	253.599	253.599
152	260.776	260.776
153	256.887	256.887
154	246.724	246.724
155	255.696	255.696
156	258.809	258.809
157	251.290	251.290
158	255.514	255.514
159	249.137	249.137
160	253.775	253.775
161	255.316	255.316
162	248.758	248.758
163	253.799	253.799
164	257.377	257.377
165	246.865	246.865
166	241.796	241.796
167	254.717	254.717
168	250.369	250.369
169	249.564	249.564
170	258.024	258.024
171	252.471	252.471
172	252.886	252.886
173	250.757	250.757
174	260.506	260.506
175	240.503	240.503
176	252.053	252.053
177	246.265	246.265
178	243.323	243.323
179	252.455	252.455
180	256.638	256.638
181	257.620	257.620
182	252.142	252.142
183	260.167	260.167
184	256.510	256.510
185	252.921	252.921
186	251.026	251.026
187	252.099	252.099
188	238.898	238.898
189	241.108	241.108
190	240.322	240.322
191	245.452	245.452
192	238.890	238.890
193	254.129	254.129
194	243.326	243.326
195	237.898	237.898
196	239.725	239.725
197	245.517	245.517
198	242.534	242.534
199	242.500	242.500
200	240.040	240.040
201	242.469	242.469
202	252.333	252.333
203	252.216	252.216
204	243.047	243.047
205	246.638	246.638
206	244.903	244.903
207	240.468	240.468
208	243.676	243.676
209	244.126	244.126
210	247.932	247.932
211	247.255	247.255
212	244.992	244.992
213	247.113	247.113
214	238.661	238.661
215	236.966	236.966
216	245.235	245.235
217	239.301	239.301
