 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	495.000	574.000	495.000	563.000	611.000	580.000	562.000	532.000	523.000
2	539.941	620.753	539.941	578.372	628.434	623.366	613.598	526.421	516.411
3	531.848	588.924	531.848	572.947	553.368	594.831	602.165	538.802	561.994
4	545.869	638.703	545.869	542.695	580.998	597.395	591.822	562.263	544.086
5	510.783	649.179	510.783	567.044	600.707	615.327	614.655	572.636	528.061
6	526.011	648.416	526.011	595.352	605.204	611.142	614.102	561.907	528.627
7	532.669	629.707	532.669	564.578	595.077	588.624	632.768	561.351	565.683
8	540.041	622.940	540.041	519.150	558.252	631.054	643.874	579.075	575.747
9	577.185	644.793	577.185	546.022	584.579	627.300	619.878	566.756	544.600
10	552.433	590.946	552.433	565.422	571.759	585.626	586.288	563.667	498.648
11	556.046	628.025	556.046	546.607	559.065	633.269	639.954	571.258	548.180
12	557.850	557.177	557.850	579.324	583.864	621.747	578.199	585.676	550.280
13	546.963	607.367	546.963	497.191	571.797	628.891	541.183	570.061	561.287
14	560.630	594.097	560.630	554.066	535.329	613.479	588.668	589.550	591.271
15	557.930	618.176	557.930	572.929	558.774	599.905	543.174	637.559	618.533
16	567.582	606.920	567.582	572.331	540.565	589.672	550.034	603.672	563.988
17	525.418	588.632	525.418	578.979	535.986	606.433	571.286	578.693	561.078
18	528.721	576.593	528.721	575.492	572.657	645.027	569.758	585.520	589.657
19	545.471	592.985	545.471	560.155	585.205	636.057	588.555	584.891	547.395
20	559.416	599.212	559.416	567.663	537.849	611.747	589.545	601.640	541.058
21	551.329	599.881	551.329	586.690	557.727	601.648	574.232	587.932	614.685
22	553.726	623.725	553.726	620.596	610.000	610.727	560.202	551.675	616.257
23	555.418	609.208	555.418	615.996	590.699	625.925	567.313	541.423	586.485
24	554.820	572.211	554.820	653.781	621.545	636.840	592.172	603.871	596.966
25	559.797	610.430	559.797	654.506	602.864	630.239	621.614	550.502	630.095
26	595.478	586.607	595.478	650.957	630.796	640.391	616.262	603.730	637.070
27	573.070	586.100	573.070	693.994	638.003	630.764	618.727	624.177	610.542
28	577.422	609.346	577.422	699.356	626.090	641.273	655.048	611.258	595.333
29	568.183	628.033	568.183	659.047	592.715	635.243	629.898	635.847	583.209
30	542.781	631.464	542.781	696.944	604.443	615.910	657.614	593.004	576.937
31	567.122	610.410	567.122	679.924	605.858	665.361	631.613	550.780	634.013
32	594.444	658.569	594.444	638.229	570.731	728.132	626.841	637.188	649.749
33	617.154	601.417	617.154	646.718	568.359	667.993	634.213	542.773	660.360
34	634.100	666.003	634.100	628.456	601.720	662.986	635.740	480.298	612.906
35	597.034	710.574	597.034	601.580	605.177	628.167	618.697	538.049	605.626
36	621.432	668.868	621.432	609.050	559.711	586.099	549.869	490.577	599.964
37	632.711	684.960	632.711	572.934	544.083	624.134	590.177	466.801	604.566
38	651.957	688.310	651.957	593.205	538.105	621.543	557.061	459.019	621.249
39	625.059	632.596	625.059	573.653	534.192	623.639	492.184	421.866	607.698
40	667.839	628.849	667.839	544.804	499.028	603.133	484.871	441.189	576.573
41	658.625	642.842	658.625	509.723	505.305	600.511	481.532	449.089	528.487
42	636.013	666.420	636.013	527.419	500.704	594.765	505.923	454.847	532.813
43	642.726	647.334	642.726	515.051	455.438	568.097	498.985	450.065	540.264
44	657.207	673.894	657.207	520.390	485.839	514.436	464.080	405.655	508.318
45	542.708	639.030	542.708	533.899	447.679	509.611	470.289	411.577	506.629
