 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3
140	311.027	311.027	303.786
141	302.035	302.035	307.195
142	310.121	310.121	306.628
143	297.137	297.137	310.471
144	306.136	306.136	310.310
145	297.977	297.977	311.907
146	298.965	298.965	300.506
147	298.436	298.436	308.205
148	284.274	284.274	303.236
149	286.511	286.511	303.405
150	288.739	288.739	305.376
151	292.985	292.985	303.959
152	288.151	288.151	296.648
153	289.286	289.286	299.037
154	284.309	284.309	300.727
155	294.117	294.117	290.898
156	294.542	294.542	283.293
157	291.102	291.102	286.013
158	293.161	293.161	284.185
159	281.727	281.727	290.801
160	281.050	281.050	290.858
161	276.045	276.045	296.238
162	289.494	289.494	295.741
163	281.932	281.932	293.605
164	280.472	280.472	285.951
165	290.254	290.254	302.066
166	285.853	285.853	291.165
167	287.177	287.177	285.317
168	279.910	279.910	282.007
169	280.915	280.915	287.852
170	282.413	282.413	294.581
171	277.071	277.071	291.039
172	274.328	274.328	281.021
173	276.820	276.820	283.117
174	285.030	285.030	287.480
175	274.933	274.933	285.572
176	287.754	287.754	276.456
177	279.239	279.239	284.851
178	280.250	280.250	296.300
179	267.594	267.594	278.294
180	285.320	285.320	285.453
181	289.429	289.429	288.531
182	287.506	287.506	291.823
183	275.695	275.695	283.294
184	270.575	270.575	285.157
185	267.529	267.529	298.487
186	275.787	275.787	290.511
187	271.389	271.389	288.077
188	263.771	263.771	282.871
189	271.331	271.331	276.195
190	271.355	271.355	279.552
191	267.330	267.330	285.597
192	268.357	268.357	281.925
193	286.094	286.094	278.599
194	274.968	274.968	281.468
195	274.131	274.131	282.604
196	277.174	277.174	284.188
197	265.157	265.157	277.618
198	276.224	276.224	286.223
199	275.141	275.141	292.436
200	276.413	276.413	283.060
201	278.277	278.277	275.825
202	271.456	271.456	290.956
203	270.172	270.172	286.304
204	272.526	272.526	277.081
205	265.273	265.273	276.771
206	264.426	264.426	284.466
207	270.133	270.133	279.379
208	276.176	276.176	276.462
209	281.091	281.091	286.440
210	282.751	282.751	289.675
211	274.061	274.061	281.320
212	273.774	273.774	283.000
213	266.201	266.201	286.736
214	272.044	272.044	284.970
215	265.509	265.509	270.936
216	274.806	274.806	284.325
217	279.643	279.643	277.111
218	270.683	270.683	279.435
219	267.751	267.751	276.047
220	273.722	273.722	289.283
221	274.531	274.531	284.818
222	266.737	266.737	279.619
223	268.649	268.649	281.402
224	269.408	269.408	281.351
225	264.570	264.570	280.517
226	268.198	268.198	277.232
227	270.470	270.470	281.174
228	266.803	266.803	283.871
229	264.925	264.925	286.651
230	265.124	265.124	291.955
231	273.747	273.747	279.666
232	279.780	279.780	283.777
233	277.628	277.628	278.397
234	266.373	266.373	282.207
235	264.500	264.500	284.988
236	262.733	262.733	282.227
237	265.177	265.177	274.380
238	264.585	264.585	272.900
239	265.654	265.654	282.078
240	266.860	266.860	284.342
241	269.954	269.954	280.205
242	262.830	262.830	281.824
243	272.844	272.844	273.926
244	277.309	277.309	274.742
245	268.960	268.960	274.054
246	272.601	272.601	283.169
247	271.767	271.767	275.156
248	265.765	265.765	283.149
249	264.800	264.800	282.401
250	267.873	267.873	279.458
251	267.643	267.643	287.137
252	273.092	273.092	277.791
253	266.455	266.455	278.277
254	269.523	269.523	271.373
255	269.761	269.761	275.714
256	269.995	269.995	274.010
257	269.711	269.711	276.590
258	267.278	267.278	274.588
259	284.618	284.618	279.857
260	271.596	271.596	275.129
261	274.365	274.365	274.189
262	271.720	271.720	273.594
263	270.931	270.931	272.990
264	269.999	269.999	272.614
265	271.882	271.882	276.155
266	261.837	261.837	286.393
267	268.259	268.259	270.058
268	267.445	267.445	278.990
269	279.059	279.059	273.181
270	276.488	276.488	281.696
271	266.491	266.491	277.310
272	260.039	260.039	274.210
273	260.065	260.065	266.430
274	257.237	257.237	271.911
275	250.954	250.954	279.938
276	260.114	260.114	278.121
277	257.657	257.657	283.555
278	264.468	264.468	275.066
279	273.167	273.167	274.212
280	274.054	274.054	287.482
281	267.168	267.168	275.957
282	262.385	262.385	273.187
283	269.880	269.880	278.279
284	264.761	264.761	273.078
285	263.413	263.413	273.625
286	264.628	264.628	269.764
287	269.766	269.766	271.323
288	259.832	259.832	281.066
289	261.914	261.914	282.394
290	272.547	272.547	277.754
291	260.830	260.830	279.063
292	265.673	265.673	270.989
293	266.374	266.374	266.858
294	267.556	267.556	269.355
295	271.116	271.116	264.620
296	274.066	274.066	271.824
297	266.416	266.416	277.224
298	264.867	264.867	276.762
299	261.465	261.465	279.903
300	267.780	267.780	270.015
301	265.243	265.243	269.895
302	260.717	260.717	280.203
303	259.049	259.049	275.775
304	268.933	268.933	273.851
305	263.664	263.664	278.861
306	265.320	265.320	277.174
307	257.704	257.704	278.292
308	261.077	261.077	276.116
309	261.667	261.667	271.601
310	263.917	263.917	271.634
311	272.396	272.396	274.915
312	267.907	267.907	269.026
313	260.367	260.367	277.042
314	268.158	268.158	281.304
315	267.962	267.962	268.095
316	269.141	269.141	280.818
317	265.775	265.775	277.949
318	267.757	267.757	274.924
319	265.773	265.773	274.761
320	262.423	262.423	270.738
321	254.492	254.492	268.419
322	263.234	263.234	265.972
323	260.682	260.682	272.561
324	256.466	256.466	279.163
325	268.226	268.226	284.411
326	266.114	266.114	271.293
327	268.193	268.193	266.389
328	276.857	276.857	271.276
329	268.243	268.243	275.345
330	262.967	262.967	269.976
331	255.192	255.192	275.665
332	252.618	252.618	272.815
333	264.368	264.368	268.198
334	264.863	264.863	284.578
335	268.640	268.640	284.998
336	259.118	259.118	274.139
337	269.018	269.018	270.763
338	268.002	268.002	273.587
339	271.005	271.005	277.668
