 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	459.348	456.537	466.596	469.227	456.254	461.861	465.476	462.053	466.096	448.099
2	460.585	458.759	458.268	462.589	466.295	461.879	469.238	450.336	470.975	463.972
3	455.559	460.312	467.786	467.989	466.709	474.853	473.338	465.708	475.280	476.220
4	454.986	460.651	463.266	470.521	462.451	466.649	470.775	464.982	468.272	458.310
5	455.832	455.015	462.941	469.411	458.742	469.969	472.108	470.436	460.821	461.015
6	471.652	453.339	468.328	466.792	464.700	466.821	471.692	466.489	465.723	466.479
7	471.503	455.531	459.503	477.567	470.281	461.366	462.568	463.945	469.383	461.851
8	473.021	454.673	463.213	465.719	458.158	469.181	474.111	467.420	469.603	455.452
9	468.068	445.945	469.057	458.669	462.705	462.591	473.990	470.853	467.250	463.163
10	469.468	458.125	474.802	466.453	454.341	474.064	474.029	473.285	470.357	482.357
11	462.964	469.753	471.947	470.291	475.025	471.940	486.405	466.731	473.156	475.803
12	467.333	464.442	471.148	471.082	475.745	468.006	473.860	461.353	467.718	464.425
13	468.404	462.020	469.527	476.315	469.751	464.759	474.866	469.176	472.571	470.555
14	474.338	461.065	477.312	472.490	472.830	473.093	476.472	467.001	481.321	466.106
15	469.263	462.015	469.198	472.538	464.540	471.638	477.575	473.663	479.414	470.038
16	477.572	455.725	466.254	462.555	470.398	472.702	475.121	470.538	474.866	465.769
17	473.634	467.325	454.180	479.705	480.406	467.271	471.360	472.742	472.821	468.100
18	466.817	466.909	462.262	477.613	480.039	467.500	478.751	471.768	461.662	471.286
19	469.275	451.548	470.570	472.979	474.324	471.954	474.728	458.035	472.067	467.814
20	473.825	465.480	480.216	474.949	472.850	478.361	476.444	472.096	475.807	473.205
21	461.107	465.383	470.270	470.936	480.311	477.721	476.521	486.899	472.178	461.755
22	463.005	461.649	479.542	469.240	477.617	479.437	471.177	470.610	477.082	456.824
23	475.879	450.182	461.402	464.211	483.409	484.863	473.150	467.860	473.532	466.328
24	473.145	446.455	467.746	468.094	476.080	484.223	483.973	460.746	492.282	463.743
25	464.017	459.358	473.112	473.034	485.057	475.984	475.469	474.579	480.294	483.827
26	468.068	453.677	470.016	471.131	481.602	469.886	479.726	477.548	479.040	475.205
27	478.963	463.446	470.627	480.095	480.747	471.601	475.678	464.701	482.423	469.509
28	472.760	456.625	474.046	482.412	478.041	481.378	484.358	482.152	478.627	472.368
29	476.194	456.010	479.776	474.260	479.551	482.748	468.396	469.469	477.509	469.760
30	479.154	458.696	476.267	474.399	481.276	486.358	472.075	478.392	483.493	472.801
31	475.817	465.750	476.879	481.954	486.997	480.626	479.871	484.365	478.607	471.719
32	469.139	464.274	480.588	487.472	471.917	475.729	486.655	479.569	477.958	469.911
33	466.175	466.644	484.000	486.479	489.069	487.603	479.892	469.296	492.299	472.810
34	467.061	458.176	475.233	473.195	482.356	483.663	481.610	476.117	473.674	471.830
35	472.338	458.256	486.421	475.858	484.187	482.263	474.685	481.910	479.703	478.981
36	481.261	462.501	478.532	479.422	481.047	486.747	476.187	494.154	483.341	484.848
37	481.100	465.902	466.313	474.444	475.777	489.886	482.208	474.462	494.373	493.233
38	475.878	464.328	480.207	489.578	483.898	485.832	487.900	472.971	478.426	476.006
39	482.754	461.797	480.989	476.437	487.755	481.742	486.671	491.428	477.954	480.088
40	481.489	475.286	483.276	481.609	488.049	476.168	482.601	488.996	472.311	485.152
41	478.126	467.435	480.754	476.606	486.047	487.533	491.935	473.998	480.308	476.917
42	472.284	472.936	487.999	483.649	484.922	494.889	486.015	485.960	480.348	482.912
43	485.821	478.757	485.853	481.507	480.836	496.506	485.493	498.573	478.499	478.442
44	495.271	483.476	490.872	475.675	489.931	479.573	481.199	490.761	475.035	476.730
45	486.337	480.837	478.070	480.370	489.878	485.061	480.170	479.407	488.904	489.000
46	485.988	475.073	486.081	482.133	487.566	485.422	482.192	492.301	490.453	489.481
47	488.763	472.822	482.930	485.851	488.785	485.796	469.933	485.919	486.050	488.005
48	477.222	468.854	489.377	484.696	493.830	479.587	488.273	482.253	490.726	475.984
49	481.210	468.408	489.586	489.324	492.684	479.148	503.722	480.040	492.628	475.769
50	481.348	467.768	474.380	499.207	487.014	484.961	497.256	486.599	480.293	482.736
51	485.440	474.884	490.564	493.721	489.182	498.336	491.754	498.021	484.924	482.383
52	488.622	474.358	495.521	502.199	497.198	488.100	485.459	486.360	494.349	489.255
53	476.860	479.700	491.084	495.839	491.915	496.464	484.234	486.480	490.348	488.110
54	501.026	484.199	503.630	494.329	491.943	486.329	489.344	495.774	495.436	481.771
55	490.387	474.416	494.103	499.438	493.733	492.718	485.425	504.363	490.888	496.114
56	490.376	471.275	495.512	492.998	492.246	495.828	479.681	495.995	484.862	482.700
57	494.981	467.976	487.601	497.112	494.880	503.435	471.585	492.918	498.691	489.761
58	491.274	477.072	494.048	492.175	494.620	491.912	491.211	488.978	495.241	493.499
59	488.648	473.632	493.552	491.671	496.854	488.724	493.645	500.808	493.943	498.609
60	496.605	479.706	488.981	489.601	491.061	491.126	485.103	495.280	512.937	485.029
61	500.170	475.205	495.694	498.990	500.005	484.154	500.025	498.774	503.950	495.099
62	505.999	481.184	487.053	506.664	507.474	508.502	505.772	499.279	492.731	498.387
63	499.632	493.967	492.659	499.885	489.821	507.351	508.511	486.836	503.524	496.380
64	489.025	482.946	492.132	505.893	494.010	506.573	506.402	494.367	498.463	501.217
65	495.754	476.859	491.104	498.689	496.871	491.844	498.188	501.369	497.938	494.015
66	493.128	485.460	504.435	490.423	499.424	499.871	503.585	488.328	500.029	499.103
67	496.335	495.157	507.318	496.080	492.130	503.251	499.952	512.701	506.130	492.649
68	513.589	487.698	505.474	500.468	509.410	500.592	507.995	511.609	506.834	504.032
69	507.282	486.787	501.097	499.360	496.041	505.619	501.774	507.928	500.262	498.785
70	503.932	487.603	494.636	498.611	505.471	497.924	494.371	512.306	507.910	503.859
71	506.196	477.570	493.844	489.089	505.156	497.841	511.285	508.754	504.158	502.489
72	509.367	473.351	501.224	501.590	501.222	511.779	504.476	498.438	518.621	505.019
73	501.912	477.094	502.267	497.706	498.227	497.605	508.216	504.574	508.799	512.290
74	493.546	486.712	490.440	503.381	509.284	503.316	518.031	498.226	509.107	502.028
75	508.407	489.371	507.282	514.623	507.466	504.625	516.507	495.827	515.638	500.742
76	501.776	487.290	512.471	505.659	499.529	506.980	512.600	509.301	512.774	510.119
77	500.452	490.754	500.277	506.526	510.683	510.359	518.876	516.972	520.992	511.144
78	502.059	488.002	497.370	512.193	510.929	505.117	515.654	517.353	516.479	503.598
79	511.380	478.178	496.196	516.402	506.813	522.562	516.725	517.495	514.530	514.175
80	515.476	486.744	504.921	519.476	516.911	529.910	518.947	519.897	513.189	516.052
81	511.386	492.502	504.661	513.601	513.149	506.580	521.398	512.305	508.421	506.751
82	515.121	499.780	506.381	517.904	518.158	512.758	515.760	516.110	511.771	511.729
83	518.246	488.374	508.002	512.599	511.778	518.646	520.325	511.079	506.972	512.242
84	511.708	497.213	526.232	525.459	520.114	503.128	526.781	518.671	511.814	510.533
85	510.823	503.053	510.036	519.967	519.963	521.012	520.395	516.579	517.099	506.868
86	516.508	510.545	501.341	515.571	523.270	531.749	524.436	508.883	517.713	523.170
87	513.593	496.668	521.307	511.426	525.513	529.244	526.028	526.249	522.900	520.462
88	502.096	502.988	515.129	518.716	534.328	524.319	527.328	536.165	536.842	525.723
89	508.027	513.299	522.641	535.632	529.328	518.686	535.696	533.970	532.673	524.805
90	522.754	513.379	514.975	529.831	519.932	517.757	534.942	526.532	545.997	532.175
