 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	589.000	705.000	798.000	638.000	557.000	530.000	531.000	542.000	583.000
2	575.967	770.330	756.340	639.021	616.009	544.054	525.365	523.445	531.456
3	560.940	774.759	716.611	635.349	587.938	501.488	548.088	529.368	545.941
4	617.169	763.640	718.830	597.479	583.767	546.973	552.553	555.831	539.721
5	586.338	655.111	672.182	627.949	558.196	516.905	505.411	586.483	561.146
6	565.523	683.442	665.251	596.956	564.592	524.217	538.912	586.370	574.231
7	525.463	667.916	662.692	552.238	529.332	521.064	561.625	534.492	586.574
8	552.670	644.129	645.699	569.331	524.174	499.605	534.269	516.185	602.567
9	575.408	616.844	629.901	547.254	531.482	518.321	511.119	564.937	592.882
10	600.454	595.551	633.954	506.473	525.794	475.573	551.460	543.043	564.193
11	564.364	604.909	622.454	544.398	532.813	465.007	527.103	531.102	528.339
12	546.981	606.454	579.866	542.274	545.704	484.689	531.656	518.870	539.992
13	619.792	608.520	566.105	562.816	537.533	490.783	566.785	511.632	531.812
14	590.768	621.842	586.381	542.669	509.966	459.751	499.561	547.341	578.771
15	586.474	616.945	571.531	538.750	530.668	494.454	493.170	547.914	588.891
16	606.172	620.831	561.447	520.939	488.549	470.753	469.507	546.117	571.451
17	583.656	590.630	540.714	510.430	485.129	493.852	522.530	522.105	590.461
18	515.503	593.231	526.640	419.269	459.722	458.421	470.729	476.771	565.689
19	579.929	654.435	538.763	481.166	492.322	457.917	514.679	522.973	586.603
20	579.372	608.199	546.881	493.023	472.072	452.296	520.295	504.452	628.470
21	529.216	564.781	572.569	499.516	404.904	465.976	493.132	514.230	621.117
22	561.069	570.550	540.550	485.869	444.642	460.110	515.026	552.990	607.786
23	530.017	544.858	538.208	476.870	457.051	452.297	503.887	525.600	608.321
24	524.164	522.151	532.319	461.139	465.712	469.222	482.284	513.725	637.555
25	549.876	529.550	493.530	499.608	487.969	482.757	479.641	508.065	622.947
26	588.634	527.024	495.026	472.032	465.149	458.308	471.282	511.878	571.507
27	564.474	535.085	476.935	455.687	480.541	451.677	473.749	506.934	559.388
28	570.679	510.192	492.929	433.590	448.139	460.774	498.129	509.475	582.983
29	580.914	504.551	514.497	456.277	447.240	463.160	495.967	550.164	576.389
30	631.247	528.015	466.644	472.437	452.644	504.141	529.793	556.456	587.889
31	596.735	467.227	452.622	440.426	439.178	443.026	488.044	538.526	606.177
32	578.385	466.839	445.405	431.543	457.218	446.225	494.161	537.738	577.100
33	532.559	476.575	446.748	442.646	440.188	429.560	491.733	553.301	539.305
34	567.823	465.853	459.592	432.004	429.216	458.599	514.884	525.401	540.982
35	581.379	452.490	453.228	454.614	482.910	433.395	524.825	538.029	574.537
36	534.838	495.467	487.905	455.866	468.353	478.968	491.981	492.849	569.566
37	565.433	473.181	477.732	415.674	446.519	434.707	487.003	497.015	567.537
38	536.161	481.933	462.938	388.836	433.375	491.450	525.556	544.863	560.117
39	542.753	454.693	442.384	446.310	455.767	449.513	468.521	523.455	538.883
40	543.344	455.460	440.326	440.264	445.367	471.784	457.846	521.785	534.018
41	550.089	435.897	448.703	428.339	421.382	468.087	483.927	537.390	538.547
42	560.076	406.809	366.281	423.877	420.723	473.257	407.421	506.625	568.519
43	571.644	433.837	415.221	411.069	462.768	472.796	475.968	512.829	531.020
44	567.958	433.502	446.673	434.471	472.398	480.764	495.913	524.235	542.346
45	553.019	440.873	461.293	444.881	473.679	493.830	494.997	490.647	513.212
46	532.146	469.492	395.413	452.482	455.980	513.342	444.653	515.724	575.548
47	570.513	481.033	437.471	418.520	452.171	473.790	475.022	494.016	598.627
48	550.982	423.956	418.182	430.721	452.775	489.847	452.272	497.025	533.725
