 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	494.000	494.000	563.000	563.000	513.000	444.000	417.000	457.000	491.000
2	581.903	581.903	542.716	520.557	524.391	469.306	513.098	488.623	473.133
3	556.699	556.699	521.876	525.845	512.257	487.971	517.039	492.333	490.665
4	512.980	512.980	503.637	530.918	512.013	484.933	506.789	475.150	477.389
5	571.754	571.754	543.169	517.394	527.576	503.104	515.762	510.011	493.023
6	584.129	584.129	550.063	534.319	501.226	480.340	496.151	501.983	488.093
7	540.359	540.359	537.122	564.864	508.647	489.259	505.192	521.349	515.804
8	588.397	588.397	561.251	534.561	519.913	515.394	478.061	534.491	528.601
9	587.450	587.450	580.295	554.817	518.216	522.934	496.488	521.476	504.992
10	571.863	571.863	555.434	555.095	508.480	507.581	487.041	503.887	533.369
11	617.321	617.321	577.974	548.456	537.962	513.018	504.395	530.884	542.468
12	601.454	601.454	557.685	548.599	519.684	522.738	480.785	481.275	532.398
13	593.625	593.625	593.759	565.278	539.009	543.605	500.980	509.999	527.371
14	553.106	553.106	593.170	531.285	543.195	550.050	531.595	508.531	512.820
15	584.436	584.436	608.203	559.118	566.003	522.812	544.949	533.882	540.611
16	590.236	590.236	595.869	574.346	587.311	544.268	570.068	568.739	576.531
17	603.972	603.972	581.537	563.085	601.987	577.845	518.813	535.144	545.578
18	608.150	608.150	586.382	587.349	573.812	558.263	527.873	539.536	567.916
19	605.444	605.444	588.842	566.494	564.386	574.010	505.732	552.128	613.673
20	610.713	610.713	641.348	589.979	540.384	554.036	534.010	576.391	559.813
21	657.355	657.355	633.556	597.047	569.321	538.439	534.227	538.758	574.326
22	663.321	663.321	625.078	598.571	585.926	553.405	521.255	554.888	593.526
23	647.456	647.456	684.354	591.137	580.363	588.930	596.085	541.140	621.794
24	690.562	690.562	631.422	607.984	584.781	595.109	563.063	564.125	593.375
25	672.650	672.650	620.395	616.909	579.629	562.715	527.854	548.902	614.423
26	640.136	640.136	612.266	592.879	531.594	561.886	510.605	563.241	603.688
27	673.445	673.445	647.898	623.653	610.932	586.666	531.922	549.671	607.860
28	629.073	629.073	632.811	648.944	585.395	567.599	556.628	560.506	616.078
29	646.477	646.477	651.784	660.404	633.343	581.966	553.157	590.366	584.348
30	690.039	690.039	626.720	623.703	617.938	587.802	544.896	594.768	592.805
31	653.293	653.293	640.909	623.987	603.581	598.552	535.990	556.121	584.821
32	682.104	682.104	680.214	651.043	599.257	620.399	608.212	567.361	620.029
33	656.732	656.732	690.308	649.238	601.157	604.456	609.019	584.648	651.561
34	666.737	666.737	672.780	664.409	611.750	604.581	592.839	573.741	613.410
35	713.837	713.837	688.634	680.064	608.709	616.223	616.327	581.310	574.116
36	679.523	679.523	660.290	669.106	653.874	594.627	621.312	599.965	639.219
37	721.397	721.397	638.682	677.318	630.939	621.260	620.407	593.892	632.828
38	745.726	745.726	686.729	712.280	617.026	636.693	599.621	593.752	642.865
39	683.737	683.737	701.520	695.954	630.943	653.007	582.650	660.242	640.323
40	717.898	717.898	698.982	700.963	680.509	675.408	627.741	591.523	638.356
41	700.138	700.138	725.238	724.885	667.548	666.550	641.147	600.822	649.238
42	695.533	695.533	746.980	725.833	641.335	692.744	647.625	613.599	639.919
43	713.976	713.976	717.951	706.801	666.302	695.180	632.091	636.259	654.813
44	738.659	738.659	735.042	703.415	659.679	650.119	630.958	646.435	686.387
45	707.536	707.536	743.446	689.961	680.963	648.504	623.155	630.142	651.097
46	715.309	715.309	714.348	754.701	730.915	698.173	668.523	685.544	699.835
47	738.437	738.437	722.312	771.375	697.437	657.500	672.563	682.875	712.563
48	735.847	735.847	735.908	766.849	712.151	675.732	671.751	641.347	685.585
49	764.885	764.885	744.843	770.095	710.786	710.503	667.055	678.629	688.567
50	780.478	780.478	800.122	777.053	703.153	690.570	657.190	602.388	742.306
51	771.949	771.949	785.349	760.914	688.394	649.293	670.451	612.454	743.877
52	779.282	779.282	799.946	771.648	738.636	697.596	675.047	665.121	710.970
53	768.402	768.402	831.513	763.895	768.351	693.960	685.534	687.503	715.005
54	786.576	786.576	784.925	738.183	741.716	701.248	694.239	662.914	739.979
55	800.043	800.043	763.782	775.399	749.844	733.682	683.909	710.473	702.296
56	813.518	813.518	800.972	742.629	773.537	752.724	701.838	717.447	740.981
57	817.060	817.060	833.607	801.994	804.187	758.650	680.036	664.631	763.875
58	881.511	881.511	792.974	812.168	787.566	788.133	707.923	686.065	765.070
59	888.819	888.819	822.847	807.878	768.079	788.204	730.953	700.149	735.751
60	907.230	907.230	830.804	822.570	799.163	770.033	704.466	741.637	764.099
61	870.821	870.821	806.524	854.059	804.060	729.241	751.961	749.564	804.345
62	882.926	882.926	863.316	850.873	807.000	758.002	739.572	701.140	777.825
63	890.776	890.776	895.068	842.586	815.330	814.548	718.285	730.677	759.495
64	894.003	894.003	824.092	846.926	838.706	798.439	725.094	755.095	813.113
65	898.198	898.198	844.055	812.250	813.722	754.650	749.329	711.851	860.096
66	907.624	907.624	824.398	866.029	865.567	785.218	735.672	765.062	858.549
67	899.543	899.543	861.653	896.632	819.882	794.552	779.314	784.887	819.980
68	907.306	907.306	933.606	900.989	842.743	821.535	759.758	843.569	828.619
69	934.741	934.741	960.320	901.580	875.081	811.581	754.434	814.544	828.603
70	944.109	944.109	893.719	949.875	885.906	804.438	820.500	848.344	887.687
71	930.658	930.658	953.688	950.350	905.474	827.036	831.430	830.227	907.948
72	934.128	934.128	988.720	966.419	932.032	862.794	823.819	846.560	829.962
73	978.217	978.217	957.573	935.240	887.975	849.000	781.439	801.977	851.130
74	976.899	976.899	975.654	967.214	953.098	852.324	792.792	823.704	896.422
75	967.364	967.364	957.040	997.638	960.878	838.397	793.046	831.102	909.963
76	897.255	897.255	995.141	986.730	873.451	878.134	870.877	939.187	876.459
77	981.314	981.314	1051.280	971.076	998.208	883.876	861.069	878.633	895.874
78	981.056	981.056	1008.725	1034.695	1000.697	909.929	899.707	889.458	890.610
79	1035.131	1035.131	1004.236	1033.072	1013.851	917.821	900.850	842.482	966.404
80	1076.549	1076.549	1057.924	998.352	1035.756	905.456	892.872	878.655	894.997
81	1120.628	1120.628	998.575	1002.416	1017.991	927.580	939.168	886.121	901.389
82	1070.381	1070.381	994.953	953.960	1013.135	929.679	909.215	897.374	924.635
83	1083.665	1083.665	1045.880	1068.004	987.194	952.270	915.397	889.420	1018.280
84	1067.711	1067.711	1077.760	1063.755	998.911	977.789	923.603	905.064	980.815
85	1095.975	1095.975	1100.660	1089.357	1092.605	1012.787	912.000	939.602	966.873
86	1190.304	1190.304	1101.966	1104.519	1032.181	1032.033	941.455	943.121	992.833
87	1169.147	1169.147	1090.229	1116.411	1032.689	1018.366	959.319	943.762	1027.304
88	1156.327	1156.327	1175.623	1109.489	1094.295	1009.121	927.058	956.158	1060.685
89	1185.537	1185.537	1139.321	1164.781	1092.166	1054.896	971.871	958.225	1048.996
90	1169.739	1169.739	1186.080	1160.309	1110.098	1071.102	1046.219	994.856	1040.989
91	1162.801	1162.801	1245.945	1206.026	1118.942	1048.396	1067.677	1042.725	999.346
92	1241.472	1241.472	1241.253	1241.816	1136.904	1029.213	1065.927	1040.007	1078.500
93	1265.000	1265.000	1256.000	1209.250	1162.250	1067.500	1045.500	1020.750	1149.500
94	1284.635	1284.635	1277.638	1242.172	1178.996	1112.896	1069.720	1074.623	1176.829
95	1282.941	1282.941	1305.293	1290.526	1277.834	1103.661	1091.433	1066.545	1203.097
96	1307.111	1307.111	1279.248	1268.711	1221.584	1090.574	1064.109	1091.524	1191.682
