 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	230.000	222.000	214.000	210.000	223.000	204.000	213.000	228.000	186.000	196.000
2	213.906	234.759	210.816	203.928	212.050	213.109	208.372	213.785	223.574	219.383
3	217.600	219.598	206.467	216.854	221.279	222.033	220.308	207.376	223.095	215.309
4	223.441	200.334	206.903	234.865	217.908	214.721	207.260	195.250	218.374	205.182
5	211.943	241.499	226.558	224.109	242.876	228.488	227.423	214.786	202.736	215.158
6	210.269	234.884	236.524	229.449	215.287	221.509	229.676	228.345	216.697	210.017
7	220.367	234.607	211.276	226.628	200.750	210.189	226.051	225.724	222.306	214.633
8	249.347	210.056	208.917	188.965	223.160	210.389	230.431	215.500	211.375	201.514
9	229.399	226.107	222.782	206.304	209.751	208.624	226.002	212.034	209.825	207.408
10	222.352	208.955	219.064	224.707	206.107	219.546	210.997	219.903	220.520	219.556
11	217.134	190.425	219.656	224.132	225.605	208.604	216.759	215.844	246.301	217.994
12	230.599	209.781	198.633	206.606	226.335	200.726	209.932	196.232	237.776	193.108
13	220.408	215.735	212.357	207.714	212.847	220.286	215.684	211.255	217.796	208.551
14	234.013	194.409	206.202	214.667	211.348	216.236	211.232	213.989	205.693	222.769
15	229.889	202.944	201.222	208.556	213.667	202.111	243.917	204.389	222.222	205.861
16	211.800	204.556	219.390	207.418	219.458	203.172	244.704	211.727	226.967	238.622
17	211.390	213.107	236.320	211.125	212.918	206.639	214.202	225.349	197.868	216.476
18	212.827	207.316	228.286	220.587	203.059	215.007	215.726	221.734	208.990	222.987
19	215.786	207.122	209.750	199.122	202.051	229.000	220.791	226.194	229.515	223.173
20	221.902	205.968	228.770	204.512	215.084	233.235	219.813	217.889	219.494	206.452
21	219.777	213.477	215.741	212.332	208.752	232.944	228.871	204.720	224.107	207.619
22	237.688	216.313	212.375	220.375	204.938	220.687	210.625	220.000	216.000	218.125
23	226.154	214.006	216.327	207.732	214.820	227.683	199.931	207.536	223.073	216.661
