 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	606.000	606.000	594.000	608.000	510.000	623.000	540.000	554.000	552.000
2	599.536	599.536	607.754	615.352	583.441	547.805	588.920	511.125	564.530
3	575.900	575.900	659.836	614.736	574.098	546.517	597.097	528.729	562.689
4	580.025	580.025	641.693	590.326	575.183	557.577	541.051	501.723	522.744
5	623.718	623.718	639.669	605.612	615.628	560.663	579.357	560.698	528.295
6	610.214	610.214	609.899	612.813	570.271	585.533	586.465	544.480	531.656
7	618.601	618.601	651.255	633.199	584.695	596.297	588.670	555.156	559.525
8	587.348	587.348	637.987	602.215	609.451	585.270	577.528	555.765	541.813
9	569.058	569.058	592.807	570.284	598.542	582.493	607.816	545.671	528.469
10	599.070	599.070	641.949	580.329	620.738	568.737	585.571	547.135	539.723
11	654.472	654.472	662.396	609.781	637.542	539.674	584.618	548.771	531.146
12	634.653	634.653	655.760	603.870	590.943	506.283	615.541	559.629	528.730
13	633.000	633.000	608.685	652.970	587.175	501.500	581.705	560.940	514.410
14	638.934	638.934	612.295	623.215	591.741	581.169	593.991	551.516	546.032
15	664.447	664.447	631.193	613.031	591.516	577.625	584.351	586.649	560.131
16	655.422	655.422	595.375	607.250	615.141	556.945	592.562	592.109	558.805
17	635.729	635.729	642.533	584.493	587.253	561.342	595.827	580.640	575.022
18	646.385	646.385	629.067	590.392	595.496	561.101	552.189	579.004	598.808
19	607.511	607.511	596.774	601.579	572.383	539.281	604.130	542.389	562.067
20	624.169	624.169	606.839	622.697	565.957	558.219	585.217	527.513	535.967
21	654.403	654.403	606.583	640.083	572.167	572.361	612.306	578.000	546.028
22	641.708	641.708	639.361	618.843	570.219	534.944	591.217	558.385	550.334
23	628.162	628.162	624.003	632.296	596.247	533.597	558.959	559.913	545.991
24	598.197	598.197	619.857	632.608	641.485	537.792	554.790	549.481	561.401
25	563.880	563.880	632.440	600.920	591.700	587.700	559.320	540.740	543.960
26	605.849	605.849	645.378	605.719	595.724	585.427	563.476	580.169	561.434
27	596.693	596.693	663.109	633.950	612.662	579.516	591.225	572.397	523.265
28	585.353	585.353	614.420	637.598	607.983	586.446	591.128	556.548	540.765
