 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	450.000	457.000	371.000	457.000	449.000	483.000	386.000	375.000	386.000
2	419.102	487.074	410.444	450.840	446.625	438.463	406.551	409.628	435.014
3	424.913	489.255	406.587	454.023	428.748	445.722	434.014	413.369	448.499
4	438.992	484.054	419.893	442.529	450.610	474.242	460.317	447.781	390.249
5	424.386	492.439	405.882	432.918	424.828	432.893	421.102	397.067	447.013
6	430.027	480.449	408.041	416.531	407.397	437.309	428.593	410.396	424.933
7	447.717	463.473	394.609	417.614	399.199	452.343	420.800	427.365	412.680
8	419.914	510.985	395.854	411.376	381.105	492.933	437.600	418.937	401.273
9	443.756	477.685	398.624	443.674	425.580	473.031	416.074	393.444	412.791
10	419.859	448.398	407.360	413.397	410.407	477.013	422.650	380.679	371.676
11	394.174	402.705	353.872	408.143	438.673	477.534	423.801	409.655	384.040
12	376.471	429.972	412.730	420.631	418.256	435.584	439.026	396.918	369.088
13	408.751	436.332	397.209	407.745	415.271	463.185	442.557	417.132	391.113
14	399.166	426.744	388.405	372.162	404.121	448.964	469.099	429.344	393.073
15	427.828	411.713	429.971	365.822	424.414	479.981	474.198	392.697	410.352
16	398.303	407.076	401.544	423.385	399.069	450.993	429.678	399.494	410.682
17	381.480	412.840	407.869	409.614	408.975	451.255	413.814	415.445	378.374
18	401.143	451.805	383.550	413.144	450.815	450.865	448.325	402.127	407.188
19	366.148	449.685	386.983	386.103	407.810	405.500	418.721	360.108	406.738
20	399.707	449.138	390.869	378.604	413.876	394.091	417.205	373.508	385.069
21	379.855	436.283	406.974	377.108	407.604	392.205	422.338	394.252	394.363
22	375.625	410.206	402.346	400.403	402.738	439.706	385.288	400.700	395.867
23	383.445	384.148	406.065	399.352	396.182	422.476	418.124	367.102	388.755
24	396.488	385.165	376.188	388.123	408.560	408.395	445.690	356.231	381.482
25	373.269	419.345	358.705	366.705	388.093	448.543	401.129	389.973	384.277
26	372.992	391.145	383.998	378.923	407.362	422.481	402.635	397.033	394.142
27	369.078	373.494	359.632	391.178	403.104	397.025	420.571	383.286	389.973
28	344.394	409.239	342.560	399.033	422.102	408.123	432.675	379.450	344.208
29	359.040	360.625	380.378	351.278	378.189	402.688	396.698	372.896	342.542
30	356.791	409.322	386.218	377.376	385.376	410.037	392.333	371.032	381.884
31	346.993	408.293	365.725	378.496	379.242	412.847	412.247	375.663	388.757
32	345.278	389.133	364.578	386.681	358.215	431.322	431.948	354.076	351.640
33	373.577	384.967	359.508	386.574	403.467	425.850	412.226	381.683	381.055
34	370.573	391.963	386.158	371.939	409.506	363.581	419.461	386.866	368.830
35	365.162	401.160	403.985	361.157	385.739	381.392	414.877	385.446	383.662
36	374.289	421.040	365.546	363.092	377.729	395.416	379.684	383.841	360.995
37	355.133	412.022	383.568	369.476	368.283	410.928	385.579	371.922	353.575
38	361.554	362.841	402.201	369.814	400.517	407.910	383.624	314.088	381.885
39	357.947	350.079	379.484	339.263	371.371	405.277	404.260	366.443	401.924
40	377.132	381.347	374.998	361.943	385.977	370.876	415.509	372.995	392.412
41	338.187	368.506	353.130	359.583	399.556	380.500	379.220	368.894	374.123
42	347.440	340.000	356.800	379.960	406.320	404.680	358.160	399.440	396.480
