 	Profile_Slice_1	Profile_Slice_2
1	235.790	235.790
2	230.289	230.289
3	235.041	235.041
4	226.410	226.410
5	233.631	233.631
6	228.244	228.244
7	228.899	228.899
8	231.180	231.180
9	229.956	229.956
10	223.482	223.482
11	233.363	233.363
12	233.348	233.348
13	241.314	241.314
14	234.504	234.504
15	236.181	236.181
16	225.496	225.496
17	226.510	226.510
18	229.504	229.504
19	229.104	229.104
20	230.844	230.844
21	232.601	232.601
22	228.302	228.302
23	230.663	230.663
24	226.812	226.812
25	235.107	235.107
26	237.301	237.301
27	226.321	226.321
28	226.776	226.776
29	237.301	237.301
30	236.715	236.715
31	235.846	235.846
32	240.230	240.230
33	222.382	222.382
34	233.034	233.034
35	237.913	237.913
36	239.450	239.450
37	225.175	225.175
38	232.951	232.951
39	232.495	232.495
40	232.645	232.645
41	239.457	239.457
42	233.277	233.277
43	242.686	242.686
44	231.767	231.767
45	234.808	234.808
46	241.681	241.681
47	219.811	219.811
48	237.670	237.670
49	239.542	239.542
50	225.418	225.418
51	238.812	238.812
52	231.414	231.414
53	241.081	241.081
54	237.091	237.091
55	233.852	233.852
56	233.700	233.700
57	218.607	218.607
58	234.964	234.964
59	231.400	231.400
60	242.331	242.331
61	238.447	238.447
62	237.942	237.942
63	233.046	233.046
64	235.262	235.262
65	242.732	242.732
66	235.236	235.236
67	225.085	225.085
68	235.945	235.945
69	227.506	227.506
70	224.462	224.462
71	229.909	229.909
72	228.768	228.768
73	236.115	236.115
74	237.107	237.107
75	236.750	236.750
76	229.649	229.649
77	237.982	237.982
78	236.846	236.846
79	239.099	239.099
80	233.395	233.395
81	229.062	229.062
82	235.127	235.127
83	234.308	234.308
84	231.459	231.459
85	234.076	234.076
86	240.583	240.583
87	231.178	231.178
88	239.470	239.470
89	230.834	230.834
90	234.940	234.940
91	239.036	239.036
92	235.849	235.849
93	233.215	233.215
94	235.643	235.643
95	241.703	241.703
96	237.542	237.542
97	230.783	230.783
98	235.213	235.213
99	240.916	240.916
100	230.486	230.486
101	238.942	238.942
102	239.244	239.244
103	231.955	231.955
104	248.571	248.571
105	234.159	234.159
106	243.048	243.048
107	234.958	234.958
108	240.108	240.108
109	239.586	239.586
110	243.632	243.632
111	236.663	236.663
112	242.307	242.307
113	237.199	237.199
114	230.432	230.432
115	240.222	240.222
116	229.995	229.995
117	251.752	251.752
118	239.870	239.870
119	235.297	235.297
120	232.474	232.474
121	242.734	242.734
122	234.421	234.421
123	237.964	237.964
124	237.757	237.757
125	234.821	234.821
126	236.067	236.067
127	238.388	238.388
128	226.500	226.500
129	244.256	244.256
130	239.606	239.606
131	240.474	240.474
132	243.049	243.049
133	246.284	246.284
134	235.798	235.798
135	249.084	249.084
136	241.560	241.560
137	241.748	241.748
138	240.029	240.029
139	240.335	240.335
140	241.292	241.292
141	239.290	239.290
142	241.777	241.777
143	241.959	241.959
144	239.405	239.405
145	248.383	248.383
146	245.200	245.200
147	241.270	241.270
148	240.456	240.456
149	244.778	244.778
150	240.493	240.493
151	254.170	254.170
152	243.320	243.320
153	238.747	238.747
154	244.037	244.037
155	249.976	249.976
156	234.188	234.188
157	243.841	243.841
158	236.315	236.315
159	241.902	241.902
160	247.616	247.616
161	244.092	244.092
162	246.969	246.969
163	251.644	251.644
164	236.326	236.326
165	245.713	245.713
166	249.000	249.000
167	248.968	248.968
168	241.458	241.458
169	248.756	248.756
170	247.810	247.810
171	245.289	245.289
172	250.813	250.813
173	250.501	250.501
174	252.364	252.364
175	254.106	254.106
176	242.820	242.820
177	238.704	238.704
178	261.974	261.974
179	255.623	255.623
180	246.339	246.339
181	243.559	243.559
182	247.510	247.510
183	263.414	263.414
184	244.671	244.671
185	245.302	245.302
186	256.514	256.514
187	243.029	243.029
188	253.626	253.626
189	255.828	255.828
190	254.976	254.976
191	260.377	260.377
192	259.068	259.068
193	254.956	254.956
194	244.894	244.894
195	260.826	260.826
196	254.525	254.525
197	260.763	260.763
198	264.793	264.793
199	257.734	257.734
200	257.017	257.017
201	243.106	243.106
202	263.828	263.828
203	246.867	246.867
204	261.235	261.235
205	256.359	256.359
206	260.494	260.494
207	270.739	270.739
208	257.787	257.787
209	268.964	268.964
210	255.731	255.731
211	273.102	273.102
212	262.192	262.192
213	261.936	261.936
214	254.696	254.696
215	257.665	257.665
216	265.956	265.956
217	255.309	255.309
218	268.320	268.320
219	248.052	248.052
220	262.437	262.437
221	265.486	265.486
222	267.142	267.142
223	279.842	279.842
224	270.357	270.357
225	271.430	271.430
226	277.797	277.797
227	263.506	263.506
228	285.023	285.023
229	277.117	277.117
230	296.605	296.605
231	278.119	278.119
232	271.829	271.829
233	280.372	280.372
234	280.237	280.237
235	289.246	289.246
236	289.131	289.131
237	295.984	295.984
238	277.413	277.413
239	286.159	286.159
240	281.498	281.498
241	295.725	295.725
242	295.117	295.117
243	280.007	280.007
244	299.596	299.596
245	301.619	301.619
246	290.443	290.443
247	296.380	296.380
248	298.458	298.458
249	288.172	288.172
250	293.794	293.794
251	302.921	302.921
252	309.608	309.608
253	311.760	311.760
254	305.140	305.140
255	306.544	306.544
256	313.837	313.837
257	322.584	322.584
258	325.292	325.292
259	323.359	323.359
260	326.296	326.296
261	319.750	319.750
262	322.965	322.965
263	328.554	328.554
264	325.411	325.411
265	337.204	337.204
266	337.843	337.843
267	334.759	334.759
268	353.928	353.928
269	334.942	334.942
270	362.109	362.109
271	351.814	351.814
272	346.702	346.702
273	356.478	356.478
274	361.411	361.411
275	372.590	372.590
276	368.286	368.286
277	381.037	381.037
278	377.911	377.911
279	384.099	384.099
280	385.375	385.375
281	376.180	376.180
282	386.873	386.873
283	404.725	404.725
284	413.124	413.124
285	408.635	408.635
286	429.770	429.770
287	425.972	425.972
288	433.938	433.938
289	453.127	453.127
290	472.102	472.102
291	456.858	456.858
292	478.080	478.080
293	499.407	499.407
294	512.881	512.881
295	535.994	535.994
296	569.397	569.397
297	584.602	584.602
298	624.613	624.613
299	674.080	674.080
300	690.000	690.000
301	745.504	745.504
302	757.758	757.758
303	786.205	786.205
304	756.694	756.694
305	742.968	742.968
306	710.970	710.970
307	671.897	671.897
308	673.823	673.823
309	649.456	649.456
310	613.195	613.195
311	618.648	618.648
312	593.626	593.626
313	573.945	573.945
314	560.882	560.882
315	554.273	554.273
316	527.808	527.808
317	565.494	565.494
318	531.606	531.606
319	533.538	533.538
320	506.765	506.765
321	509.104	509.104
322	517.231	517.231
323	508.803	508.803
324	508.104	508.104
325	497.679	497.679
326	489.506	489.506
327	495.770	495.770
328	507.421	507.421
329	486.199	486.199
330	503.080	503.080
331	495.804	495.804
332	487.333	487.333
333	501.641	501.641
334	482.328	482.328
335	485.243	485.243
336	465.519	465.519
337	479.642	479.642
338	472.365	472.365
339	466.339	466.339
340	439.623	439.623
341	471.542	471.542
342	458.421	458.421
343	466.944	466.944
344	459.725	459.725
345	463.867	463.867
346	456.121	456.121
347	446.401	446.401
348	450.400	450.400
349	443.251	443.251
350	436.521	436.521
351	444.605	444.605
352	441.116	441.116
353	439.158	439.158
354	434.029	434.029
355	437.971	437.971
356	447.221	447.221
357	439.715	439.715
358	452.419	452.419
359	441.186	441.186
360	441.607	441.607
361	432.288	432.288
362	450.986	450.986
363	448.686	448.686
364	458.891	458.891
365	460.125	460.125
366	452.038	452.038
367	448.808	448.808
368	453.042	453.042
369	461.067	461.067
370	453.409	453.409
371	470.218	470.218
372	454.761	454.761
373	450.793	450.793
374	459.823	459.823
375	454.313	454.313
376	465.507	465.507
377	461.815	461.815
378	440.939	440.939
379	473.131	473.131
380	470.536	470.536
381	463.533	463.533
382	469.023	469.023
383	468.739	468.739
384	478.618	478.618
385	478.363	478.363
386	488.193	488.193
387	487.873	487.873
388	474.290	474.290
389	468.161	468.161
390	490.414	490.414
391	482.293	482.293
392	498.701	498.701
393	494.612	494.612
394	499.563	499.563
395	510.453	510.453
396	493.822	493.822
397	489.291	489.291
398	493.936	493.936
