 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	418.000	418.000	421.000	421.000	464.000	471.000	422.000	423.000	386.000
2	474.018	474.018	448.634	466.058	412.743	447.234	407.939	438.172	404.765
3	470.048	470.048	469.666	453.012	404.363	428.087	427.761	437.716	411.940
4	454.200	454.200	458.961	414.749	389.602	471.827	446.198	425.303	428.043
5	462.155	462.155	470.945	414.141	404.062	421.272	442.822	421.622	382.917
6	470.545	470.545	456.412	472.263	405.070	431.291	422.882	425.863	424.269
7	484.765	484.765	455.571	463.026	429.088	456.856	415.406	466.247	443.137
8	485.774	485.774	439.333	484.549	442.035	445.841	436.767	434.898	414.890
9	494.213	494.213	454.254	495.562	437.264	441.205	474.961	431.560	400.461
10	510.246	510.246	483.051	458.366	433.877	441.237	447.583	447.945	398.571
11	514.801	514.801	455.821	448.421	419.856	452.500	445.618	440.599	431.912
12	503.014	503.014	444.604	499.335	410.296	466.794	449.123	460.155	410.023
13	497.734	497.734	455.795	517.355	406.198	492.510	488.937	456.214	422.817
14	506.304	506.304	482.447	492.295	409.955	464.511	482.759	443.499	435.347
15	521.880	521.880	462.324	489.216	424.855	466.742	488.497	434.438	422.341
16	508.607	508.607	491.123	481.026	437.996	451.514	487.793	443.588	428.231
17	516.082	516.082	489.503	497.274	449.893	452.883	492.972	458.305	464.864
18	501.346	501.346	504.942	486.160	449.385	480.800	495.553	442.163	421.022
19	515.942	515.942	491.289	493.985	443.636	491.261	494.634	474.267	446.476
20	514.462	514.462	506.854	511.837	448.727	463.646	499.059	488.034	463.033
21	537.133	537.133	549.746	516.697	481.195	468.845	478.862	449.939	502.663
22	510.355	510.355	490.175	510.447	437.441	488.585	474.281	459.771	443.881
23	520.223	520.223	499.394	509.300	430.706	490.549	493.217	471.008	448.216
24	498.290	498.290	513.294	552.545	449.950	479.153	516.601	512.787	439.281
25	519.834	519.834	491.354	484.442	493.580	488.789	515.760	514.146	468.574
26	565.591	565.591	484.636	496.889	508.271	504.369	550.082	484.419	470.500
27	565.927	565.927	497.527	515.082	466.632	484.310	508.042	522.618	456.951
28	555.228	555.228	524.404	534.640	488.507	507.114	491.506	517.421	464.426
29	498.065	498.065	507.095	528.218	475.821	537.286	537.004	544.003	472.141
30	519.864	519.864	498.919	537.238	492.262	552.200	523.445	505.801	492.324
31	547.187	547.187	507.412	503.131	463.368	555.382	545.608	550.966	486.725
32	534.405	534.405	512.574	508.085	458.819	520.736	544.475	537.530	475.475
33	543.868	543.868	546.651	561.573	511.746	559.726	615.624	544.991	499.911
34	574.480	574.480	540.992	556.581	508.385	565.620	538.082	567.067	467.155
35	500.158	500.158	519.586	529.583	513.465	547.149	555.277	540.852	476.518
36	511.406	511.406	520.919	571.927	504.487	546.978	531.669	545.019	490.325
37	558.381	558.381	527.810	536.498	508.932	558.920	558.588	541.435	504.742
38	570.814	570.814	516.256	517.659	494.044	591.582	575.914	550.443	549.770
39	584.621	584.621	545.537	537.375	513.279	550.399	576.474	573.091	565.271
40	582.835	582.835	554.894	522.449	530.252	595.018	594.281	574.030	541.086
41	557.380	557.380	545.760	506.470	557.705	599.726	644.200	591.732	536.897
42	566.134	566.134	560.476	528.071	529.982	578.104	650.491	542.830	504.951
43	580.682	580.682	549.464	546.946	533.556	610.077	634.987	561.956	503.579
44	586.515	586.515	546.984	552.024	540.847	649.196	662.429	566.634	493.382
45	547.891	547.891	525.441	560.085	532.497	585.576	644.413	569.001	536.287
46	602.164	602.164	556.596	572.049	549.516	608.737	670.633	553.405	532.915
47	605.135	605.135	572.174	594.257	574.933	619.614	681.024	543.404	528.463
48	586.850	586.850	554.046	597.569	526.371	648.287	655.441	546.358	532.512
49	596.852	596.852	544.070	573.913	557.119	592.432	681.316	572.193	549.982
50	588.169	588.169	591.227	591.684	585.519	620.772	640.453	596.294	578.692
51	590.564	590.564	581.806	591.330	546.160	620.290	650.569	581.618	553.625
52	573.308	573.308	551.099	572.052	570.598	633.456	637.948	588.461	581.685
53	573.970	573.970	554.670	573.810	573.466	649.341	684.339	659.904	530.522
54	620.642	620.642	540.327	606.247	577.307	615.590	625.364	627.883	615.033
55	603.429	603.429	552.129	594.190	569.779	633.978	610.850	641.018	597.593
56	615.395	615.395	559.791	602.234	552.105	620.068	607.648	620.655	564.046
57	597.847	597.847	581.133	620.732	607.122	609.802	666.510	647.873	615.395
58	608.856	608.856	568.793	584.054	581.322	617.811	672.955	672.431	600.981
59	640.141	640.141	566.297	572.524	579.901	621.843	662.329	695.239	607.538
60	643.593	643.593	589.340	610.447	575.252	612.223	641.187	653.551	623.463
61	600.308	600.308	591.004	570.962	568.151	638.167	665.282	653.990	646.923
62	580.409	580.409	529.872	594.965	612.173	638.982	662.648	662.917	635.910
63	577.018	577.018	577.351	590.354	606.139	637.724	683.553	683.036	627.882
64	587.864	587.864	608.729	599.759	618.169	647.387	703.778	699.824	643.413
65	622.398	622.398	575.026	608.191	586.669	696.055	717.641	709.609	686.429
66	653.509	653.509	611.180	640.444	571.911	625.407	664.426	720.550	632.545
67	665.836	665.836	599.850	642.725	584.266	664.582	689.626	689.636	636.767
68	630.793	630.793	602.358	648.347	603.689	690.074	678.256	703.260	660.074
69	635.894	635.894	631.189	632.486	618.719	627.445	714.198	711.376	710.716
70	641.820	641.820	645.366	630.059	633.408	618.988	739.539	713.379	681.857
71	598.724	598.724	624.300	616.897	642.039	663.667	674.452	705.903	704.539
72	637.033	637.033	606.544	636.488	625.464	661.543	708.384	705.868	697.711
73	683.261	683.261	583.650	666.892	614.701	654.373	674.741	733.265	707.195
74	604.460	604.460	630.695	627.131	601.994	727.215	760.552	701.154	741.202
75	637.711	637.711	621.527	635.398	616.977	692.511	767.347	758.012	741.875
76	646.524	646.524	635.065	630.418	618.455	666.305	763.364	745.210	755.427
77	674.306	674.306	660.615	671.375	624.705	683.550	785.433	742.497	773.312
78	641.857	641.857	625.065	617.027	624.666	667.826	759.370	745.785	788.105
79	694.346	694.346	615.311	655.830	634.213	680.688	796.419	766.170	796.620
80	666.671	666.671	636.648	672.248	676.808	737.582	780.734	764.100	803.556
81	672.472	672.472	618.329	646.791	687.852	701.075	809.488	787.271	838.785
82	660.964	660.964	617.523	616.111	674.641	662.365	757.992	754.934	846.027
83	643.862	643.862	657.552	619.574	678.416	680.221	780.739	755.700	820.278
84	668.412	668.412	657.261	669.868	694.329	724.837	787.485	770.359	825.501
85	670.066	670.066	668.789	730.831	685.343	708.392	765.582	826.250	823.866
86	668.222	668.222	640.930	709.581	687.844	700.973	802.685	886.727	867.733
87	690.787	690.787	636.101	700.385	735.498	710.997	790.644	864.590	865.381
88	687.898	687.898	663.614	672.184	722.150	769.028	774.110	859.107	878.537
89	668.374	668.374	669.206	713.961	667.957	727.744	842.180	876.114	856.963
90	684.737	684.737	668.302	739.603	675.615	732.918	844.402	833.354	846.478
91	691.326	691.326	653.960	690.256	707.294	765.165	809.550	897.311	943.730
92	675.182	675.182	668.979	686.826	717.295	756.076	854.900	878.982	941.396
93	699.943	699.943	657.490	667.334	705.647	731.818	862.786	907.946	964.571
94	678.936	678.936	690.606	714.504	731.133	777.635	851.243	944.208	958.517
95	679.923	679.923	667.563	758.717	703.571	765.127	844.883	900.070	949.547
96	695.382	695.382	683.593	766.887	729.160	750.417	868.419	903.976	938.435
97	701.789	701.789	684.374	697.786	787.925	738.917	829.616	966.627	918.494
98	682.748	682.748	708.135	727.096	742.211	788.330	864.335	977.931	930.181
99	714.594	714.594	662.746	721.244	732.397	797.771	898.314	922.339	916.539
100	721.350	721.350	683.128	735.689	818.883	757.957	872.511	965.046	908.061
101	707.875	707.875	690.534	733.326	782.324	777.694	867.718	941.620	974.354
102	713.904	713.904	704.818	727.799	776.999	771.213	969.084	896.955	976.463
103	783.601	783.601	699.016	755.782	732.799	782.307	866.089	880.256	953.984
104	765.916	765.916	701.646	752.924	758.853	795.574	881.672	906.812	974.355
105	744.464	744.464	702.087	750.590	846.877	824.888	937.832	906.663	987.958
106	738.632	738.632	633.717	775.802	791.589	789.118	986.178	943.634	993.694
107	775.035	775.035	720.844	777.240	762.288	784.684	921.026	955.371	1015.990
108	771.390	771.390	753.233	795.028	769.976	814.388	915.007	1006.392	1016.189
109	756.808	756.808	728.188	801.259	799.495	818.184	948.365	994.657	978.249
110	800.500	800.500	699.500	785.500	792.500	839.000	964.500	951.500	1015.500
111	723.367	723.367	667.778	779.325	774.360	891.405	907.376	951.247	1013.794
112	765.078	765.078	699.412	799.248	797.793	820.984	904.004	965.120	981.185
113	768.634	768.634	727.996	801.474	830.049	857.301	925.811	937.359	966.744
114	790.158	790.158	685.286	768.904	809.408	837.938	931.159	921.914	936.759
115	787.649	787.649	748.266	800.505	819.891	890.901	955.693	969.343	964.509
116	795.639	795.639	731.825	819.266	816.155	855.904	947.965	986.089	959.719
117	784.464	784.464	729.508	796.680	849.628	850.367	993.353	984.916	937.715
118	791.522	791.522	748.966	770.393	877.253	848.637	927.283	967.014	975.923
119	828.377	828.377	774.237	799.811	820.786	894.439	929.015	952.949	972.462
120	846.689	846.689	779.580	800.742	845.324	899.587	959.400	1037.220	943.438
121	793.988	793.988	766.285	812.405	797.206	872.437	975.832	1003.749	995.109
122	752.704	752.704	779.916	820.027	780.809	888.848	959.424	924.399	1006.994
123	811.835	811.835	728.659	814.165	834.982	907.918	894.155	957.370	963.786
124	799.239	799.239	757.969	780.937	888.119	888.276	928.683	944.172	972.954
125	780.095	780.095	754.832	795.162	888.226	888.263	922.533	967.951	1008.859
126	826.265	826.265	719.893	805.321	867.278	944.390	895.672	972.859	998.428
127	841.719	841.719	780.684	817.116	886.349	893.899	995.130	918.713	1011.725
128	831.852	831.852	798.502	842.729	819.293	903.320	943.752	942.019	974.720
129	859.852	859.852	805.991	805.362	788.238	866.770	875.733	975.578	1015.538
130	865.370	865.370	781.318	848.035	843.531	897.191	1003.944	979.738	950.980
131	857.070	857.070	779.741	848.477	879.162	892.372	938.350	969.173	1035.516
132	821.421	821.421	771.055	860.355	859.531	917.735	927.396	987.935	1039.434
133	838.972	838.972	820.477	863.608	850.811	943.574	983.451	948.419	996.408
134	867.521	867.521	784.309	837.898	879.808	871.089	993.136	924.835	957.193
135	876.015	876.015	811.941	844.105	928.308	942.079	1029.928	962.169	1029.778
136	887.545	887.545	808.634	854.264	884.142	939.084	1006.612	965.149	1019.991
137	934.279	934.279	821.266	815.779	913.708	947.798	1016.434	997.771	1049.393
138	939.858	939.858	835.943	826.866	918.796	966.046	978.364	1024.756	1003.388
139	887.321	887.321	839.397	860.267	880.763	951.749	989.430	966.628	1061.170
140	899.305	899.305	874.229	830.342	869.474	956.781	1022.645	1007.521	1025.064
141	906.002	906.002	877.199	892.211	895.538	988.569	981.908	1027.080	1055.578
142	973.530	973.530	875.267	919.280	886.394	1023.545	1026.576	1041.278	1059.505
143	992.296	992.296	931.422	945.298	899.639	934.431	1071.625	1019.263	1068.634
144	1003.431	1003.431	912.460	951.661	953.897	1026.097	984.549	1003.970	1078.854
145	992.223	992.223	893.055	908.793	940.187	1022.167	1009.431	1004.889	1086.788
146	967.623	967.623	931.459	955.289	907.631	985.532	962.904	984.944	1080.620
147	1044.896	1044.896	936.340	947.534	972.102	1007.871	1044.598	988.529	1133.682
148	1037.948	1037.948	944.113	944.302	975.893	1008.242	1010.048	1062.886	1113.292
149	1005.198	1005.198	948.830	958.710	980.222	1014.895	985.225	1054.082	1080.965
150	1039.364	1039.364	884.624	946.648	996.951	1047.505	996.820	1001.697	1103.633
151	1063.556	1063.556	948.560	949.610	981.735	1036.748	1004.471	1041.133	1101.111
152	1003.187	1003.187	950.648	969.282	999.206	1109.960	1053.574	1080.032	1084.294
153	1060.432	1060.432	974.532	984.201	1031.351	1087.472	1064.541	1068.114	1139.486
154	1085.209	1085.209	1014.219	1006.809	1017.872	1118.025	1117.276	1096.311	1191.909
155	1072.721	1072.721	986.750	987.240	982.927	1174.457	1055.337	1043.924	1134.611
156	1119.125	1119.125	1004.398	971.010	1018.882	1173.295	1113.734	1092.037	1210.562
157	1165.983	1165.983	1035.663	980.311	1056.565	1184.465	1117.423	1110.454	1233.339
158	1182.003	1182.003	1046.289	1082.590	1083.753	1145.267	1054.364	1156.523	1278.645
159	1228.241	1228.241	1077.329	1045.693	1082.327	1149.808	1115.716	1179.010	1290.052
160	1287.179	1287.179	1117.193	1062.817	1137.305	1245.975	1166.370	1186.357	1321.903
161	1301.924	1301.924	1132.115	1104.802	1119.500	1397.396	1238.799	1252.159	1366.282
162	1290.448	1290.448	1207.309	1163.235	1126.097	1437.645	1279.818	1260.008	1462.095
163	1338.995	1338.995	1220.730	1180.416	1205.053	1452.541	1243.920	1270.872	1500.908
164	1310.617	1310.617	1260.592	1174.803	1226.967	1506.078	1201.034	1278.594	1476.761
165	1212.249	1212.249	1268.340	1174.343	1280.077	1494.604	1268.111	1368.480	1523.034
166	1210.123	1210.123	1281.882	1144.403	1368.175	1468.859	1272.521	1486.447	1500.480
167	1132.972	1132.972	1257.372	1165.083	1411.546	1550.804	1307.374	1402.246	1448.443
168	1130.617	1130.617	1316.764	1190.030	1419.604	1580.301	1370.190	1445.430	1510.464
169	1105.786	1105.786	1325.693	1194.552	1402.817	1559.524	1404.041	1461.574	1572.582
170	1159.187	1159.187	1305.351	1193.601	1409.805	1540.012	1458.359	1474.846	1676.280
171	1095.090	1095.090	1196.250	1313.786	1402.913	1459.541	1400.320	1404.229	1553.708
172	1139.053	1139.053	1186.215	1367.495	1353.840	1427.106	1486.791	1457.928	1563.886
173	1141.147	1141.147	1203.341	1367.650	1287.137	1361.552	1489.604	1389.261	1480.028
174	1102.941	1102.941	1184.856	1398.756	1281.164	1253.269	1460.087	1340.387	1403.845
175	1124.251	1124.251	1154.523	1335.890	1262.327	1195.390	1478.201	1284.394	1403.421
176	1135.992	1135.992	1145.636	1258.937	1182.992	1165.997	1380.966	1224.049	1499.708
177	1115.661	1115.661	1176.601	1262.601	1189.781	1127.740	1307.238	1241.514	1389.461
178	1079.476	1079.476	1134.053	1146.660	1140.277	1225.245	1267.194	1226.643	1354.693
179	1095.012	1095.012	1148.390	1159.465	1180.849	1155.194	1338.876	1192.801	1286.995
180	1094.629	1094.629	1103.329	1160.559	1160.218	1123.519	1244.126	1168.657	1251.326
181	1103.745	1103.745	1118.053	1084.233	1109.687	1090.889	1199.656	1156.347	1277.152
182	1040.253	1040.253	1107.226	1115.506	1084.623	1124.038	1176.550	1083.616	1236.681
183	1040.973	1040.973	1074.928	1029.842	1147.206	1133.681	1161.106	1107.808	1173.158
184	1126.624	1126.624	1120.107	1097.451	1104.700	1105.687	1165.161	1138.989	1149.717
185	1054.744	1054.744	1108.385	1101.040	1103.324	1117.333	1150.349	1064.831	1159.009
186	1075.658	1075.658	1097.810	1074.857	1136.353	1073.402	1102.486	1059.377	1151.045
187	1033.539	1033.539	1084.255	1083.461	1058.955	1139.950	1136.527	1041.399	1130.343
188	1053.180	1053.180	1068.548	1021.666	1072.984	1164.983	1073.183	1074.567	1146.494
189	1064.538	1064.538	1103.514	1072.481	1063.745	1145.087	1034.019	1052.383	1156.524
190	1111.772	1111.772	1109.965	1064.627	1067.105	1110.797	1017.155	1020.373	1144.604
