 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	533.000	562.000	540.000	501.000	488.000	472.000	519.000	523.000	532.000	535.000
2	544.711	540.144	483.542	517.716	527.145	476.952	513.484	548.673	543.491	545.452
3	533.925	556.438	509.598	522.071	525.289	502.568	519.255	527.633	541.706	521.231
4	549.825	528.298	525.151	512.993	495.332	547.557	528.827	524.374	528.937	538.236
5	578.571	513.446	513.511	529.109	582.564	522.353	539.982	539.501	538.023	545.155
6	566.325	535.907	520.776	495.740	517.881	529.327	518.631	561.181	515.304	507.476
7	549.040	525.269	517.351	503.753	564.472	529.190	543.376	527.092	493.336	545.499
8	543.309	515.273	517.313	530.130	552.410	548.800	554.064	521.376	533.776	548.037
9	515.763	531.019	553.633	554.105	542.419	580.487	586.767	530.507	556.656	554.562
10	535.710	498.390	535.976	538.220	562.665	501.352	569.606	480.509	532.683	568.835
11	552.824	529.521	546.336	547.575	537.503	549.891	559.014	494.867	528.693	564.792
12	524.742	540.579	555.650	526.686	527.818	560.082	552.878	481.734	536.351	506.843
13	508.889	530.452	538.888	546.498	561.259	559.143	573.923	498.442	553.026	531.131
14	521.049	517.671	548.318	582.572	557.358	523.547	585.359	525.076	559.465	531.375
15	535.017	540.371	544.939	557.249	595.866	630.002	610.622	512.967	553.267	577.937
16	533.222	552.414	517.706	493.366	529.902	612.005	631.947	519.439	517.124	590.720
17	551.972	549.155	523.216	500.950	528.862	541.753	630.413	505.902	529.903	589.895
18	505.974	546.010	498.316	567.037	572.048	570.698	604.974	505.057	550.137	557.744
19	498.271	541.896	533.299	553.637	542.589	597.282	584.290	532.642	580.698	560.493
20	512.094	534.434	536.678	537.457	540.081	641.446	574.204	544.596	542.711	527.767
21	521.063	554.630	527.022	530.095	555.900	599.107	602.242	516.523	540.168	538.812
22	543.077	509.696	518.569	534.240	538.688	614.640	591.559	547.954	571.009	566.429
23	506.069	508.042	515.418	537.597	568.822	623.188	575.103	562.942	606.383	571.390
24	548.637	539.973	533.975	553.389	569.359	600.566	560.016	561.904	532.421	564.154
25	547.481	549.348	519.517	565.786	583.392	593.307	594.480	548.910	533.855	539.789
26	544.977	528.200	539.947	541.083	569.721	582.232	625.563	559.288	566.905	527.738
27	529.552	519.695	565.532	522.580	579.511	593.411	593.523	553.010	565.446	509.498
28	511.557	524.410	538.458	526.853	560.361	533.611	565.362	499.376	571.906	514.430
29	573.298	505.418	519.229	542.453	542.067	593.248	553.290	530.402	558.412	515.390
30	568.562	505.184	541.709	531.542	533.804	564.071	560.264	531.966	534.103	512.420
31	603.417	489.541	563.256	525.999	512.796	571.092	606.272	524.028	541.863	499.060
32	567.400	536.600	538.600	524.800	526.600	550.800	588.400	558.600	539.600	514.400
33	509.445	524.805	526.461	554.417	543.765	552.679	550.923	519.110	532.440	514.049
34	564.133	572.719	534.354	545.047	542.086	559.742	561.038	530.758	602.499	510.434
35	545.790	542.870	551.972	549.251	505.990	560.040	573.900	536.212	573.103	501.320
36	562.340	504.891	525.206	544.398	533.938	581.848	590.605	522.611	526.210	477.188
37	566.207	576.537	504.592	508.198	559.214	540.107	591.784	519.438	557.865	530.372
38	515.930	545.414	530.628	524.404	535.716	524.445	550.611	527.535	561.656	519.708
39	488.144	527.613	548.117	515.120	526.737	520.800	515.714	530.058	567.972	534.440
40	520.961	551.667	546.174	549.550	550.143	556.486	547.382	539.840	591.951	536.438
41	530.439	519.589	505.181	536.472	566.279	584.213	632.970	545.583	610.448	498.943
42	540.892	514.343	456.780	532.673	551.103	589.976	506.505	572.091	520.666	508.321
43	528.167	523.136	508.023	529.565	561.067	620.265	550.575	617.547	513.066	514.795
44	516.642	548.350	528.267	546.470	614.694	623.027	582.756	595.126	537.881	535.599
45	532.926	533.389	497.843	559.583	588.998	662.436	628.364	564.520	542.090	524.863
