 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	236.381	249.068	247.155	231.884	236.759	240.928	239.691	234.082	238.562	233.350	237.357
2	242.428	253.178	252.060	239.970	242.509	238.454	238.646	234.160	232.015	236.822	246.064
3	242.491	248.356	251.155	242.413	245.793	243.016	233.331	234.180	238.950	230.628	247.351
4	242.109	253.074	253.205	243.137	251.517	244.630	239.264	245.182	235.943	248.838	242.380
5	246.792	260.692	251.967	246.082	248.680	240.722	242.420	255.246	241.466	249.591	249.333
6	239.551	262.843	254.737	247.053	251.163	245.854	244.925	243.290	241.255	252.514	247.390
7	246.397	258.553	253.267	251.091	253.116	257.024	242.372	243.561	241.912	244.009	241.324
8	251.778	262.783	255.663	245.528	255.067	249.832	247.934	251.238	246.330	250.752	254.497
9	255.835	261.213	261.285	256.467	253.011	250.308	260.815	262.046	250.806	246.963	252.324
10	258.249	272.021	264.502	243.061	257.931	258.820	256.809	247.645	242.257	244.354	262.220
11	258.650	271.794	273.444	252.574	262.288	249.553	243.872	255.534	246.988	251.917	253.857
12	260.400	273.389	274.456	257.499	258.111	250.794	260.172	256.414	248.132	247.842	249.148
13	266.709	271.263	270.580	262.523	269.254	258.117	263.112	259.122	252.728	253.214	250.492
14	275.776	281.095	273.107	263.262	268.385	266.455	263.719	266.557	256.839	263.758	263.228
15	273.074	267.321	277.445	265.800	266.379	267.517	269.985	265.803	269.357	263.738	267.372
16	278.354	277.081	284.998	273.526	264.836	280.436	277.189	260.557	268.296	270.175	268.319
17	278.042	288.376	280.508	265.977	270.951	274.063	260.226	264.763	270.429	275.666	272.050
18	280.039	288.906	287.146	279.351	269.340	276.349	267.209	268.486	268.892	275.531	272.797
19	280.142	287.055	283.618	282.026	277.536	276.107	276.116	272.472	272.747	271.889	277.769
20	282.293	289.203	287.309	276.771	282.234	283.923	280.651	274.240	283.008	280.029	273.307
