 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	195.774	195.774	201.765	199.177	196.965	202.673	188.237	193.066	193.513	186.377
2	188.893	188.893	194.029	196.798	195.892	193.232	190.673	193.110	188.228	192.037
3	192.087	192.087	195.016	197.982	191.780	185.555	190.242	194.548	188.008	192.539
4	199.497	199.497	188.559	201.796	192.816	191.334	196.236	195.066	189.746	195.519
5	201.597	201.597	191.713	202.618	190.767	191.400	198.839	193.660	193.083	197.959
6	188.480	188.480	195.112	195.265	193.201	199.328	194.394	194.648	192.250	191.646
7	190.884	190.884	203.650	196.155	198.257	199.345	200.590	192.077	189.701	197.595
8	195.633	195.633	198.824	195.738	186.977	192.581	197.897	192.327	199.409	195.456
9	191.739	191.739	202.156	193.518	187.918	197.231	201.215	191.464	196.987	191.333
10	193.439	193.439	198.658	195.529	198.481	200.615	196.352	191.363	198.774	193.574
11	195.878	195.878	197.012	195.585	195.692	196.751	194.663	192.008	201.327	193.817
12	198.076	198.076	191.610	191.771	196.564	193.815	196.629	197.470	199.635	196.213
13	196.756	196.756	201.227	198.697	196.839	195.532	195.025	192.805	198.619	195.120
14	193.618	193.618	196.914	200.500	197.974	197.626	196.686	189.122	198.185	190.503
15	200.979	200.979	200.184	191.507	202.502	196.398	190.547	195.897	208.306	202.608
16	199.211	199.211	204.426	197.880	198.835	199.073	198.614	197.007	198.321	192.217
17	207.578	207.578	199.390	196.816	198.751	196.243	205.103	199.333	201.550	199.703
18	196.486	196.486	200.844	203.452	200.395	202.789	207.456	191.874	195.239	201.055
19	195.529	195.529	198.635	199.210	198.848	204.346	202.662	201.096	206.579	201.195
20	195.189	195.189	196.586	206.651	198.323	197.804	204.836	201.260	198.572	194.225
21	196.131	196.131	205.875	203.511	199.669	202.560	198.825	193.449	199.102	203.683
22	200.148	200.148	203.801	203.754	193.991	202.669	199.966	198.830	199.619	198.209
23	199.366	199.366	204.647	194.501	205.117	206.780	203.281	193.009	202.774	194.785
24	201.246	201.246	205.872	199.842	204.599	202.768	200.386	197.916	199.911	199.335
25	196.663	196.663	204.487	203.617	202.577	196.929	201.744	198.931	203.124	198.014
26	203.761	203.761	210.308	199.477	202.165	199.123	207.537	202.816	200.344	199.184
27	203.753	203.753	207.616	201.522	206.203	195.109	210.641	200.887	202.714	196.845
28	208.266	208.266	206.896	205.885	205.888	197.657	201.086	203.484	201.467	203.331
29	200.667	200.667	210.078	203.566	207.874	207.393	201.077	200.414	199.739	209.263
30	208.943	208.943	208.451	208.959	213.566	205.374	208.710	208.616	205.667	201.054
31	205.195	205.195	214.051	209.294	212.172	203.235	201.821	208.665	208.333	201.481
32	210.857	210.857	207.140	206.491	210.390	195.964	202.357	202.600	213.623	208.676
33	207.107	207.107	216.537	206.612	210.158	200.582	211.981	206.484	206.079	207.638
34	207.238	207.238	217.703	203.338	204.767	213.684	212.908	208.917	204.201	209.726
35	207.691	207.691	214.903	215.281	204.077	211.509	207.549	210.357	205.760	212.119
36	218.916	218.916	214.536	204.209	211.916	206.041	212.867	213.470	206.368	208.157
37	213.696	213.696	215.717	211.934	212.747	199.909	210.187	209.438	208.288	205.188
38	208.943	208.943	207.360	208.968	208.244	211.725	211.748	213.035	209.337	205.900
39	214.402	214.402	210.901	208.214	209.029	210.975	208.325	207.056	202.848	206.291
40	209.877	209.877	210.611	204.692	211.061	212.890	205.895	208.776	205.174	208.173
41	217.576	217.576	215.803	208.836	211.747	207.878	207.330	208.711	210.160	211.180
42	217.154	217.154	213.529	208.736	211.709	211.075	211.340	201.071	212.100	210.683
43	218.022	218.022	214.180	209.910	214.745	208.522	209.584	207.331	214.479	220.101
44	225.156	225.156	218.853	214.885	218.272	211.006	219.249	208.646	212.806	214.730
45	220.759	220.759	213.913	222.050	213.417	214.297	217.759	215.322	220.171	205.130
46	212.776	212.776	220.964	216.778	205.825	214.407	208.689	201.902	213.643	208.002
47	216.492	216.492	226.045	211.934	204.125	207.717	211.710	215.471	213.264	212.753
48	223.122	223.122	219.717	209.078	216.887	218.510	213.267	217.730	211.894	215.679
49	216.027	216.027	221.605	213.231	217.796	216.421	214.888	218.543	224.525	217.847
50	218.574	218.574	235.980	221.628	215.948	214.542	214.315	209.569	227.359	210.587
51	222.140	222.140	222.737	217.914	221.710	220.159	217.265	219.776	220.828	215.862
52	216.695	216.695	223.111	215.525	220.308	218.090	219.479	217.803	221.787	216.485
53	222.731	222.731	230.310	226.586	219.409	221.632	220.996	214.725	216.362	217.802
54	228.671	228.671	235.785	225.760	221.846	222.282	220.589	218.930	213.989	214.796
55	221.866	221.866	232.041	226.974	233.378	228.074	212.505	225.422	218.590	227.862
56	222.764	222.764	230.896	229.483	230.738	229.557	226.289	227.559	223.616	219.775
57	225.912	225.912	230.479	225.510	223.811	224.903	229.140	214.842	223.923	227.365
58	223.056	223.056	227.364	222.000	230.580	225.392	232.421	226.195	225.280	221.038
59	229.718	229.718	230.244	224.950	227.358	222.409	218.858	223.588	226.028	224.034
60	227.795	227.795	235.265	234.842	220.079	221.456	227.290	238.401	227.772	218.191
61	224.884	224.884	230.738	228.924	230.281	223.019	225.124	231.369	229.410	222.005
62	216.124	216.124	240.613	233.887	234.133	222.278	217.679	228.492	229.546	226.464
