 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12
1	209.569	209.569	202.089	203.624	214.980	202.644	203.470	211.549	209.507	200.050	206.201	208.150
2	207.416	207.416	200.746	210.494	207.408	203.375	203.691	210.848	203.980	205.179	208.338	206.172
3	206.370	206.370	196.020	205.550	211.793	206.300	209.429	203.530	205.969	206.249	203.556	197.771
4	203.520	203.520	204.088	205.688	201.090	204.167	205.110	206.897	210.424	198.109	207.251	209.609
5	210.213	210.213	206.564	197.224	211.302	207.785	210.951	204.747	199.214	204.218	211.468	209.700
6	216.282	216.282	194.745	204.529	207.463	205.898	212.504	207.353	206.692	208.650	208.448	206.340
7	214.573	214.573	202.658	202.843	216.364	208.820	213.742	205.123	202.970	201.429	212.892	202.695
8	205.845	205.845	203.274	200.992	211.411	216.262	210.046	210.373	208.800	202.977	210.972	210.732
9	211.591	211.591	209.171	203.025	209.048	211.803	206.908	208.250	203.559	212.786	211.319	210.133
10	217.529	217.529	201.304	206.885	213.381	208.968	213.905	207.768	206.363	203.087	209.989	208.222
11	209.046	209.046	200.227	200.622	206.170	209.157	214.174	219.117	211.045	205.560	211.756	202.363
12	213.297	213.297	204.274	208.730	202.750	215.808	213.264	219.525	212.411	207.443	214.115	213.975
13	212.239	212.239	204.346	207.343	204.584	211.007	208.207	210.246	204.438	209.686	207.957	214.875
14	216.226	216.226	200.728	208.015	211.569	204.574	204.620	208.501	207.881	210.685	213.906	213.172
15	218.580	218.580	205.146	210.019	216.624	215.343	224.441	205.019	219.474	208.381	208.788	208.199
16	212.344	212.344	207.753	207.557	215.386	206.336	216.159	213.273	211.492	207.070	201.960	211.147
17	208.676	208.676	201.123	213.128	212.941	211.671	217.783	223.885	210.739	208.706	210.210	210.751
18	213.470	213.470	209.997	216.101	212.916	215.677	219.509	213.722	210.600	212.846	221.560	214.858
19	212.931	212.931	203.474	209.839	204.829	222.571	212.125	212.631	211.019	215.082	219.436	218.161
20	214.268	214.268	212.704	208.701	211.605	216.059	222.257	212.419	210.094	211.445	218.696	217.757
21	220.029	220.029	211.645	208.598	214.881	203.250	213.479	213.419	210.648	214.043	211.666	214.589
22	214.640	214.640	213.766	215.612	220.255	210.125	222.052	213.670	215.625	211.181	212.393	212.486
23	216.144	216.144	210.384	211.095	216.886	215.451	217.935	211.772	204.551	219.848	213.228	210.008
24	217.254	217.254	214.801	219.668	216.702	218.136	215.629	214.837	209.357	218.618	215.113	208.022
25	210.071	210.071	204.572	216.795	215.434	213.829	211.216	219.802	219.728	214.667	222.992	217.020
26	220.122	220.122	207.138	207.726	224.750	220.276	220.703	218.254	218.965	223.442	221.399	222.321
27	216.306	216.306	207.945	212.738	218.063	212.589	220.828	220.657	209.546	227.136	215.828	218.322
28	217.558	217.558	214.896	216.010	223.515	224.601	219.938	223.772	211.110	220.915	217.970	221.657
29	223.454	223.454	209.825	204.194	218.054	213.901	220.056	218.787	215.647	215.840	218.846	219.001
30	213.209	213.209	200.236	211.798	220.598	214.088	223.157	218.467	212.259	217.328	220.374	215.794
31	220.218	220.218	213.413	215.702	222.239	214.180	225.529	222.196	212.069	219.632	218.435	215.733
32	222.001	222.001	211.988	218.037	219.780	220.457	226.527	218.327	222.454	221.847	211.628	222.390
33	219.303	219.303	211.661	216.438	222.212	222.554	221.707	218.984	226.290	213.437	223.709	221.063
34	218.449	218.449	217.314	220.288	232.208	221.256	217.815	219.955	226.182	217.686	222.998	226.763
35	222.568	222.568	221.830	216.732	223.461	217.809	218.253	216.345	218.757	220.949	220.944	224.496
36	221.700	221.700	216.397	219.788	215.901	216.604	218.264	226.039	223.249	216.500	228.799	227.541
37	224.705	224.705	225.380	225.689	221.667	214.624	229.315	216.597	218.385	219.269	235.614	227.736
38	231.404	231.404	217.316	219.929	222.492	218.034	223.511	226.616	228.200	227.554	224.714	225.134
39	218.881	218.881	222.571	224.847	221.681	223.737	230.388	223.583	234.299	225.845	220.231	221.328
40	222.849	222.849	221.997	227.476	228.931	228.931	225.885	219.784	229.705	232.525	228.460	230.495
