 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	538.086	538.086	511.843	502.064	487.044	500.428	506.683	487.146	509.524	498.087	503.955
2	553.865	553.865	519.364	496.077	494.562	498.857	510.323	492.507	490.607	485.733	505.022
3	549.498	549.498	512.061	506.853	490.445	506.769	502.048	499.834	495.163	494.375	504.244
4	544.358	544.358	518.347	510.162	483.687	498.292	492.230	500.320	491.659	505.332	496.128
5	528.001	528.001	515.449	490.364	482.459	493.894	484.585	490.230	474.584	485.120	491.709
6	529.662	529.662	520.065	487.459	487.248	498.245	487.527	483.958	483.974	482.103	488.400
7	542.170	542.170	512.680	493.149	479.439	487.682	487.343	492.373	490.631	489.352	489.626
8	558.431	558.431	507.243	496.281	491.686	500.566	497.605	486.561	482.716	491.205	487.277
9	552.266	552.266	509.298	499.119	482.327	479.958	493.617	490.189	478.127	487.241	494.781
10	544.799	544.799	509.124	496.905	485.955	487.204	489.099	478.251	483.450	477.280	476.608
11	537.228	537.228	498.848	483.740	472.747	483.720	475.913	477.923	471.369	490.673	481.884
12	523.439	523.439	506.612	477.670	480.776	487.063	472.173	493.860	474.718	487.232	479.199
13	523.340	523.340	511.405	480.894	479.901	486.354	482.185	485.656	486.203	501.173	487.321
14	521.585	521.585	517.635	486.201	476.920	481.737	484.165	485.743	482.811	494.765	484.210
15	530.170	530.170	507.636	472.386	482.571	478.275	484.102	498.930	473.170	489.851	487.934
16	521.400	521.400	486.858	476.087	477.669	487.389	464.597	493.943	480.655	484.366	475.378
17	520.204	520.204	488.417	482.633	472.041	481.165	472.050	485.275	483.524	485.969	477.015
18	525.635	525.635	498.376	476.013	487.376	485.646	473.500	490.280	493.705	487.904	477.970
19	513.210	513.210	486.040	481.275	488.882	472.036	472.385	499.500	499.694	498.041	476.870
20	507.472	507.472	495.700	491.401	483.585	474.014	477.758	505.364	499.354	505.173	490.806
21	513.601	513.601	499.246	483.518	491.276	490.951	481.466	500.595	508.737	502.951	494.551
22	510.482	510.482	505.082	488.156	488.974	488.447	472.158	511.178	504.842	494.768	491.366
23	513.131	513.131	494.819	495.667	477.677	488.840	486.836	506.857	516.130	501.184	484.935
24	521.146	521.146	490.738	484.972	489.566	482.087	476.345	488.912	511.286	500.779	481.509
25	511.421	511.421	483.020	491.136	494.661	478.191	476.218	493.962	508.440	486.802	491.133
26	523.536	523.536	480.293	497.995	493.092	498.031	482.223	498.707	502.582	504.261	503.742
27	519.100	519.100	494.430	499.723	501.774	495.805	486.549	498.629	491.050	481.449	506.549
28	513.719	513.719	499.223	490.268	498.399	475.249	484.744	490.195	502.049	492.564	513.260
29	536.271	536.271	490.720	506.413	496.501	481.890	492.692	484.908	499.065	492.012	532.124
30	526.678	526.678	498.066	493.151	499.284	495.565	483.701	493.629	487.934	487.661	530.157
31	524.662	524.662	497.458	497.825	492.420	497.536	492.599	507.668	487.311	490.103	519.745
32	527.142	527.142	503.750	493.371	501.975	503.531	499.117	501.754	483.214	486.347	528.322
33	533.661	533.661	504.686	485.292	505.067	494.259	509.956	494.017	470.829	489.870	529.968
34	540.705	540.705	514.464	506.542	511.227	496.591	518.761	482.106	459.520	466.953	510.308
35	545.999	545.999	523.621	509.055	518.134	511.821	522.748	489.636	465.402	471.566	505.182
36	551.585	551.585	519.364	512.263	508.052	514.797	528.610	503.976	464.478	472.987	499.209
37	556.746	556.746	528.211	523.342	510.253	518.547	529.007	476.239	467.730	469.971	483.447
38	561.055	561.055	539.924	521.656	524.166	525.649	529.402	463.736	462.065	478.085	487.012
39	557.812	557.812	536.815	529.949	521.306	539.209	519.862	471.610	476.854	471.674	466.303
40	563.776	563.776	542.042	525.073	527.024	521.090	503.003	463.428	473.416	469.579	474.292
41	559.513	559.513	532.878	517.931	516.102	514.804	493.862	456.634	473.934	475.919	480.234
42	557.758	557.758	548.098	526.338	515.754	522.712	507.146	471.107	454.976	452.010	473.341
43	557.423	557.423	545.140	529.820	505.958	515.909	484.347	465.101	453.501	450.768	470.489
44	543.201	543.201	534.906	530.995	500.686	495.729	490.954	462.079	465.046	456.470	468.553
45	548.212	548.212	540.471	537.369	504.069	509.406	497.960	469.885	450.755	464.816	467.566
46	549.572	549.572	541.066	535.948	492.668	505.993	468.680	473.037	445.103	469.147	458.903
47	530.051	530.051	535.397	522.394	477.399	492.083	468.360	455.585	446.591	446.436	456.344
48	530.503	530.503	530.464	524.082	469.691	482.192	472.062	462.038	447.896	468.388	455.484
49	520.599	520.599	533.187	507.160	469.799	469.422	460.195	455.598	444.687	461.390	463.359
50	524.024	524.024	515.899	508.214	466.379	470.069	445.972	457.055	445.479	458.361	448.345
51	499.313	499.313	504.355	505.595	469.217	468.634	461.524	452.525	447.647	447.900	443.487
52	500.171	500.171	518.034	494.808	457.344	469.101	452.877	447.237	446.728	448.654	454.961
53	497.701	497.701	502.856	487.167	448.673	460.442	462.461	439.324	443.757	441.820	453.114
54	500.270	500.270	495.383	474.297	456.213	476.438	452.551	447.577	450.417	448.354	449.614
55	495.495	495.495	484.777	481.146	449.786	465.516	449.541	458.466	442.266	451.866	443.155
56	486.209	486.209	479.595	475.387	440.083	473.511	457.329	450.486	438.451	447.471	433.460
57	481.905	481.905	473.503	472.850	443.474	459.320	460.363	452.603	442.881	442.786	450.641
58	485.851	485.851	466.665	472.732	449.218	449.078	444.095	437.994	451.861	439.857	448.988
59	477.735	477.735	474.223	469.508	452.242	449.309	452.622	438.655	449.403	443.983	450.947
60	479.606	479.606	462.003	460.225	440.112	460.787	442.491	430.463	443.514	438.952	445.670
61	476.788	476.788	457.056	465.051	447.898	448.693	455.485	441.850	447.015	443.766	441.980
62	479.060	479.060	455.240	465.715	439.867	443.299	445.755	448.395	440.644	456.671	449.967
63	474.315	474.315	467.492	453.365	450.137	461.375	444.013	445.587	447.390	449.395	468.491
64	473.353	473.353	457.555	445.942	450.182	455.907	437.781	440.602	443.160	447.550	442.004
65	479.366	479.366	455.909	452.959	440.911	452.454	435.778	437.162	451.158	451.068	438.052
66	468.688	468.688	452.439	445.720	443.118	464.498	443.613	446.459	450.663	454.735	449.081
