 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	493.042	493.042	490.572	499.100	495.794	492.376	502.143	485.749	497.816	490.735	497.105
2	487.921	487.921	501.267	500.012	496.717	494.362	498.200	492.096	491.391	489.620	501.399
3	490.905	490.905	499.894	493.983	487.710	509.582	503.996	493.298	487.597	494.731	503.326
4	490.656	490.656	502.777	497.966	491.204	497.568	498.422	482.233	495.750	493.609	500.435
5	487.008	487.008	486.921	499.316	488.178	504.457	491.871	473.520	494.656	492.774	495.377
6	488.726	488.726	502.967	495.457	488.317	493.718	503.836	488.567	494.263	502.156	509.217
7	496.750	496.750	509.522	497.729	499.738	498.949	494.714	493.283	493.620	495.476	504.580
8	499.066	499.066	510.678	495.527	496.045	496.261	502.353	486.206	501.303	514.402	502.498
9	500.939	500.939	516.601	506.568	491.040	494.066	505.809	494.910	508.139	509.265	505.356
10	496.900	496.900	512.792	502.521	495.353	494.968	499.256	492.651	504.651	519.686	494.053
11	505.846	505.846	507.858	505.777	501.014	504.162	511.111	487.379	489.970	518.948	489.749
12	494.799	494.799	504.667	507.272	496.022	502.923	500.280	483.404	497.595	489.374	499.398
13	508.632	508.632	493.915	517.938	493.286	500.908	513.099	491.702	495.856	498.271	501.450
14	505.992	505.992	503.392	510.601	494.133	495.903	510.372	493.948	496.491	512.972	501.247
15	488.719	488.719	503.117	509.123	500.572	508.397	497.937	489.364	501.173	514.741	507.601
16	507.576	507.576	506.400	509.581	499.681	515.842	502.102	495.008	499.329	512.762	504.099
17	506.315	506.315	518.319	517.302	493.426	497.685	511.374	488.918	497.611	519.026	512.653
18	503.968	503.968	519.562	516.291	498.795	512.870	509.616	491.167	504.430	504.392	525.335
19	516.934	516.934	514.146	519.833	500.898	516.042	520.108	491.953	499.503	511.465	518.226
20	519.565	519.565	518.668	519.153	512.206	506.667	500.337	500.278	501.520	514.183	510.985
21	511.451	511.451	511.511	507.913	510.496	512.423	515.833	502.985	519.082	513.964	506.188
22	516.565	516.565	511.366	511.067	504.531	511.445	511.351	502.678	513.442	505.432	520.590
23	502.509	502.509	518.530	511.208	507.273	525.813	498.342	502.124	505.586	513.927	515.880
24	501.432	501.432	524.083	513.292	511.120	507.301	503.879	507.693	515.144	516.675	524.895
25	505.938	505.938	517.414	515.674	514.261	502.261	508.033	506.169	505.710	506.451	520.705
26	509.251	509.251	522.102	519.137	507.924	500.630	524.554	500.274	495.936	518.004	512.020
27	511.184	511.184	516.424	525.814	506.159	501.355	510.762	518.486	508.337	521.868	515.446
28	503.926	503.926	529.020	515.746	514.474	500.815	516.421	511.015	507.658	508.960	519.566
29	507.242	507.242	537.491	510.230	517.519	511.216	518.056	497.964	507.422	516.875	524.842
30	521.153	521.153	539.957	523.423	512.984	509.049	508.642	503.241	514.938	524.166	517.827
31	513.249	513.249	545.420	520.253	510.525	509.537	504.596	496.301	512.051	519.849	511.671
32	517.445	517.445	536.660	526.171	514.609	526.230	515.769	501.222	514.812	507.742	519.343
33	526.811	526.811	542.406	521.069	508.328	526.465	521.698	504.539	518.363	511.105	524.004
34	529.746	529.746	528.015	520.576	509.369	523.402	517.572	505.932	514.260	510.806	526.485
35	533.338	533.338	524.779	525.164	522.328	523.903	509.469	517.630	511.124	514.937	527.343
36	523.239	523.239	530.049	521.105	514.865	521.380	512.929	508.373	511.084	516.754	530.908
37	526.342	526.342	531.224	525.231	521.586	521.903	528.504	514.641	516.283	521.720	515.523
38	527.164	527.164	534.164	511.118	532.203	530.153	519.216	518.386	517.330	529.654	525.334
39	530.508	530.508	539.427	517.415	515.921	529.696	522.368	508.340	521.340	534.285	520.500
40	534.109	534.109	528.442	519.916	526.625	526.384	521.787	511.066	526.260	531.957	526.396
41	531.932	531.932	535.715	524.262	522.199	534.026	515.913	516.445	517.700	526.040	524.206
42	527.680	527.680	541.278	531.013	510.908	519.572	522.719	513.319	520.653	527.909	527.734
43	532.819	532.819	550.065	540.556	518.060	526.363	522.388	518.297	526.881	524.445	530.700
44	535.213	535.213	555.399	543.269	524.473	528.667	525.923	521.716	535.822	536.351	533.929
45	526.067	526.067	545.711	546.816	532.637	525.168	527.127	523.705	528.362	540.078	543.958
46	537.688	537.688	544.681	548.664	543.569	528.931	527.500	517.375	532.795	529.850	541.404
47	543.515	543.515	547.023	538.184	542.356	531.191	534.661	512.414	532.479	534.522	531.936
48	541.133	541.133	547.160	549.837	538.417	535.956	531.133	514.948	527.807	542.053	531.255
49	525.756	525.756	548.959	547.152	537.872	538.944	538.814	512.364	540.557	550.337	543.594
50	540.249	540.249	556.051	538.073	537.762	531.412	539.082	527.677	546.243	548.483	551.217
51	542.781	542.781	550.981	547.620	550.138	544.138	535.405	519.209	543.776	549.210	548.709
52	526.766	526.766	552.469	546.483	544.607	539.074	541.651	519.260	541.930	540.968	539.545
53	535.264	535.264	551.012	540.229	537.494	542.672	535.808	521.931	535.490	542.192	549.064
54	546.955	546.955	560.250	537.232	533.928	540.462	530.625	529.927	541.643	545.922	545.109
55	539.516	539.516	561.725	547.237	541.085	547.893	550.348	540.108	544.039	542.488	544.000
56	535.637	535.637	554.855	554.306	540.477	537.674	540.410	538.003	537.393	544.714	556.902
57	549.230	549.230	560.054	548.413	555.698	544.701	548.617	527.932	543.427	546.916	553.460
