 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	174.761	174.761	177.991	172.589	175.551	181.589	175.701	169.193	173.358	182.099
2	180.615	180.615	179.339	173.188	178.313	177.167	175.461	174.121	172.748	175.780
3	178.185	178.185	182.625	178.261	176.955	175.919	178.581	180.948	178.029	176.308
4	179.399	179.399	186.161	175.795	175.236	177.295	179.393	178.465	172.136	177.325
5	177.249	177.249	178.885	181.206	174.900	167.916	179.060	172.300	174.287	173.890
6	177.849	177.849	183.634	183.104	176.123	176.326	175.702	171.746	174.555	172.819
7	175.722	175.722	176.310	178.539	179.680	174.323	175.675	177.545	180.052	179.390
8	177.811	177.811	176.772	181.810	176.278	173.622	174.823	176.313	181.902	171.810
9	176.973	176.973	182.686	178.864	176.676	175.373	175.276	181.587	176.424	177.976
10	179.820	179.820	180.657	181.973	176.025	183.080	174.925	182.634	184.802	181.786
11	177.997	177.997	175.616	178.849	177.536	185.863	179.072	179.509	182.026	186.113
12	181.300	181.300	180.580	179.242	178.114	182.277	179.278	175.855	176.486	185.455
13	182.539	182.539	173.403	178.446	178.836	183.310	174.292	174.948	178.508	183.135
14	180.661	180.661	181.327	184.565	183.004	177.258	176.414	173.553	178.959	178.087
15	180.953	180.953	180.719	178.800	176.341	175.909	178.989	175.941	181.307	176.052
16	182.780	182.780	178.545	178.311	179.496	183.927	179.755	174.870	178.917	183.511
17	174.899	174.899	178.732	180.180	181.523	183.595	176.598	179.951	176.226	184.053
18	178.079	178.079	177.505	186.698	180.221	181.303	184.028	184.949	170.121	184.325
19	183.313	183.313	178.170	180.733	180.711	183.986	184.408	183.091	178.515	187.042
20	180.655	180.655	180.658	184.016	176.342	183.036	182.038	180.037	183.297	191.850
21	185.618	185.618	175.148	175.118	173.731	178.018	183.130	181.674	180.115	183.447
22	177.646	177.646	177.526	176.766	176.991	183.589	182.141	181.395	173.380	176.491
23	180.738	180.738	177.183	178.287	181.542	186.251	180.765	180.145	174.543	174.293
24	176.657	176.657	177.043	185.488	181.571	183.392	182.206	187.363	178.118	180.538
25	178.392	178.392	181.820	188.178	185.483	180.027	177.933	192.208	176.644	183.660
26	183.951	183.951	182.191	184.594	180.843	183.567	179.331	182.396	179.707	183.339
27	179.105	179.105	183.435	177.115	182.040	178.026	189.588	175.816	184.181	180.581
28	177.341	177.341	184.927	180.791	181.879	180.446	180.363	183.491	186.737	182.844
29	184.984	184.984	179.555	180.653	180.346	173.524	177.858	189.345	185.111	186.621
30	182.725	182.725	182.079	184.788	186.252	184.074	177.591	188.071	188.393	182.222
31	184.799	184.799	179.212	186.642	181.751	178.922	188.606	185.067	179.964	181.822
32	184.905	184.905	184.083	189.316	186.858	176.853	183.187	185.258	181.347	183.102
33	175.506	175.506	184.733	183.308	181.631	184.019	182.373	187.116	185.705	184.342
34	178.245	178.245	185.472	178.880	177.878	183.920	182.623	177.024	186.449	184.266
35	181.932	181.932	189.750	185.454	177.109	187.695	185.269	181.805	188.859	179.619
36	185.521	185.521	188.410	185.077	179.980	181.222	183.369	181.636	185.988	185.261
