 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	892.642	856.910	905.098	876.553	863.932	881.267	908.289	907.581	932.016	938.808	913.807
2	870.162	848.304	905.004	856.244	866.851	862.025	880.802	929.416	941.008	941.453	904.172
3	892.718	836.974	884.014	867.920	829.683	865.947	876.077	896.785	929.609	922.540	884.374
4	880.146	832.541	880.850	854.363	829.328	844.464	873.137	908.173	909.929	886.209	886.367
5	859.016	836.142	838.492	839.915	844.519	843.637	849.163	891.950	905.487	883.179	890.764
6	849.848	809.608	838.774	843.668	825.309	838.166	852.275	875.202	892.397	880.776	859.244
7	853.566	821.973	827.720	847.941	824.611	850.591	827.695	894.360	879.317	879.830	868.863
8	854.450	823.158	836.033	837.917	838.315	804.873	842.096	870.362	894.213	870.447	862.223
9	849.110	826.331	812.753	838.338	829.923	823.417	845.231	847.184	883.266	870.793	846.915
10	860.276	837.688	835.624	838.725	837.136	848.722	848.634	846.294	869.334	867.015	841.010
11	828.230	825.611	844.255	851.166	864.555	845.195	822.246	848.759	875.284	846.990	841.470
12	826.797	844.344	815.560	833.581	877.576	855.740	818.862	847.617	859.311	861.497	855.291
13	836.866	845.475	831.197	838.630	869.370	833.922	825.053	844.739	845.705	847.704	832.961
14	838.534	858.722	847.942	864.951	876.339	840.813	834.345	847.470	863.524	844.516	821.890
15	843.173	844.614	852.300	880.911	872.405	862.156	822.687	814.377	855.850	852.596	828.547
16	836.128	855.999	856.742	876.478	875.447	857.202	822.521	822.014	850.708	861.259	835.468
17	840.331	844.570	859.555	863.946	884.030	897.083	827.069	834.547	845.078	857.120	838.689
18	844.560	844.249	864.249	907.588	875.253	910.738	825.883	838.310	858.800	831.219	842.559
19	860.060	842.008	848.416	890.406	850.171	903.294	843.491	828.067	856.755	841.504	852.506
20	854.626	847.252	867.938	880.330	851.031	919.285	842.864	828.137	849.420	855.605	845.377
21	836.885	832.714	881.058	882.069	849.637	890.911	852.795	850.553	848.713	858.262	841.173
22	838.874	822.565	875.991	853.651	846.208	886.033	843.145	837.152	854.098	862.411	834.185
23	827.501	830.752	868.230	858.146	843.628	878.417	847.772	853.673	856.385	846.180	844.451
24	813.880	823.703	875.835	869.807	837.625	872.694	843.711	853.633	866.143	842.454	853.596
25	813.970	811.264	865.576	870.788	850.595	863.122	864.524	867.096	878.889	844.016	838.006
26	806.950	837.103	846.871	852.983	842.966	861.744	862.446	851.029	879.136	842.193	832.504
27	817.259	819.580	861.674	845.095	844.695	864.685	877.487	869.765	869.214	827.123	839.563
28	826.972	824.809	842.792	854.905	851.853	870.797	871.092	896.972	881.113	809.750	841.926
29	820.486	827.935	834.092	851.051	858.549	876.917	882.866	890.204	881.430	835.451	856.447
30	804.741	833.234	841.229	848.143	849.190	888.299	892.645	894.576	894.287	832.636	844.645
31	807.961	818.282	840.305	836.908	848.327	869.105	890.222	873.335	899.726	819.968	846.020
32	809.056	839.153	849.072	837.077	859.814	865.457	870.885	883.227	883.308	845.252	858.240
33	824.288	824.998	855.096	835.090	863.351	865.648	878.924	892.580	889.915	846.312	842.769
34	813.798	835.304	841.171	836.361	852.073	869.364	904.025	874.135	866.092	848.149	853.980
35	817.392	827.854	833.269	852.050	855.750	856.264	910.245	869.276	850.392	829.391	847.781
36	822.505	830.674	839.126	830.732	863.450	854.380	895.731	867.118	856.785	838.679	842.552
37	815.111	833.443	831.219	838.451	846.115	842.050	893.090	847.084	873.291	833.579	838.880
38	819.711	830.850	815.405	834.925	824.745	842.996	889.275	858.172	834.876	828.353	831.706
39	820.782	836.167	832.498	833.463	828.844	826.265	878.159	862.976	845.688	834.590	840.307
40	832.917	840.215	829.876	819.439	819.606	823.123	866.728	853.657	847.806	826.770	856.776
