 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12	Profile_Slice_13	Profile_Slice_14	Profile_Slice_15
95	217.691	212.696	211.456	221.763	220.539	221.868	228.194	231.476	221.457	229.535	229.680	221.388	210.936	225.586	216.703
96	222.272	217.574	215.619	221.851	226.646	224.184	217.530	223.547	221.175	223.747	230.595	220.186	223.359	220.562	220.458
97	224.873	220.185	216.279	217.396	225.423	224.026	217.459	223.273	219.057	227.651	228.586	221.984	222.328	216.559	218.635
98	219.336	224.282	214.981	212.229	224.920	223.935	222.575	219.653	227.640	230.940	223.298	229.749	224.607	216.964	220.131
99	221.744	226.590	222.576	215.813	229.440	223.300	230.349	233.701	232.203	223.082	228.509	235.942	223.825	221.793	229.526
100	221.750	222.860	228.642	228.183	226.240	217.912	227.565	230.438	219.524	226.998	225.757	231.875	221.642	231.114	223.234
101	228.966	218.261	218.678	227.783	222.331	221.169	230.519	229.128	217.583	228.499	232.224	233.377	229.725	220.924	222.358
102	224.831	221.892	218.375	225.208	231.000	227.962	231.255	238.471	218.473	231.426	231.858	238.530	231.521	229.139	224.694
103	224.143	231.992	222.295	229.466	229.010	224.149	227.582	233.287	229.238	233.724	234.734	243.912	233.871	231.752	220.944
104	238.159	227.399	233.405	231.601	225.546	225.128	237.044	238.229	227.003	236.878	234.877	240.075	234.771	232.918	231.287
105	229.040	220.441	232.306	230.504	231.320	227.598	231.255	230.436	230.957	238.271	229.591	235.386	237.916	226.540	226.292
106	227.825	226.776	231.695	234.840	226.444	234.347	233.466	229.612	227.574	238.035	240.054	232.407	229.315	235.099	237.150
107	225.479	230.617	234.862	232.486	240.630	233.538	235.540	237.434	230.107	237.322	235.683	244.282	238.595	234.794	227.187
108	229.657	228.075	237.290	227.262	243.455	241.268	238.758	238.466	233.492	244.377	245.907	240.641	238.007	238.455	228.294
109	236.993	241.499	235.200	232.882	234.970	243.913	239.609	242.610	238.006	251.356	247.882	236.262	241.350	242.275	236.203
110	230.230	233.880	235.295	240.934	241.929	235.946	243.298	235.909	241.991	256.448	249.246	235.876	238.661	252.409	235.659
111	234.027	229.182	243.911	234.810	236.649	238.791	234.141	239.099	238.498	244.185	248.404	245.673	239.305	239.454	239.290
112	230.930	233.662	246.423	237.546	230.651	236.248	233.960	249.208	234.222	240.833	248.649	253.815	243.298	238.308	236.140
113	242.685	247.545	244.130	247.656	245.163	239.863	242.240	256.704	245.569	249.628	245.513	254.257	250.089	241.805	246.435
114	250.053	249.517	251.156	244.839	252.443	245.190	244.434	253.143	249.205	254.705	249.750	252.637	251.558	245.119	249.294
115	244.106	246.114	248.414	244.676	247.719	251.339	247.736	257.797	247.158	255.253	254.859	255.414	255.491	245.798	240.199
116	246.439	242.082	244.807	245.152	252.778	252.331	252.928	253.373	249.248	261.315	257.482	248.990	259.805	252.686	246.302
117	254.147	242.368	245.542	243.459	250.041	248.381	255.165	258.639	254.333	259.514	242.360	260.222	254.141	259.783	255.305
118	255.561	246.999	245.055	247.230	263.906	239.782	254.417	261.012	261.351	254.733	249.461	266.161	254.778	255.122	250.565
119	253.388	261.470	256.690	247.769	262.652	255.088	258.641	260.649	257.819	264.134	252.430	264.019	261.553	254.588	248.333
120	260.660	261.115	259.120	248.881	254.255	256.759	252.667	254.281	261.473	262.543	260.180	269.079	257.504	260.326	260.574
121	261.725	259.269	258.497	255.464	271.098	247.721	265.842	273.379	263.989	268.858	259.922	268.318	268.188	257.803	260.962
122	258.274	276.926	268.592	264.570	269.090	250.904	259.585	274.869	264.994	269.213	272.553	274.205	274.161	267.848	263.217
123	258.358	272.044	268.164	267.328	269.456	253.076	256.897	265.484	267.151	270.224	269.266	277.647	281.972	266.120	267.732
124	267.274	256.326	264.247	271.240	273.038	256.977	271.528	274.508	265.275	286.789	271.716	274.008	275.682	266.934	267.613
125	268.908	260.088	271.081	281.004	275.367	271.295	279.221	287.033	280.212	278.966	274.936	281.718	276.036	272.913	273.218
126	267.537	269.287	284.849	271.552	272.552	273.987	274.397	283.038	285.916	280.533	267.817	292.977	278.728	276.281	281.928
127	266.794	274.196	287.199	282.173	286.421	277.709	282.596	281.043	281.026	293.612	278.803	287.309	285.446	280.867	276.556
128	270.651	276.462	281.647	281.128	285.894	277.896	281.975	282.565	275.886	293.593	287.403	299.573	288.324	281.463	283.698
129	276.017	279.009	287.910	289.340	288.483	278.922	283.361	294.317	284.385	294.669	280.234	296.728	299.143	294.729	292.344
130	278.623	283.315	299.232	296.455	304.238	288.589	281.137	295.023	297.070	286.919	287.968	298.007	287.070	291.370	290.712
131	275.967	283.605	306.354	293.867	303.985	283.530	289.439	290.332	296.967	307.767	290.571	300.043	306.676	295.984	291.204
132	288.063	286.168	309.534	297.616	311.509	294.038	299.501	298.443	300.728	318.362	305.740	324.881	312.261	302.290	303.830
133	291.053	294.686	310.229	307.911	303.406	298.846	305.686	311.694	311.992	316.595	306.560	321.982	315.964	299.167	291.314
134	296.763	301.926	318.667	303.324	326.790	298.750	308.308	321.700	311.398	329.670	306.690	323.147	317.122	315.236	300.348
135	306.903	309.081	321.042	318.782	335.179	299.846	319.980	312.080	315.127	349.284	321.058	332.017	330.996	330.834	303.110
136	312.336	322.007	336.794	319.124	331.265	307.787	320.058	322.351	318.086	347.467	334.595	329.682	345.488	328.859	304.722
137	309.389	328.131	346.045	327.317	334.923	320.103	324.763	330.184	333.227	338.381	323.211	340.326	337.843	346.200	318.626
138	318.673	340.623	339.462	336.349	342.791	323.306	336.915	342.306	350.550	356.173	333.471	351.084	358.682	353.572	326.140
139	329.339	333.692	361.669	346.103	355.490	339.143	346.809	364.414	352.273	367.008	347.134	358.645	366.774	349.429	343.524
140	332.652	357.320	371.234	352.498	371.133	338.233	355.211	367.487	361.144	376.578	362.153	368.309	368.752	366.252	354.737
141	341.921	362.606	377.904	374.335	379.924	372.346	374.516	371.178	380.546	375.134	367.496	392.552	375.661	360.055	358.464
142	355.428	368.479	381.896	375.393	393.469	368.347	377.354	380.116	395.019	388.157	372.909	393.984	387.248	391.952	353.124
143	376.115	379.416	397.089	379.733	401.680	358.480	393.845	393.728	395.324	397.798	392.650	399.393	384.267	409.806	373.333
144	377.874	386.350	396.411	383.782	399.546	374.513	394.916	394.648	398.725	404.635	392.164	417.524	387.842	408.074	384.777
145	382.494	392.161	406.628	392.335	403.656	377.204	396.345	405.524	411.553	416.623	402.696	405.294	393.253	413.922	401.146
146	397.874	397.938	407.382	401.721	416.943	393.223	431.612	416.013	415.138	431.852	422.914	417.397	400.454	409.588	413.329
147	406.665	385.958	404.425	422.916	421.978	407.746	432.112	436.251	423.113	427.422	426.114	413.393	420.970	406.995	411.919
148	408.291	403.657	430.931	433.030	413.856	416.052	434.448	426.623	422.233	420.620	436.710	401.130	404.594	404.923	423.304
149	411.819	395.430	418.346	422.032	400.757	423.186	448.668	430.266	430.660	426.411	429.060	398.106	401.207	397.568	421.020
150	431.289	406.456	414.714	419.137	416.887	424.551	445.503	430.435	417.800	415.734	444.177	393.025	400.633	385.857	414.539
151	429.696	407.877	403.414	433.692	421.383	435.379	457.197	447.373	414.786	404.378	440.671	394.412	413.293	380.613	407.560
152	430.421	415.476	413.164	425.023	423.783	446.730	463.578	413.119	411.549	404.395	457.078	395.854	404.984	379.312	415.360
153	425.738	399.686	425.401	423.160	423.550	462.768	458.564	429.543	424.747	401.893	450.047	398.412	412.325	387.752	396.679
154	429.712	403.410	429.848	424.736	426.324	452.877	462.454	422.925	425.750	412.333	435.475	396.688	419.884	396.571	394.761
155	423.236	397.639	410.199	429.104	420.519	451.526	444.654	412.784	425.378	428.046	432.505	400.468	418.517	403.796	413.338
156	414.436	409.811	424.154	437.949	432.174	453.098	445.986	423.373	427.667	424.703	435.584	418.897	422.793	418.177	394.223
157	429.097	416.774	420.337	423.829	419.028	450.702	438.585	421.870	417.639	427.025	432.314	408.742	412.202	423.524	398.011
158	410.286	412.661	416.276	421.742	409.697	450.146	436.806	423.751	430.746	441.090	426.726	426.198	412.313	412.230	408.328
159	408.172	434.375	420.645	418.079	414.356	439.415	435.674	422.884	437.998	424.395	423.663	439.830	413.469	413.421	419.815
160	410.462	411.199	426.015	409.468	428.947	445.677	447.260	433.799	428.274	414.009	427.691	429.239	430.927	403.908	424.391
161	421.676	434.690	437.687	428.051	413.718	439.820	449.249	420.859	431.529	433.765	441.444	440.530	432.585	421.143	429.408
162	415.558	446.931	433.529	419.001	417.336	446.137	438.879	434.896	439.369	430.574	456.710	428.039	434.211	418.045	428.539
163	442.408	445.710	433.095	413.465	422.108	447.829	435.646	450.231	437.746	435.593	459.239	434.295	416.240	426.655	439.669
164	434.983	460.976	446.501	414.604	424.040	463.558	448.040	456.043	442.401	452.599	438.698	446.285	433.523	423.884	442.599
165	428.711	469.308	453.560	429.455	440.399	443.348	460.519	449.027	441.067	458.954	438.987	463.162	438.950	416.366	444.487
166	428.464	473.761	464.341	431.025	434.764	450.584	464.221	453.528	436.675	455.809	451.129	447.313	432.071	420.460	450.682
167	422.461	473.040	464.526	427.497	454.898	450.207	475.968	461.344	452.163	481.812	429.970	452.241	437.874	419.636	449.557
168	424.143	473.388	478.389	435.537	444.170	444.458	484.560	446.404	467.782	509.953	461.731	470.612	435.018	431.085	450.533
169	427.748	512.042	486.733	447.179	471.402	431.607	503.637	450.422	482.949	521.215	462.411	484.588	448.325	434.491	461.222
170	434.919	525.419	503.536	446.487	461.175	452.562	509.300	453.083	507.063	525.585	457.495	508.911	472.438	447.725	458.529
171	444.242	533.864	522.131	428.417	463.784	462.154	525.398	444.418	525.855	536.442	466.526	520.198	483.443	456.733	465.040
172	456.656	546.735	536.717	449.977	463.660	473.833	542.276	455.994	536.351	552.910	488.582	533.830	481.073	447.646	468.887
173	463.375	567.408	549.087	461.545	489.863	483.468	547.959	489.545	553.472	567.046	497.332	529.403	499.867	470.217	469.688
174	487.054	586.873	564.143	457.141	515.857	495.733	562.742	478.854	571.426	570.682	516.947	523.159	510.283	474.521	470.481
175	485.663	603.658	558.551	468.651	525.572	500.594	568.391	493.361	575.166	581.699	526.019	527.524	520.515	470.006	475.241
176	487.038	605.529	572.389	499.606	524.751	511.329	569.325	510.099	582.134	585.442	519.573	557.165	530.224	473.703	501.024
177	476.886	606.738	580.917	499.678	530.419	502.765	575.544	509.419	567.204	594.419	534.316	547.658	513.182	499.605	486.712
178	483.795	623.504	569.278	513.132	543.711	518.556	572.696	540.171	576.151	608.761	551.425	567.954	516.640	491.001	504.548
179	476.575	626.325	587.357	509.484	539.459	530.032	581.743	527.358	596.524	630.425	548.305	575.129	528.670	481.746	488.458
180	468.968	615.834	584.909	525.953	550.883	532.685	582.745	525.822	610.200	625.276	544.003	580.895	529.292	481.150	485.524
181	488.527	608.373	588.282	543.631	560.854	542.397	561.238	519.896	618.900	635.954	568.869	584.267	544.353	493.657	497.564
182	487.596	620.663	589.944	543.973	540.898	552.343	581.667	528.548	603.239	638.133	586.323	595.679	543.698	514.835	483.426
183	483.377	608.579	592.369	534.830	566.983	546.893	584.303	564.509	607.580	643.646	604.447	586.681	565.993	505.918	493.028
184	481.981	622.216	580.037	534.508	568.967	543.404	587.777	575.472	603.293	640.898	610.077	617.187	564.997	520.524	491.696
185	490.915	631.897	579.932	556.375	574.614	558.205	599.261	587.945	615.283	644.782	607.466	621.843	579.056	514.232	486.486
186	499.019	620.729	585.562	550.573	574.279	574.005	597.573	597.281	607.212	664.452	608.510	632.521	581.761	495.549	506.550
187	196.626	191.317	183.799	190.774	190.387	187.932	183.141	184.749	181.431	182.828	182.755	185.702	187.944	190.898	186.119
188	187.017	184.003	183.134	183.262	179.072	190.250	183.316	186.799	186.058	184.329	176.186	183.754	185.560	185.219	180.311
189	180.888	181.656	182.679	188.069	181.834	183.126	181.785	188.487	185.818	187.784	182.529	178.879	179.341	178.610	178.388
190	183.764	182.370	188.432	184.107	182.296	183.459	185.107	192.291	189.764	180.170	188.265	183.110	188.333	184.754	180.723
191	175.379	187.044	184.743	182.458	184.659	182.605	185.374	193.995	184.827	178.444	181.833	183.405	178.350	187.516	183.358
192	180.922	190.756	181.868	183.861	176.488	180.768	180.759	182.720	177.874	182.021	179.126	181.583	183.674	182.158	184.370
193	182.447	191.833	183.810	194.115	182.867	186.859	183.212	182.382	186.983	185.776	187.515	186.262	184.258	176.699	181.823
194	180.768	191.509	185.485	183.857	183.069	185.693	179.739	184.177	190.689	182.845	181.916	183.308	179.547	179.114	180.284
195	183.366	181.802	181.801	179.489	181.658	177.115	182.130	189.242	183.714	188.806	181.985	176.099	178.724	176.536	179.054
196	187.841	184.013	185.982	179.454	182.662	181.293	188.674	181.580	180.826	184.626	178.826	184.455	179.364	181.803	178.736
197	181.217	187.990	182.569	181.496	181.160	178.304	182.322	180.582	183.335	183.885	181.652	178.144	179.017	181.528	178.678
198	175.399	187.335	180.154	184.159	177.646	176.932	182.836	178.858	181.883	179.341	178.275	181.812	180.897	176.423	178.826
199	176.961	182.278	180.862	181.554	179.397	186.804	182.666	175.055	178.760	181.311	173.038	180.032	175.223	176.815	177.586
200	184.454	183.645	183.020	176.703	183.614	189.614	179.213	178.245	180.589	179.270	182.420	180.499	182.328	177.564	175.279
201	184.215	181.606	191.065	183.986	178.772	190.575	182.978	185.908	187.143	179.376	186.573	177.629	184.518	181.528	182.077
202	177.784	179.020	189.185	189.865	180.762	182.363	179.065	183.580	190.111	183.114	178.503	174.208	180.349	183.915	179.752
203	181.176	180.340	184.696	181.091	182.120	186.860	185.614	187.300	184.020	185.423	178.390	183.596	177.134	180.267	176.938
204	177.174	183.084	184.934	185.272	185.457	189.215	185.399	189.535	190.413	183.983	184.654	182.599	180.787	181.543	176.468
205	178.427	183.867	183.498	185.730	184.633	183.355	177.321	183.724	185.471	179.240	180.758	188.666	182.350	181.120	173.737
206	183.732	186.822	184.657	186.301	183.671	182.630	183.829	183.899	174.546	179.999	178.585	184.470	181.004	180.133	177.986
207	178.224	181.797	181.561	181.018	180.232	181.760	182.663	182.082	174.172	185.556	178.889	180.973	181.853	180.973	180.821
208	180.268	182.506	181.208	177.512	190.269	188.867	183.645	185.669	179.973	185.601	176.358	184.684	181.654	181.397	178.792
209	181.934	185.492	187.650	179.979	182.046	184.465	182.397	187.155	182.976	182.354	181.653	180.540	181.215	182.129	182.545
210	175.797	180.489	183.012	184.729	184.893	175.882	179.827	184.916	181.527	179.246	183.044	182.265	181.192	179.721	173.969
211	177.017	182.580	184.723	179.096	183.308	173.955	172.126	180.311	185.327	178.987	184.934	184.534	181.905	178.365	181.248
212	177.627	178.339	181.944	178.945	177.370	181.353	173.132	179.391	183.379	183.198	184.637	179.345	181.085	181.861	180.217
213	184.668	184.324	180.072	180.235	178.736	174.672	176.389	175.932	183.508	184.523	180.689	177.094	181.032	181.551	179.595
214	174.926	180.879	185.433	183.927	189.527	181.265	179.936	180.222	183.417	181.209	183.306	177.618	179.414	174.450	176.383
215	176.647	181.017	189.618	185.229	188.985	186.741	182.882	182.236	187.036	181.542	181.741	175.102	182.354	181.318	178.622
216	175.401	181.492	184.963	183.352	184.386	181.040	180.559	184.958	185.184	185.452	178.372	177.035	178.560	178.473	171.229
217	182.864	185.816	183.411	176.797	183.920	177.377	176.858	182.474	183.197	177.989	177.830	183.392	180.808	179.665	170.599
218	185.312	184.434	179.516	176.257	177.241	181.485	180.252	178.973	176.572	181.578	178.527	178.648	181.343	177.711	172.422
219	184.130	177.407	180.301	184.786	179.694	183.957	185.340	180.716	179.469	180.797	183.069	180.026	182.145	178.476	180.663
220	181.287	173.697	185.421	179.285	176.724	179.400	180.736	178.742	181.862	183.674	185.051	178.771	172.969	176.421	173.287
