 	Profile_Slice_1	Profile_Slice_2
1	293.025	293.025
2	290.508	290.508
3	291.040	291.040
4	302.303	302.303
5	293.099	293.099
6	291.688	291.688
7	295.041	295.041
8	295.748	295.748
9	295.584	295.584
10	299.438	299.438
11	293.311	293.311
12	295.337	295.337
13	294.551	294.551
14	292.229	292.229
15	291.474	291.474
16	287.219	287.219
17	287.688	287.688
18	288.419	288.419
19	291.179	291.179
20	305.236	305.236
21	302.197	302.197
22	288.029	288.029
23	294.442	294.442
24	288.979	288.979
25	297.589	297.589
26	299.708	299.708
27	292.409	292.409
28	287.043	287.043
29	292.383	292.383
30	285.060	285.060
31	286.909	286.909
32	276.940	276.940
33	278.212	278.212
34	290.379	290.379
35	295.516	295.516
36	294.513	294.513
37	294.021	294.021
38	285.913	285.913
39	292.784	292.784
40	294.282	294.282
41	283.797	283.797
42	288.107	288.107
43	296.788	296.788
44	297.132	297.132
45	294.664	294.664
46	293.421	293.421
47	300.533	300.533
48	289.402	289.402
49	293.256	293.256
50	296.701	296.701
51	291.364	291.364
52	293.879	293.879
53	274.792	274.792
54	294.962	294.962
55	298.023	298.023
56	289.161	289.161
57	288.604	288.604
58	288.941	288.941
59	277.604	277.604
60	282.905	282.905
61	292.765	292.765
62	284.393	284.393
63	279.575	279.575
64	283.410	283.410
65	290.347	290.347
66	298.088	298.088
67	297.185	297.185
68	288.671	288.671
69	292.177	292.177
70	290.498	290.498
71	285.141	285.141
72	294.867	294.867
73	292.928	292.928
74	287.584	287.584
75	293.594	293.594
76	296.789	296.789
77	286.792	286.792
78	289.557	289.557
79	306.991	306.991
80	298.927	298.927
81	300.128	300.128
82	297.619	297.619
83	293.427	293.427
84	302.503	302.503
85	292.285	292.285
86	296.740	296.740
87	302.385	302.385
88	298.092	298.092
89	297.872	297.872
90	300.837	300.837
91	291.004	291.004
92	290.778	290.778
93	287.480	287.480
94	292.695	292.695
95	293.060	293.060
96	287.901	287.901
97	295.693	295.693
98	294.742	294.742
99	286.323	286.323
100	293.328	293.328
101	301.080	301.080
102	302.325	302.325
103	282.777	282.777
104	289.726	289.726
105	289.069	289.069
106	295.221	295.221
107	291.314	291.314
108	295.119	295.119
109	292.595	292.595
110	291.025	291.025
111	281.543	281.543
112	287.851	287.851
113	295.452	295.452
114	287.885	287.885
115	293.567	293.567
116	292.705	292.705
117	292.415	292.415
118	291.819	291.819
119	303.733	303.733
120	306.709	306.709
121	308.857	308.857
122	300.387	300.387
123	293.747	293.747
124	290.600	290.600
125	297.360	297.360
126	298.620	298.620
127	303.266	303.266
128	303.520	303.520
129	304.576	304.576
130	306.623	306.623
131	293.741	293.741
132	288.109	288.109
133	296.320	296.320
134	302.007	302.007
135	294.547	294.547
136	306.473	306.473
137	287.147	287.147
138	296.771	296.771
139	314.325	314.325
140	309.642	309.642
141	307.248	307.248
142	312.172	312.172
143	301.171	301.171
144	299.085	299.085
145	306.464	306.464
146	320.214	320.214
147	311.810	311.810
148	312.134	312.134
149	317.994	317.994
150	314.767	314.767
151	305.618	305.618
152	307.467	307.467
153	305.555	305.555
154	304.849	304.849
155	310.349	310.349
156	308.144	308.144
157	315.596	315.596
158	317.686	317.686
159	318.482	318.482
160	310.275	310.275
161	315.329	315.329
162	315.853	315.853
163	309.757	309.757
164	320.458	320.458
165	329.284	329.284
166	315.381	315.381
167	311.329	311.329
168	316.902	316.902
169	311.719	311.719
170	318.994	318.994
171	327.955	327.955
172	332.616	332.616
173	332.212	332.212
174	323.802	323.802
175	332.994	332.994
176	336.010	336.010
177	331.569	331.569
178	329.046	329.046
179	335.039	335.039
180	333.696	333.696
181	338.850	338.850
182	349.460	349.460
183	353.441	353.441
184	350.462	350.462
185	356.602	356.602
186	349.909	349.909
187	351.659	351.659
188	355.513	355.513
189	363.023	363.023
190	366.642	366.642
191	373.703	373.703
192	376.268	376.268
193	382.721	382.721
194	392.829	392.829
195	403.661	403.661
196	397.592	397.592
197	404.970	404.970
198	426.074	426.074
199	434.413	434.413
200	437.423	437.423
201	448.880	448.880
202	458.114	458.114
203	472.049	472.049
204	478.820	478.820
205	495.153	495.153
206	490.170	490.170
207	511.816	511.816
208	527.568	527.568
209	538.183	538.183
210	553.431	553.431
211	572.435	572.435
212	585.801	585.801
213	610.538	610.538
214	607.997	607.997
215	638.750	638.750
216	634.959	634.959
217	629.519	629.519
218	643.912	643.912
219	659.053	659.053
220	671.322	671.322
221	659.850	659.850
222	658.417	658.417
223	687.160	687.160
224	687.860	687.860
225	685.614	685.614
226	675.891	675.891
227	679.353	679.353
228	689.127	689.127
229	690.512	690.512
230	682.971	682.971
231	684.947	684.947
232	673.806	673.806
233	693.274	693.274
234	684.198	684.198
235	679.372	679.372
236	677.431	677.431
237	663.543	663.543
238	666.619	666.619
239	641.575	641.575
240	629.583	629.583
241	636.336	636.336
242	630.554	630.554
243	624.097	624.097
244	597.768	597.768
245	598.355	598.355
246	591.614	591.614
247	605.795	605.795
248	605.495	605.495
249	587.610	587.610
250	573.526	573.526
251	564.663	564.663
252	546.486	546.486
253	533.367	533.367
254	524.081	524.081
255	500.670	500.670
256	492.196	492.196
257	478.692	478.692
258	475.788	475.788
259	478.877	478.877
260	452.335	452.335
261	440.460	440.460
262	449.894	449.894
263	437.200	437.200
264	424.332	424.332
265	418.651	418.651
266	430.658	430.658
267	430.938	430.938
268	424.967	424.967
269	425.899	425.899
270	434.180	434.180
271	422.407	422.407
272	407.585	407.585
273	406.550	406.550
274	405.725	405.725
275	413.390	413.390
276	407.354	407.354
277	404.850	404.850
278	413.988	413.988
279	410.524	410.524
280	401.104	401.104
281	411.306	411.306
282	405.023	405.023
283	398.986	398.986
284	405.700	405.700
285	410.159	410.159
286	399.591	399.591
287	401.702	401.702
288	400.253	400.253
289	390.568	390.568
290	397.316	397.316
291	407.323	407.323
292	416.058	416.058
293	407.267	407.267
294	391.449	391.449
295	398.001	398.001
296	413.492	413.492
297	406.000	406.000
298	413.336	413.336
299	404.242	404.242
300	410.923	410.923
301	412.380	412.380
302	412.232	412.232
303	410.158	410.158
304	414.447	414.447
305	415.211	415.211
306	417.544	417.544
