 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	207.000	270.000	203.000	206.000	199.000	221.000	208.000	202.000	233.000
2	207.099	264.143	195.926	221.078	212.095	212.535	206.540	202.477	222.707
3	214.201	253.945	226.853	207.596	197.181	218.368	219.210	217.581	214.655
4	208.615	250.851	203.201	229.494	192.559	202.650	227.118	240.022	198.987
5	220.476	261.446	218.712	229.435	215.041	210.561	215.774	218.485	234.600
6	227.971	261.726	226.235	227.746	224.992	218.991	204.415	220.234	228.684
7	226.246	287.377	219.924	224.928	223.444	233.960	214.967	211.744	205.827
8	196.504	262.046	206.174	220.221	220.656	238.422	197.957	198.641	192.118
9	210.652	269.161	219.942	224.541	212.453	217.632	198.975	219.351	227.187
10	221.292	269.841	204.117	220.748	215.154	221.436	192.621	226.256	214.434
11	203.789	274.096	228.101	213.224	211.565	220.044	224.893	207.995	220.280
12	196.641	241.658	214.314	205.248	203.223	204.898	216.611	210.904	201.909
13	213.206	261.304	208.952	233.851	206.746	236.046	234.485	195.761	210.361
14	221.068	253.574	216.617	228.918	211.021	212.607	213.115	207.044	201.030
15	215.342	250.668	217.101	226.010	219.767	215.925	217.636	211.606	209.823
16	197.572	266.278	201.573	233.805	196.575	237.282	205.828	222.648	215.586
17	206.948	281.709	210.028	184.708	218.312	226.542	226.557	211.364	209.889
18	207.850	266.936	216.617	201.098	216.689	225.656	224.468	214.429	209.064
19	195.414	269.186	199.389	216.686	222.711	218.478	219.878	219.880	221.928
20	196.321	275.179	213.930	211.529	226.533	219.594	197.670	250.889	215.037
21	210.436	274.375	214.515	222.306	218.103	206.940	220.976	215.478	220.264
22	206.371	285.170	205.789	220.958	228.859	213.464	225.844	208.819	220.093
23	217.533	283.359	222.560	239.690	225.493	236.975	229.703	214.675	236.934
24	206.264	263.174	241.901	212.140	212.876	227.223	245.636	228.281	222.380
25	220.253	262.828	236.095	217.628	226.512	221.935	226.830	229.897	209.229
26	227.479	269.699	222.747	224.153	224.372	226.390	206.335	228.635	199.415
27	221.671	283.322	222.995	212.458	213.441	225.712	226.957	214.825	213.116
28	222.120	268.627	215.135	230.095	215.051	214.945	224.730	210.997	227.757
29	223.358	257.216	242.852	204.878	235.234	204.313	220.402	238.771	208.538
30	207.904	266.473	212.778	210.936	205.936	209.669	217.874	227.701	224.623
31	203.909	267.531	214.397	206.121	230.877	202.151	201.734	203.392	241.843
32	204.158	287.448	228.657	207.788	214.054	220.294	224.176	200.373	235.160
33	205.809	280.389	237.207	209.596	233.965	234.107	213.798	213.363	222.806
34	216.045	271.011	235.671	232.342	221.535	235.601	212.673	210.652	199.456
35	225.893	272.110	225.319	217.304	202.463	202.153	237.346	229.549	237.305
36	218.432	284.662	220.895	222.875	219.642	234.230	226.573	218.096	208.004
37	227.758	273.656	231.197	236.358	220.157	224.043	222.111	229.046	210.724
38	214.433	303.839	205.486	215.165	180.510	217.275	239.135	232.303	206.705
39	224.335	248.233	253.144	212.356	225.491	203.697	217.738	211.894	226.460
40	226.322	249.765	229.271	235.822	209.024	197.963	226.839	226.297	237.874
41	226.286	266.998	214.825	227.680	203.336	195.143	246.187	227.322	221.750
42	223.334	293.169	210.408	215.634	209.313	202.621	237.065	208.503	209.899
43	246.327	274.996	224.671	229.680	214.515	229.339	226.624	218.755	201.257
44	231.888	255.014	219.767	230.295	212.080	255.391	212.878	234.686	210.621
45	228.877	272.006	237.580	231.353	221.716	243.104	213.212	240.267	218.244
46	218.600	296.903	224.773	219.567	224.279	238.010	220.086	246.682	219.189
47	212.182	286.455	224.645	222.545	227.463	249.074	248.760	221.033	220.678
48	203.759	269.949	239.407	234.628	236.529	229.547	205.306	219.551	230.288
49	218.371	283.733	226.389	246.089	223.532	227.022	209.806	223.962	237.381
50	228.522	322.168	228.966	264.248	224.174	230.187	233.223	236.268	218.292
51	228.075	300.619	222.849	220.529	222.801	245.820	222.978	233.421	225.216
52	221.684	276.722	221.259	215.528	229.409	233.938	218.260	235.306	236.933
53	207.041	260.759	216.533	225.154	234.476	213.416	211.389	231.343	230.578
54	188.177	306.931	227.780	246.263	227.779	228.685	224.607	220.473	234.023
55	203.549	284.856	231.337	234.179	234.377	225.705	225.285	206.450	240.090
56	211.045	261.834	232.178	227.563	237.614	217.488	238.153	217.454	234.242
57	208.329	257.297	235.692	216.817	238.347	216.789	233.672	230.097	232.465
58	228.368	265.656	207.750	222.892	220.856	241.821	211.461	227.302	236.263
59	208.741	254.782	232.295	226.709	217.021	230.766	209.664	224.499	214.283
60	211.997	252.265	243.452	219.750	228.133	224.876	232.095	215.633	230.379
61	217.775	261.548	231.679	219.822	234.465	250.315	241.422	210.601	226.570
62	242.159	274.339	240.956	232.129	242.992	252.175	216.343	214.039	240.316
63	216.025	284.834	225.228	228.568	238.340	238.729	231.760	237.468	222.669
64	223.297	270.932	226.090	223.688	239.870	234.786	230.347	232.616	226.888
65	208.692	258.317	222.479	210.676	242.215	259.826	220.723	226.643	221.312
66	214.165	284.450	221.604	258.788	232.204	246.515	231.265	238.391	244.323
67	229.998	268.225	221.639	249.614	242.938	246.374	217.325	227.270	241.476
68	240.164	280.971	231.354	228.909	246.753	236.901	231.354	229.747	236.210
69	243.412	264.910	184.734	194.521	248.940	233.265	260.434	252.444	232.035
70	236.132	280.975	242.058	224.934	270.190	239.570	240.826	228.562	238.438
71	237.013	279.876	236.095	229.208	249.276	239.039	219.080	227.296	247.177
72	239.294	272.043	242.400	251.141	232.106	242.267	220.574	228.303	233.994
73	221.136	255.922	247.158	250.527	256.226	227.740	227.402	232.079	207.275
74	226.859	285.341	234.900	231.106	239.216	235.089	220.422	218.786	218.426
75	219.404	277.287	231.863	219.003	253.731	242.634	228.234	237.948	216.784
76	225.435	269.751	232.379	219.285	254.444	242.698	238.032	226.781	226.412
77	249.872	272.244	232.397	223.683	254.590	246.549	244.103	221.222	234.977
78	244.174	282.783	215.389	237.210	233.032	208.454	227.340	238.418	240.435
79	242.545	278.446	237.290	246.806	252.971	226.389	223.283	222.187	226.711
80	257.427	281.992	238.249	223.081	244.483	238.938	239.102	225.363	231.032
81	239.315	277.014	240.199	238.800	260.054	259.288	241.769	255.943	232.264
82	244.505	273.787	228.954	267.570	255.445	259.842	258.621	240.244	222.762
83	247.451	287.890	243.600	267.587	258.477	246.104	248.617	226.184	227.724
84	286.692	327.850	248.050	286.806	247.967	221.690	247.676	206.289	242.282
85	259.260	301.446	252.503	257.320	249.460	255.667	230.582	246.729	221.433
86	235.381	291.164	240.678	261.140	247.668	261.687	247.935	236.755	232.253
87	232.245	299.331	234.018	271.807	256.412	258.772	240.443	228.728	237.409
88	227.642	305.955	250.601	274.794	255.637	235.483	231.783	226.839	252.301
89	254.437	309.726	266.537	253.013	250.709	256.144	252.293	232.204	238.681
90	254.857	304.939	253.788	249.217	240.772	273.388	237.395	249.103	237.935
91	228.233	281.297	225.179	259.978	260.837	250.511	222.412	235.734	254.157
92	250.550	308.854	223.892	258.771	270.891	245.664	230.778	240.825	257.052
93	254.529	310.463	221.917	228.769	254.901	257.992	237.413	237.099	256.702
94	253.967	300.253	251.568	239.243	245.937	266.845	234.753	239.886	238.034
95	263.702	306.359	268.321	247.708	238.893	247.756	237.379	238.351	237.560
96	243.696	287.356	253.837	259.726	248.246	278.252	249.612	264.210	221.592
97	259.657	285.829	253.625	275.172	275.466	287.431	217.387	229.585	237.753
98	254.590	299.433	266.292	278.248	255.501	260.811	259.807	235.311	265.439
99	259.093	312.960	274.558	291.109	250.126	228.367	256.518	215.411	269.589
100	244.815	303.229	257.301	256.507	245.977	257.134	277.291	239.204	258.043
101	265.529	324.034	242.900	270.798	258.382	274.026	259.099	256.037	265.755
102	267.197	323.157	263.928	267.718	266.031	294.553	254.599	272.647	267.922
103	249.904	298.707	280.325	272.957	285.567	278.134	266.283	280.646	233.077
104	250.767	318.948	261.249	288.800	262.512	271.183	275.537	266.346	251.441
105	275.835	316.638	254.160	289.537	263.295	279.436	262.721	250.117	248.153
106	319.727	311.197	270.670	339.164	250.401	278.226	246.104	243.521	254.005
107	270.928	317.113	292.941	268.562	289.619	267.372	264.754	260.704	285.020
108	258.426	306.891	274.480	282.965	287.833	288.904	258.809	251.092	274.145
109	265.561	298.566	293.480	312.506	288.004	312.890	279.088	252.191	263.396
110	278.040	335.795	288.732	328.967	280.886	280.107	251.139	270.080	283.922
111	281.597	334.406	278.282	302.191	296.493	264.584	280.730	288.361	276.724
112	268.735	321.295	300.220	267.461	296.231	267.512	273.222	276.212	273.207
113	291.820	310.360	309.143	278.530	303.673	288.440	268.752	261.375	283.086
114	303.129	320.957	294.189	284.001	307.149	306.135	279.761	276.006	299.078
115	290.448	323.925	288.101	295.764	291.425	287.346	329.169	290.497	314.329
116	298.860	333.264	326.107	314.116	299.512	285.802	289.380	290.017	276.992
