 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	237.000	237.000	240.000	259.000	220.000	231.000	219.000	229.000	206.000	229.000
2	223.216	223.216	220.226	231.464	231.043	244.268	230.173	243.771	238.520	241.985
3	215.815	215.815	227.685	226.206	230.641	235.068	235.617	239.825	239.995	231.930
4	200.166	200.166	248.934	244.199	223.980	242.139	257.641	226.985	249.131	211.592
5	209.681	209.681	240.477	237.264	223.663	223.428	242.271	244.048	226.743	238.840
6	211.414	211.414	252.845	240.351	236.895	230.394	211.632	267.212	246.039	249.537
7	231.530	231.530	237.127	242.653	234.425	232.214	220.260	260.908	234.804	252.229
8	208.197	208.197	230.654	235.317	222.628	228.734	239.767	239.810	249.232	247.825
9	240.553	240.553	236.322	219.264	226.865	261.297	252.838	229.957	230.080	242.371
10	204.569	204.569	271.692	241.149	238.587	258.879	237.640	273.282	253.237	256.949
11	228.072	228.072	247.090	241.988	231.147	253.195	226.990	247.923	228.008	235.377
12	221.593	221.593	238.638	244.273	219.894	263.457	221.001	224.062	224.556	242.848
13	229.402	229.402	292.003	243.059	237.425	228.356	275.951	213.940	246.841	248.696
14	192.774	192.774	224.002	214.097	227.936	236.008	245.318	245.881	228.212	243.336
15	210.686	210.686	234.599	225.029	229.129	247.588	227.825	242.653	222.835	235.283
16	237.578	237.578	255.387	241.585	242.966	251.796	233.171	229.388	237.114	240.281
17	242.325	242.325	246.644	255.587	231.681	256.639	245.992	260.018	246.968	261.051
18	217.850	217.850	250.431	247.487	230.961	241.588	243.256	243.784	244.375	250.278
19	220.735	220.735	252.093	231.272	230.857	247.432	236.714	219.449	245.765	238.512
20	210.663	210.663	243.651	240.715	227.143	239.223	245.957	215.165	243.790	256.741
21	202.117	202.117	255.625	220.638	219.213	245.695	226.458	255.919	235.883	249.352
