 	Profile_Slice_1	Profile_Slice_2
1	289.423	289.423
2	288.453	288.453
3	279.955	279.955
4	273.690	273.690
5	281.981	281.981
6	292.533	292.533
7	287.149	287.149
8	281.452	281.452
9	276.055	276.055
10	286.897	286.897
11	294.000	294.000
12	290.774	290.774
13	279.446	279.446
14	284.094	284.094
15	281.996	281.996
16	278.120	278.120
17	286.149	286.149
18	285.096	285.096
19	284.941	284.941
20	288.990	288.990
21	294.924	294.924
22	289.637	289.637
23	290.452	290.452
24	294.845	294.845
25	294.926	294.926
26	286.334	286.334
27	285.616	285.616
28	288.833	288.833
29	299.320	299.320
30	281.902	281.902
31	284.593	284.593
32	292.215	292.215
33	287.748	287.748
34	280.763	280.763
35	285.358	285.358
36	277.310	277.310
37	285.339	285.339
38	284.292	284.292
39	288.683	288.683
40	287.611	287.611
41	292.796	292.796
42	287.138	287.138
43	289.243	289.243
44	286.297	286.297
45	281.694	281.694
46	286.810	286.810
47	280.785	280.785
48	288.847	288.847
49	298.828	298.828
50	291.854	291.854
51	287.455	287.455
52	301.291	301.291
53	290.483	290.483
54	296.440	296.440
55	299.024	299.024
56	298.490	298.490
57	293.435	293.435
58	288.246	288.246
59	292.013	292.013
60	300.402	300.402
61	295.684	295.684
62	302.786	302.786
63	302.460	302.460
64	304.741	304.741
65	313.332	313.332
66	298.429	298.429
67	302.818	302.818
68	299.259	299.259
69	294.391	294.391
70	293.864	293.864
71	295.481	295.481
72	300.356	300.356
73	298.468	298.468
74	299.757	299.757
75	302.822	302.822
76	293.342	293.342
77	309.047	309.047
78	307.078	307.078
79	302.348	302.348
80	309.730	309.730
81	311.300	311.300
82	304.684	304.684
83	307.324	307.324
84	310.660	310.660
85	304.195	304.195
86	310.074	310.074
87	313.828	313.828
88	321.535	321.535
89	315.119	315.119
90	311.928	311.928
91	307.271	307.271
92	307.118	307.118
93	303.632	303.632
94	310.031	310.031
95	315.184	315.184
96	315.692	315.692
97	326.095	326.095
98	316.947	316.947
99	325.962	325.962
100	319.444	319.444
101	318.447	318.447
102	328.789	328.789
103	326.749	326.749
104	327.667	327.667
105	326.463	326.463
106	327.299	327.299
107	334.463	334.463
108	340.742	340.742
109	339.108	339.108
110	331.654	331.654
111	340.330	340.330
112	337.908	337.908
113	340.578	340.578
114	335.778	335.778
115	337.120	337.120
116	351.982	351.982
117	343.647	343.647
118	349.014	349.014
119	355.516	355.516
120	355.979	355.979
121	354.935	354.935
122	358.567	358.567
123	366.754	366.754
124	364.580	364.580
125	373.123	373.123
126	376.743	376.743
127	372.288	372.288
128	391.285	391.285
129	396.582	396.582
130	393.482	393.482
131	410.130	410.130
132	420.854	420.854
133	434.056	434.056
134	447.444	447.444
135	460.238	460.238
136	472.706	472.706
137	473.900	473.900
138	481.943	481.943
139	468.621	468.621
140	456.278	456.278
141	454.673	454.673
142	444.736	444.736
143	454.890	454.890
144	437.959	437.959
145	444.281	444.281
146	447.645	447.645
147	421.110	421.110
148	420.159	420.159
149	424.191	424.191
150	420.398	420.398
151	429.694	429.694
152	431.145	431.145
153	440.785	440.785
154	440.085	440.085
155	420.268	420.268
156	428.617	428.617
157	433.975	433.975
158	434.910	434.910
159	434.878	434.878
160	428.907	428.907
161	419.038	419.038
162	422.323	422.323
163	427.912	427.912
164	431.991	431.991
165	436.304	436.304
166	446.385	446.385
167	445.420	445.420
168	449.296	449.296
169	444.025	444.025
170	457.629	457.629
171	451.349	451.349
172	458.465	458.465
173	447.932	447.932
174	458.995	458.995
175	464.462	464.462
176	466.446	466.446
177	480.189	480.189
178	482.786	482.786
179	461.603	461.603
180	462.988	462.988
181	489.827	489.827
182	479.145	479.145
183	493.123	493.123
184	482.938	482.938
185	480.597	480.597
186	481.086	481.086
187	491.700	491.700
188	480.646	480.646
189	483.788	483.788
190	489.979	489.979
191	490.276	490.276
192	493.137	493.137
193	491.875	491.875
194	489.200	489.200
195	480.955	480.955
196	483.378	483.378
197	485.808	485.808
198	478.456	478.456
199	482.852	482.852
200	502.480	502.480
201	477.764	477.764
202	474.238	474.238
203	479.252	479.252
204	470.039	470.039
205	488.706	488.706
206	477.034	477.034
207	472.150	472.150
208	489.417	489.417
209	498.528	498.528
210	490.537	490.537
211	490.624	490.624
212	490.669	490.669
213	490.658	490.658
214	483.008	483.008
215	479.393	479.393
216	476.468	476.468
217	483.005	483.005
218	485.994	485.994
219	499.849	499.849
220	505.610	505.610
221	500.522	500.522
222	509.113	509.113
223	508.657	508.657
224	517.178	517.178
225	512.963	512.963
226	509.040	509.040
227	511.508	511.508
228	519.592	519.592
229	526.628	526.628
230	542.509	542.509
231	551.183	551.183
232	547.220	547.220
233	542.558	542.558
234	544.470	544.470
235	558.064	558.064
236	559.694	559.694
237	564.644	564.644
238	560.675	560.675
239	586.907	586.907
240	577.139	577.139
241	557.141	557.141
