 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	1080.637	986.524	957.823	974.902	989.815	975.493	1004.196	997.679	1041.884	1044.821	1080.515
2	1085.973	963.621	954.019	976.369	992.507	978.987	990.589	1018.583	1031.240	1051.267	1076.186
3	1068.673	968.318	958.290	959.631	979.024	979.591	1012.271	1026.346	1028.435	1048.997	1073.624
4	1062.175	957.837	944.113	944.190	963.751	979.052	1016.694	1020.679	1025.983	1025.523	1068.306
5	1072.746	941.451	947.284	945.223	980.862	999.919	1012.408	1016.692	1018.780	1025.585	1060.380
6	1058.568	938.937	953.838	959.816	987.887	980.330	990.617	1002.042	1031.446	1045.329	1067.238
7	1073.869	952.853	950.885	968.526	981.921	987.838	993.858	991.068	1014.561	1027.655	1041.600
8	1062.546	954.032	930.147	961.234	959.599	975.621	977.356	993.109	1028.988	1019.072	1047.711
9	1070.802	967.059	937.385	942.089	968.065	986.707	991.143	978.218	1022.224	1022.428	1032.093
10	1074.059	944.102	938.838	931.658	960.343	975.914	989.082	989.848	1019.403	1012.876	1038.695
11	1055.582	937.718	957.575	933.940	956.336	977.993	1002.960	1007.926	1018.456	1019.582	1031.202
12	1047.054	940.611	938.863	927.990	954.754	975.037	994.742	996.934	1020.460	1031.355	1035.768
13	1041.607	915.535	943.559	924.481	957.985	966.348	961.374	994.798	1015.528	1028.713	1028.632
14	1040.146	937.719	921.098	915.095	943.028	960.490	982.973	994.385	1007.351	1025.408	1039.446
15	1036.216	930.797	918.691	909.805	933.656	960.197	998.797	982.307	1029.156	1015.973	1019.748
16	1039.503	923.871	930.768	934.809	945.360	954.903	996.396	976.803	1033.279	1008.945	1018.438
17	1015.158	931.638	917.674	909.313	935.546	945.691	994.068	972.676	1001.243	1016.169	1023.076
18	1021.213	928.702	921.808	911.996	928.636	941.745	985.654	1016.168	1010.717	1001.796	1037.861
19	1031.774	929.091	904.823	923.286	928.724	935.620	971.436	987.195	1017.928	1000.181	1039.289
20	1020.207	929.699	886.758	931.880	943.752	957.562	966.321	983.505	996.461	1004.478	1012.591
21	997.731	919.943	903.831	924.631	939.641	967.760	963.755	992.957	999.632	1008.369	1002.291
22	988.956	924.865	886.333	903.502	938.891	964.170	971.955	978.164	998.774	1020.005	993.770
23	991.831	918.872	875.801	933.345	931.691	943.918	954.078	968.426	996.535	1008.970	997.325
24	994.852	917.637	899.562	932.454	948.366	931.336	962.806	960.849	1002.221	994.554	1000.201
25	983.924	917.514	899.472	930.346	936.092	929.842	956.101	973.511	991.853	990.022	983.180
26	965.144	906.025	895.067	926.812	936.513	933.377	958.486	975.794	968.663	968.824	979.801
27	974.168	925.172	895.942	907.775	938.267	933.554	962.018	977.068	954.872	953.068	982.880
28	979.925	918.222	881.360	900.907	920.739	921.530	951.153	966.912	966.894	964.205	958.650
29	976.205	914.352	871.725	898.021	927.461	923.737	951.035	967.788	956.917	962.983	956.418
30	963.372	900.299	863.740	892.515	921.737	940.264	947.460	947.602	963.451	957.529	961.650
31	962.226	898.385	890.672	898.648	900.704	927.484	949.976	948.866	940.310	952.892	961.920
32	972.504	904.643	896.928	888.546	901.972	905.452	954.013	947.014	951.494	946.750	948.933
33	964.398	886.157	884.217	887.854	910.419	906.750	945.174	931.760	951.766	945.823	950.022
34	947.011	898.851	883.439	901.177	901.389	920.765	948.193	943.995	947.202	943.567	942.162
35	953.684	893.967	886.332	890.772	893.499	922.827	955.118	927.719	927.561	934.099	947.580
36	982.233	886.498	882.739	874.418	902.368	917.761	949.559	927.337	944.242	934.958	959.261
37	963.914	869.494	889.423	887.991	912.954	920.490	933.433	936.777	952.347	935.799	946.396
38	954.536	865.284	888.358	877.403	917.002	917.082	915.539	920.962	930.958	925.172	939.959
39	938.697	866.081	886.582	896.106	904.186	900.010	917.720	915.559	947.993	929.756	937.453
40	940.462	840.166	886.783	884.420	905.084	920.681	918.524	902.621	953.024	912.283	940.870
41	956.908	848.854	915.016	902.965	901.667	904.391	925.704	898.131	923.851	936.055	942.639
42	958.595	861.877	914.538	897.609	902.922	890.687	935.106	910.612	928.106	934.773	943.798
43	952.868	874.183	905.149	920.488	886.574	900.591	919.604	922.304	928.975	938.516	959.609
44	936.489	879.607	904.347	922.627	895.576	889.351	907.008	924.250	931.247	933.502	954.186
45	940.169	885.052	929.274	928.505	914.439	902.165	920.964	905.858	939.462	926.907	942.132
46	943.787	913.504	931.471	934.219	910.843	893.200	907.839	897.035	929.196	930.440	929.118
47	949.188	894.849	924.201	922.362	913.981	866.293	911.861	890.677	922.379	947.601	932.947
48	937.124	895.638	942.974	927.759	900.999	875.782	903.003	891.880	922.104	935.152	936.592
49	922.439	879.820	937.905	943.404	918.391	866.430	912.511	887.428	937.371	919.741	917.382
