 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	192.000	192.000	228.000	214.000	221.000	223.000	234.000	233.000	210.000
2	227.985	227.985	225.105	215.071	231.544	219.018	238.008	252.336	217.413
3	246.102	246.102	233.433	238.891	208.397	230.477	229.426	217.017	234.451
4	237.945	237.945	218.805	237.410	207.645	227.364	223.588	209.681	225.184
5	243.084	243.084	219.978	231.607	215.215	231.435	246.005	209.946	227.413
6	217.108	217.108	228.624	229.749	223.980	243.889	228.590	225.294	223.724
7	228.112	228.112	209.071	220.866	215.931	247.784	211.806	204.164	219.200
8	252.576	252.576	220.905	235.680	218.755	243.562	241.282	222.532	223.785
9	210.467	210.467	231.703	253.685	219.362	228.952	229.417	227.582	231.444
10	241.331	241.331	238.270	227.836	237.542	226.073	240.326	222.762	219.455
11	234.365	234.365	218.420	233.842	224.563	220.213	235.695	207.898	214.056
12	226.107	226.107	223.979	225.318	225.733	235.269	223.842	205.556	229.177
13	240.473	240.473	232.797	217.793	229.470	232.047	232.390	220.128	233.291
14	234.933	234.933	238.601	225.994	227.057	218.397	238.195	218.954	227.134
15	230.889	230.889	239.396	227.692	217.281	231.365	229.371	225.528	234.911
16	211.596	211.596	190.759	206.950	225.442	215.577	244.497	229.822	242.263
17	242.632	242.632	221.006	235.991	225.793	215.355	231.605	226.522	244.196
18	220.193	220.193	238.454	241.343	240.511	214.606	214.520	238.654	222.859
19	197.473	197.473	236.518	233.038	258.800	233.067	207.442	218.696	214.890
20	210.529	210.529	221.764	216.333	240.430	235.245	229.727	227.536	209.600
21	226.932	226.932	219.385	219.448	234.296	229.324	246.443	245.458	198.491
22	228.403	228.403	227.662	233.777	221.181	214.743	242.369	230.793	207.460
23	236.090	236.090	246.858	228.689	228.191	222.092	239.126	219.329	251.256
24	236.213	236.213	240.190	229.262	218.630	199.053	225.079	213.496	240.943
25	251.310	251.310	236.327	226.764	232.900	223.563	216.121	236.705	210.748
26	246.234	246.234	217.270	247.407	225.145	233.191	223.926	209.203	227.036
27	234.764	234.764	251.545	232.463	231.179	221.400	234.537	208.667	239.551
28	222.188	222.188	250.996	243.412	238.582	234.631	224.548	216.261	227.082
29	226.600	226.600	232.761	237.938	224.267	239.714	221.839	223.412	231.060
30	232.418	232.418	228.759	224.792	231.013	220.429	227.533	217.352	225.751
31	209.721	209.721	236.282	223.580	241.602	224.813	223.403	219.341	216.778
32	249.150	249.150	223.644	231.096	256.844	228.360	256.257	245.288	230.836
33	243.818	243.818	220.747	214.275	226.811	226.905	232.662	233.227	237.344
34	242.177	242.177	236.421	244.736	224.033	203.649	222.670	220.989	244.548
35	245.780	245.780	248.661	225.024	234.200	242.930	235.176	234.736	245.810
36	250.132	250.132	243.418	225.917	240.813	235.894	232.547	236.975	240.287
37	240.962	240.962	224.895	240.211	246.861	235.116	221.913	228.412	237.401
38	227.000	227.000	223.073	228.217	229.282	249.667	210.501	223.113	213.673
39	234.335	234.335	229.288	240.951	228.422	227.090	221.944	230.795	248.557
40	209.273	209.273	248.460	246.857	226.551	196.385	231.072	241.265	233.131
41	244.647	244.647	235.347	245.841	233.244	243.146	233.828	217.660	230.535
42	233.264	233.264	219.833	253.849	205.452	242.178	240.193	236.504	216.222
43	233.117	233.117	227.026	248.682	239.879	227.110	237.353	229.411	225.740
44	234.873	234.873	231.034	233.045	237.097	207.667	226.135	228.178	226.598
45	240.207	240.207	240.536	234.234	220.617	221.110	235.647	225.292	241.301
46	245.150	245.150	244.563	242.438	228.367	218.653	227.087	229.010	235.891
47	239.865	239.865	235.823	244.383	240.003	238.262	230.651	249.037	242.149
48	224.848	224.848	214.580	219.619	239.450	239.608	241.045	236.332	241.894
49	248.183	248.183	220.772	250.544	240.478	234.213	239.944	232.928	212.240
50	211.915	211.915	230.127	219.153	245.333	229.544	235.084	220.304	242.089
51	241.433	241.433	216.384	247.603	239.712	243.975	227.932	247.307	241.853
52	245.769	245.769	219.530	247.954	239.442	219.289	230.436	240.923	236.030
53	242.743	242.743	236.536	232.136	241.598	220.168	246.810	229.523	223.087
54	241.693	241.693	241.163	237.613	231.662	243.602	227.546	212.656	226.294
55	241.531	241.531	270.441	247.198	238.900	243.771	227.583	216.268	241.591
56	254.997	254.997	227.331	250.461	215.202	241.478	239.909	230.983	260.592
57	236.193	236.193	248.566	242.200	235.045	239.089	237.922	242.778	218.701
58	220.604	220.604	233.892	252.373	228.239	225.065	240.971	230.250	220.548
59	222.829	222.829	228.305	241.419	231.087	219.109	243.819	215.952	238.327
60	238.905	238.905	227.427	220.727	239.874	217.730	229.158	233.842	240.407
61	224.712	224.712	229.393	223.785	239.131	231.174	228.115	236.677	235.719
62	208.985	208.985	232.740	249.959	231.321	251.593	240.410	243.691	231.986
63	233.276	233.276	220.165	254.540	224.265	251.400	245.913	247.101	231.671
64	253.309	253.309	230.535	220.623	231.757	239.636	206.286	237.680	229.585
65	228.431	228.431	262.856	219.027	235.966	255.932	217.599	225.661	246.379
66	224.774	224.774	230.980	239.640	240.917	239.394	236.141	233.457	226.703
67	236.926	236.926	219.681	243.770	241.745	228.658	238.697	230.535	245.335
68	231.150	231.150	236.229	237.996	235.564	226.237	231.012	234.562	233.085
69	222.388	222.388	243.790	266.605	236.027	236.796	232.880	240.417	232.490
70	241.931	241.931	220.779	237.457	262.737	245.227	224.966	240.164	245.514
71	236.539	236.539	248.508	224.914	235.123	216.912	235.755	241.041	235.975
72	267.647	267.647	231.951	247.411	230.669	239.404	259.277	243.444	244.197
73	243.373	243.373	238.480	223.584	231.821	231.280	250.292	212.823	219.248
74	254.109	254.109	245.794	230.356	228.943	242.111	237.104	232.715	237.400
75	246.244	246.244	237.675	244.794	224.431	235.498	220.866	248.908	228.510
76	232.472	232.472	244.332	251.214	244.011	240.834	225.818	262.852	235.801
77	240.801	240.801	232.778	235.356	260.714	258.187	234.661	235.718	250.391
78	257.681	257.681	237.863	247.446	237.024	230.966	251.566	241.713	236.989
79	270.470	270.470	255.839	228.852	265.443	237.632	260.205	246.267	235.082
80	260.479	260.479	246.012	243.388	258.200	242.406	259.217	225.711	253.495
81	247.085	247.085	215.620	218.228	234.622	236.174	236.901	246.625	227.498
82	230.924	230.924	228.176	240.555	249.093	232.745	260.159	236.737	218.479
83	240.852	240.852	225.811	222.886	254.068	243.057	255.289	243.123	234.674
84	248.472	248.472	234.319	233.019	248.135	250.018	244.688	252.216	242.256
85	251.128	251.128	250.763	257.865	233.546	218.192	252.456	264.236	228.978
86	258.564	258.564	230.057	231.340	227.983	218.759	230.397	251.737	242.103
87	226.275	226.275	240.649	235.882	214.775	216.983	244.952	252.832	253.256
88	272.222	272.222	239.364	229.684	239.318	216.506	256.942	257.084	239.170
89	238.679	238.679	238.934	235.599	206.160	254.111	255.246	241.016	233.789
90	232.834	232.834	239.732	237.241	227.065	234.216	237.345	237.710	236.977
91	241.022	241.022	244.381	246.995	240.883	247.527	226.413	269.672	251.714
