 	Profile_Slice_1	Profile_Slice_2
1	260.095	260.095
2	251.849	251.849
3	254.519	254.519
4	262.193	262.193
5	266.039	266.039
6	259.082	259.082
7	261.169	261.169
8	256.285	256.285
9	266.177	266.177
10	267.356	267.356
11	254.861	254.861
12	260.503	260.503
13	258.231	258.231
14	253.784	253.784
15	263.261	263.261
16	257.576	257.576
17	259.568	259.568
18	264.907	264.907
19	261.172	261.172
20	256.165	256.165
21	260.176	260.176
22	258.120	258.120
23	261.263	261.263
24	259.015	259.015
25	245.616	245.616
26	246.026	246.026
27	258.546	258.546
28	266.343	266.343
29	261.607	261.607
30	257.571	257.571
31	256.557	256.557
32	256.711	256.711
33	252.491	252.491
34	252.921	252.921
35	247.407	247.407
36	256.961	256.961
37	258.209	258.209
38	262.239	262.239
39	257.270	257.270
40	259.800	259.800
41	263.270	263.270
42	259.888	259.888
43	265.807	265.807
44	266.425	266.425
45	266.783	266.783
46	264.944	264.944
47	260.405	260.405
48	264.461	264.461
49	259.729	259.729
50	259.049	259.049
51	253.438	253.438
52	259.264	259.264
53	258.305	258.305
54	257.931	257.931
55	261.799	261.799
56	260.275	260.275
57	256.381	256.381
58	260.324	260.324
59	266.627	266.627
60	262.612	262.612
61	259.970	259.970
62	265.103	265.103
63	257.438	257.438
64	267.420	267.420
65	264.234	264.234
66	266.385	266.385
67	255.001	255.001
68	269.862	269.862
69	261.873	261.873
70	261.735	261.735
71	258.007	258.007
72	257.661	257.661
73	260.818	260.818
74	258.393	258.393
75	257.395	257.395
76	258.052	258.052
77	261.142	261.142
78	257.443	257.443
79	260.558	260.558
80	254.640	254.640
81	255.564	255.564
82	259.374	259.374
83	265.804	265.804
84	261.016	261.016
85	265.221	265.221
86	263.719	263.719
87	258.983	258.983
88	262.053	262.053
89	255.013	255.013
90	261.744	261.744
91	268.688	268.688
92	273.189	273.189
93	265.647	265.647
94	267.557	267.557
95	257.713	257.713
96	267.068	267.068
97	261.914	261.914
98	268.565	268.565
99	261.986	261.986
100	260.119	260.119
101	264.843	264.843
102	271.482	271.482
103	267.373	267.373
104	263.511	263.511
105	250.610	250.610
106	260.637	260.637
107	260.155	260.155
108	262.256	262.256
109	265.217	265.217
110	263.119	263.119
111	264.228	264.228
112	266.681	266.681
113	261.437	261.437
114	258.863	258.863
115	265.460	265.460
116	260.982	260.982
117	268.621	268.621
118	266.678	266.678
119	257.033	257.033
120	260.145	260.145
121	262.104	262.104
122	268.206	268.206
123	267.718	267.718
124	263.253	263.253
125	264.680	264.680
126	267.560	267.560
127	265.502	265.502
128	265.172	265.172
129	262.474	262.474
130	267.388	267.388
131	267.816	267.816
132	262.745	262.745
133	265.179	265.179
134	271.041	271.041
135	265.979	265.979
136	271.522	271.522
137	266.587	266.587
138	267.398	267.398
139	263.256	263.256
140	266.623	266.623
141	269.998	269.998
142	260.200	260.200
143	270.346	270.346
144	263.311	263.311
145	268.724	268.724
146	276.476	276.476
147	273.060	273.060
148	267.483	267.483
149	272.480	272.480
150	276.029	276.029
151	266.722	266.722
152	267.479	267.479
153	268.343	268.343
154	264.763	264.763
155	279.496	279.496
156	274.229	274.229
157	255.866	255.866
158	266.932	266.932
159	268.895	268.895
160	263.538	263.538
161	271.749	271.749
162	268.365	268.365
163	270.130	270.130
164	273.730	273.730
165	266.027	266.027
166	272.794	272.794
167	271.714	271.714
168	277.142	277.142
169	277.786	277.786
170	271.140	271.140
171	266.164	266.164
172	267.190	267.190
173	269.627	269.627
174	269.911	269.911
175	265.425	265.425
176	268.951	268.951
177	276.819	276.819
178	278.006	278.006
179	271.369	271.369
180	276.954	276.954
181	284.271	284.271
182	273.945	273.945
