 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	830.912	858.660	862.914	835.582	817.327	835.545	823.098	828.780	838.208	859.783	850.006
2	822.072	865.498	842.194	856.745	814.114	809.939	819.124	821.380	825.975	829.360	851.820
3	819.233	862.870	853.560	852.797	799.709	835.700	836.517	812.350	827.486	846.042	840.546
4	835.474	845.304	853.446	852.155	812.525	831.028	837.787	831.284	820.567	840.016	831.876
5	817.451	875.105	856.925	837.078	820.884	843.543	822.312	816.693	824.272	830.999	845.539
6	804.018	856.212	849.812	840.560	820.610	836.660	831.941	823.364	848.600	844.619	830.067
7	811.429	867.608	846.379	837.873	839.497	843.954	825.891	830.472	845.172	826.861	831.105
8	822.840	863.998	841.918	830.157	842.128	845.648	812.670	823.492	860.004	831.822	839.517
9	821.218	859.902	834.971	851.709	844.193	849.277	842.868	839.766	844.027	824.015	841.126
10	807.544	845.257	837.098	822.220	847.746	842.354	849.297	821.362	837.124	836.272	819.405
11	814.809	847.331	841.314	846.627	852.072	862.004	854.561	830.068	836.863	828.278	831.315
12	814.951	811.672	834.141	836.403	836.944	843.061	837.322	866.284	812.521	819.022	810.040
13	819.799	848.136	825.329	846.288	840.480	869.417	871.397	837.686	833.360	840.275	840.841
14	831.366	817.370	829.129	847.260	838.729	851.919	884.785	852.427	849.431	847.686	820.220
15	818.808	805.831	840.570	850.389	846.739	858.098	858.135	843.343	826.758	850.680	813.228
16	810.397	808.663	846.376	841.486	859.091	848.039	886.545	864.996	835.507	854.025	817.860
17	799.773	827.668	820.236	846.950	839.176	849.168	854.056	857.496	808.736	854.008	832.269
18	828.165	825.197	829.588	854.239	839.311	838.981	874.624	844.796	834.666	830.620	833.556
19	818.851	815.154	846.246	845.559	848.857	868.756	853.626	847.939	819.830	831.395	834.826
20	823.720	835.192	857.900	861.624	855.496	847.614	851.324	858.037	823.536	835.585	830.108
21	819.204	850.399	840.701	844.272	833.723	851.302	844.011	842.587	839.908	847.121	827.169
22	830.954	837.556	848.985	843.779	856.128	844.963	872.173	846.362	830.152	858.269	848.067
23	825.384	866.092	859.121	839.157	859.889	862.554	841.487	841.627	852.734	840.716	830.564
24	815.651	851.785	839.233	853.829	841.229	851.171	858.883	827.696	858.397	844.327	859.762
25	835.247	865.474	853.740	850.026	832.170	839.921	845.251	828.121	858.226	835.998	851.395
26	831.519	876.680	849.622	828.068	831.394	847.535	845.861	820.262	837.034	830.970	838.335
27	843.928	857.814	853.473	844.569	837.232	805.098	822.112	819.341	849.622	852.917	830.193
28	826.083	852.282	836.353	838.826	854.600	821.306	840.934	811.557	849.755	848.026	836.877
29	822.929	841.706	847.233	863.951	847.293	841.470	821.829	810.781	843.669	846.525	854.933
30	841.773	862.594	834.123	842.925	853.039	844.720	828.797	801.760	836.402	845.100	829.997
31	824.869	857.169	831.056	853.072	841.234	824.295	832.407	805.492	831.619	851.600	832.964
32	815.794	843.104	834.527	854.273	826.470	829.698	822.134	825.101	852.724	855.331	824.132
33	817.914	830.371	814.079	836.975	838.049	831.263	813.591	821.691	827.428	832.331	820.534
34	837.915	830.565	808.168	856.601	834.991	818.467	807.505	790.237	828.731	832.071	837.646
35	794.270	806.633	822.638	848.285	809.035	819.111	812.155	816.735	831.025	844.531	819.590
36	813.913	801.001	814.751	843.030	822.531	824.393	810.285	816.311	823.017	847.854	850.619
37	805.666	820.361	825.312	824.040	807.135	820.084	825.347	824.382	827.858	862.242	862.054
38	810.475	818.850	828.051	853.778	802.512	818.459	794.689	809.074	827.055	838.738	847.504
39	823.314	825.479	810.293	839.659	827.130	797.799	805.922	816.328	811.045	814.441	847.144
40	811.255	821.731	811.261	842.400	809.712	785.911	826.988	833.446	842.695	831.629	834.336
41	805.664	812.943	827.531	821.980	838.742	790.724	811.913	820.115	822.886	816.347	853.080
42	815.135	821.434	833.193	843.508	811.081	797.292	837.857	829.891	823.436	801.012	829.175
43	801.006	815.835	812.915	853.456	846.620	799.918	837.225	809.593	819.183	827.947	820.286
44	813.365	822.930	828.823	834.952	826.469	798.631	821.774	821.807	810.167	800.829	822.067
45	802.702	826.373	831.749	844.386	840.304	808.925	826.866	813.162	802.443	817.595	833.594
46	823.356	822.275	808.669	852.520	842.178	793.550	814.470	819.976	800.470	821.063	825.532
47	811.090	811.938	800.280	852.935	818.210	807.019	815.916	821.580	817.389	828.569	812.820
48	820.947	812.467	824.143	838.204	847.020	781.614	837.781	848.660	819.013	813.340	829.272
49	837.185	840.820	822.460	866.186	847.646	824.648	840.981	829.161	836.808	837.052	818.228
50	846.614	828.184	820.753	842.111	817.431	803.799	841.180	848.438	865.434	847.105	835.704
51	841.973	809.002	815.863	837.095	826.266	829.303	860.406	871.532	849.748	862.952	842.239
52	836.569	825.252	828.829	842.075	826.123	845.814	858.953	876.352	866.144	860.692	852.245
53	818.275	823.969	843.499	850.317	824.468	855.807	902.839	857.461	876.143	867.326	852.284
54	805.463	816.190	795.032	831.595	803.843	849.540	866.818	836.661	864.326	839.114	829.600
55	792.132	821.394	829.523	811.517	799.627	823.779	855.407	829.982	843.711	840.755	830.642
56	793.140	817.016	820.687	822.457	795.322	821.300	850.031	803.540	832.266	838.433	827.079
57	788.525	817.678	822.514	788.529	759.727	826.424	831.471	798.621	803.111	841.185	818.376
58	791.410	802.618	793.764	801.092	788.138	805.684	831.020	786.734	800.084	813.517	803.374
59	789.792	800.006	799.780	768.766	772.937	805.351	805.399	762.495	798.099	822.894	815.785
60	791.760	798.996	782.340	778.451	751.265	773.115	805.159	756.163	783.770	798.156	814.339
61	799.193	786.977	776.294	727.873	743.708	769.276	788.998	757.986	785.173	796.177	803.542
62	779.242	785.730	759.112	745.409	745.081	743.313	772.942	726.072	770.366	785.779	791.315
63	780.363	783.830	747.946	739.355	737.258	746.238	773.357	744.529	770.250	796.794	778.686
64	764.620	757.659	739.763	731.899	737.308	754.810	759.836	725.124	766.259	791.471	784.457
65	760.228	743.259	734.455	731.535	725.763	730.271	743.971	726.692	763.027	785.207	779.360
66	771.801	731.943	737.908	714.490	719.445	737.154	744.509	745.132	760.769	763.457	750.339
67	764.110	732.614	733.709	703.550	741.646	731.613	755.804	742.301	742.888	754.290	747.443
68	761.806	712.879	722.679	718.622	708.831	725.297	731.516	702.598	735.949	749.789	758.445
69	767.108	710.436	716.095	715.126	716.059	714.786	730.022	726.758	715.914	754.331	731.629
70	753.388	716.566	725.637	708.833	719.697	709.446	726.966	709.281	726.520	723.233	740.554
71	742.125	708.965	703.301	708.232	702.559	694.043	720.718	715.531	708.681	721.580	744.904
72	733.189	704.020	703.970	699.224	678.224	721.194	720.004	703.183	721.528	738.339	739.398
73	741.018	706.625	704.033	710.196	677.186	713.071	710.750	713.434	719.686	721.660	712.790
