 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	500.602	500.602	494.359	489.921	491.803	514.880	504.552	507.263	501.310	492.122
2	494.633	494.633	482.794	481.500	498.289	501.602	499.052	498.808	498.787	503.925
3	500.045	500.045	489.814	493.619	498.224	502.468	511.171	507.131	501.619	480.368
4	492.260	492.260	490.983	484.985	497.523	499.636	500.248	494.082	497.710	492.505
5	496.289	496.289	489.910	497.888	505.158	496.359	516.978	503.990	503.804	500.003
6	499.189	499.189	486.309	500.686	496.767	506.012	513.298	499.531	510.104	498.031
7	497.456	497.456	508.699	492.339	497.313	500.902	510.829	505.356	502.133	494.531
8	503.015	503.015	510.249	485.193	495.164	506.415	507.511	506.949	500.104	499.673
9	508.045	508.045	494.044	491.639	501.582	502.353	503.847	506.298	499.259	499.852
10	506.457	506.457	502.786	496.168	506.645	500.728	513.525	501.713	493.474	499.006
11	497.060	497.060	502.310	497.098	500.561	507.127	502.807	499.799	506.639	503.862
12	498.692	498.692	502.396	493.264	505.094	507.228	504.876	494.089	505.850	508.274
13	499.520	499.520	500.087	498.126	505.598	503.096	509.401	503.296	505.461	500.093
14	500.744	500.744	505.158	494.147	501.664	513.880	521.428	506.766	500.918	497.243
15	494.284	494.284	496.320	496.684	491.686	494.003	515.699	504.077	513.759	501.233
16	484.758	484.758	502.188	505.159	503.606	504.033	511.122	509.416	512.587	503.309
17	497.238	497.238	503.277	505.175	498.379	503.312	509.672	505.741	509.368	497.217
18	512.636	512.636	505.156	505.973	495.069	516.982	517.722	513.161	509.261	503.116
19	504.769	504.769	495.765	518.127	504.616	513.680	528.352	509.285	506.928	501.339
20	511.606	511.606	498.063	490.826	491.333	516.307	517.680	518.198	511.478	502.026
21	518.680	518.680	494.599	502.749	508.255	513.242	528.525	513.082	512.402	513.334
22	524.472	524.472	508.045	498.476	506.802	509.347	518.966	516.328	508.491	502.279
23	514.276	514.276	495.456	509.872	510.877	512.114	520.978	515.890	506.950	499.533
24	516.908	516.908	512.221	515.787	506.963	507.908	506.044	514.459	498.373	494.208
25	514.382	514.382	503.372	499.987	501.578	521.923	523.178	518.180	496.457	502.594
26	507.374	507.374	511.078	490.855	498.134	509.758	515.970	525.378	517.144	502.379
27	516.489	516.489	513.498	508.888	498.989	513.893	524.895	516.263	505.604	514.088
28	509.633	509.633	511.852	515.046	500.390	509.351	541.597	514.246	513.141	511.207
