 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	221.000	221.000	222.000	239.000	199.000	204.000	228.000	236.000	205.000
2	224.450	224.450	234.572	211.332	216.304	217.804	224.211	217.846	219.382
3	233.127	233.127	239.994	218.980	218.945	221.426	224.999	218.450	235.611
4	211.308	211.308	244.218	242.061	235.582	220.345	236.191	218.485	232.656
5	229.526	229.526	224.921	241.068	237.879	233.602	239.346	247.054	232.433
6	220.088	220.088	231.148	227.704	231.045	233.793	223.433	228.033	234.120
7	212.564	212.564	225.389	218.716	230.688	223.740	212.548	212.464	243.491
8	234.684	234.684	211.811	226.916	205.203	244.036	202.429	215.134	194.422
9	222.561	222.561	233.104	225.521	232.670	238.056	226.527	220.398	237.191
10	217.273	217.273	244.057	224.439	240.625	234.393	230.344	229.713	240.899
11	243.861	243.861	255.430	207.739	218.301	249.902	246.679	222.037	228.103
12	236.845	236.845	239.787	218.387	231.023	235.611	258.622	235.707	214.833
13	229.652	229.652	236.912	228.758	233.722	246.329	239.913	235.236	240.021
14	231.489	231.489	229.800	230.185	240.302	247.724	217.009	214.136	255.121
15	217.935	217.935	246.494	263.791	209.889	245.392	220.917	245.003	255.835
16	219.159	219.159	228.746	240.347	236.717	238.488	228.398	227.896	240.800
17	227.164	227.164	229.685	227.912	234.277	244.812	224.712	238.527	236.546
18	258.817	258.817	223.652	225.401	238.768	278.184	219.355	247.740	240.246
19	222.242	222.242	221.979	228.800	240.244	262.709	231.381	237.502	226.064
20	219.567	219.567	234.982	226.140	235.631	240.216	234.610	232.187	225.358
21	226.663	226.663	240.571	217.141	233.146	237.467	254.187	232.448	245.388
22	229.096	229.096	199.690	233.639	222.573	223.689	229.137	243.571	250.028
23	238.839	238.839	214.792	257.787	232.191	226.990	222.868	249.059	235.304
24	239.572	239.572	221.176	244.190	237.486	221.523	234.515	247.504	230.290
25	254.154	254.154	220.990	228.432	231.659	232.750	238.074	218.676	215.001
26	255.305	255.305	231.552	231.125	238.875	247.480	251.049	240.382	246.791
27	236.184	236.184	216.834	220.699	248.220	241.867	243.253	222.044	239.414
28	213.941	213.941	230.184	209.597	246.969	231.762	240.823	204.495	221.710
29	206.311	206.311	236.802	242.308	235.674	223.959	222.590	197.983	224.309
30	214.854	214.854	225.175	247.690	239.710	237.991	242.584	220.208	231.969
31	215.309	215.309	227.720	242.033	252.743	227.336	236.246	242.101	220.703
32	208.603	208.603	217.010	237.553	233.643	229.978	209.964	234.832	215.656
33	226.206	226.206	223.655	238.340	253.668	215.439	251.253	242.211	219.535
34	232.212	232.212	239.710	241.135	241.186	229.321	229.143	227.893	225.953
35	238.595	238.595	227.579	260.105	258.989	278.508	230.042	235.797	243.782
36	233.059	233.059	241.529	255.777	252.102	233.129	230.421	233.594	232.267
37	225.779	225.779	236.839	256.226	253.878	241.861	237.021	226.588	233.371
38	227.427	227.427	234.610	261.539	224.762	240.589	251.776	238.824	240.198
39	257.224	257.224	227.390	262.866	244.234	239.971	243.644	244.224	251.723
40	221.712	221.712	233.426	226.610	248.498	251.321	242.767	243.508	237.548
41	217.472	217.472	236.770	225.867	250.962	241.615	243.018	251.412	225.183
42	201.070	201.070	230.282	242.895	242.760	230.195	227.769	233.410	242.416
43	223.850	223.850	254.752	229.547	221.356	250.261	226.054	241.111	222.943
44	209.429	209.429	227.626	223.958	227.956	246.426	230.469	232.621	230.304
45	215.161	215.161	219.850	226.932	244.149	230.647	225.007	226.823	238.057
46	201.636	201.636	226.443	233.402	234.522	213.271	230.986	258.690	245.997
47	224.535	224.535	243.761	247.086	243.751	225.330	242.294	239.365	243.172
48	243.531	243.531	258.574	243.466	246.286	248.192	244.522	241.222	239.205
49	211.276	211.276	224.042	243.104	247.011	236.964	247.755	270.485	249.404
50	234.308	234.308	236.183	228.117	228.411	245.629	252.233	236.152	242.607
51	229.357	229.357	230.818	233.517	234.761	239.186	249.350	251.577	249.491
52	240.608	240.608	233.137	231.579	244.963	259.315	225.714	289.544	244.395
53	244.531	244.531	225.492	224.264	235.694	244.759	261.910	252.300	253.530
54	228.094	228.094	239.777	244.914	248.170	231.252	246.302	242.825	256.986
55	226.386	226.386	248.666	233.797	242.094	250.746	248.506	238.880	279.464
56	259.398	259.398	215.674	234.649	238.336	273.711	239.476	248.469	265.745
57	233.565	233.565	255.724	251.202	248.432	272.902	243.039	247.875	270.398
58	242.583	242.583	245.270	262.333	248.826	258.251	257.104	252.251	265.528
59	259.154	259.154	242.383	257.902	255.266	245.498	275.512	239.153	253.980
60	237.192	237.192	234.238	249.563	250.845	262.142	278.366	238.100	244.938
61	241.273	241.273	239.970	256.883	254.997	268.813	265.810	241.624	244.444
62	248.183	248.183	241.727	250.311	261.490	261.371	251.346	229.244	267.218
63	239.488	239.488	243.802	247.116	259.604	269.111	259.537	223.701	274.887
64	239.032	239.032	240.453	250.317	237.314	243.479	250.076	243.084	271.420
65	249.283	249.283	242.600	254.184	225.408	261.775	244.859	248.604	261.786
66	239.790	239.790	237.419	252.544	256.815	250.980	264.851	256.503	243.990
67	255.574	255.574	253.918	266.220	256.318	260.013	270.312	252.807	249.811
68	249.198	249.198	262.132	261.979	249.708	265.543	261.526	254.444	254.000
69	239.376	239.376	241.562	254.741	257.340	258.916	246.970	248.118	247.627
70	258.666	258.666	225.668	262.868	265.333	278.456	258.903	259.134	260.423
71	237.825	237.825	244.791	284.493	278.504	252.209	262.116	264.052	266.964
72	246.378	246.378	254.256	266.035	271.512	271.510	264.925	258.518	263.856
73	250.730	250.730	263.359	272.018	273.129	254.432	266.048	275.587	258.328
74	244.039	244.039	256.606	255.733	284.334	257.805	259.133	279.975	267.191
75	249.790	249.790	258.813	268.711	275.484	265.122	282.193	252.844	261.922
76	259.220	259.220	250.658	278.622	269.095	281.287	293.662	266.901	268.686
77	269.247	269.247	235.907	266.618	276.200	261.788	285.051	243.056	294.423
78	249.535	249.535	259.594	264.025	236.314	256.344	255.912	252.659	260.266
79	257.514	257.514	239.536	255.231	231.215	260.958	250.540	250.730	269.530
80	258.746	258.746	254.044	268.564	267.701	254.306	276.738	269.022	258.555
81	263.196	263.196	253.009	275.986	282.504	266.387	286.835	265.975	252.360
82	243.709	243.709	247.094	268.004	251.766	250.084	280.079	252.800	289.858
83	267.199	267.199	257.653	259.441	249.840	248.028	259.182	286.376	278.024
84	270.455	270.455	276.432	264.288	251.551	283.162	271.083	288.347	272.864
85	269.316	269.316	264.769	270.247	249.117	282.392	282.368	256.379	264.863
86	285.110	285.110	233.038	260.135	258.425	268.792	280.547	272.589	280.587
87	266.125	266.125	263.373	279.843	264.496	265.346	292.520	263.579	276.788
88	268.998	268.998	270.670	263.009	266.868	267.354	271.388	300.017	257.219
89	277.207	277.207	256.159	264.376	289.611	272.666	282.486	301.102	279.864
90	250.790	250.790	255.670	256.814	270.493	285.277	265.709	259.677	284.137
91	260.842	260.842	282.748	275.756	278.447	284.922	267.857	279.271	268.757
92	266.207	266.207	272.608	285.578	258.184	295.368	279.203	297.351	290.198
93	246.759	246.759	262.838	264.201	252.208	303.936	295.440	276.745	297.937
94	244.266	244.266	262.136	289.038	279.817	257.694	293.683	269.092	286.330
95	244.656	244.656	266.223	271.267	282.655	275.642	288.039	288.780	281.035
96	249.128	249.128	275.988	291.603	275.008	275.606	285.420	328.216	275.742
97	275.094	275.094	271.158	291.632	315.956	281.919	289.421	303.414	292.243
98	261.075	261.075	288.058	272.735	296.024	263.926	284.694	277.535	295.634
99	271.051	271.051	300.677	293.741	270.082	267.943	286.135	298.287	302.160
100	284.912	284.912	277.894	266.902	269.103	278.455	255.985	293.016	310.854
101	287.619	287.619	291.636	294.909	297.744	272.396	270.828	277.387	328.236
102	269.153	269.153	293.022	294.175	292.457	274.576	276.637	271.749	312.462
103	251.270	251.270	299.690	297.066	305.249	264.224	299.940	272.538	304.475
104	283.503	283.503	278.878	293.935	292.407	275.653	310.835	280.720	314.831
105	283.230	283.230	267.724	295.678	302.313	297.962	309.109	288.468	309.622
106	297.223	297.223	300.210	305.588	298.723	288.287	293.964	292.495	310.240
107	295.611	295.611	293.843	297.231	313.097	297.860	295.812	286.094	329.798
108	297.870	297.870	293.985	298.233	316.350	287.692	267.558	285.148	317.918
109	278.788	278.788	317.719	283.018	282.106	298.961	319.601	319.700	318.775
110	273.246	273.246	321.191	271.298	289.597	301.772	337.794	310.559	316.167
111	298.390	298.390	309.790	301.876	331.710	286.753	299.175	310.137	310.967
112	318.718	318.718	315.906	326.468	322.000	305.845	306.512	320.976	300.370
113	311.160	311.160	301.335	312.087	311.908	293.607	316.816	299.480	308.476
114	270.634	270.634	290.033	321.764	288.343	305.514	309.472	323.976	322.347
115	291.259	291.259	292.471	351.120	288.409	307.467	304.741	316.100	322.270
116	343.757	343.757	313.845	351.107	329.198	313.247	318.740	334.858	349.324
117	322.037	322.037	333.906	311.200	317.446	286.574	323.428	327.130	347.817
118	304.762	304.762	340.159	344.667	317.921	342.866	340.168	331.123	341.066
119	354.821	354.821	342.168	346.710	345.603	296.707	338.717	355.737	356.077
120	338.948	338.948	340.637	338.285	333.037	306.018	315.185	303.721	364.805
121	338.088	338.088	337.983	324.957	351.662	338.795	316.415	330.770	398.668
122	337.380	337.380	342.013	339.013	335.058	324.598	324.294	346.167	384.566
123	339.010	339.010	333.220	316.710	319.836	308.496	303.177	362.272	328.196
124	323.193	323.193	355.643	324.519	341.830	314.313	329.518	363.791	365.745
125	325.238	325.238	339.001	329.328	341.690	327.947	360.078	378.417	377.504
126	338.733	338.733	362.869	328.354	325.804	325.266	342.862	345.602	354.624
127	335.762	335.762	373.477	310.950	352.584	365.819	336.286	374.274	362.063
128	342.871	342.871	351.728	316.731	347.080	334.924	347.474	378.807	369.861
129	334.941	334.941	326.834	335.085	347.317	322.105	318.385	374.919	363.352
130	336.924	336.924	373.156	345.283	332.588	342.194	341.777	384.075	353.073
131	336.880	336.880	347.163	339.766	336.201	333.763	350.311	376.458	377.468
132	339.286	339.286	317.915	289.348	339.823	352.405	339.800	387.450	388.918
133	354.450	354.450	323.793	321.829	321.349	334.333	320.635	377.170	365.632
134	323.640	323.640	305.082	314.900	330.712	327.582	316.467	375.139	334.573
135	326.913	326.913	315.537	315.604	326.799	347.567	316.639	355.877	354.600
136	356.012	356.012	312.750	323.288	327.073	316.935	346.611	378.267	403.581
137	360.212	360.212	321.648	303.361	334.097	327.080	331.640	317.320	375.363
