 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	280.120	290.807	301.969	294.719	295.065	292.998	284.720	291.524	292.248	284.291
2	289.597	296.568	297.509	291.931	289.125	294.025	290.144	284.290	304.630	289.188
3	292.325	283.798	299.825	300.548	292.866	281.536	289.100	288.214	300.311	289.625
4	282.151	295.504	296.255	290.637	288.808	273.861	285.969	287.551	289.960	288.297
5	286.544	298.057	288.580	294.676	284.225	288.340	287.257	288.878	282.217	289.664
6	290.090	291.993	290.704	286.309	286.868	293.002	292.364	293.506	285.106	280.999
7	286.249	288.084	288.063	285.798	281.320	284.012	283.926	288.818	288.987	282.507
8	283.581	285.837	291.789	290.414	287.123	288.443	290.132	286.447	281.961	287.683
9	282.797	278.401	294.903	287.652	279.583	280.363	293.702	281.335	283.176	279.211
10	271.456	280.534	291.434	283.181	278.617	279.653	294.227	286.923	286.158	285.691
11	281.927	284.891	284.392	284.028	286.792	286.080	287.548	282.232	288.149	291.753
12	279.379	277.966	289.724	282.306	283.789	286.267	277.537	279.375	288.492	281.586
13	280.982	274.692	289.597	278.096	283.443	275.341	296.307	278.495	272.537	297.031
14	285.420	284.853	281.152	282.737	280.253	280.670	282.516	284.400	275.146	303.802
15	286.425	280.569	281.876	278.249	278.651	276.333	282.883	276.900	266.958	299.384
16	282.599	279.066	283.108	280.718	265.068	273.216	286.601	278.017	281.142	290.633
17	286.201	277.169	278.470	276.494	275.162	283.447	284.930	273.111	282.144	295.126
18	286.440	280.897	282.968	279.227	271.037	286.182	277.773	276.852	282.658	293.108
19	288.195	272.752	275.738	285.410	275.863	282.774	283.195	276.173	290.282	298.488
20	288.574	274.776	277.961	277.062	280.582	283.746	274.931	279.232	277.042	299.276
21	283.759	276.530	276.306	278.631	272.828	274.944	274.456	279.072	274.069	296.532
22	284.273	271.088	281.162	285.221	277.759	277.501	288.137	275.992	276.955	289.955
23	288.881	286.082	284.289	281.528	284.887	288.081	284.859	287.669	299.882	286.508
24	289.251	273.812	282.780	290.353	276.452	289.958	281.427	295.075	293.788	293.849
25	276.439	279.931	286.962	283.940	286.890	279.723	281.731	301.445	288.074	297.095
26	290.739	281.155	293.850	286.926	287.788	294.422	274.651	306.582	291.739	289.366
27	290.386	285.042	285.631	276.048	280.926	277.763	283.017	299.291	293.270	293.046
28	284.941	278.996	285.561	280.242	279.137	278.841	296.752	298.262	305.090	293.739
29	288.350	279.486	292.438	294.186	285.233	277.075	289.143	301.675	299.099	301.375
30	295.736	288.316	299.707	287.487	271.503	282.522	290.253	303.111	299.037	303.056
31	291.387	291.014	312.205	278.835	276.128	284.861	301.631	308.346	292.596	306.204
32	296.890	298.351	304.743	284.867	276.627	288.419	289.048	307.163	294.687	314.029
33	294.352	278.614	318.976	299.132	285.762	292.305	293.671	305.774	316.354	317.035
34	296.039	279.505	327.401	290.304	292.970	295.993	307.957	310.416	331.959	310.823
35	302.589	300.671	310.757	276.596	294.209	300.863	311.568	311.763	327.818	314.570
36	311.088	307.363	323.990	299.182	295.008	315.162	303.907	312.072	328.205	323.969
37	312.781	295.951	331.800	294.720	307.024	316.894	315.717	333.159	334.959	325.301
38	306.293	311.432	333.298	309.367	296.620	317.072	330.790	343.329	350.757	341.036
39	306.324	307.763	335.527	313.731	304.135	315.250	328.265	359.925	355.698	335.479
40	321.884	327.702	348.901	311.559	310.802	332.363	335.426	345.344	350.473	348.073
41	327.073	333.962	350.083	330.635	324.353	332.049	337.308	345.625	357.316	360.255
42	327.488	336.492	351.017	343.869	315.695	337.484	345.496	345.473	357.477	364.821
43	324.782	339.376	342.628	330.017	325.433	319.694	340.340	328.759	349.036	359.605
44	338.785	341.896	339.020	336.625	317.851	318.583	334.342	330.822	348.518	345.292
45	332.906	345.989	322.281	322.641	303.040	305.609	323.103	317.502	325.043	348.021
46	332.515	335.152	319.201	320.927	301.826	308.488	310.393	308.395	316.660	328.550
47	319.868	338.588	302.040	302.533	286.871	307.638	298.849	293.233	296.371	309.665
48	307.317	326.426	297.806	297.995	276.010	292.176	287.958	289.468	278.226	289.726
49	305.676	325.321	283.844	284.261	268.377	289.717	278.787	283.590	273.072	288.090
50	291.756	303.820	265.733	267.808	264.514	270.151	273.735	275.981	290.539	275.806
51	285.544	289.895	261.683	262.548	256.057	270.192	268.065	264.959	271.906	273.059
52	284.081	279.852	251.994	270.880	245.847	268.721	258.654	257.121	268.882	275.127
53	269.151	267.710	249.281	255.359	246.347	256.810	252.831	244.700	267.177	267.421
54	259.088	259.456	249.037	245.144	247.714	254.883	246.690	255.391	254.755	254.279
55	258.687	260.837	253.680	241.121	238.861	250.230	246.842	243.439	243.975	253.807
56	254.886	257.709	249.064	241.304	245.731	242.495	246.303	250.936	248.775	255.320
57	245.411	253.219	237.161	238.987	239.653	238.541	247.990	241.240	253.905	256.016
58	239.622	248.688	234.830	242.820	242.895	240.706	246.991	241.714	248.335	247.934
59	239.776	251.290	237.297	241.630	238.669	238.520	238.059	251.024	244.561	250.561
