 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	231.652	231.652	248.004	256.316	249.322	242.329	240.892	241.820	235.108	244.475	252.699
2	229.981	229.981	250.898	252.003	246.085	235.369	237.202	240.370	234.594	238.792	246.682
3	233.250	233.250	248.585	248.604	243.768	241.042	244.604	239.192	237.827	233.646	239.738
4	227.517	227.517	252.236	239.585	243.545	240.773	238.794	242.528	241.104	234.977	235.201
5	226.390	226.390	238.744	238.190	239.563	232.551	231.790	229.688	233.108	232.074	234.219
6	229.682	229.682	243.581	236.637	236.992	233.341	228.941	230.088	238.363	228.861	230.471
7	230.915	230.915	238.728	232.417	229.831	223.461	224.731	223.407	230.767	226.767	227.773
8	223.645	223.645	239.493	235.762	232.577	219.933	227.514	228.484	229.407	225.206	228.574
9	224.566	224.566	227.214	229.482	230.692	219.098	233.391	224.890	222.464	228.891	227.790
10	229.374	229.374	222.604	227.868	225.277	219.431	226.363	227.731	225.476	225.996	224.123
11	226.037	226.037	224.332	228.928	229.645	222.860	224.709	224.892	225.273	226.724	217.542
12	226.039	226.039	225.509	222.512	227.589	218.969	225.787	229.529	228.184	215.423	221.481
13	227.119	227.119	220.059	225.128	225.956	225.294	220.737	220.023	219.467	216.590	219.048
14	219.855	219.855	217.304	222.059	224.796	219.896	212.851	217.525	213.302	219.926	219.092
15	222.821	222.821	223.003	228.622	223.920	219.137	220.588	222.608	222.319	213.414	217.931
16	221.015	221.015	223.026	229.775	220.694	219.189	223.748	219.311	218.074	219.662	219.579
17	225.871	225.871	216.740	222.590	225.784	214.432	212.823	217.869	215.144	213.737	215.826
18	224.220	224.220	222.473	219.281	226.444	213.516	213.968	216.242	216.225	215.954	214.179
19	219.066	219.066	218.068	221.756	230.040	217.141	216.307	215.452	218.724	218.390	219.888
20	219.774	219.774	219.880	217.978	226.677	220.006	215.605	219.437	217.202	213.516	222.882
21	216.150	216.150	222.503	219.223	228.767	213.632	221.759	218.015	213.944	210.848	221.295
22	216.572	216.572	219.182	220.889	222.163	220.564	222.166	217.079	221.203	222.125	215.600
23	221.263	221.263	220.703	223.159	223.082	220.966	220.741	213.356	218.323	218.592	214.097
24	223.749	223.749	223.803	222.876	222.742	220.269	224.773	214.602	222.996	213.899	216.563
25	212.291	212.291	217.264	221.191	216.730	223.724	219.403	218.481	215.874	214.589	215.987
26	212.135	212.135	217.147	216.743	227.054	214.197	219.829	215.364	216.542	222.363	214.977
27	212.378	212.378	217.559	218.456	226.659	216.919	220.606	218.169	218.763	223.927	216.459
28	218.317	218.317	221.813	216.340	229.684	216.154	225.354	221.023	221.772	221.002	224.793
29	212.037	212.037	215.066	217.093	229.209	219.742	222.681	212.653	223.079	214.795	218.939
30	215.149	215.149	222.083	221.772	223.716	216.738	214.385	214.483	222.907	223.462	220.502
31	214.333	214.333	221.294	214.424	226.340	214.740	218.817	220.315	217.453	218.471	226.091
32	213.554	213.554	218.493	214.218	222.513	219.274	219.046	217.282	218.774	219.028	228.994
33	214.902	214.902	217.939	214.276	223.101	220.170	218.307	220.098	217.435	214.116	218.969
34	218.879	218.879	219.572	216.181	218.906	217.680	222.292	214.580	222.646	214.321	211.162
35	219.497	219.497	216.774	212.121	225.155	213.469	215.358	217.577	216.345	212.953	216.560
36	218.747	218.747	223.430	214.633	224.380	212.848	221.197	216.680	215.810	215.361	216.677
37	218.337	218.337	218.596	213.616	221.804	214.716	217.409	215.881	215.453	217.040	215.774
38	208.794	208.794	217.523	212.564	223.256	214.773	215.031	213.053	221.158	213.899	215.657
39	206.110	206.110	217.514	217.781	218.586	214.827	219.408	212.661	221.090	214.062	216.866
40	208.355	208.355	215.940	208.687	224.041	211.896	215.726	214.099	219.003	214.625	217.947
41	204.045	204.045	218.083	207.883	218.421	210.549	221.506	216.094	213.837	215.590	212.337
42	205.589	205.589	215.943	216.548	228.858	210.890	215.146	219.163	215.151	211.704	211.248
43	203.152	203.152	217.955	216.476	220.794	215.889	217.341	214.310	211.134	209.702	213.190
44	207.043	207.043	211.199	219.870	219.298	219.021	216.579	216.968	209.497	216.145	209.187
45	199.739	199.739	218.127	221.824	214.171	212.297	209.402	218.423	216.261	213.422	212.258
46	203.351	203.351	220.157	218.958	206.722	210.654	214.256	208.794	210.560	212.665	213.779
47	206.477	206.477	223.874	211.520	204.244	211.872	218.260	213.656	209.591	213.334	213.430
48	201.664	201.664	218.744	210.815	209.458	213.204	214.311	210.819	212.464	212.041	204.358
49	204.979	204.979	215.178	218.567	215.837	218.779	213.991	214.362	211.389	216.071	212.802
50	209.477	209.477	215.934	212.838	214.012	211.717	221.129	214.571	211.200	214.056	212.397
51	205.073	205.073	214.535	209.080	218.864	216.210	215.095	207.235	209.190	212.540	213.579
52	202.998	202.998	210.055	210.882	214.601	215.962	211.887	209.074	207.716	210.032	211.311
53	205.109	205.109	215.993	212.126	217.818	212.000	211.765	212.050	204.539	208.353	215.984
54	200.416	200.416	218.190	215.665	213.373	208.988	216.801	213.480	204.657	206.457	215.360
55	193.821	193.821	219.453	219.734	217.090	210.124	219.386	213.307	212.030	208.202	214.511
56	200.884	200.884	218.188	214.577	218.763	209.537	213.839	217.355	212.212	211.257	213.643
57	204.565	204.565	217.382	215.343	221.491	211.578	217.421	210.539	217.306	214.209	221.467
58	197.852	197.852	211.188	211.191	217.178	213.437	214.208	218.243	212.538	207.029	210.589
59	212.517	212.517	219.866	220.420	218.009	215.566	217.795	220.846	214.378	216.696	215.544
60	206.828	206.828	214.252	218.058	220.238	209.117	213.811	219.682	214.315	216.477	206.636
61	203.960	203.960	217.037	217.794	217.036	214.534	214.295	219.944	215.523	208.993	211.538
62	202.739	202.739	213.081	212.539	213.201	206.978	206.855	215.244	211.725	214.569	215.233
63	198.491	198.491	211.269	217.722	217.378	211.740	208.934	211.179	218.696	214.814	212.882
64	200.011	200.011	211.824	213.077	218.484	206.214	219.404	213.590	217.233	211.537	206.786
65	195.918	195.918	217.099	212.423	214.335	210.984	211.251	212.895	209.335	215.898	215.432
66	196.822	196.822	212.693	213.921	212.179	205.839	215.220	209.903	205.602	211.560	210.261
67	197.253	197.253	213.571	209.412	216.048	207.198	215.264	213.765	210.095	202.779	209.588
68	197.258	197.258	213.209	214.277	207.474	206.478	209.575	209.139	212.671	201.735	204.016
69	193.555	193.555	215.399	213.789	205.996	203.016	207.447	207.670	207.458	203.560	202.410
70	189.834	189.834	214.580	211.369	201.707	202.461	207.911	204.950	213.936	207.449	213.046
71	195.184	195.184	210.170	210.489	204.478	197.032	208.479	207.842	213.159	207.613	206.522
72	198.322	198.322	210.159	210.134	203.305	201.998	202.436	206.572	200.407	206.643	200.773
73	196.134	196.134	217.348	206.382	199.646	202.767	204.838	201.969	200.462	203.333	204.924
74	197.201	197.201	215.957	211.758	194.502	197.489	205.133	194.483	203.407	198.717	201.920
75	191.683	191.683	206.546	202.546	195.073	206.075	206.750	197.415	196.705	198.556	199.933
76	198.697	198.697	202.208	197.821	198.403	201.901	194.310	198.542	193.834	203.565	201.376
77	194.395	194.395	200.698	196.936	199.752	196.001	197.571	195.964	193.650	198.696	194.248
78	190.370	190.370	196.876	196.888	192.801	191.965	200.512	198.982	197.923	194.429	191.536
79	189.526	189.526	203.633	197.543	192.069	191.244	193.394	196.974	197.983	194.318	195.424
80	189.519	189.519	203.128	197.182	193.664	189.448	200.667	197.862	201.921	200.088	197.741
81	190.941	190.941	203.413	197.609	187.075	193.046	197.884	192.812	196.375	194.944	201.103
82	186.952	186.952	199.826	194.804	194.789	193.770	196.792	192.169	202.047	197.646	196.937
83	193.418	193.418	196.122	198.171	195.916	191.096	201.707	197.096	198.439	199.027	199.023
84	194.421	194.421	191.228	197.465	196.227	188.576	195.188	203.921	191.458	194.387	197.498
85	190.983	190.983	195.396	196.612	194.408	191.531	202.293	195.600	193.764	200.943	195.235
86	193.526	193.526	195.274	192.060	185.644	184.982	194.308	193.047	200.600	195.443	192.060
87	187.308	187.308	194.478	197.168	191.855	188.657	185.847	196.725	193.547	187.090	188.704
88	189.296	189.296	197.400	197.616	197.432	190.837	190.462	190.699	189.111	193.594	191.666
89	195.659	195.659	193.102	194.366	190.644	193.390	195.514	192.719	192.195	192.992	197.709
90	188.509	188.509	192.746	195.177	194.510	190.410	192.194	193.005	198.041	189.381	192.198
91	189.686	189.686	195.945	194.850	188.707	187.136	191.282	193.375	195.498	191.129	192.713
92	193.472	193.472	189.925	191.064	189.266	182.475	186.547	189.076	190.931	190.636	192.840
