 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	524.000	423.000	524.000	470.000	475.000	440.000	456.000	491.000	471.000
2	495.041	519.049	495.041	447.996	464.172	458.768	421.944	455.880	462.127
3	484.063	508.426	484.063	475.138	484.768	464.165	445.571	479.067	480.532
4	485.694	485.621	485.694	503.758	488.708	498.760	427.422	462.739	514.206
5	494.892	493.766	494.892	497.402	459.919	467.280	469.559	467.249	465.861
6	482.900	500.932	482.900	522.330	428.011	468.013	448.011	452.412	433.187
7	486.523	525.674	486.523	476.564	451.994	458.151	449.081	437.831	475.496
8	474.800	494.391	474.800	486.709	454.985	468.914	446.298	439.826	437.158
9	514.369	429.085	514.369	497.632	454.210	452.924	467.171	439.368	424.636
10	493.328	454.750	493.328	487.608	505.554	472.334	483.531	497.314	444.903
11	482.343	443.248	482.343	475.120	464.698	444.695	475.993	468.145	467.476
12	471.038	440.857	471.038	523.657	451.654	413.810	476.980	451.760	456.423
13	480.200	482.860	480.200	492.978	471.306	429.269	447.521	450.373	446.789
14	478.436	470.447	478.436	515.939	456.441	446.401	446.832	433.045	466.223
15	412.887	449.838	412.887	484.512	422.135	428.816	441.242	460.372	438.784
16	446.551	438.180	446.551	474.865	435.074	439.722	417.116	469.627	447.839
17	455.659	448.432	455.659	497.039	428.942	434.084	431.083	458.944	427.133
18	473.265	459.745	473.265	523.759	483.478	447.764	446.798	435.814	465.137
19	459.129	479.067	459.129	481.738	433.425	463.780	421.169	402.717	432.126
20	489.899	498.679	489.899	475.563	445.219	458.528	412.742	406.253	470.282
21	462.748	488.838	462.748	486.563	466.078	446.469	429.789	433.224	487.872
22	484.096	483.698	484.096	511.827	485.764	431.362	420.285	432.992	496.261
23	521.759	463.912	521.759	545.534	493.990	432.815	434.226	435.273	428.150
24	487.794	484.797	487.794	487.185	466.979	445.397	452.623	416.229	430.610
25	497.095	524.662	497.095	484.632	464.500	460.391	450.270	433.811	427.859
26	476.448	499.766	476.448	459.091	453.459	405.619	480.359	473.839	422.395
27	480.838	474.369	480.838	523.862	467.485	434.884	465.063	460.706	458.852
28	513.810	470.043	513.810	527.875	466.000	448.264	471.671	458.267	445.271
29	492.599	472.709	492.599	466.127	483.147	420.236	425.722	443.150	423.551
30	466.677	501.649	466.677	471.727	486.535	446.331	464.397	454.011	444.726
31	460.262	516.936	460.262	481.513	469.917	477.681	459.389	450.357	439.701
32	454.592	501.033	454.592	488.785	477.723	415.277	450.633	478.983	443.611
33	467.612	503.991	467.612	538.428	493.896	423.062	476.010	445.200	449.316
34	470.673	493.734	470.673	510.997	477.861	468.412	477.479	485.014	488.838
35	505.977	491.580	505.977	537.282	495.708	454.217	479.023	476.627	464.397
36	512.465	476.764	512.465	571.803	504.752	438.646	484.123	459.729	486.022
37	519.015	477.398	519.015	539.127	506.231	432.589	478.841	441.982	441.162
38	540.934	489.836	540.934	532.080	498.888	474.770	447.536	465.308	465.709
39	520.226	493.787	520.226	532.543	477.904	466.972	469.133	475.063	485.669
40	542.557	479.494	542.557	534.590	462.055	471.395	489.437	474.118	456.256
41	488.086	457.735	488.086	511.386	450.549	446.795	454.485	457.418	426.326
42	533.336	503.286	533.336	503.732	494.138	446.321	466.509	476.105	432.492
43	474.525	475.853	474.525	495.965	469.331	475.322	488.869	476.056	449.899
44	482.228	498.048	482.228	488.663	490.994	469.500	472.811	476.523	440.970
45	505.879	518.712	505.879	533.975	543.155	530.377	470.810	485.506	471.005
46	499.007	525.900	499.007	527.919	488.667	516.144	495.509	497.476	480.476
47	476.766	488.950	476.766	518.782	483.636	507.594	482.198	466.745	478.228
48	476.115	516.730	476.115	537.921	498.749	510.897	446.745	480.804	448.917
49	482.496	495.131	482.496	504.482	518.780	550.094	511.462	497.884	473.190
50	473.266	447.950	473.266	469.338	486.270	568.551	513.921	494.752	441.890
51	505.547	513.804	505.547	490.018	520.838	503.214	519.794	496.436	489.572
52	475.243	511.453	475.243	505.077	541.303	508.552	505.602	504.571	503.335
53	465.543	486.264	465.543	515.764	501.289	488.323	540.710	515.200	500.554
54	491.183	511.814	491.183	512.304	520.090	493.892	531.531	527.022	477.008
55	504.773	478.913	504.773	549.818	519.400	508.062	525.539	517.066	524.790
56	498.721	520.783	498.721	549.973	502.039	505.714	532.614	517.819	500.385
57	487.784	508.174	487.784	565.311	523.439	507.650	530.747	536.162	535.217
