 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	162.275	162.275	166.668	169.238	174.769	168.496	171.399	171.839	165.166	162.190	165.623
2	166.801	166.801	167.322	167.431	171.117	173.763	165.657	171.968	165.706	167.528	163.611
3	170.197	170.197	177.456	175.617	174.022	167.413	173.839	170.819	172.414	167.207	172.015
4	170.176	170.176	168.615	173.234	168.219	177.785	176.028	169.949	172.258	167.077	172.846
5	167.687	167.687	172.760	175.850	166.922	171.578	173.263	170.895	171.760	168.046	176.664
6	166.136	166.136	175.660	170.746	171.413	170.639	178.611	167.866	167.842	168.270	169.231
7	171.357	171.357	171.950	167.106	170.912	169.950	171.526	170.199	170.818	168.795	171.190
8	174.954	174.954	165.896	175.020	165.671	171.194	167.411	170.780	169.703	167.804	168.634
9	169.953	169.953	168.654	174.427	170.927	174.049	167.862	164.723	168.703	163.875	165.281
10	172.243	172.243	170.097	167.834	174.763	167.218	170.395	166.006	163.057	163.948	169.398
11	165.811	165.811	168.472	169.330	166.327	170.460	165.141	167.903	165.467	167.112	167.651
12	171.503	171.503	162.813	171.036	168.668	170.994	167.539	166.743	164.286	170.333	170.790
13	163.576	163.576	173.611	167.581	172.370	168.293	170.886	170.874	173.874	162.889	164.894
14	162.608	162.608	163.502	163.136	172.152	167.452	168.784	170.186	170.509	163.486	165.634
15	165.442	165.442	165.846	163.849	167.568	166.683	172.630	163.911	168.523	155.046	167.861
16	168.640	168.640	165.187	171.513	171.653	169.767	172.491	166.195	171.406	168.826	167.556
17	168.275	168.275	164.841	170.906	170.269	167.794	168.695	167.803	169.338	171.928	167.028
18	166.149	166.149	165.498	171.084	168.527	164.660	173.101	172.792	167.985	164.739	171.084
19	164.847	164.847	170.597	174.181	172.681	167.202	167.532	174.564	168.578	162.226	169.700
20	170.438	170.438	166.283	173.407	166.707	170.023	167.931	168.387	170.711	166.902	171.745
21	168.385	168.385	169.163	168.301	168.394	169.282	164.049	163.833	168.991	165.146	164.465
22	167.858	167.858	172.671	166.017	163.780	172.281	166.228	169.430	179.083	160.210	167.937
23	168.727	168.727	167.348	167.694	165.304	173.335	171.935	173.115	175.253	167.559	171.704
24	170.423	170.423	172.981	168.346	169.231	169.231	175.407	178.943	166.314	166.261	167.835
25	174.675	174.675	171.514	169.474	168.211	168.617	166.284	170.059	168.352	162.260	165.319
26	172.052	172.052	174.596	172.628	175.182	168.327	173.826	166.339	167.410	167.610	169.473
27	167.985	167.985	171.084	173.618	165.620	167.242	168.019	171.871	168.446	167.419	169.341
28	169.601	169.601	167.999	171.354	173.774	173.698	164.396	172.753	171.056	170.798	162.484
29	169.664	169.664	168.397	170.821	174.950	172.766	167.635	172.564	168.221	166.341	170.543
30	168.445	168.445	169.061	166.555	170.278	167.851	169.520	172.604	164.257	172.079	172.031
31	169.666	169.666	171.329	165.032	168.161	171.826	164.100	172.227	169.378	169.809	167.751
32	168.789	168.789	174.930	169.170	167.365	172.420	169.461	170.697	171.621	168.319	166.234
33	171.817	171.817	172.448	169.653	169.550	167.334	175.244	177.057	170.388	163.331	168.712
34	168.173	168.173	175.332	165.008	168.232	170.987	172.926	172.179	172.451	168.462	167.659
35	172.632	172.632	169.236	169.249	169.693	161.777	175.369	166.187	171.585	164.789	173.421
36	170.112	170.112	166.712	173.628	160.977	166.776	169.885	165.585	163.235	165.294	164.467
37	171.054	171.054	166.670	171.806	170.344	170.196	172.232	172.964	166.153	164.951	170.353
38	172.849	172.849	163.915	170.379	168.094	173.276	164.932	175.122	168.558	162.558	171.913
39	172.947	172.947	169.979	167.441	172.267	175.606	166.212	169.220	171.559	164.807	168.071
40	171.042	171.042	170.770	171.334	167.725	171.877	170.570	168.939	170.483	163.588	171.532
41	172.766	172.766	170.623	172.575	175.556	169.339	172.123	175.980	169.033	166.566	171.047
42	169.184	169.184	169.246	168.537	171.629	167.125	167.047	166.579	174.554	164.566	172.778
43	170.937	170.937	176.661	177.106	176.025	165.544	168.300	169.336	167.925	166.613	166.452
44	170.789	170.789	175.192	175.389	167.419	169.213	169.190	171.203	167.934	168.048	171.858
45	181.185	181.185	167.954	169.141	171.521	168.253	166.957	173.418	170.270	165.200	169.375
46	173.557	173.557	166.009	165.652	168.696	167.445	171.170	177.068	173.564	164.886	171.967
47	173.171	173.171	167.620	166.174	168.341	173.711	170.152	172.654	168.898	168.971	171.173
48	174.196	174.196	168.161	166.990	170.590	175.476	170.141	167.920	169.521	169.306	171.184
49	173.858	173.858	168.436	167.354	165.106	172.247	173.202	170.136	171.815	165.003	169.467
50	169.486	169.486	169.253	170.084	170.114	170.443	177.202	172.897	170.218	169.741	168.469
51	177.866	177.866	172.318	173.871	169.136	170.764	173.463	171.778	160.307	163.276	171.324
52	170.363	170.363	175.240	169.475	169.088	171.558	164.166	172.065	169.448	168.201	171.638
53	168.261	168.261	173.871	169.399	165.833	173.095	168.762	171.197	171.329	172.754	168.652
54	169.987	169.987	174.582	166.965	170.605	173.670	169.765	166.517	169.633	164.450	170.562
55	173.645	173.645	172.009	165.939	175.785	169.928	170.868	166.474	172.407	159.920	164.284
56	171.172	171.172	171.491	169.222	171.312	175.804	175.460	173.854	176.593	169.624	170.057
57	169.170	169.170	173.582	170.763	169.520	176.195	172.033	173.459	174.352	167.675	168.778
58	176.238	176.238	165.670	173.483	167.471	171.176	172.938	171.132	174.263	167.215	173.224
59	174.533	174.533	167.668	175.267	164.959	173.377	178.116	166.255	176.982	168.749	175.499
60	176.610	176.610	163.945	171.973	170.148	177.509	169.412	171.214	176.887	166.685	169.575
61	172.109	172.109	166.963	162.809	166.345	175.023	168.512	169.525	174.613	175.262	163.038
62	165.397	165.397	169.295	168.857	171.829	176.570	176.315	173.550	172.295	168.366	173.003
63	175.736	175.736	176.278	172.722	174.161	175.488	176.398	177.071	175.248	170.949	172.602
64	175.093	175.093	173.058	167.675	171.560	172.043	172.567	172.347	171.523	165.670	172.849
65	169.977	169.977	170.966	171.658	169.309	168.809	173.863	176.133	171.653	170.627	169.716
66	174.530	174.530	171.343	167.562	175.139	171.525	171.908	171.386	172.713	171.322	177.344
67	174.957	174.957	175.494	174.360	176.300	169.938	166.075	179.857	175.854	169.488	173.325
68	169.936	169.936	178.662	176.027	173.154	171.950	174.412	168.768	176.019	173.115	169.993
69	176.007	176.007	177.892	167.956	169.055	165.177	171.188	177.470	179.094	170.333	177.449
70	178.905	178.905	176.649	168.661	174.088	166.482	174.092	173.085	179.460	166.401	176.732
71	174.456	174.456	175.292	176.711	174.781	176.401	171.605	169.559	177.870	169.749	170.296
72	166.008	166.008	175.790	182.857	166.764	170.730	171.979	170.079	170.452	172.238	171.905
73	174.327	174.327	175.187	178.530	171.034	167.772	177.387	169.344	178.088	177.576	178.481
74	175.389	175.389	175.129	172.059	175.501	170.313	176.763	168.689	171.857	172.841	179.402
75	175.411	175.411	171.114	176.374	171.709	172.160	175.834	176.559	174.400	169.465	177.514
76	175.242	175.242	172.934	175.867	174.060	173.047	175.266	173.577	168.648	169.029	173.904
77	176.166	176.166	170.298	171.684	178.318	171.879	173.154	172.726	177.381	173.692	181.067
78	176.943	176.943	171.996	174.180	181.881	178.344	175.852	177.784	173.932	177.762	176.894
79	178.187	178.187	175.864	169.302	173.435	171.232	174.784	179.206	178.342	168.269	171.925
80	176.595	176.595	174.469	176.035	182.521	176.538	174.840	178.990	174.661	176.811	176.127
81	175.584	175.584	174.764	177.698	180.425	172.659	179.086	174.833	173.266	170.410	172.239
82	175.749	175.749	175.719	173.310	172.840	174.473	169.031	177.978	177.941	172.776	174.379
83	174.438	174.438	172.558	173.666	172.849	168.220	171.685	175.056	181.573	175.992	173.697
84	171.279	171.279	168.820	176.333	178.518	178.261	176.128	181.184	179.325	174.608	175.889
85	173.937	173.937	173.407	177.058	179.859	178.533	174.458	177.742	174.011	176.061	181.943
86	181.979	181.979	178.222	180.398	174.237	173.356	173.197	175.139	172.895	168.480	183.015
87	175.156	175.156	175.026	179.426	177.416	170.932	176.120	181.754	175.512	169.992	179.175
88	178.117	178.117	169.966	178.248	179.796	177.438	176.244	175.576	173.797	170.818	175.965
89	177.181	177.181	179.906	176.145	175.608	181.682	179.295	177.081	176.258	171.290	173.727
90	183.694	183.694	177.751	174.449	181.300	178.997	174.547	179.640	177.908	171.611	173.408
91	184.924	184.924	177.406	175.829	179.483	173.702	173.867	172.187	174.557	168.725	179.788
92	177.950	177.950	178.071	179.540	179.136	174.590	177.536	169.906	177.049	170.326	179.206
93	178.887	178.887	181.050	175.311	175.276	183.571	180.137	174.783	179.199	175.181	181.341
94	179.687	179.687	180.119	173.309	174.947	177.533	186.986	174.033	180.699	173.911	182.462
95	180.813	180.813	174.250	174.875	177.866	178.890	177.716	176.574	179.046	176.886	179.493
96	178.439	178.439	178.711	171.422	181.097	180.950	175.748	179.098	178.183	174.890	174.810
