 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	524.000	524.000	411.000	440.000	448.000	410.000	429.000	437.000	425.000
2	513.011	513.011	425.488	446.626	411.619	398.901	389.310	359.140	383.502
3	486.775	486.775	408.929	418.064	402.276	409.591	370.982	365.793	373.089
4	462.328	462.328	387.650	406.638	396.817	399.197	404.063	371.092	387.863
5	476.072	476.072	438.141	446.275	408.007	396.097	383.670	346.631	397.989
6	484.842	484.842	420.272	430.817	432.779	386.003	387.815	362.698	376.869
7	457.809	457.809	409.598	409.511	417.885	414.037	401.891	385.247	395.073
8	461.182	461.182	428.658	431.371	412.813	435.836	426.359	368.887	371.790
9	468.036	468.036	427.748	416.671	403.850	429.551	400.832	381.278	395.307
10	487.065	487.065	405.837	414.660	405.460	385.407	405.660	397.425	381.751
11	504.054	504.054	394.202	412.014	443.729	404.662	377.542	397.413	382.615
12	455.731	455.731	381.954	415.471	452.475	425.467	384.969	390.761	372.515
13	448.772	448.772	413.855	429.021	441.484	419.388	356.381	362.320	338.658
14	490.879	490.879	439.372	417.211	383.072	403.671	382.302	374.752	390.528
15	503.918	503.918	453.440	431.867	452.247	375.382	404.524	342.479	394.556
16	474.893	474.893	413.493	411.612	409.845	406.107	382.026	379.200	376.971
17	454.393	454.393	415.179	454.382	425.320	401.963	363.132	392.998	396.392
18	479.227	479.227	391.233	400.591	369.056	380.489	378.779	412.377	372.831
19	466.242	466.242	394.448	412.658	402.155	417.340	378.965	362.400	368.846
20	454.459	454.459	399.992	406.338	437.411	401.825	393.774	358.371	369.106
21	465.865	465.865	380.631	410.588	428.029	406.494	389.505	348.789	381.539
22	461.802	461.802	387.619	377.933	409.667	418.553	375.615	360.395	365.628
23	444.863	444.863	389.187	403.034	411.733	417.488	392.533	373.946	386.491
24	441.465	441.465	381.052	399.920	404.217	383.126	403.628	350.497	383.071
25	443.150	443.150	372.701	403.089	413.061	387.594	363.767	365.270	385.468
26	423.939	423.939	381.293	412.735	401.821	407.512	396.051	367.786	395.484
27	433.377	433.377	375.304	422.964	415.947	408.612	359.988	367.846	388.117
28	456.756	456.756	358.846	424.659	399.573	396.482	373.585	379.594	372.862
29	468.347	468.347	378.744	402.549	405.420	382.353	398.068	346.599	396.589
30	452.112	452.112	371.140	429.234	417.509	365.337	395.446	371.124	416.070
31	448.746	448.746	393.657	390.981	408.198	382.198	370.008	374.372	391.004
32	485.173	485.173	406.378	393.838	415.431	402.438	378.275	375.814	380.905
33	487.117	487.117	399.042	370.391	391.421	416.144	403.246	384.808	345.400
34	495.773	495.773	398.461	393.308	413.676	404.319	364.683	380.810	373.542
35	471.697	471.697	404.633	382.669	403.123	389.755	389.835	398.872	391.181
36	448.275	448.275	383.452	404.110	442.050	388.649	393.108	414.007	375.010
37	493.207	493.207	357.384	458.913	483.490	368.982	404.967	389.532	360.561
38	470.275	470.275	394.439	387.324	433.593	394.618	400.929	381.747	393.265
39	463.624	463.624	411.154	412.970	437.947	420.897	404.652	374.391	417.541
40	425.709	425.709	390.360	401.438	372.215	420.624	385.059	350.236	393.174
41	423.543	423.543	389.518	399.596	455.377	394.329	384.679	374.017	405.204
42	407.328	407.328	380.958	420.943	455.234	421.796	383.401	374.699	401.820
43	401.868	401.868	370.855	443.537	444.932	454.883	359.095	356.033	409.256
44	426.994	426.994	420.641	436.795	439.858	421.958	397.771	367.521	379.428
45	430.842	430.842	406.422	409.299	454.915	392.254	393.493	376.905	374.201
46	437.742	437.742	405.503	404.476	450.528	401.696	390.526	411.774	391.325
47	477.338	477.338	419.810	406.665	420.736	421.704	390.707	409.474	398.107
48	432.877	432.877	400.631	417.263	433.220	421.964	406.299	370.858	409.182
49	436.925	436.925	395.809	413.148	429.413	408.255	410.477	403.111	420.608
50	440.638	440.638	388.818	374.011	464.153	425.257	399.664	401.005	421.410
51	427.883	427.883	358.206	402.395	435.140	411.284	427.772	389.750	368.701
52	440.398	440.398	377.133	430.352	461.341	408.144	434.754	399.332	388.746
53	449.030	449.030	366.016	418.043	481.872	411.604	423.348	437.154	381.494
54	462.503	462.503	395.880	436.029	433.158	415.954	441.353	417.156	430.728
55	423.525	423.525	383.485	425.870	473.562	414.356	444.570	420.525	407.997
56	438.571	438.571	382.614	424.849	483.260	440.815	431.564	399.273	406.009
57	436.233	436.233	363.787	463.607	469.360	418.209	451.305	393.906	412.013
58	440.679	440.679	428.139	423.092	466.436	448.492	430.560	414.415	373.858
59	470.320	470.320	401.593	449.728	468.395	435.908	432.458	411.154	386.100
60	485.266	485.266	380.186	451.157	499.103	480.021	435.661	428.017	402.597
61	438.609	438.609	413.252	457.912	506.937	450.682	426.722	439.628	402.931
62	453.170	453.170	406.140	449.820	518.813	461.206	449.463	427.546	424.286
63	479.732	479.732	374.170	463.878	531.638	468.886	469.455	435.074	389.141
