 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	1618.974	1618.974	1566.889	1554.200	1514.135	1530.289	1537.124	1498.733	1481.691	1485.571
2	1615.755	1615.755	1572.380	1545.988	1528.135	1501.276	1532.778	1472.613	1482.779	1458.169
3	1598.058	1598.058	1557.108	1550.828	1524.622	1494.300	1522.587	1492.000	1476.818	1439.133
4	1585.225	1585.225	1559.201	1541.918	1518.790	1495.612	1515.273	1489.808	1463.183	1458.456
5	1588.278	1588.278	1558.871	1537.032	1511.349	1487.626	1495.342	1460.078	1479.321	1451.755
6	1567.261	1567.261	1552.575	1549.893	1512.479	1488.065	1484.542	1475.468	1459.777	1451.561
7	1552.755	1552.755	1550.880	1550.130	1509.812	1482.674	1489.709	1462.964	1440.332	1445.313
8	1544.346	1544.346	1560.359	1514.786	1527.231	1483.635	1473.727	1458.408	1445.668	1433.089
9	1566.294	1566.294	1543.740	1488.136	1492.108	1492.080	1491.544	1462.549	1453.279	1416.495
10	1551.851	1551.851	1552.858	1497.071	1500.446	1474.606	1505.386	1464.901	1442.331	1434.661
11	1549.706	1549.706	1554.959	1478.325	1499.024	1471.875	1500.082	1469.541	1433.666	1438.732
12	1527.111	1527.111	1544.033	1489.458	1460.579	1481.731	1490.868	1476.690	1433.574	1422.877
13	1533.218	1533.218	1521.590	1503.190	1493.152	1490.900	1470.538	1481.385	1449.322	1448.271
14	1531.626	1531.626	1514.119	1492.422	1490.455	1488.537	1462.314	1479.909	1469.352	1449.446
15	1534.143	1534.143	1526.925	1504.950	1477.387	1504.313	1468.812	1485.257	1478.522	1446.488
16	1489.880	1489.880	1510.912	1507.652	1503.125	1502.233	1480.451	1494.440	1479.544	1460.736
17	1496.209	1496.209	1518.878	1501.984	1489.307	1488.656	1471.042	1499.930	1468.003	1453.705
18	1507.270	1507.270	1525.346	1481.791	1486.822	1483.122	1465.634	1491.763	1474.888	1472.512
19	1505.880	1505.880	1510.649	1484.986	1495.784	1487.725	1474.604	1500.576	1460.368	1490.885
20	1513.784	1513.784	1509.861	1492.757	1498.890	1510.241	1475.156	1505.779	1496.770	1490.092
21	1502.928	1502.928	1543.245	1492.408	1472.330	1518.114	1459.850	1518.310	1497.507	1502.131
22	1504.450	1504.450	1537.733	1471.043	1482.210	1506.641	1496.473	1506.913	1529.261	1528.453
23	1506.079	1506.079	1535.189	1487.179	1476.438	1480.811	1485.671	1500.597	1517.621	1531.155
24	1504.644	1504.644	1528.366	1526.452	1483.336	1490.498	1472.907	1512.598	1504.136	1527.185
25	1499.848	1499.848	1544.588	1507.562	1504.645	1492.489	1462.126	1511.350	1493.278	1519.051
26	1511.359	1511.359	1541.860	1521.733	1494.062	1472.538	1470.058	1503.992	1518.356	1525.465
27	1513.403	1513.403	1536.677	1518.180	1491.247	1454.025	1470.285	1500.781	1520.757	1554.149
28	1507.134	1507.134	1527.002	1518.037	1451.499	1476.370	1481.825	1516.667	1518.365	1543.070
29	1520.097	1520.097	1528.138	1526.889	1478.937	1488.169	1463.788	1511.578	1531.255	1557.936
30	1528.950	1528.950	1553.074	1514.860	1498.136	1517.021	1494.706	1521.924	1545.600	1558.517
31	1502.180	1502.180	1572.653	1521.329	1477.977	1507.454	1505.764	1561.018	1548.596	1584.020
32	1523.940	1523.940	1555.717	1511.992	1519.539	1508.170	1510.962	1549.064	1549.704	1582.530
33	1502.053	1502.053	1557.006	1505.888	1520.799	1490.557	1512.618	1547.031	1539.205	1584.102
34	1530.448	1530.448	1538.007	1526.864	1533.213	1509.704	1527.740	1570.056	1541.535	1601.550
35	1508.868	1508.868	1563.458	1561.998	1510.035	1546.169	1541.952	1574.640	1560.614	1611.975
36	1508.975	1508.975	1555.877	1545.585	1521.755	1532.600	1547.125	1595.728	1573.665	1618.745
37	1529.946	1529.946	1556.587	1551.527	1526.540	1531.375	1582.790	1604.910	1585.299	1617.672
38	1537.137	1537.137	1552.399	1571.308	1541.570	1540.004	1581.633	1627.191	1590.970	1637.773
39	1524.660	1524.660	1562.401	1581.699	1564.493	1591.589	1607.615	1655.398	1620.078	1623.921
