 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	321.000	321.000	355.000	388.000	318.000	315.000	328.000	342.000	350.000	367.000	333.000
2	325.478	325.478	312.364	357.319	335.544	343.075	335.501	331.240	362.446	336.779	323.841
3	303.529	303.529	307.490	342.572	351.459	345.433	338.651	340.024	362.387	330.558	326.291
4	305.492	305.492	329.028	346.654	376.948	308.600	322.809	331.911	361.253	354.886	342.532
5	318.202	318.202	326.010	337.817	349.827	340.942	339.250	330.865	338.837	338.692	327.125
6	332.724	332.724	329.095	315.251	360.587	328.413	338.701	323.321	320.819	326.977	294.835
7	322.791	322.791	332.849	322.904	336.875	330.904	324.913	313.310	332.647	351.688	314.889
8	327.432	327.432	324.603	323.250	328.381	331.254	343.561	320.755	339.844	334.288	319.032
9	344.192	344.192	339.423	319.308	312.846	330.308	338.808	313.077	335.423	294.462	313.692
10	330.775	330.775	329.097	315.718	304.519	317.346	326.013	329.602	345.603	322.277	334.133
11	294.716	294.716	321.329	316.337	300.397	326.582	312.038	329.726	318.637	342.923	318.430
12	302.713	302.713	307.516	309.629	310.602	305.445	282.671	351.373	331.703	317.174	305.611
13	303.423	303.423	303.990	302.760	337.529	331.808	319.952	306.663	334.433	299.596	296.471
14	282.984	282.984	323.203	314.742	326.469	307.953	318.484	305.945	315.008	322.992	307.320
15	292.442	292.442	320.659	346.668	321.750	349.082	313.368	318.108	308.858	312.565	345.731
16	279.293	279.293	313.451	324.722	323.081	336.528	328.203	334.763	313.251	306.285	310.576
17	292.231	292.231	282.000	317.077	322.231	330.538	322.615	357.154	306.308	286.615	311.615
18	307.837	307.837	305.653	314.381	308.335	313.518	292.352	320.535	298.700	327.626	298.203
19	287.175	287.175	317.668	302.187	316.772	321.870	306.048	301.702	290.596	305.930	305.401
20	306.144	306.144	319.694	316.159	288.700	334.392	298.299	311.391	294.028	318.575	313.093
21	323.702	323.702	336.731	308.154	294.337	327.750	308.442	306.154	295.779	311.106	310.192
22	329.275	329.275	330.178	316.163	317.246	325.549	320.078	320.830	285.781	300.223	313.361
23	315.596	315.596	306.959	313.055	314.087	316.096	298.603	304.209	282.308	317.517	329.377
24	311.848	311.848	298.887	310.338	296.925	329.409	294.980	285.303	307.304	309.046	311.280
25	320.538	320.538	338.846	325.885	302.115	302.846	250.423	289.846	313.231	284.269	274.346
26	284.507	284.507	327.174	299.072	304.067	282.115	286.582	281.129	308.938	294.227	303.727
27	288.312	288.312	289.813	307.844	296.781	270.156	291.344	306.875	331.125	282.531	299.469
28	291.259	291.259	332.987	269.985	297.308	306.776	298.422	329.166	303.750	291.362	278.745
29	281.337	281.337	300.615	317.990	316.413	327.788	294.327	306.644	337.462	294.635	309.423
30	296.813	296.813	298.213	287.132	310.660	321.036	286.500	315.901	291.765	311.618	323.516
31	285.022	285.022	284.856	284.380	279.875	321.875	278.548	300.906	297.233	322.267	292.231
32	324.235	324.235	296.645	280.403	316.032	275.088	285.584	300.698	284.908	300.457	302.689
33	308.385	308.385	311.769	315.154	292.231	290.308	290.231	324.385	274.000	306.231	301.923
34	281.736	281.736	292.520	319.488	307.723	311.955	318.987	294.293	311.400	312.335	288.969
35	295.716	295.716	268.471	321.555	306.288	312.038	316.332	304.099	312.312	324.885	289.010
36	306.270	306.270	287.633	333.079	299.888	315.108	308.046	305.213	301.087	321.130	311.101
37	302.096	302.096	314.385	310.788	299.673	299.135	299.269	306.356	308.904	300.894	311.394
38	285.219	285.219	317.053	293.515	306.918	297.014	290.013	294.986	314.074	310.929	305.918
39	305.293	305.293	305.257	306.572	296.993	308.293	283.457	282.226	315.524	296.401	321.762
40	303.047	303.047	292.633	309.039	304.859	302.906	284.469	273.609	309.437	283.523	331.602
41	315.808	315.808	311.885	342.000	300.846	318.423	315.846	340.731	299.538	286.615	315.538
42	268.243	268.243	298.097	285.563	293.473	285.430	298.759	317.563	333.350	293.326	279.353
43	284.877	284.877	296.647	334.397	297.671	320.115	303.103	294.089	300.072	297.219	283.825
44	315.210	315.210	312.618	336.920	316.614	306.553	311.936	304.376	295.814	306.981	325.814
45	298.067	298.067	291.375	313.221	305.625	301.096	266.327	292.817	320.144	279.115	301.712
46	292.858	292.858	341.006	303.370	302.144	298.507	295.020	285.010	283.856	267.324	308.554
