 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	332.000	367.000	334.000	292.000	347.000	358.000	365.000	337.000	363.000	344.000	317.000
2	357.887	314.104	320.175	336.810	341.714	335.743	344.770	344.730	322.793	348.654	333.834
3	362.328	322.064	317.807	347.651	323.567	345.031	324.263	331.177	333.236	346.597	347.619
4	337.890	319.501	303.541	307.344	303.442	332.752	333.535	328.630	348.494	324.380	347.320
5	355.996	321.103	297.569	293.993	319.358	328.541	317.938	346.736	318.675	290.138	338.297
6	343.450	313.025	329.412	311.763	321.292	317.914	309.107	324.954	334.516	304.009	325.126
7	340.114	315.985	317.493	288.550	332.578	327.192	339.953	340.478	302.743	321.222	325.814
8	311.993	271.552	304.763	295.077	338.506	295.837	310.129	325.837	333.159	297.878	318.078
9	323.113	306.186	312.021	320.457	317.437	299.845	309.826	313.971	330.821	318.356	312.784
10	314.081	315.276	313.763	280.761	323.575	322.786	326.627	330.332	310.304	356.535	318.810
11	302.815	293.625	303.607	279.932	317.185	353.529	316.313	338.918	308.515	341.247	342.472
12	312.654	313.043	296.270	293.506	293.028	323.637	309.114	319.047	306.291	321.938	298.468
13	313.808	302.884	308.556	306.890	320.677	304.412	284.876	333.879	340.745	319.756	326.874
14	326.453	298.899	300.992	301.367	302.205	312.722	300.265	309.531	324.312	316.528	318.752
15	342.604	287.063	264.311	301.913	299.764	291.585	298.752	332.657	301.811	318.911	314.552
16	306.051	307.012	284.915	298.530	281.501	319.676	311.779	332.470	307.872	330.936	315.964
17	305.425	294.694	290.768	286.339	279.635	322.040	333.003	335.793	325.319	298.654	288.284
18	294.750	308.490	316.182	297.413	286.920	278.983	321.290	309.849	297.901	331.621	312.615
19	337.523	310.988	298.635	290.943	319.822	302.886	300.309	333.443	310.733	317.242	297.046
20	315.958	289.713	299.611	284.856	290.503	307.219	300.885	310.995	315.091	306.894	315.410
21	306.663	289.643	287.631	275.839	310.927	308.875	298.443	313.941	307.728	317.666	300.401
22	320.300	322.678	291.271	288.976	307.762	295.979	299.013	333.870	306.527	326.088	298.418
23	285.876	340.399	288.058	312.316	311.412	293.935	308.375	320.450	289.382	307.607	303.818
24	301.860	291.761	300.033	294.946	318.769	304.175	335.540	289.516	274.802	305.018	310.424
25	311.744	280.430	288.864	305.818	293.954	293.621	295.862	299.990	314.578	289.199	290.767
26	305.886	306.486	315.886	299.411	302.399	298.589	293.188	310.381	313.673	305.309	310.707
27	285.842	321.224	301.687	310.731	306.160	292.813	272.928	305.953	318.691	308.082	327.599
28	303.154	318.920	299.365	304.981	300.870	300.791	259.726	290.678	305.623	307.242	316.257
29	351.640	309.752	270.682	277.450	289.478	317.046	277.309	283.449	285.501	295.644	298.532
30	314.254	297.242	287.294	271.605	315.226	273.734	277.661	306.934	289.565	305.518	326.235
31	302.772	296.560	290.477	279.284	300.951	302.529	297.696	317.700	289.740	289.702	295.339
32	294.239	294.089	285.202	273.578	302.738	284.239	314.387	293.459	304.513	305.856	283.396
33	308.883	283.276	289.775	278.782	287.761	288.649	303.510	288.139	302.042	286.032	290.141
34	344.769	310.236	316.294	320.706	271.623	283.612	291.440	293.365	327.433	320.729	309.941
35	305.469	286.802	297.273	328.834	296.838	314.244	292.998	332.155	309.760	346.159	289.018
36	335.939	321.260	263.268	295.900	299.229	330.593	286.793	308.204	303.637	305.349	305.086
37	324.440	283.496	282.226	290.016	276.517	315.602	304.991	310.836	310.441	297.661	309.053
38	305.941	272.352	301.421	280.985	282.384	310.959	298.900	320.658	292.683	303.344	301.896
39	312.005	297.790	299.230	304.857	287.030	308.279	295.812	325.552	287.953	298.999	289.974
40	362.115	266.840	289.272	291.591	300.251	293.591	278.597	288.576	325.287	311.287	304.159
41	290.913	300.355	284.844	313.168	304.054	297.695	298.362	293.462	314.649	300.891	311.293
42	305.905	286.582	276.432	323.777	291.423	284.683	304.582	311.209	310.210	307.817	304.856
43	303.379	288.369	287.042	303.393	294.594	308.496	299.851	319.532	302.694	301.119	316.677
