 	Profile_Slice_1	Profile_Slice_2
1	287.939	290.315
2	292.767	295.925
3	285.141	285.126
4	289.811	282.545
5	299.161	287.733
6	300.025	285.134
7	291.902	288.661
8	305.812	298.940
9	289.920	298.082
10	288.805	286.756
11	301.556	287.218
12	295.886	281.956
13	289.864	293.914
14	284.306	293.849
15	289.320	294.409
16	287.525	298.156
17	294.279	292.498
18	296.654	282.429
19	291.027	296.557
20	289.776	298.453
21	285.999	284.231
22	282.191	288.029
23	294.529	293.114
24	286.518	289.476
25	284.166	291.464
26	285.026	300.589
27	293.727	292.121
28	292.666	305.893
29	296.260	294.908
30	291.349	296.045
31	297.447	298.982
32	298.083	298.983
33	291.710	291.510
34	302.229	293.997
35	295.615	289.999
36	283.059	294.831
37	283.104	294.892
38	295.060	302.888
39	300.776	293.948
40	292.794	295.857
41	289.728	297.307
42	307.761	304.671
43	293.178	300.064
44	296.553	298.916
45	307.956	299.505
46	299.739	294.678
47	304.348	303.989
48	294.946	297.573
49	293.846	306.026
50	291.412	299.505
51	297.300	299.565
52	299.302	302.431
53	300.680	300.762
54	299.109	298.150
55	296.166	310.065
56	297.766	302.976
57	292.552	310.425
58	295.098	297.797
59	302.760	303.606
60	302.628	304.181
61	308.434	303.326
62	302.174	305.448
63	298.027	305.277
64	299.034	305.818
65	298.941	307.255
66	301.621	301.356
67	313.407	309.478
68	300.578	302.828
69	308.443	313.069
70	308.719	313.856
71	303.663	314.258
72	309.423	317.615
73	309.508	316.668
74	309.539	318.680
75	303.387	312.980
76	304.443	318.876
77	309.577	323.183
78	315.767	314.681
79	318.923	318.310
80	311.873	320.744
81	311.381	318.289
82	311.647	315.201
83	313.633	322.136
84	314.965	317.440
85	305.766	321.190
86	316.782	321.692
87	314.813	328.696
88	312.539	316.608
89	316.452	323.541
90	316.224	323.659
91	321.398	334.562
92	319.151	325.100
93	310.693	322.450
94	321.695	319.101
95	314.543	321.246
96	321.683	323.921
97	324.652	325.281
98	323.483	331.849
99	326.218	314.900
100	323.753	321.755
101	331.876	321.124
102	331.613	330.063
103	326.408	328.564
104	321.654	326.968
105	329.258	333.881
106	325.488	331.712
107	340.001	329.107
108	335.062	339.946
109	334.048	340.584
110	329.048	342.677
111	336.782	322.436
112	333.396	342.759
113	336.580	336.970
114	340.721	344.132
115	339.991	347.715
116	339.319	340.041
117	338.545	333.029
118	337.311	326.141
119	355.115	353.514
120	347.804	348.363
121	348.107	342.696
122	340.597	343.255
123	347.167	340.832
124	341.395	336.919
125	346.713	351.933
126	347.033	349.862
127	352.711	349.154
128	360.269	350.506
129	344.651	359.007
130	350.601	344.787
131	357.601	351.854
132	359.025	341.819
133	351.540	353.426
134	348.147	347.215
135	352.116	355.738
136	359.293	350.230
137	355.965	347.337
138	378.005	352.609
139	358.890	358.669
140	363.817	366.681
141	364.096	365.662
142	365.959	369.702
143	377.593	364.820
144	374.452	372.172
145	373.710	368.581
146	367.001	374.420
147	369.340	380.157
148	369.110	373.010
149	363.682	369.694
150	370.938	373.446
151	374.191	378.727
152	383.380	393.189
153	396.397	387.699
154	395.124	382.356
155	389.614	390.706
156	386.734	395.251
157	397.561	398.232
158	393.011	392.529
159	394.879	411.233
160	405.502	396.348
161	408.777	393.427
162	405.130	399.562
163	408.483	408.774
164	411.006	399.459
165	401.058	406.216
166	398.347	418.490
167	405.911	421.230
168	412.255	431.206
169	415.137	431.575
170	422.960	411.542
171	436.696	431.707
172	431.768	453.683
173	438.613	435.018
174	452.638	459.988
175	449.177	463.955
176	455.450	463.646
177	460.318	446.314
178	472.641	467.157
179	461.267	464.911
180	479.961	468.877
181	490.100	486.343
182	482.003	480.124
183	475.968	487.846
184	485.337	500.782
185	498.778	502.054
186	500.427	509.284
187	499.682	511.135
188	501.187	523.452
189	511.553	526.301
190	496.919	534.868
191	492.752	513.475
192	483.903	497.040
193	486.835	502.586
194	487.014	501.721
195	487.394	493.650
196	486.684	506.721
197	503.291	512.827
198	493.767	504.110
199	505.722	504.351
200	512.399	497.077
201	501.281	515.949
202	498.256	537.883
203	509.177	548.481
204	512.403	563.842
205	508.998	571.608
206	531.051	583.198
207	530.199	588.078
208	545.149	580.408
209	529.719	564.427
210	542.893	558.143
211	537.738	536.399
212	526.081	510.228
213	528.902	530.704
214	535.687	524.593
215	521.600	527.636
216	510.609	525.871
217	528.391	538.342
218	541.489	545.656
219	529.432	534.806
220	517.543	538.777
221	528.006	539.906
222	513.425	542.729
223	527.055	524.242
224	514.208	525.664
225	506.620	525.116
226	505.923	525.742
227	508.545	517.555
228	494.179	503.147
229	501.100	495.571
230	495.833	495.892
231	487.017	505.633
232	498.698	502.826
233	514.954	504.320
234	507.844	492.372
235	496.394	508.609
236	508.434	496.589
237	500.128	493.475
238	491.576	490.809
239	488.211	510.482
240	498.338	497.480
241	518.172	508.865
242	513.071	485.702
243	500.789	478.964
244	508.954	491.039
245	502.142	496.206
246	515.619	511.657
247	509.506	511.599
248	489.570	509.503
249	496.860	508.300
250	490.068	506.619
251	493.946	510.969
252	500.530	518.286
253	504.999	499.189
254	504.161	491.228
255	495.979	498.293
256	507.468	507.375
257	506.431	497.216
258	508.888	499.368
259	499.908	505.554
260	505.641	513.728
261	499.608	510.708
262	500.196	509.133
263	499.580	515.791
264	512.637	509.921
265	510.372	504.804
266	492.020	516.090
267	494.385	506.481
268	506.598	501.420
