 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	605.822	628.886	651.897	645.395	658.905	644.734	635.986	618.982	591.131	621.826	616.784
2	612.699	646.164	642.110	647.596	660.125	642.049	616.060	624.791	595.791	604.979	608.072
3	605.089	640.103	646.093	653.026	678.911	647.319	619.408	621.525	604.179	605.807	610.659
4	616.525	636.234	649.632	640.174	671.712	651.289	613.288	626.222	586.270	602.197	614.293
5	603.297	636.001	648.812	652.243	661.867	656.799	622.497	624.033	608.362	610.884	626.411
6	605.377	647.624	669.366	656.006	671.873	658.407	631.058	620.311	596.034	629.110	607.997
7	606.634	640.225	661.279	655.131	682.592	646.561	629.099	629.282	609.660	620.389	612.172
8	606.455	641.691	657.003	660.121	680.593	658.070	630.862	615.196	607.433	632.503	607.321
9	608.426	646.800	658.916	665.845	684.729	654.437	632.922	625.135	598.707	617.461	626.725
10	612.939	637.490	650.128	662.752	674.970	660.050	629.714	625.455	602.574	627.923	629.279
11	607.405	652.544	664.953	659.104	664.104	663.256	624.561	640.768	609.200	621.929	623.655
12	614.765	654.670	659.314	653.942	679.250	653.356	642.282	640.605	615.072	632.285	607.145
13	620.267	650.367	651.301	655.958	669.552	659.965	638.201	634.021	589.859	620.449	626.672
14	619.559	659.872	659.929	668.264	669.332	641.427	633.346	624.824	607.996	617.200	618.826
15	607.266	639.668	667.653	672.475	685.831	651.516	638.988	609.860	613.700	629.174	619.607
16	605.580	660.387	666.314	664.574	685.257	646.308	642.657	625.074	606.683	618.272	629.940
17	613.300	650.685	670.485	672.609	658.169	658.142	645.625	639.840	601.783	617.855	626.586
18	621.750	642.281	645.190	670.366	677.119	653.503	642.925	634.279	596.725	626.534	618.186
19	612.369	652.451	670.797	662.269	685.310	649.962	648.399	649.586	596.895	629.460	627.979
20	620.264	643.912	662.802	656.043	679.114	649.532	648.785	625.086	584.547	637.910	627.214
21	613.458	650.348	650.616	665.555	671.497	656.101	638.470	643.400	598.611	627.322	633.934
22	626.422	652.718	659.905	668.636	676.606	662.122	645.603	647.974	611.508	627.847	632.865
23	622.734	652.751	670.050	663.166	683.123	651.496	648.588	648.795	605.666	636.737	622.767
24	623.245	640.070	651.802	662.476	676.439	663.650	658.262	644.385	617.002	622.343	632.546
25	628.109	661.067	672.045	659.580	685.259	667.791	646.189	632.948	601.404	644.970	627.088
26	628.373	671.631	658.685	658.976	693.914	649.924	641.002	639.340	613.924	635.675	628.326
27	628.346	666.396	660.024	659.821	686.666	660.820	641.279	649.672	604.426	632.521	632.236
28	623.233	654.570	663.763	659.459	693.298	671.320	646.751	652.729	608.691	628.372	635.646
29	626.136	658.178	659.315	668.338	669.965	655.543	654.184	646.647	616.787	621.253	630.543
