 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	172.231	172.231	169.932	170.715	170.275	174.211	171.026	169.828	168.584	167.500	173.174
2	168.648	168.648	175.491	169.187	169.951	173.971	167.730	169.322	164.145	168.974	174.846
3	171.626	171.626	172.966	175.111	167.308	171.034	176.750	171.564	167.048	171.079	166.359
4	176.581	176.581	174.105	169.571	174.031	174.571	176.331	171.119	167.155	168.433	168.534
5	177.194	177.194	166.035	167.926	172.195	169.216	165.174	170.331	170.306	162.662	173.187
6	176.679	176.679	172.593	175.014	173.526	168.275	169.899	166.578	168.082	166.100	174.878
7	169.787	169.787	164.264	173.818	172.857	171.489	167.894	169.063	170.191	164.489	174.711
8	173.045	173.045	165.934	172.382	170.035	173.692	165.938	173.240	172.371	169.784	172.127
9	170.255	170.255	169.178	168.885	164.504	167.161	169.264	172.040	174.067	171.543	164.818
10	170.481	170.481	171.495	170.782	171.078	174.100	171.406	167.669	176.167	164.954	171.614
11	175.931	175.931	168.754	174.643	169.020	170.858	176.926	168.267	171.870	168.294	178.093
12	167.030	167.030	167.935	165.328	168.343	170.054	169.954	172.812	170.845	167.413	169.441
13	170.525	170.525	174.727	173.845	170.008	174.552	172.874	167.989	168.621	165.902	169.999
14	169.843	169.843	173.547	172.364	171.653	173.175	173.742	170.320	171.253	165.068	170.374
15	175.068	175.068	169.779	173.608	164.533	171.863	170.891	174.702	173.501	165.997	172.468
16	167.626	167.626	173.378	170.327	173.095	171.304	168.607	168.930	175.057	167.358	174.208
17	169.991	169.991	173.869	170.235	175.990	173.170	169.437	170.347	173.003	166.061	172.595
18	172.290	172.290	171.424	172.721	170.111	180.503	167.710	172.478	170.026	162.772	170.761
19	170.856	170.856	170.549	167.387	175.116	172.109	176.088	169.143	174.917	168.539	174.938
20	173.824	173.824	171.719	171.138	173.299	170.929	178.085	171.880	170.292	167.161	175.379
21	172.717	172.717	168.450	175.388	175.571	176.424	172.490	169.651	176.654	169.447	179.276
22	173.641	173.641	175.227	177.237	175.209	176.336	172.084	169.852	176.260	172.255	177.748
23	170.556	170.556	173.080	176.463	170.966	173.316	174.102	172.824	173.522	172.686	171.035
24	170.766	170.766	167.925	170.585	173.562	172.547	169.527	178.261	171.633	172.720	171.329
25	168.200	168.200	171.023	173.933	179.909	175.183	174.845	172.672	167.583	176.862	171.601
26	172.109	172.109	169.126	174.059	177.187	171.703	172.158	168.949	170.039	168.054	174.794
27	173.133	173.133	173.595	172.153	176.230	170.964	173.387	173.586	173.993	170.753	174.110
28	169.801	169.801	173.046	175.211	180.175	174.482	176.293	176.819	174.912	171.336	175.001
29	170.150	170.150	172.255	176.526	182.848	177.299	174.690	171.725	173.124	171.988	174.093
30	168.497	168.497	173.648	177.959	172.790	180.760	180.322	169.886	170.081	168.626	176.652
31	177.606	177.606	172.951	173.528	176.308	179.375	174.095	172.928	176.431	172.558	179.306
32	175.572	175.572	175.211	168.148	184.751	180.955	171.976	171.785	173.948	166.570	178.935
33	178.222	178.222	176.194	171.185	168.658	173.231	166.805	175.839	172.498	171.932	174.603
34	176.044	176.044	175.795	178.139	172.554	172.197	176.538	166.804	167.549	171.273	173.151
35	170.796	170.796	172.787	174.950	173.077	176.921	177.414	172.368	169.520	164.411	171.079
36	178.331	178.331	173.095	176.911	177.465	171.937	174.185	178.650	176.127	166.341	175.883
37	175.395	175.395	171.850	170.047	179.782	178.995	176.180	181.210	176.191	176.700	178.799
38	175.623	175.623	175.342	169.389	176.761	176.432	184.913	178.606	174.130	176.421	175.062
39	180.279	180.279	177.398	175.878	173.908	179.902	179.500	175.787	178.961	174.672	177.599
40	174.125	174.125	175.152	179.286	177.613	180.676	175.927	181.176	179.390	168.201	172.693
41	178.452	178.452	175.785	178.247	174.087	179.771	179.270	184.043	186.065	169.043	177.333
42	182.177	182.177	178.043	178.165	177.766	186.885	181.067	175.038	178.678	170.117	178.179
