 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	427.243	427.243	416.376	432.127	432.911	441.498	440.233	437.139	447.479	444.399	441.970
2	425.801	425.801	424.156	431.752	431.897	436.807	436.485	436.120	445.440	445.069	451.420
3	420.786	420.786	421.091	428.884	421.876	432.937	432.440	439.453	431.129	437.064	441.321
4	427.465	427.465	421.169	440.943	427.111	444.347	433.578	441.921	428.949	441.511	440.371
5	427.262	427.262	427.006	439.843	432.843	438.228	434.053	443.056	432.574	438.451	435.194
6	424.717	424.717	421.544	435.717	432.787	447.715	427.611	436.077	449.380	434.965	448.966
7	416.494	416.494	418.694	426.261	421.826	445.969	437.865	432.807	438.258	435.393	432.134
8	416.428	416.428	425.057	421.345	422.819	427.767	430.474	436.711	430.843	433.702	430.843
9	433.216	433.216	427.160	432.592	427.615	433.565	435.522	429.154	435.685	440.484	431.363
10	429.072	429.072	429.562	434.336	439.696	433.908	439.765	431.877	433.706	444.259	430.750
11	426.798	426.798	421.343	427.312	445.843	434.523	435.966	434.696	444.761	441.394	436.415
12	432.061	432.061	422.166	418.100	429.093	443.050	434.015	427.922	449.871	441.287	439.951
13	427.342	427.342	438.618	422.849	430.338	440.384	439.438	432.019	440.591	423.284	440.690
14	428.899	428.899	430.354	427.133	434.595	437.763	441.071	425.619	443.042	432.947	437.236
15	430.043	430.043	418.117	424.050	432.928	442.226	426.939	445.861	431.972	430.776	438.115
16	438.274	438.274	426.265	434.519	435.226	437.285	440.216	431.032	436.650	430.094	442.652
17	438.240	438.240	440.841	432.525	428.685	441.836	434.448	431.424	430.665	432.523	444.338
18	434.074	434.074	419.526	431.581	427.403	430.704	449.298	434.860	437.752	436.303	443.747
19	431.663	431.663	418.823	426.440	424.519	424.786	437.847	430.427	446.821	439.307	444.651
20	441.589	441.589	416.820	430.087	419.713	441.159	436.561	441.019	442.465	443.619	442.986
21	438.592	438.592	425.448	422.989	433.001	442.532	439.677	435.356	440.248	445.668	443.073
22	448.631	448.631	434.337	433.245	437.961	440.139	440.906	444.157	436.905	444.444	447.938
23	434.611	434.611	435.153	442.794	433.616	440.847	439.609	447.193	439.763	439.821	441.464
24	436.626	436.626	428.727	427.779	435.853	435.592	441.572	440.548	444.161	426.670	435.808
25	431.928	431.928	419.303	427.283	437.496	443.845	441.095	431.840	446.159	435.287	437.596
26	420.731	420.731	432.438	419.233	430.342	436.738	436.338	431.667	447.227	444.768	449.119
27	419.036	419.036	441.851	434.196	440.287	439.563	438.245	431.392	449.190	439.183	447.963
28	434.379	434.379	430.508	437.971	443.984	445.267	437.699	445.477	440.428	437.297	448.218
29	431.526	431.526	431.377	441.755	440.174	443.105	445.124	441.240	448.701	436.720	450.121
30	431.241	431.241	444.383	448.752	442.311	439.256	445.879	437.190	446.500	434.823	434.890
31	436.381	436.381	440.043	437.474	435.037	440.806	438.047	444.407	447.359	438.100	447.736
32	451.663	451.663	433.621	432.741	433.903	438.807	435.093	443.724	440.241	453.195	445.703
33	433.248	433.248	440.718	428.660	431.670	445.682	445.173	445.001	440.753	454.231	445.185
34	436.806	436.806	428.133	439.358	442.388	442.019	438.699	435.876	449.503	451.106	448.127
35	431.427	431.427	441.822	444.264	438.329	446.981	447.773	436.515	451.562	451.712	448.257
36	429.979	429.979	441.931	432.793	445.514	447.545	446.484	453.446	456.212	447.718	450.664
37	432.647	432.647	426.660	439.192	437.033	451.376	443.361	438.179	451.155	449.966	444.772
38	437.495	437.495	423.488	435.038	443.009	434.339	440.261	431.743	449.174	443.553	439.941
39	439.929	439.929	430.716	438.196	438.024	438.719	449.904	437.342	452.938	449.123	448.890
40	437.236	437.236	439.578	439.833	441.297	441.855	444.015	437.413	446.615	449.031	459.808
41	439.574	439.574	432.524	439.976	435.040	445.985	442.744	436.945	443.340	439.156	450.269
42	437.845	437.845	441.094	446.202	447.577	442.396	446.550	444.813	452.506	434.632	460.612
43	442.160	442.160	443.162	448.396	443.493	439.512	436.730	448.172	452.639	445.855	452.507
44	438.276	438.276	438.319	442.169	438.705	443.603	439.514	440.426	445.932	454.322	439.620
45	435.067	435.067	439.794	448.963	441.903	455.050	438.420	447.476	457.498	448.625	446.945
46	427.322	427.322	438.324	439.753	452.453	450.497	452.500	444.710	446.703	445.453	449.265
47	439.797	439.797	435.175	443.348	444.826	442.736	457.411	440.146	443.418	450.536	450.450
48	436.053	436.053	423.785	433.875	436.097	444.619	456.021	451.299	448.571	449.083	450.847
49	445.246	445.246	431.945	431.871	436.908	453.794	453.758	454.976	440.333	455.653	449.130
50	441.750	441.750	437.646	438.033	441.109	444.260	459.765	450.558	438.064	454.471	444.183
51	439.122	439.122	429.331	434.358	444.740	450.992	453.325	441.788	438.946	450.762	452.090
52	445.412	445.412	427.942	435.500	441.226	452.671	448.568	450.212	439.883	443.140	454.789
53	449.739	449.739	437.053	445.447	434.339	448.688	454.605	453.951	451.210	456.841	458.867
54	435.849	435.849	445.452	452.143	438.706	453.438	451.084	450.230	449.007	453.975	446.015
55	440.425	440.425	445.998	438.556	442.097	450.435	448.645	441.589	453.856	450.135	441.575
56	455.647	455.647	440.789	439.134	452.779	440.677	454.482	451.188	455.500	446.003	448.561
57	445.574	445.574	431.493	437.599	442.811	452.062	455.378	450.694	453.988	446.408	446.128
58	448.933	448.933	440.994	440.779	444.845	449.008	451.380	443.387	444.084	456.495	462.480
59	446.461	446.461	440.309	432.366	440.685	447.855	453.075	447.986	451.469	450.282	455.520
60	443.002	443.002	450.822	435.030	433.024	456.216	461.789	454.032	448.233	448.485	446.126
61	442.126	442.126	434.698	443.855	438.193	455.702	456.108	454.649	454.833	447.766	454.394
62	448.182	448.182	432.845	440.931	439.370	436.905	454.301	458.297	462.601	454.429	451.794
63	449.346	449.346	449.718	451.358	447.412	447.184	453.394	444.619	459.071	446.762	453.713
64	437.262	437.262	435.107	453.010	458.607	452.404	463.578	456.179	457.553	451.543	457.456
65	450.104	450.104	437.722	452.538	452.256	454.320	459.859	464.408	455.571	451.114	455.065
66	452.009	452.009	437.270	448.872	451.682	453.756	456.712	453.417	453.236	452.280	453.194
67	454.961	454.961	434.986	440.187	442.221	458.738	457.267	456.380	456.667	448.269	455.885
68	451.944	451.944	440.591	446.595	442.271	449.364	451.904	462.861	459.406	458.316	456.332
69	453.893	453.893	447.716	449.629	442.240	470.027	457.813	458.719	463.590	456.623	465.726
70	450.730	450.730	453.379	440.370	440.406	454.714	451.918	451.555	456.837	446.261	461.044
71	443.172	443.172	448.643	445.187	440.531	460.372	458.916	459.560	459.615	439.435	460.313
72	446.385	446.385	447.400	451.784	451.065	468.711	445.048	458.037	459.304	450.250	469.216
73	457.920	457.920	446.356	452.313	444.659	469.840	457.452	458.609	459.176	454.155	456.512
74	442.410	442.410	452.227	450.552	444.944	459.897	458.872	458.990	462.862	454.035	469.587
75	446.788	446.788	441.523	449.112	453.827	450.750	445.619	461.655	456.116	449.021	456.548
