 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	244.462	261.380	249.381	254.195	245.921	246.213	250.998	252.776	248.489	249.393	243.583
2	235.378	263.055	252.997	245.666	249.707	252.121	253.639	249.708	246.774	256.767	239.919
3	244.133	264.941	254.859	246.080	243.690	248.075	253.404	255.573	251.286	260.496	253.806
4	250.832	271.236	253.317	247.106	254.715	244.872	255.463	253.877	249.986	254.706	256.766
5	261.603	264.695	252.846	253.600	256.655	258.167	253.825	256.730	259.400	248.521	244.468
6	264.485	263.499	246.019	261.729	256.003	248.069	249.687	257.142	256.872	260.785	253.253
7	251.535	275.524	256.713	241.153	250.033	260.715	266.997	260.198	261.229	267.638	263.363
8	259.314	273.071	268.190	260.327	253.926	264.318	263.914	256.392	263.938	263.356	255.690
9	266.347	272.688	271.303	264.782	267.465	258.107	260.509	272.163	267.073	264.130	259.971
10	265.862	281.665	260.464	258.966	268.659	263.354	268.801	264.193	264.541	268.253	263.168
11	263.428	286.465	264.007	262.981	256.317	264.850	269.843	273.927	267.879	263.990	265.428
12	258.811	279.266	271.850	256.927	264.268	260.830	267.226	270.659	272.999	271.611	263.184
13	264.279	280.609	283.930	257.984	274.893	268.194	263.676	270.349	275.678	279.778	273.708
14	274.989	283.120	275.193	265.717	262.737	276.630	278.264	280.626	286.451	282.284	276.209
15	269.119	284.337	276.099	272.482	265.261	276.086	266.048	271.520	278.816	279.396	271.329
16	278.807	293.036	278.738	273.269	262.724	270.471	277.230	280.485	290.487	282.288	273.348
17	276.299	284.755	274.439	280.129	263.146	274.554	283.814	281.373	283.039	279.919	280.523
18	281.345	288.205	285.894	276.485	271.486	274.762	293.314	290.173	289.843	288.509	286.488
19	275.394	299.644	286.246	270.689	282.156	294.434	286.545	284.626	295.760	286.469	287.859
20	275.625	298.391	293.262	284.329	272.207	285.425	293.830	291.658	285.992	289.112	292.990
21	280.943	296.500	297.004	281.373	284.970	286.497	295.072	285.616	291.268	300.582	285.239
22	288.878	304.827	304.488	285.203	285.588	294.846	293.280	303.169	297.604	297.845	305.583
23	299.939	309.424	295.191	292.152	285.203	296.742	295.285	300.377	294.512	293.720	298.267
24	305.412	306.457	300.619	292.746	291.810	296.951	302.075	288.422	307.982	308.126	289.016
25	299.779	311.279	294.543	292.234	283.632	287.190	302.220	306.262	308.907	311.499	294.689
26	298.555	318.750	306.353	286.240	288.139	300.488	312.313	305.140	312.703	306.705	305.648
27	297.960	319.056	317.079	303.273	297.838	296.393	303.894	301.354	306.134	315.678	310.325
28	307.334	320.263	323.672	299.889	300.463	308.311	312.095	311.623	321.615	321.170	309.714
29	311.278	328.748	315.175	296.219	309.528	324.237	325.503	316.116	320.346	323.500	319.136
30	319.265	330.217	322.794	300.803	305.676	311.051	321.676	319.078	320.276	327.933	318.339
31	318.432	335.754	320.875	304.499	320.043	315.034	321.949	328.137	332.731	331.054	323.477
32	332.694	338.809	312.506	314.504	308.353	316.462	329.178	321.253	334.577	336.692	330.572
33	339.245	345.422	331.954	335.201	318.355	328.206	343.736	333.636	329.625	343.817	337.090
34	343.462	349.308	338.766	333.176	326.048	330.950	335.322	337.254	336.420	338.236	344.118
35	359.330	342.197	336.780	327.370	322.966	339.387	345.437	344.152	334.742	348.035	342.638
36	349.632	354.733	322.687	320.977	320.262	342.858	340.520	342.945	351.430	356.263	347.497
37	353.998	355.002	334.830	335.160	321.176	346.601	350.148	339.950	344.887	347.644	349.160
38	360.202	369.996	346.101	350.985	331.452	357.624	367.412	358.771	356.602	358.996	365.218
39	351.612	361.922	347.376	351.878	342.559	355.385	363.955	363.927	354.834	349.597	366.565
40	360.456	362.587	356.094	354.807	340.932	357.635	356.037	367.218	362.540	358.685	368.520
41	359.736	377.018	363.491	356.256	352.565	373.612	354.701	360.736	359.855	380.410	370.194
42	372.946	388.946	371.057	361.125	363.137	365.540	369.186	368.855	370.847	401.666	368.719
43	388.608	392.737	369.251	353.460	358.852	357.382	376.010	374.343	371.237	393.091	383.450
44	386.472	395.287	382.550	364.630	365.591	369.858	391.696	384.079	385.180	399.071	390.196
45	400.773	400.274	390.540	370.089	368.822	392.431	395.507	400.695	396.023	401.533	400.424
46	403.570	410.240	390.043	373.448	366.160	398.177	405.325	393.891	406.760	411.232	417.995
47	415.294	413.463	389.313	381.823	381.882	395.858	410.806	402.805	408.633	421.911	407.107
48	418.807	416.668	399.622	399.862	400.749	394.252	424.283	415.137	414.442	421.216	420.452
49	434.399	426.999	410.550	392.577	408.977	408.813	411.114	421.154	425.831	454.322	436.378
50	438.363	438.575	429.349	393.243	410.589	406.920	421.751	424.411	424.907	439.689	422.656
51	421.029	449.741	426.732	402.491	418.077	417.263	424.699	410.909	425.346	435.154	441.109
52	434.211	434.663	433.298	409.363	426.851	427.612	434.861	424.840	436.013	444.801	443.557
53	455.937	462.885	432.454	423.858	434.337	427.120	460.758	444.057	447.915	460.196	440.582
54	462.992	468.339	446.268	429.771	430.122	437.051	459.865	457.118	461.340	487.573	462.097
55	488.165	472.951	460.227	442.402	449.643	442.523	460.885	474.627	467.725	495.685	459.382
56	519.690	495.010	458.676	446.062	442.810	458.250	485.805	475.868	487.261	525.401	492.797
57	548.831	512.169	471.882	460.212	468.176	486.983	496.151	499.051	506.906	549.081	516.294
58	608.018	522.301	499.583	463.287	479.783	492.841	496.960	524.130	540.892	575.294	562.811
59	637.987	540.699	496.092	479.304	493.194	518.479	530.430	542.954	583.723	617.002	597.993
60	662.959	568.174	548.431	484.181	506.475	539.915	555.311	563.619	605.545	666.941	642.129
61	711.685	614.954	588.622	531.463	542.087	566.815	580.686	595.555	618.556	710.883	695.600
