 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	449.471	447.448	468.927	451.990	467.461	464.864	459.358	449.471	457.220	462.040	466.527
2	455.091	445.598	456.701	457.418	452.575	460.460	456.459	455.091	442.737	459.094	462.793
3	446.953	450.436	456.926	449.152	454.638	447.807	455.147	446.953	455.488	461.480	458.142
4	460.697	454.910	463.231	454.849	457.555	453.816	452.787	460.697	459.096	450.152	460.266
5	449.818	453.172	476.221	455.275	448.695	456.049	460.102	449.818	457.891	447.609	463.850
6	446.822	456.008	475.831	449.771	435.095	465.240	463.796	446.822	462.334	448.686	453.626
7	461.650	456.789	466.591	457.782	452.193	468.463	454.857	461.650	453.922	459.856	458.071
8	450.597	458.065	461.902	448.165	464.138	462.647	464.344	450.597	458.916	456.299	465.514
9	445.951	449.152	461.024	454.288	456.802	462.385	456.407	445.951	464.836	455.228	460.750
10	460.644	461.864	463.211	465.085	461.644	465.435	456.763	460.644	445.249	460.163	458.690
11	460.503	455.123	474.099	465.692	466.822	466.513	466.445	460.503	451.367	458.592	459.341
12	444.694	456.886	467.127	453.284	459.318	452.723	463.706	444.694	456.310	458.898	468.367
13	451.573	449.431	462.172	461.168	452.934	468.448	460.415	451.573	447.637	458.703	469.864
14	461.390	450.109	463.135	469.258	451.914	464.667	453.199	461.390	446.095	467.251	463.790
15	452.433	455.937	462.985	460.632	453.368	460.513	463.229	452.433	456.851	467.861	463.259
16	457.279	444.762	461.458	462.302	455.190	465.378	457.719	457.279	460.920	461.448	470.417
17	448.793	451.621	466.726	466.286	445.200	472.594	461.912	448.793	457.423	470.341	478.059
18	452.366	443.704	471.919	451.027	464.093	466.120	457.683	452.366	461.438	467.615	472.790
19	444.728	461.587	463.003	454.189	449.643	472.684	468.277	444.728	461.199	472.088	468.050
20	452.282	461.349	454.507	468.112	448.401	465.779	465.146	452.282	465.643	469.076	468.096
21	465.714	463.399	467.609	464.747	452.158	453.999	471.095	465.714	458.422	458.452	461.971
22	460.172	449.343	461.205	458.181	451.424	468.972	460.071	460.172	458.076	459.465	457.077
23	461.479	441.930	464.531	460.932	448.213	469.515	464.373	461.479	458.822	463.411	462.259
24	452.487	456.669	462.999	459.930	453.003	464.705	459.601	452.487	469.037	455.265	461.394
25	450.017	462.660	465.963	459.110	451.443	468.393	461.567	450.017	451.043	467.050	473.962
26	461.556	463.720	459.654	467.929	446.206	466.674	466.736	461.556	455.555	470.214	463.640
27	460.054	456.489	465.181	470.848	460.195	459.219	468.347	460.054	461.013	465.164	468.057
28	458.037	458.860	468.766	470.751	465.612	468.038	466.538	458.037	460.087	461.090	459.989
29	458.199	453.970	466.511	454.984	457.190	474.633	465.769	458.199	465.414	470.697	458.187
30	466.042	452.981	472.287	459.117	449.695	466.651	464.308	466.042	456.047	469.123	466.017
31	458.911	454.333	467.689	469.217	460.027	468.168	465.949	458.911	463.752	467.007	476.563
32	452.783	459.704	465.048	459.847	454.094	467.606	469.548	452.783	461.255	470.992	473.997
33	457.365	468.069	468.745	463.675	458.039	474.063	462.101	457.365	467.807	468.981	467.317
34	451.301	460.269	471.345	463.675	463.467	479.440	464.952	451.301	467.829	469.611	470.232
35	451.000	459.699	461.588	461.155	461.382	472.385	467.643	451.000	459.370	467.608	466.539
36	459.294	457.358	462.048	464.756	456.666	469.630	468.381	459.294	462.992	472.538	471.486
37	457.408	466.680	460.990	468.968	453.025	462.378	458.451	457.408	453.510	476.547	476.038
38	457.250	454.323	465.636	477.332	453.124	456.587	458.663	457.250	466.573	477.870	470.630
39	458.446	457.829	475.557	476.805	454.123	465.622	464.284	458.446	465.242	469.844	467.612
40	461.689	458.184	465.093	475.458	458.325	464.255	466.104	461.689	465.385	469.211	478.218
41	458.003	466.589	468.664	469.551	461.930	465.694	462.794	458.003	472.517	466.461	472.060
42	457.784	465.614	477.288	465.975	454.962	463.941	464.198	457.784	469.551	459.952	473.390
43	460.743	466.576	465.770	465.540	449.368	459.551	470.848	460.743	465.802	470.263	479.732
44	455.145	458.791	468.791	472.566	455.806	467.135	474.492	455.145	467.736	475.474	476.011
45	457.772	457.869	462.597	471.073	465.164	469.417	482.750	457.772	468.754	474.984	477.603
46	472.255	459.809	475.984	465.050	463.933	469.942	466.266	472.255	460.715	476.547	473.432
47	459.721	470.266	468.650	472.026	456.796	468.932	466.480	459.721	458.746	470.311	468.101
48	461.831	454.867	455.823	473.729	462.370	466.960	472.318	461.831	464.830	478.275	479.246
49	455.957	467.281	465.890	456.602	464.390	473.186	467.081	455.957	463.084	468.188	473.458
50	455.844	456.447	471.456	465.026	461.844	479.603	472.279	455.844	453.195	475.123	470.045
51	456.764	452.030	467.755	461.035	463.693	461.199	458.419	456.764	459.549	472.732	463.971
52	458.790	458.681	467.091	474.980	459.673	470.084	465.463	458.790	460.775	471.184	478.555
53	467.972	468.420	469.653	459.072	469.051	470.169	469.070	467.972	457.693	474.218	471.785
54	460.362	462.522	471.940	461.470	473.808	473.448	474.681	460.362	466.184	474.964	473.353
55	464.922	455.969	474.410	465.278	469.008	480.588	461.766	464.922	464.707	464.142	461.527
56	464.522	453.379	465.534	467.669	460.327	465.453	471.172	464.522	473.673	479.641	468.543
57	457.399	462.864	476.756	477.434	459.460	471.899	475.654	457.399	472.782	471.822	475.469
58	471.162	467.294	472.135	474.407	467.917	465.329	468.252	471.162	472.827	475.468	479.236
59	466.028	454.990	470.687	477.149	465.946	457.435	474.851	466.028	470.841	466.486	477.784
60	461.502	458.166	478.499	469.257	465.960	466.741	466.583	461.502	480.597	468.021	469.651
61	459.696	464.051	483.092	473.015	467.802	486.580	471.075	459.696	458.809	480.967	472.403
62	461.646	455.153	473.172	470.927	471.427	472.220	475.015	461.646	460.680	474.768	484.187
63	465.424	464.409	461.336	476.122	470.165	478.479	467.569	465.424	469.652	486.814	484.425
64	468.393	462.734	463.159	471.618	465.535	470.472	469.210	468.393	465.832	479.093	467.988
65	467.515	463.990	476.527	471.540	471.429	474.742	476.209	467.515	466.139	476.529	479.068
66	477.826	466.799	483.570	469.440	471.581	477.117	478.344	477.826	469.395	476.727	483.099
67	474.233	473.221	476.168	475.704	457.797	478.391	475.794	474.233	470.639	482.009	490.428
68	467.995	470.216	480.475	485.825	456.971	459.161	477.044	467.995	470.336	482.936	479.727
69	462.836	460.649	468.399	468.106	466.236	475.840	482.491	462.836	478.165	487.428	474.951
70	471.438	457.272	475.224	474.729	482.870	478.177	480.772	471.438	478.980	476.569	481.597
71	466.172	458.462	475.329	471.040	471.739	473.709	481.895	466.172	483.178	484.952	480.541
72	464.373	467.711	483.425	469.596	464.838	474.881	474.235	464.373	468.438	483.118	478.562
73	463.678	465.755	490.502	470.646	472.301	469.437	471.662	463.678	469.945	478.008	484.350
74	480.165	467.954	485.825	472.709	472.245	468.742	474.273	480.165	475.494	472.606	480.640
75	474.878	464.033	469.357	482.762	464.686	463.548	468.795	474.878	463.457	479.471	476.938
76	476.029	466.828	474.889	489.249	465.164	482.126	471.111	476.029	472.603	473.082	475.101
77	460.558	471.270	475.722	489.936	470.159	476.458	472.423	460.558	475.497	485.014	475.825
78	456.121	462.696	478.578	475.315	478.708	463.089	488.138	456.121	469.716	468.473	480.861
79	462.258	470.584	480.175	480.772	469.525	467.462	473.966	462.258	471.779	483.519	487.859
80	459.792	466.424	470.220	480.075	464.886	480.938	476.132	459.792	474.564	475.889	494.091
81	466.166	460.177	476.515	482.652	471.868	473.219	487.632	466.166	474.088	487.855	489.258
