 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	379.885	395.543	379.885	401.194	401.750	355.374	353.028	359.415	352.354	353.400
2	390.457	389.288	390.457	400.629	394.491	361.357	362.396	361.646	355.274	357.670
3	389.842	406.643	389.842	406.987	394.117	352.626	352.503	359.995	350.406	360.109
4	397.108	396.866	397.108	409.615	402.294	334.894	367.304	347.617	356.762	344.233
5	396.718	399.154	396.718	389.793	395.126	344.515	353.371	348.425	358.307	356.344
6	395.881	397.149	395.881	389.246	397.676	348.493	354.960	350.823	355.132	356.374
7	393.189	399.651	393.189	405.682	384.594	336.769	354.630	353.292	344.616	341.447
8	391.253	390.227	391.253	392.710	375.211	341.878	357.410	349.046	343.744	331.769
9	402.929	397.153	402.929	398.938	379.475	346.572	357.311	343.324	339.842	345.047
10	407.256	396.655	407.256	405.968	380.822	342.292	345.981	347.143	336.541	342.023
11	407.083	410.423	407.083	406.869	392.552	341.189	346.472	341.688	339.344	344.350
12	393.614	405.220	393.614	384.759	397.978	345.152	344.652	342.519	345.812	330.530
13	384.340	402.545	384.340	386.740	401.779	344.159	345.326	341.924	345.059	328.923
14	385.138	388.566	385.138	385.631	387.623	340.666	338.652	338.890	337.917	325.850
15	389.797	388.984	389.797	397.381	396.169	336.254	329.240	321.890	328.655	333.812
16	391.159	381.604	391.159	396.074	396.821	341.472	327.599	323.322	327.414	335.253
17	389.117	395.148	389.117	388.687	403.585	335.393	337.805	329.524	337.981	332.445
18	394.740	395.561	394.740	395.896	413.254	328.505	334.287	327.636	338.011	328.199
19	387.867	390.733	387.867	391.519	405.579	344.169	323.139	331.822	329.949	329.117
20	385.491	391.793	385.491	382.937	406.311	337.828	334.278	327.578	322.895	324.016
21	382.451	386.610	382.451	392.415	425.389	331.790	339.749	340.095	334.310	330.332
22	377.839	380.908	377.839	398.709	421.201	333.631	334.481	346.141	329.986	334.973
23	383.231	384.531	383.231	397.391	414.945	341.767	339.027	332.088	343.375	327.465
24	377.133	393.035	377.133	397.369	429.458	345.810	336.573	328.855	330.541	326.148
25	381.564	391.458	381.564	392.926	432.694	339.708	342.566	321.156	327.033	337.706
26	389.694	379.419	389.694	392.226	444.509	346.377	346.565	330.831	333.125	327.312
27	375.253	373.098	375.253	396.585	433.088	331.077	352.485	326.390	329.316	331.506
28	381.177	386.361	381.177	400.030	420.912	348.493	331.607	329.207	329.691	331.434
29	384.821	389.583	384.821	410.678	421.269	341.893	336.652	330.629	331.897	327.244
30	381.925	383.800	381.925	414.340	416.293	342.997	333.773	319.850	336.917	327.534
31	382.122	391.589	382.122	402.160	408.197	339.980	334.826	324.546	321.995	326.462
32	389.489	400.194	389.489	402.380	411.266	346.374	331.657	327.094	338.519	323.372
33	404.116	402.550	404.116	404.606	408.056	337.180	337.410	334.872	328.557	322.195
34	398.676	388.580	398.676	416.905	405.140	322.815	334.590	338.267	341.838	326.282
35	408.430	410.992	408.430	407.401	416.722	321.663	341.315	332.682	328.024	320.778
36	392.027	410.416	392.027	410.210	407.271	322.044	330.344	330.808	321.253	313.300
37	397.487	405.529	397.487	405.461	377.980	336.531	329.308	330.310	337.537	326.358
38	399.395	410.256	399.395	408.188	387.037	335.402	337.666	334.389	335.655	335.752
39	391.814	392.552	391.814	409.931	382.196	330.410	341.732	332.014	337.413	341.160
40	399.373	380.940	399.373	382.193	386.653	331.494	335.977	331.428	328.448	337.715
41	396.169	386.083	396.169	374.459	372.511	330.072	329.411	333.182	323.600	331.425
42	398.002	387.021	398.002	370.099	363.741	334.899	330.388	341.120	339.782	326.371
43	390.587	379.145	390.587	363.085	359.116	337.121	326.187	338.642	341.949	318.508
44	382.082	361.270	382.082	359.086	343.938	345.125	323.323	323.108	329.134	316.276
45	378.615	350.609	378.615	354.136	327.280	347.363	338.308	328.112	321.330	329.056
46	358.967	348.342	358.967	346.381	332.935	332.378	328.910	323.323	320.035	320.600
47	349.252	342.877	349.252	335.982	308.435	336.138	326.324	322.177	324.121	318.294
48	331.946	332.814	331.946	327.654	303.825	331.476	334.776	332.514	326.326	319.610
49	333.563	326.533	333.563	326.557	296.548	342.900	334.557	335.118	323.085	319.723
50	338.360	324.643	338.360	322.688	301.845	329.281	327.450	330.728	331.988	327.666
51	319.621	317.239	319.621	307.208	293.612	347.247	334.684	331.829	322.034	323.186
52	315.258	313.669	315.258	306.904	290.588	332.871	325.922	332.391	323.797	316.435
53	302.554	295.084	302.554	293.910	281.292	331.772	330.320	333.089	330.125	323.853
54	297.406	296.239	297.406	298.933	275.283	334.401	324.877	333.358	332.291	325.816
55	293.103	288.148	293.103	291.016	266.670	331.595	325.471	326.121	329.274	322.858
56	293.033	284.086	293.033	284.794	259.142	335.452	330.953	333.769	328.267	319.507
57	294.897	284.843	294.897	280.234	266.249	325.680	337.635	333.740	324.797	333.967
58	291.568	272.422	291.568	276.068	260.053	326.779	330.768	326.544	336.869	324.182
59	286.105	271.895	286.105	278.093	263.874	341.652	333.564	331.385	328.442	320.892
60	272.621	278.274	272.621	281.440	259.826	329.545	333.837	331.717	323.133	331.117
61	272.939	281.347	272.939	273.539	257.104	326.392	336.739	322.008	331.278	333.277
62	278.114	267.183	278.114	265.617	258.017	328.196	341.118	331.747	320.062	320.815
63	260.584	272.018	260.584	268.613	263.898	326.531	336.624	347.590	316.495	324.173
64	265.613	268.476	265.613	266.234	260.836	331.905	347.698	336.457	332.035	317.873
65	265.432	256.332	265.432	259.665	255.355	334.021	354.633	330.862	334.702	310.375
66	253.863	263.480	253.863	261.105	248.111	332.615	342.637	330.619	333.159	313.200
67	255.092	261.623	255.092	246.106	251.912	328.613	336.542	335.903	327.855	318.460
68	248.381	256.497	248.381	260.532	258.742	339.001	326.649	340.848	325.291	317.637
69	249.295	252.428	249.295	256.663	247.597	349.930	339.265	343.118	341.365	321.286
70	251.399	260.140	251.399	258.126	244.798	353.484	344.206	340.578	336.135	327.812
71	252.077	246.998	252.077	247.321	250.006	351.310	336.931	329.169	336.613	335.773
72	247.392	251.751	247.392	243.785	242.356	355.926	350.640	346.214	337.649	332.602
73	241.100	253.107	241.100	242.890	236.608	366.496	358.438	352.367	342.993	346.183
74	248.471	241.450	248.471	239.453	237.947	360.539	346.891	354.586	349.979	341.639
75	243.182	241.914	243.182	231.330	243.065	368.458	345.588	357.853	356.142	331.807
76	244.445	229.764	244.445	240.163	237.143	372.856	349.474	362.039	350.419	337.182
77	248.185	245.630	248.185	243.701	241.085	374.373	356.131	351.449	356.296	347.530
78	245.380	237.343	245.380	236.163	237.074	368.900	359.362	353.487	349.283	339.220
79	242.128	241.017	242.128	237.503	240.479	378.606	367.333	352.957	344.014	342.803
80	238.262	242.103	238.262	233.181	230.231	361.588	361.999	345.536	336.667	337.853
81	243.348	242.987	243.348	231.067	236.418	364.520	361.486	351.955	340.887	331.178
82	236.785	239.204	236.785	233.179	233.478	362.419	356.882	337.427	336.878	346.327
83	227.711	235.657	227.711	235.245	227.055	365.011	348.307	350.355	335.700	335.282
84	249.027	243.978	249.027	228.498	231.678	360.912	350.533	335.321	335.165	327.156
85	240.278	235.140	240.278	233.177	228.718	354.287	337.907	329.704	343.079	317.716
86	228.747	233.181	228.747	232.729	224.747	341.918	337.907	330.646	336.607	303.949
87	230.348	233.062	230.348	222.023	222.838	357.375	342.956	330.187	331.530	311.978
88	227.477	239.403	227.477	230.602	221.924	336.825	323.245	322.373	326.218	313.290
89	226.452	231.702	226.452	224.080	213.143	336.819	313.755	321.279	318.622	295.316
90	223.645	226.525	223.645	232.084	223.781	338.803	328.473	316.200	307.997	288.963
91	227.443	232.058	227.443	230.147	224.291	320.059	316.434	306.330	303.515	291.039
92	230.295	223.735	230.295	222.611	221.746	302.575	315.902	307.224	296.552	280.318
93	227.636	222.632	227.636	221.028	226.008	296.880	308.509	299.908	282.564	281.516
94	220.170	229.686	220.170	223.191	217.947	296.410	292.774	304.126	283.774	272.016
95	222.037	231.963	222.037	226.444	208.547	289.609	280.322	293.970	280.010	268.228
96	217.728	220.215	217.728	231.687	208.625	278.207	279.860	279.473	278.160	260.462
97	223.551	218.848	223.551	216.207	213.683	272.022	278.071	268.060	269.411	264.478
98	219.832	219.398	219.832	222.698	212.524	271.144	268.213	267.104	268.023	248.670
99	225.166	223.930	225.166	225.148	204.394	268.692	272.371	255.166	260.399	259.709
100	221.247	219.144	221.247	213.715	217.977	262.713	264.042	261.357	262.975	252.401
101	214.400	222.416	214.400	219.093	211.172	259.260	267.105	256.977	255.653	244.891
102	208.573	219.899	208.573	214.049	214.997	251.139	255.283	254.409	259.253	249.635
103	213.642	214.148	213.642	211.142	210.800	258.017	255.432	251.794	260.968	247.700
104	213.240	217.494	213.240	207.893	206.453	252.142	248.669	253.101	251.472	250.460
105	209.800	217.116	209.800	204.775	209.326	249.586	250.060	249.668	250.197	242.313
106	212.710	211.570	212.710	211.874	202.956	250.278	247.171	242.867	247.382	235.505
107	217.207	212.082	217.207	207.824	203.176	247.079	238.403	244.930	237.744	234.953
108	216.289	209.486	216.289	202.689	209.246	253.412	245.034	245.882	236.507	237.719
109	213.779	211.706	213.779	213.682	207.073	243.682	241.962	244.605	243.805	233.873
110	199.291	210.775	199.291	210.291	196.238	246.194	239.945	233.918	245.824	238.926
111	216.758	207.542	216.758	207.943	195.464	242.352	237.158	242.645	247.957	242.150
112	215.528	209.523	215.528	208.214	196.240	243.130	245.598	239.604	235.235	239.532
113	211.061	209.684	211.061	212.935	207.160	235.504	236.125	237.778	229.540	237.153
114	206.672	205.724	206.672	203.213	209.074	232.989	236.372	236.858	241.079	236.050
115	214.219	208.809	214.219	203.697	203.628	235.078	235.753	228.923	236.238	237.584
116	204.635	205.861	204.635	201.480	198.641	237.386	240.156	233.727	234.254	229.037
117	204.795	208.537	204.795	209.009	191.467	241.605	239.075	244.662	230.620	228.956
118	205.277	205.796	205.277	199.147	198.026	231.345	237.530	238.917	240.678	227.632
119	214.679	199.243	214.679	201.549	192.010	227.671	241.060	227.455	230.203	226.967
120	204.847	202.362	204.847	202.126	197.217	225.665	233.243	232.043	232.640	227.427
121	208.734	206.169	208.734	196.597	198.295	231.127	233.700	238.469	235.248	226.433
122	202.150	202.925	202.150	197.457	198.440	228.544	229.490	239.440	231.308	227.088
123	200.982	202.240	200.982	198.080	198.144	224.652	236.301	235.474	229.019	232.665
124	208.292	205.035	208.292	199.788	197.527	221.829	228.877	242.567	228.461	222.055
125	206.492	198.387	206.492	198.121	197.436	227.819	228.815	229.465	222.891	221.991
126	201.562	204.351	201.562	203.345	194.065	225.857	232.423	230.523	233.040	220.413
127	197.906	205.340	197.906	195.201	199.238	219.219	232.133	232.347	226.247	222.195
128	197.337	205.059	197.337	203.424	197.975	221.406	227.326	229.322	224.709	210.158
129	206.604	207.632	206.604	198.673	192.451	221.674	223.977	228.384	223.478	230.190
130	194.603	204.977	194.603	194.125	200.403	224.196	223.770	223.872	228.153	220.292
131	198.914	198.754	198.914	195.917	195.259	220.799	223.493	228.274	224.302	219.242
132	198.895	193.800	198.895	194.740	198.189	216.708	219.161	220.219	218.208	215.444
133	201.050	195.974	201.050	192.016	197.841	216.948	216.501	220.471	225.358	213.489
134	194.527	202.430	194.527	194.831	196.974	228.845	228.577	212.930	222.384	214.565
135	192.282	203.822	192.282	189.459	197.101	210.787	223.030	214.564	212.730	216.795
136	190.719	201.244	190.719	194.655	195.077	208.996	219.955	215.203	206.791	210.043
137	199.545	195.083	199.545	192.357	191.509	211.778	211.614	212.078	209.345	208.797
138	199.183	192.809	199.183	196.448	188.901	209.608	212.727	204.855	209.101	203.195
139	201.667	191.485	201.667	196.761	189.875	216.546	207.717	217.320	202.764	212.065
140	193.962	196.936	193.962	197.951	193.789	209.066	211.049	212.044	202.590	206.371
141	186.136	191.508	186.136	190.316	193.179	199.108	209.872	215.801	206.703	201.114
142	187.841	192.889	187.841	190.462	189.243	209.441	209.977	210.988	208.090	207.128
143	187.644	192.717	187.644	187.845	190.705	207.826	206.157	212.978	211.148	204.942
144	190.449	191.705	190.449	190.092	192.842	197.626	206.219	203.833	215.703	202.015
145	196.546	201.249	196.546	199.311	190.292	207.954	203.284	204.763	204.272	205.304
146	199.480	194.030	199.480	197.664	186.318	210.114	208.932	213.069	200.477	204.338
147	199.486	191.756	199.486	193.736	190.276	205.530	206.106	202.483	205.281	202.174
148	199.009	190.882	199.009	191.683	183.756	206.813	208.364	195.001	199.281	204.000
149	192.526	187.532	192.526	186.437	188.653	204.203	205.034	203.417	199.932	204.111
150	194.863	191.022	194.863	192.920	185.062	208.431	206.425	202.067	204.179	205.661
151	197.857	195.707	197.857	186.805	186.051	208.235	205.436	206.442	204.434	206.400
152	196.711	199.454	196.711	191.303	186.495	208.477	206.404	201.757	202.523	209.807
153	194.465	195.047	194.465	195.180	186.024	218.352	203.954	199.322	210.168	202.945
154	192.194	189.850	192.194	197.616	186.199	201.904	204.633	199.785	203.312	199.584
155	190.229	194.354	190.229	186.861	186.049	197.340	206.803	201.841	201.127	196.509
156	194.751	194.283	194.751	189.814	188.607	205.492	205.373	199.139	201.592	201.770
157	189.052	195.141	189.052	190.973	187.352	204.051	212.662	194.648	202.519	201.509
158	189.879	192.004	189.879	192.503	181.145	188.985	204.401	197.854	198.228	193.845
159	192.674	187.921	192.674	194.082	182.178	191.105	200.220	199.983	198.280	197.732
160	188.316	188.644	188.316	193.075	189.313	197.558	198.305	199.147	193.781	194.868
161	182.732	186.641	182.732	193.451	187.953	205.600	197.358	196.898	192.973	191.863
162	189.039	188.214	189.039	188.935	183.788	207.066	199.934	195.973	196.699	195.921
163	194.415	190.956	194.415	191.241	183.707	200.620	205.399	197.416	198.026	195.013
164	281.251	281.251	289.808	297.108	274.288	210.227	216.946	211.283	217.042	219.117
165	282.001	282.001	283.693	298.547	277.683	213.887	217.926	210.319	220.502	221.338
166	281.165	281.165	273.275	300.419	281.822	217.591	217.612	211.152	221.383	223.846
167	273.689	273.689	276.413	290.004	275.625	221.863	221.263	218.337	224.255	221.557
168	278.799	278.799	274.263	289.398	266.247	221.716	226.189	221.825	221.125	224.819
169	291.430	291.430	276.635	297.642	268.779	218.415	216.439	213.294	218.695	218.922
170	285.307	285.307	274.669	291.459	279.952	221.268	222.330	223.739	216.181	220.037
171	277.898	277.898	281.248	279.246	282.697	222.946	218.266	217.895	219.202	218.753
172	285.259	285.259	284.160	283.875	283.204	222.395	216.302	224.456	220.281	219.470
173	282.279	282.279	286.023	279.881	278.575	218.556	218.078	219.933	220.243	220.666
174	279.567	279.567	289.716	280.653	282.192	223.000	219.248	219.827	215.805	225.705
175	283.444	283.444	283.299	282.035	279.003	222.546	220.464	226.819	230.620	232.001
176	288.997	288.997	287.193	287.121	280.773	221.103	215.161	216.098	229.828	226.495
177	290.784	290.784	287.913	279.192	276.376	218.139	221.918	218.406	221.895	226.190
178	293.964	293.964	287.182	287.480	285.554	222.243	228.405	220.365	223.719	220.664
179	287.605	287.605	279.708	294.395	287.581	223.183	222.717	223.779	225.179	224.152
180	284.893	284.893	285.785	292.303	280.879	223.193	221.856	220.813	227.819	227.636
181	282.133	282.133	300.951	287.190	286.695	224.870	220.405	219.159	229.403	227.127
182	274.907	274.907	292.661	281.180	288.620	217.098	225.123	222.896	230.140	231.523
183	282.879	282.879	283.288	282.106	292.693	221.657	226.118	231.303	230.397	230.871
184	282.721	282.721	298.170	282.753	282.679	229.155	214.159	226.268	228.114	222.672
185	287.936	287.936	289.722	288.942	280.714	224.388	219.907	225.637	229.994	234.852
186	288.439	288.439	284.745	288.772	295.540	228.787	219.850	220.909	233.561	232.586
187	286.885	286.885	285.771	284.925	282.153	225.399	219.718	228.161	235.561	235.286
188	290.026	290.026	280.466	280.208	276.142	230.171	224.787	233.093	230.736	232.121
189	281.948	281.948	286.030	279.082	278.749	233.207	229.353	231.958	229.819	235.752
190	278.784	278.784	277.260	285.168	274.220	231.689	223.676	234.380	238.556	243.129
191	269.635	269.635	278.445	282.150	270.146	233.404	227.585	245.793	238.327	246.021
192	269.754	269.754	270.726	280.246	264.487	236.516	225.223	249.292	233.010	256.205
193	276.451	276.451	284.986	280.447	268.905	237.329	235.439	249.856	238.376	260.847
194	272.915	272.915	271.193	277.480	276.227	231.548	246.801	251.486	253.124	261.621
195	274.024	274.024	272.857	268.760	278.332	241.724	245.221	256.265	248.647	266.462
196	267.352	267.352	272.211	269.716	264.163	242.414	255.698	263.648	264.337	281.070
197	271.177	271.177	269.495	275.151	273.761	252.845	250.676	264.880	266.158	283.722
198	271.796	271.796	274.368	274.492	268.358	256.967	248.862	266.588	259.117	280.706
199	281.964	281.964	268.872	280.372	265.911	255.324	263.341	272.532	278.657	276.609
200	282.030	282.030	275.741	275.157	274.117	275.778	262.971	267.887	278.521	287.944
201	276.942	276.942	273.905	277.830	280.935	282.174	272.675	271.383	272.060	296.245
202	283.600	283.600	277.939	280.821	274.581	293.943	273.352	274.374	273.468	280.818
203	285.167	285.167	279.035	275.561	265.037	289.027	275.198	280.388	274.284	280.176
204	282.384	282.384	274.035	280.145	274.232	291.463	272.002	272.015	276.971	272.919
205	285.558	285.558	283.786	291.092	273.491	283.973	274.002	271.649	272.991	270.702
206	285.825	285.825	284.985	287.634	270.035	282.794	273.121	272.982	277.275	267.931
207	285.338	285.338	290.191	278.863	273.681	274.253	279.313	279.013	277.993	280.849
208	289.957	289.957	282.766	281.989	272.429	278.638	266.422	279.664	270.245	272.923
209	289.736	289.736	280.230	290.054	281.929	280.360	275.640	277.908	264.668	271.375
210	290.725	290.725	272.592	282.900	291.453	289.430	276.254	275.554	270.297	268.002
211	284.580	284.580	278.024	282.728	284.436	285.723	280.954	285.207	268.224	272.670
212	279.016	279.016	286.365	295.855	282.218	280.567	269.913	280.881	272.551	278.857
213	275.183	275.183	284.588	290.554	286.231	281.957	279.279	274.103	272.178	280.068
214	281.634	281.634	286.557	282.172	291.449	285.079	280.158	270.173	282.546	286.247
215	294.290	294.290	290.259	283.775	299.308	288.202	283.644	284.955	285.776	293.476
216	290.784	290.784	288.066	297.450	298.363	287.974	279.017	290.515	281.224	293.569
217	283.078	283.078	291.056	279.505	293.722	290.397	291.112	287.353	289.800	297.280
218	294.821	294.821	299.048	284.832	293.058	287.340	292.015	291.985	293.681	290.810
219	296.093	296.093	304.925	297.437	295.652	301.328	287.536	304.554	286.306	286.364
220	292.526	292.526	300.419	282.602	292.899	295.922	290.255	288.017	291.826	295.854
