 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	846.729	918.291	876.155	895.656	883.057	856.277	872.657	875.848	824.394	865.797	867.910
2	850.138	918.514	885.428	881.829	878.966	854.055	874.495	866.986	815.679	880.254	873.364
3	858.132	913.030	891.077	900.211	882.183	856.130	874.506	868.279	827.494	886.043	850.933
4	849.988	921.686	896.835	907.022	868.451	858.413	874.556	848.931	812.297	885.152	863.581
5	845.177	907.455	867.602	898.475	864.237	840.848	887.086	846.765	810.832	865.512	850.398
6	839.704	884.802	875.803	892.257	859.612	848.622	891.312	851.151	810.596	854.032	839.992
7	830.591	871.566	878.549	899.241	877.671	854.912	867.002	868.086	820.663	853.562	839.697
8	834.830	883.926	868.008	882.860	877.336	866.014	874.059	848.301	811.007	856.921	838.195
9	841.772	883.428	880.126	869.016	888.956	862.369	866.340	846.412	822.658	847.007	841.832
10	835.312	881.224	872.369	869.476	878.635	855.489	871.559	853.732	815.844	838.424	850.220
11	840.284	883.192	886.385	875.009	887.478	853.338	858.094	842.749	798.976	843.047	840.346
12	829.901	869.401	868.790	863.178	882.305	863.108	856.324	844.967	805.652	832.656	846.113
13	819.476	869.197	890.621	868.223	891.571	866.802	867.913	861.034	829.061	845.582	844.981
14	821.559	868.009	870.638	861.357	897.348	873.629	863.240	853.287	827.256	861.007	843.495
15	831.150	876.748	861.019	856.624	898.532	854.699	864.292	841.736	823.695	859.045	827.038
16	835.027	881.189	861.398	857.448	884.016	845.234	842.147	835.058	822.887	849.632	826.346
17	839.951	872.782	870.226	852.069	892.561	850.037	846.411	851.192	812.504	853.332	823.878
18	843.530	866.964	875.589	856.449	898.455	855.844	873.637	869.000	826.087	878.616	848.544
19	836.721	870.407	866.885	837.287	899.102	861.665	873.743	867.156	826.794	874.010	847.253
20	832.514	850.655	865.448	855.274	902.203	861.089	864.066	851.521	835.407	876.915	845.275
21	849.945	834.581	884.694	861.760	888.142	871.894	860.183	860.242	834.574	860.306	846.379
22	855.239	843.595	877.901	850.608	881.651	883.071	852.565	870.500	849.287	861.142	844.439
23	859.118	819.228	873.815	838.922	863.052	874.191	871.802	861.434	847.881	856.148	838.987
24	835.293	824.864	852.868	851.217	857.310	862.070	859.771	856.503	846.171	887.650	846.519
25	846.420	823.453	836.768	841.078	868.367	865.458	855.218	858.544	846.978	876.352	838.956
26	832.980	811.983	836.520	824.047	869.275	857.845	838.106	863.214	843.737	860.776	832.103
27	834.723	813.256	821.298	843.005	853.123	861.851	842.858	862.731	853.635	855.797	851.076
28	839.784	815.758	827.010	841.989	850.619	840.489	839.197	856.538	842.628	864.081	848.110
29	840.543	815.295	826.952	839.351	851.184	848.193	840.471	876.580	836.727	845.578	834.480
30	828.892	820.716	817.320	834.259	851.602	848.401	841.701	877.976	842.219	825.892	828.013
31	814.094	817.021	834.117	820.372	863.324	834.908	831.148	876.565	840.703	845.926	832.534
32	816.432	827.242	840.029	837.819	856.176	837.323	827.637	868.030	846.233	844.553	838.364
33	808.513	815.967	828.735	833.638	833.350	845.592	832.678	866.285	835.578	849.043	829.888
34	810.375	821.197	831.380	817.776	840.836	837.644	836.117	861.087	846.863	835.885	829.595
35	809.181	825.850	820.099	817.649	853.911	836.379	834.195	870.281	853.859	824.593	837.343
36	811.952	831.813	829.379	842.645	851.882	828.041	833.975	869.420	842.131	823.870	832.019
37	826.416	823.111	831.341	833.453	854.469	830.071	849.241	883.980	864.221	843.874	843.069
38	817.722	833.070	843.548	829.269	853.510	862.410	835.884	874.809	855.374	840.582	850.851
39	829.024	839.901	860.206	826.454	854.857	838.854	843.112	900.732	844.667	854.489	857.454
40	835.300	817.116	860.307	848.349	853.544	837.015	841.425	897.416	856.771	851.425	838.632
41	825.322	841.518	840.747	847.685	862.138	837.232	839.370	907.242	874.575	864.860	840.047
42	857.190	847.488	857.812	832.202	852.973	842.348	845.221	900.148	856.544	878.526	844.084
43	856.677	855.209	845.042	840.784	853.924	848.815	864.344	901.882	848.924	879.707	875.338
44	847.196	851.971	860.935	842.049	860.487	866.638	866.778	902.313	858.617	876.493	886.366
45	886.496	849.392	862.968	841.087	871.933	849.614	880.302	902.881	869.616	885.531	885.635
46	881.688	859.681	866.518	844.343	890.669	875.497	877.616	883.200	862.902	877.897	890.727
47	886.451	863.983	888.821	866.836	893.338	894.846	881.126	891.522	863.385	892.854	916.586
48	880.035	854.175	863.588	865.025	896.090	906.743	890.850	908.034	855.262	906.219	911.537
49	887.660	872.464	858.175	878.478	905.489	918.781	892.451	902.540	851.318	894.413	917.218
50	896.755	881.197	900.287	886.354	921.260	913.675	888.139	899.975	854.933	894.241	909.262
51	900.859	885.885	911.463	877.873	903.428	929.699	888.409	891.440	870.477	885.438	897.937
52	898.643	902.113	908.860	881.107	917.384	905.665	878.808	905.117	892.622	870.401	890.234
53	895.944	914.636	922.504	878.269	921.395	908.972	876.792	917.431	889.133	886.821	885.341
54	885.090	923.584	919.478	872.744	908.256	922.836	879.977	924.668	901.139	878.314	893.909
55	893.715	958.177	935.137	888.043	908.545	932.635	891.177	924.955	909.571	898.517	898.977
56	903.735	951.911	944.070	899.020	915.034	910.605	892.112	935.011	921.867	922.063	904.808
57	917.610	951.655	944.332	912.820	922.933	904.327	923.032	940.299	929.071	920.761	895.296
58	928.343	950.586	946.060	903.783	901.963	912.657	929.201	964.745	916.425	951.752	899.817
59	913.754	947.572	957.238	913.868	912.833	897.658	943.812	976.473	924.298	956.710	919.565
60	904.869	934.232	961.414	923.924	920.121	902.520	953.131	993.928	924.202	973.464	942.393
61	936.207	957.072	968.968	916.996	931.138	934.073	967.950	1019.766	916.447	986.910	941.364
62	965.455	964.615	969.079	935.702	951.097	947.914	983.035	1026.100	886.799	1021.645	980.963
63	954.692	959.368	980.017	945.931	947.835	943.563	993.603	1039.386	861.035	1014.750	1011.104
64	980.037	931.763	960.374	933.873	961.733	953.920	1000.283	1028.328	852.082	997.796	1021.943
65	985.222	935.209	959.912	939.621	973.219	948.286	995.923	1017.641	832.321	997.100	1001.142
66	985.117	918.930	956.291	923.533	955.666	944.210	956.870	975.145	838.951	948.295	977.972
67	953.557	907.630	928.169	901.872	935.354	927.460	946.011	947.044	834.816	934.923	961.969
68	939.309	910.222	920.651	893.333	938.594	943.655	931.404	950.805	831.980	908.031	959.864
