 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	231.000	231.000	231.000	235.000	218.000	278.000	224.000	248.000	232.000
2	229.762	229.762	222.927	212.652	246.927	240.901	243.670	249.457	227.336
3	241.732	241.732	223.783	222.633	264.331	243.418	225.481	220.238	246.914
4	253.102	253.102	255.694	247.058	231.784	245.290	234.191	235.981	247.752
5	229.305	229.305	236.976	231.281	232.951	238.965	233.554	258.667	243.912
6	222.939	222.939	223.232	217.446	243.188	231.804	227.471	229.724	219.808
7	236.993	236.993	242.843	223.060	232.047	232.503	226.669	222.012	223.633
8	235.707	235.707	230.643	234.041	232.288	215.398	231.854	255.559	222.744
9	214.837	214.837	242.447	234.327	255.867	222.365	229.639	247.089	247.010
10	209.800	209.800	260.641	226.868	246.868	244.146	255.996	229.764	230.106
11	245.626	245.626	247.401	240.860	231.998	250.400	245.878	238.743	234.947
12	249.374	249.374	254.375	254.381	256.761	261.519	247.376	219.029	244.523
13	247.880	247.880	251.942	249.389	273.408	247.896	249.175	248.847	243.127
14	236.374	236.374	247.577	242.670	249.147	254.182	235.850	227.328	239.568
15	230.755	230.755	230.036	245.078	235.648	239.219	252.463	228.669	254.807
16	237.091	237.091	243.494	244.195	235.803	248.931	255.881	221.258	240.071
17	239.393	239.393	254.722	227.230	246.666	263.282	251.455	225.425	241.480
18	224.321	224.321	256.877	243.541	225.139	240.949	253.446	250.674	230.905
19	224.636	224.636	234.018	265.298	247.932	255.965	246.011	264.134	244.417
20	255.051	255.051	256.609	236.929	248.210	254.217	239.673	253.322	245.906
21	261.187	261.187	236.805	255.980	258.770	276.273	230.668	240.950	235.660
22	269.744	269.744	250.554	243.926	253.550	247.362	237.278	238.610	251.358
23	261.321	261.321	234.862	228.419	247.719	226.747	266.889	253.555	246.757
24	246.134	246.134	241.583	239.062	247.217	235.389	271.948	247.750	248.085
25	255.715	255.715	253.975	246.464	236.622	242.428	268.459	256.096	240.254
26	261.985	261.985	242.916	241.997	257.051	245.594	249.058	252.252	250.705
27	274.537	274.537	236.394	247.389	242.328	258.081	263.907	248.185	263.636
28	225.783	225.783	258.623	237.788	228.438	262.330	240.735	247.937	248.709
29	241.666	241.666	234.650	229.530	214.737	224.686	250.123	258.782	234.342
30	234.425	234.425	245.466	256.138	222.267	244.843	260.687	240.894	245.791
31	250.558	250.558	228.175	245.058	233.703	235.419	256.338	226.879	257.062
32	251.306	251.306	259.399	232.392	241.258	239.934	259.513	265.391	262.767
33	247.373	247.373	238.341	242.251	240.272	241.951	262.989	248.065	247.885
34	260.046	260.046	235.930	238.034	241.725	237.503	244.624	226.419	241.316
35	259.176	259.176	249.792	240.654	254.506	251.469	239.965	242.260	233.811
36	252.442	252.442	241.003	237.812	231.103	278.703	254.458	245.576	223.171
37	260.415	260.415	250.428	241.535	247.581	246.941	245.953	249.673	224.442
38	240.431	240.431	235.826	241.393	257.944	265.831	238.517	259.186	247.548
39	244.051	244.051	251.756	236.941	246.323	238.196	255.470	240.971	237.816
40	231.034	231.034	250.867	242.383	236.499	239.017	229.431	275.816	231.672
41	236.333	236.333	269.858	252.023	270.174	255.477	263.182	279.799	253.503
