 	Profile_Slice_1	Profile_Slice_2
1	240.567	240.567
2	241.883	241.883
3	244.701	244.701
4	252.058	252.058
5	238.935	238.935
6	246.674	246.674
7	243.719	243.719
8	248.238	248.238
9	241.683	241.683
10	237.748	237.748
11	246.523	246.523
12	241.760	241.760
13	240.692	240.692
14	244.026	244.026
15	239.154	239.154
16	246.141	246.141
17	248.184	248.184
18	244.392	244.392
19	246.868	246.868
20	240.488	240.488
21	246.994	246.994
22	238.828	238.828
23	241.858	241.858
24	249.024	249.024
25	247.310	247.310
26	243.213	243.213
27	248.166	248.166
28	245.489	245.489
29	241.481	241.481
30	243.699	243.699
31	237.633	237.633
32	243.085	243.085
33	244.746	244.746
34	243.063	243.063
35	238.726	238.726
36	254.527	254.527
37	256.505	256.505
38	253.038	253.038
39	252.168	252.168
40	247.158	247.158
41	249.675	249.675
42	252.188	252.188
43	246.135	246.135
44	246.791	246.791
45	247.827	247.827
46	257.395	257.395
47	254.510	254.510
48	250.059	250.059
49	250.062	250.062
50	247.841	247.841
51	246.572	246.572
52	246.605	246.605
53	240.293	240.293
54	241.732	241.732
55	249.065	249.065
56	253.072	253.072
57	245.845	245.845
58	257.838	257.838
59	249.509	249.509
60	247.890	247.890
61	243.338	243.338
62	242.350	242.350
63	248.129	248.129
64	250.102	250.102
65	255.375	255.375
66	248.904	248.904
67	246.792	246.792
68	250.937	250.937
69	251.052	251.052
70	256.636	256.636
71	250.693	250.693
72	249.246	249.246
73	255.644	255.644
74	258.361	258.361
75	249.483	249.483
76	258.510	258.510
77	259.325	259.325
78	253.447	253.447
79	249.193	249.193
80	251.528	251.528
81	256.881	256.881
82	254.645	254.645
83	246.745	246.745
84	251.535	251.535
85	253.727	253.727
86	253.938	253.938
87	253.147	253.147
88	252.621	252.621
89	255.552	255.552
90	245.855	245.855
91	255.109	255.109
92	252.973	252.973
93	254.799	254.799
94	260.761	260.761
95	257.618	257.618
96	254.106	254.106
97	250.940	250.940
98	256.953	256.953
99	259.260	259.260
100	261.538	261.538
101	252.195	252.195
102	260.116	260.116
103	261.870	261.870
104	258.787	258.787
105	251.821	251.821
106	252.145	252.145
107	247.976	247.976
108	263.220	263.220
109	256.307	256.307
110	257.335	257.335
111	256.214	256.214
112	266.442	266.442
113	257.227	257.227
114	250.361	250.361
115	264.851	264.851
116	265.541	265.541
117	257.143	257.143
118	259.628	259.628
119	264.050	264.050
120	260.311	260.311
121	264.750	264.750
122	259.634	259.634
123	267.410	267.410
124	264.965	264.965
125	266.218	266.218
126	251.279	251.279
127	270.294	270.294
128	262.349	262.349
129	261.203	261.203
130	259.584	259.584
131	259.771	259.771
132	263.602	263.602
133	263.762	263.762
134	270.333	270.333
135	269.793	269.793
136	270.190	270.190
137	268.326	268.326
138	276.719	276.719
139	266.159	266.159
140	275.279	275.279
141	272.610	272.610
142	272.263	272.263
143	277.415	277.415
144	271.428	271.428
145	276.280	276.280
146	278.351	278.351
147	278.548	278.548
148	281.168	281.168
149	283.857	283.857
150	275.650	275.650
151	280.828	280.828
152	275.696	275.696
153	289.905	289.905
154	287.855	287.855
155	283.930	283.930
156	297.620	297.620
157	282.310	282.310
158	288.622	288.622
159	290.839	290.839
160	301.204	301.204
161	303.464	303.464
162	306.241	306.241
163	304.527	304.527
164	305.252	305.252
165	306.066	306.066
166	301.676	301.676
167	302.363	302.363
168	307.306	307.306
169	297.717	297.717
170	291.480	291.480
171	297.666	297.666
172	289.882	289.882
173	305.726	305.726
174	308.345	308.345
175	303.220	303.220
176	304.947	304.947
177	307.050	307.050
178	308.651	308.651
179	300.969	300.969
180	294.889	294.889
181	305.977	305.977
182	308.280	308.280
183	313.729	313.729
184	315.674	315.674
185	318.836	318.836
186	324.646	324.646
187	330.082	330.082
188	328.569	328.569
189	340.121	340.121
190	339.576	339.576
191	339.658	339.658
192	345.220	345.220
193	355.759	355.759
194	351.489	351.489
195	353.388	353.388
196	357.559	357.559
197	372.186	372.186
198	372.867	372.867
199	371.457	371.457
200	367.397	367.397
201	370.313	370.313
202	388.129	388.129
203	392.192	392.192
204	381.792	381.792
205	377.721	377.721
206	381.403	381.403
207	375.632	375.632
208	368.946	368.946
209	379.793	379.793
210	377.101	377.101
211	374.025	374.025
212	382.005	382.005
213	394.532	394.532
214	397.356	397.356
215	394.215	394.215
216	404.051	404.051
217	399.358	399.358
218	393.790	393.790
219	401.105	401.105
220	405.133	405.133
221	393.803	393.803
222	397.138	397.138
223	400.262	400.262
224	401.532	401.532
225	410.871	410.871
226	402.809	402.809
227	410.106	410.106
228	393.585	393.585
229	405.429	405.429
230	413.972	413.972
231	416.056	416.056
232	409.709	409.709
233	411.563	411.563
234	429.134	429.134
235	423.424	423.424
236	435.737	435.737
237	434.333	434.333
238	437.423	437.423
239	441.074	441.074
240	443.310	443.310
241	443.232	443.232
242	441.282	441.282
243	457.259	457.259
244	452.496	452.496
245	454.302	454.302
246	462.690	462.690
247	458.246	458.246
248	456.167	456.167
249	451.144	451.144
250	455.728	455.728
251	458.992	458.992
252	461.798	461.798
253	458.932	458.932
254	476.931	476.931
255	472.915	472.915
256	466.549	466.549
257	455.007	455.007
258	451.764	451.764
259	467.796	467.796
260	462.517	462.517
261	472.653	472.653
262	474.453	474.453
263	494.552	494.552
264	486.946	486.946
265	480.526	480.526
266	475.963	475.963
267	494.112	494.112
