 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10
1	1567.184	1939.276	1897.808	1842.731	1756.742	1737.860	1698.509	1736.698	1701.873	1657.265
2	1538.398	1916.112	1855.761	1817.219	1754.247	1712.516	1699.955	1725.481	1680.392	1594.514
3	1537.415	1911.675	1825.837	1773.855	1731.767	1716.253	1698.467	1699.870	1642.133	1562.298
4	1544.550	1865.220	1775.534	1758.046	1714.507	1699.183	1679.135	1654.409	1634.501	1559.297
5	1548.482	1823.311	1774.702	1755.995	1710.295	1702.100	1638.287	1643.276	1621.321	1540.809
6	1555.676	1797.903	1782.705	1769.105	1748.336	1706.076	1661.563	1617.574	1598.438	1533.290
7	1571.530	1788.024	1757.328	1777.083	1757.097	1692.959	1686.029	1594.200	1576.301	1515.699
8	1585.898	1775.800	1760.643	1793.096	1751.184	1709.005	1669.645	1606.887	1590.976	1541.362
9	1567.131	1779.371	1765.623	1771.659	1741.534	1712.305	1664.125	1615.453	1597.443	1567.078
10	1537.522	1800.554	1795.837	1766.583	1747.490	1705.762	1682.877	1629.627	1594.922	1571.088
11	1536.090	1796.203	1775.348	1782.069	1718.466	1676.411	1667.472	1625.226	1590.977	1565.363
12	1534.535	1755.762	1752.018	1739.343	1722.306	1651.990	1665.632	1620.981	1586.489	1569.794
13	1561.506	1733.029	1724.000	1750.894	1693.517	1661.715	1660.040	1592.231	1585.097	1530.572
14	1567.341	1718.910	1707.104	1730.739	1700.589	1648.498	1681.061	1598.798	1594.094	1551.950
15	1562.232	1689.869	1704.009	1714.460	1688.733	1660.463	1663.749	1584.534	1577.655	1539.919
16	1543.161	1662.812	1648.209	1706.350	1709.602	1669.170	1648.030	1566.854	1572.733	1544.479
17	1524.499	1674.019	1644.564	1694.944	1712.265	1662.175	1630.644	1587.178	1562.459	1542.209
18	1478.939	1655.454	1626.362	1683.477	1693.102	1652.342	1621.086	1607.693	1571.195	1562.052
19	1461.466	1625.070	1604.827	1677.747	1691.671	1631.257	1594.140	1590.646	1559.212	1538.360
20	1454.172	1596.732	1595.731	1656.219	1647.768	1588.784	1567.712	1585.266	1562.052	1492.092
21	1441.727	1599.356	1601.743	1618.457	1635.860	1552.003	1504.581	1560.309	1567.381	1472.118
22	1381.923	1568.088	1581.556	1561.177	1601.696	1506.959	1497.644	1506.808	1537.238	1456.491
23	1388.486	1543.463	1557.841	1554.625	1580.269	1475.202	1473.474	1510.572	1504.556	1435.859
24	1337.533	1509.223	1516.624	1545.663	1518.289	1445.615	1449.640	1484.883	1456.946	1395.159
25	1344.073	1451.513	1483.630	1505.256	1496.530	1416.397	1424.655	1443.029	1430.940	1330.976
26	1346.345	1431.573	1457.711	1444.316	1478.454	1426.508	1401.282	1425.399	1386.381	1331.838
27	1323.197	1431.890	1443.592	1443.428	1427.223	1425.693	1392.081	1393.942	1366.823	1354.242
28	1319.866	1417.508	1399.591	1404.979	1418.645	1377.497	1373.984	1389.618	1334.542	1326.127
29	1299.485	1386.176	1415.595	1395.466	1390.913	1355.211	1369.105	1352.477	1322.613	1315.415
30	1281.745	1393.520	1416.512	1391.470	1380.207	1363.203	1344.633	1335.475	1311.492	1312.061
31	1269.861	1386.219	1400.505	1386.596	1364.115	1335.472	1351.641	1326.939	1327.656	1292.932
32	1281.384	1370.002	1382.117	1360.652	1354.152	1348.912	1339.877	1307.071	1319.750	1290.568
33	1249.760	1367.591	1375.957	1336.795	1314.948	1341.696	1331.451	1302.883	1308.036	1267.177
34	1260.034	1368.589	1361.665	1338.725	1306.208	1349.524	1336.584	1299.999	1303.201	1275.312
35	1243.831	1347.206	1346.171	1328.961	1301.726	1340.370	1308.022	1282.655	1288.411	1285.454
36	1255.034	1361.570	1333.682	1328.900	1305.217	1332.099	1302.081	1274.893	1300.074	1267.052
37	1259.794	1355.248	1302.932	1308.927	1298.899	1327.779	1309.564	1274.641	1282.859	1266.274
38	1249.004	1334.942	1290.236	1322.652	1301.453	1321.193	1311.611	1252.452	1286.826	1272.817
39	1260.240	1300.138	1266.159	1300.389	1292.673	1331.844	1335.459	1262.169	1272.606	1288.906
40	1294.514	1300.261	1257.031	1304.796	1277.600	1331.385	1369.043	1254.973	1274.048	1270.259
41	1303.124	1293.592	1261.299	1313.621	1281.402	1349.782	1397.559	1257.457	1278.233	1265.142
