 	Profile_Slice_1	Profile_Slice_2
1	333.227	333.227
2	330.377	330.377
3	331.719	331.719
4	337.005	337.005
5	328.875	328.875
6	333.465	333.465
7	331.447	331.447
8	334.654	334.654
9	334.493	334.493
10	332.096	332.096
11	333.004	333.004
12	327.749	327.749
13	336.650	336.650
14	336.557	336.557
15	326.864	326.864
16	327.893	327.893
17	337.999	337.999
18	332.539	332.539
19	333.181	333.181
20	338.218	338.218
21	349.251	349.251
22	335.586	335.586
23	346.759	346.759
24	346.528	346.528
25	345.003	345.003
26	342.727	342.727
27	341.368	341.368
28	345.968	345.968
29	349.397	349.397
30	348.932	348.932
31	349.751	349.751
32	342.246	342.246
33	349.995	349.995
34	343.356	343.356
35	345.909	345.909
36	341.113	341.113
37	343.737	343.737
38	339.965	339.965
39	354.594	354.594
40	351.927	351.927
41	347.760	347.760
42	353.205	353.205
43	350.910	350.910
44	351.361	351.361
45	364.134	364.134
46	362.634	362.634
47	353.415	353.415
48	358.026	358.026
49	359.399	359.399
50	357.497	357.497
51	358.731	358.731
52	363.090	363.090
53	358.611	358.611
54	370.706	370.706
55	370.632	370.632
56	367.933	367.933
57	354.668	354.668
58	357.151	357.151
59	353.335	353.335
60	366.497	366.497
61	365.921	365.921
62	360.425	360.425
63	360.210	360.210
64	378.002	378.002
65	372.777	372.777
66	367.184	367.184
67	360.902	360.902
68	369.100	369.100
69	363.501	363.501
70	379.310	379.310
71	379.283	379.283
72	381.962	381.962
73	368.837	368.837
74	379.099	379.099
75	395.705	395.705
76	380.052	380.052
77	375.910	375.910
78	374.172	374.172
79	370.394	370.394
80	383.021	383.021
81	382.014	382.014
82	386.553	386.553
83	382.486	382.486
84	382.667	382.667
85	391.694	391.694
86	375.724	375.724
87	382.455	382.455
88	398.741	398.741
89	378.208	378.208
90	386.557	386.557
91	389.614	389.614
92	398.731	398.731
93	392.284	392.284
94	387.302	387.302
95	401.908	401.908
96	398.128	398.128
97	396.246	396.246
98	406.269	406.269
99	401.523	401.523
100	404.238	404.238
101	403.912	403.912
102	406.141	406.141
103	411.230	411.230
104	397.200	397.200
105	393.941	393.941
106	414.838	414.838
107	425.636	425.636
108	415.394	415.394
109	409.107	409.107
110	421.495	421.495
111	420.714	420.714
112	421.232	421.232
113	418.287	418.287
114	414.451	414.451
115	432.306	432.306
116	417.102	417.102
117	420.062	420.062
118	418.632	418.632
119	425.114	425.114
120	435.044	435.044
121	427.344	427.344
122	425.985	425.985
123	429.053	429.053
124	434.025	434.025
125	444.272	444.272
126	444.180	444.180
127	453.932	453.932
128	449.383	449.383
129	444.286	444.286
130	453.018	453.018
131	450.203	450.203
132	458.699	458.699
133	444.663	444.663
134	467.913	467.913
135	446.511	446.511
136	459.152	459.152
137	467.350	467.350
138	470.016	470.016
139	470.576	470.576
140	470.345	470.345
141	475.364	475.364
142	471.037	471.037
143	471.669	471.669
144	472.636	472.636
145	495.811	495.811
146	494.447	494.447
147	494.552	494.552
148	479.109	479.109
149	494.771	494.771
150	495.693	495.693
151	514.396	514.396
152	518.865	518.865
153	514.719	514.719
154	528.149	528.149
155	514.883	514.883
156	524.843	524.843
157	538.751	538.751
158	546.362	546.362
159	541.870	541.870
160	534.870	534.870
161	545.968	545.968
162	550.257	550.257
163	566.578	566.578
164	572.667	572.667
165	588.743	588.743
166	602.146	602.146
167	633.387	633.387
168	641.400	641.400
169	679.490	679.490
170	687.577	687.577
171	691.790	691.790
172	691.653	691.653
173	694.923	694.923
174	695.684	695.684
175	702.045	702.045
176	720.609	720.609
177	704.062	704.062
178	689.643	689.643
179	699.464	699.464
180	695.760	695.760
181	700.568	700.568
182	700.752	700.752
183	698.285	698.285
184	716.806	716.806
185	723.227	723.227
186	717.764	717.764
187	716.385	716.385
188	725.831	725.831
189	730.904	730.904
190	726.677	726.677
191	737.198	737.198
192	737.135	737.135
193	740.180	740.180
194	716.329	716.329
195	706.078	706.078
196	730.169	730.169
197	736.569	736.569
198	736.874	736.874
199	739.708	739.708
200	742.478	742.478
201	742.381	742.381
202	756.404	756.404
203	772.247	772.247
204	797.232	797.232
205	782.122	782.122
206	764.259	764.259
207	802.596	802.596
