 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	464.300	464.300	449.001	448.909	443.426	460.594	467.494	460.260	463.396	458.125	455.643
2	464.205	464.205	460.665	459.239	447.547	449.703	469.971	459.403	456.266	463.036	453.239
3	464.794	464.794	461.534	455.608	459.233	451.953	473.749	457.282	468.713	456.257	455.110
4	467.090	467.090	452.246	453.408	454.957	453.792	463.144	453.278	464.123	454.106	446.268
5	462.494	462.494	446.393	455.648	443.982	457.131	453.621	454.774	461.406	459.820	443.912
6	460.932	460.932	453.975	455.983	441.350	455.731	454.811	443.457	461.715	467.781	441.699
7	469.483	469.483	440.656	448.295	447.945	447.296	463.185	439.918	452.697	451.416	451.823
8	465.961	465.961	450.110	444.616	445.590	448.241	448.644	444.308	454.894	452.402	454.116
9	474.373	474.373	453.402	444.615	458.575	460.031	449.874	441.352	458.538	448.115	447.413
10	469.365	469.365	442.527	452.079	454.300	441.912	449.431	443.828	447.160	454.320	453.060
11	463.452	463.452	445.036	457.216	446.987	437.121	446.929	444.502	448.828	436.719	455.050
12	457.753	457.753	446.496	465.088	455.142	453.175	451.988	442.853	461.836	444.582	464.789
13	466.070	466.070	453.666	455.172	444.043	455.567	440.396	439.105	455.607	461.371	458.721
14	469.454	469.454	455.142	457.220	449.255	454.528	446.917	444.608	452.349	456.888	458.048
15	466.166	466.166	449.856	455.447	449.997	451.048	448.569	450.427	458.043	455.770	456.404
16	469.455	469.455	455.610	454.553	448.470	458.738	454.154	458.345	456.798	439.182	450.319
17	468.569	468.569	458.215	456.813	456.209	458.872	448.102	457.046	455.600	457.649	454.775
18	459.659	459.659	450.274	463.685	449.168	448.959	446.322	443.854	460.680	455.478	459.734
19	465.031	465.031	450.577	444.198	449.615	455.109	440.678	443.671	461.158	441.007	451.501
20	456.629	456.629	451.114	437.854	445.631	453.333	452.899	448.698	464.113	445.226	448.845
21	461.722	461.722	453.522	447.020	439.902	452.006	459.624	457.451	459.691	456.974	450.261
22	450.307	450.307	454.804	445.930	441.859	451.144	454.238	438.975	456.424	448.562	458.468
23	457.807	457.807	433.044	444.978	443.589	447.035	444.407	434.699	459.790	454.584	464.024
24	460.073	460.073	445.608	455.648	452.344	454.700	441.094	441.841	463.432	444.220	460.861
25	466.475	466.475	450.926	454.911	455.434	446.971	444.085	438.984	452.788	444.295	450.911
26	464.112	464.112	446.158	443.945	458.593	455.256	444.058	445.938	443.843	441.606	450.407
27	462.467	462.467	457.145	439.747	429.101	456.802	444.011	444.321	438.662	437.618	452.154
28	468.833	468.833	449.822	444.549	447.146	457.006	442.369	452.459	446.002	455.320	451.966
29	460.756	460.756	456.220	455.716	448.263	464.468	451.616	453.466	445.864	452.235	455.341
30	460.585	460.585	448.740	437.943	448.271	444.617	453.743	453.720	436.209	437.155	442.873
31	465.118	465.118	453.297	443.118	429.672	438.610	457.827	443.660	434.062	439.547	442.102
32	456.059	456.059	452.666	435.947	444.543	449.940	442.933	445.591	437.801	437.369	446.502
33	443.010	443.010	452.586	445.869	454.483	448.075	441.563	452.678	443.457	439.624	433.476
34	452.853	452.853	446.057	466.112	441.969	456.287	443.004	446.984	445.067	443.138	441.846
35	452.903	452.903	448.117	465.175	450.245	452.767	448.883	441.722	461.786	436.089	447.787
36	449.145	449.145	450.209	460.640	444.500	442.864	454.474	450.557	449.019	431.387	451.693
37	455.168	455.168	441.261	454.031	441.627	449.583	453.655	454.460	445.828	439.074	440.140
38	455.574	455.574	445.020	452.722	427.964	451.997	452.324	451.601	445.340	448.550	439.611
39	457.363	457.363	437.135	449.102	439.867	451.912	444.719	444.716	443.259	444.766	437.971
40	461.827	461.827	448.785	446.416	449.507	444.680	440.979	436.961	452.746	435.115	440.728
41	459.096	459.096	444.491	435.793	447.397	438.872	436.634	444.156	440.275	428.819	442.060
