 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11
1	520.443	485.034	491.296	482.912	501.194	519.284	506.115	511.711	500.400	523.394	519.187
2	507.258	489.518	486.160	492.434	516.131	499.020	492.089	510.643	510.763	509.794	520.439
3	511.985	480.562	487.909	489.585	517.394	506.069	511.252	493.556	507.407	514.159	516.547
4	521.050	478.559	480.877	492.613	507.029	505.615	517.116	502.267	496.947	514.716	512.852
5	516.342	474.975	473.015	479.843	503.837	504.337	512.427	516.332	500.366	515.869	521.631
6	519.353	480.223	483.179	484.538	486.851	495.137	512.368	498.616	499.598	524.428	521.518
7	498.185	478.155	485.097	478.115	495.121	499.662	502.455	503.217	506.824	516.767	524.614
8	508.013	484.820	480.178	487.307	495.353	501.305	503.526	506.340	515.495	515.753	524.691
9	520.845	477.263	484.048	492.417	499.064	496.598	499.182	497.908	505.657	509.711	515.796
10	522.095	486.090	485.099	486.890	497.654	510.872	518.937	507.958	506.384	521.224	529.702
11	520.089	490.772	485.581	494.254	510.004	508.528	507.358	508.883	497.456	522.688	530.860
12	526.643	481.114	494.244	492.891	513.252	508.582	504.270	501.556	493.061	514.786	528.189
13	506.376	474.141	496.331	495.774	512.227	505.451	500.561	500.459	492.279	503.156	524.343
14	507.532	482.457	492.196	484.548	504.575	508.528	503.142	493.334	501.740	514.424	518.143
15	516.349	476.702	490.019	499.983	508.428	508.704	503.682	504.516	497.572	515.491	515.451
16	518.725	480.795	479.167	492.375	500.525	505.497	502.670	502.360	504.725	533.945	514.199
17	519.593	472.425	489.127	489.304	497.313	499.739	504.161	499.505	511.323	529.550	524.590
18	510.609	482.339	487.153	491.834	496.730	498.315	516.993	516.088	500.967	525.388	536.156
19	517.400	484.986	485.588	487.093	495.957	505.205	505.043	506.957	511.528	527.333	531.239
20	519.675	477.400	491.787	486.464	503.962	507.058	499.673	513.936	502.110	518.466	515.901
21	510.573	478.907	496.945	495.154	499.090	502.943	505.985	511.941	508.748	524.003	526.194
22	522.297	471.064	499.088	490.557	505.218	500.798	517.977	505.238	506.048	519.599	527.824
