 	Profile_Slice_1	Profile_Slice_2
1	327.957	326.867
2	331.640	338.302
3	334.829	344.633
4	333.177	341.060
5	333.594	336.182
6	336.973	331.109
7	343.857	343.096
8	342.793	342.204
9	352.143	350.650
10	352.184	340.328
11	346.554	341.955
12	331.988	347.699
13	339.080	347.037
14	346.418	345.466
15	349.645	347.427
16	349.291	353.072
17	344.302	351.700
18	345.088	355.140
19	358.571	364.352
20	348.281	365.579
21	352.631	351.001
22	362.182	364.778
23	362.851	364.348
24	364.191	363.695
25	353.121	354.237
26	363.887	371.370
27	361.059	363.718
28	355.719	379.812
29	357.040	376.153
30	370.903	374.950
31	382.009	373.660
32	371.894	375.307
33	378.434	380.346
34	376.034	374.051
35	389.406	391.303
36	390.408	387.324
37	391.694	385.515
38	380.221	382.080
39	397.349	378.659
40	377.323	394.226
41	383.782	389.937
42	390.170	399.271
43	391.357	392.236
44	391.801	399.059
45	404.696	386.143
46	409.815	398.814
47	405.863	413.284
48	400.283	402.672
49	405.063	421.352
50	414.244	410.723
51	422.581	409.725
52	418.514	418.413
53	425.299	434.304
54	422.423	429.664
55	426.917	433.579
56	427.771	416.961
57	423.713	423.638
58	427.083	453.559
59	428.073	440.809
60	454.090	434.410
61	476.941	446.176
62	445.065	448.309
63	460.833	443.891
64	452.299	455.916
65	476.321	454.551
66	463.902	460.542
67	477.038	456.890
68	484.699	461.676
69	477.199	490.465
70	485.541	490.725
71	490.032	492.216
72	509.202	493.731
73	506.197	495.141
74	506.696	500.443
75	515.828	504.667
76	516.383	505.738
77	522.429	515.844
78	526.816	516.321
79	541.607	515.702
80	525.970	530.300
81	546.792	532.326
82	535.843	537.305
83	553.606	551.695
84	565.294	545.552
85	580.019	544.872
86	592.077	565.312
87	589.120	579.181
88	577.524	585.802
89	584.283	592.021
90	582.624	604.944
91	589.940	613.749
92	619.376	618.426
93	622.265	617.505
94	646.577	633.612
95	651.062	657.516
96	658.800	647.091
97	679.766	670.214
98	676.864	677.313
99	694.188	711.098
100	717.948	715.237
101	729.241	719.278
102	721.659	728.696
103	734.691	743.064
104	740.402	744.936
105	757.789	761.704
106	784.489	770.922
107	799.369	795.766
108	806.397	825.267
109	820.500	824.309
110	833.617	826.810
111	865.763	851.159
112	866.840	869.418
113	880.273	887.842
114	897.740	912.890
115	911.655	922.648
116	931.702	934.822
117	956.274	963.285
118	974.470	983.350
119	1013.793	995.662
120	1028.652	1013.628
121	1072.392	1038.944
122	1088.440	1079.933
123	1120.306	1093.967
124	1126.094	1110.096
125	1139.288	1121.555
126	1164.513	1144.359
127	1207.969	1183.649
128	1229.205	1214.588
129	1290.944	1254.547
130	1326.840	1292.336
131	1378.163	1348.540
132	1436.398	1407.937
133	1527.594	1484.130
134	1584.199	1574.409
135	1684.890	1677.803
136	1823.488	1790.267
137	1965.550	1924.168
138	2102.962	2036.877
139	2247.209	2112.445
140	2285.276	2155.948
141	2246.278	2189.154
142	2217.506	2142.457
143	2178.446	2114.774
144	2118.287	2078.650
145	2052.939	2066.658
146	1983.236	2015.694
147	1960.849	1955.279
148	1940.421	1917.596
149	1977.820	1952.083
150	1980.144	1969.652
151	1957.411	1984.622
152	2032.782	2021.827
153	2028.182	2025.313
154	2047.607	2013.759
155	2076.158	2076.124
156	2129.150	2123.386
157	2146.797	2118.268
158	2187.823	2155.494
159	2187.164	2156.361
160	2216.922	2188.851
161	2243.966	2213.836
162	2289.714	2266.573
163	2341.688	2308.884
164	2380.845	2297.217
165	2431.230	2370.166
166	2452.606	2408.950
167	2487.053	2460.416
168	2547.225	2486.925
169	2543.720	2492.874
170	2618.675	2561.365
171	2652.068	2548.806
172	2706.174	2559.515
173	2749.115	2620.291
174	2778.046	2643.440
175	972.283	972.283
176	989.785	989.785
177	990.555	990.555
178	996.837	996.837
179	1030.002	1030.002
180	1039.220	1039.220
181	1021.613	1021.613
182	1052.426	1052.426
183	1052.839	1052.839
184	1037.726	1037.726
185	1024.272	1024.272
186	1009.366	1009.366
187	1006.008	1006.008
188	970.014	970.014
189	961.898	961.898
190	947.026	947.026
191	931.872	931.872
192	949.189	949.189
193	943.330	943.330
194	947.237	947.237
195	933.068	933.068
196	942.841	942.841
197	984.017	984.017
198	1021.718	1021.718
199	1081.711	1081.711
200	1091.346	1091.346
201	1106.376	1106.376
202	1111.396	1111.396
203	1107.992	1107.992
204	1118.679	1118.679
205	1110.273	1110.273
206	1106.468	1106.468
207	1143.294	1143.294
208	1179.265	1179.265
209	1175.623	1175.623
210	1192.232	1192.232
211	1201.193	1201.193
212	1256.062	1256.062
213	1274.346	1274.346
214	1361.508	1361.508
215	1411.311	1411.311
216	1432.228	1432.228
217	1481.169	1481.169
218	1465.462	1465.462
219	1453.239	1453.239
220	1420.094	1420.094
221	1366.635	1366.635
222	1326.124	1326.124
223	1280.176	1280.176
224	1280.496	1280.496
225	1301.691	1301.691
226	1266.406	1266.406
227	1282.192	1282.192
228	1255.704	1255.704
229	1278.335	1278.335
230	1258.014	1258.014
231	1295.749	1295.749
232	1294.968	1294.968
233	1302.548	1302.548
234	1336.402	1336.402
235	1338.068	1338.068
236	1347.716	1347.716
237	1364.279	1364.279
238	1356.180	1356.180
239	1366.260	1366.260
240	1348.268	1348.268
241	1357.156	1357.156
242	1366.025	1366.025
243	1396.004	1396.004
244	1429.787	1429.787
245	1436.345	1436.345
246	1481.126	1481.126
247	1467.319	1467.319
248	1452.193	1452.193
249	1436.528	1436.528
250	1451.361	1451.361
251	1431.866	1431.866
252	1467.134	1467.134
253	1471.258	1471.258
254	1448.162	1448.162
255	1466.675	1466.675
256	1475.081	1475.081
257	1468.219	1468.219
258	1438.436	1438.436
259	1417.129	1417.129
260	1416.450	1416.450
261	1388.741	1388.741
262	1387.189	1387.189
263	1386.224	1386.224
264	1388.937	1388.937
265	1386.419	1386.419
266	1392.896	1392.896
267	1402.276	1402.276
268	1388.299	1388.299
269	1386.354	1386.354
270	1405.002	1405.002
271	1405.340	1405.340
272	1398.456	1398.456
273	1410.205	1410.205
274	1450.434	1450.434
275	1445.106	1445.106
276	1485.103	1485.103
277	1467.009	1467.009
278	1454.471	1454.471
279	1500.090	1500.090
280	1494.768	1494.768
281	1481.728	1481.728
282	1522.717	1522.717
283	1531.516	1531.516
284	1542.986	1542.986
