 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	2020.000	1874.000	2020.000	1826.000	1957.000	2077.000	1983.000	2089.000	2040.000
2	1897.252	1898.866	1897.252	1949.792	1965.847	2056.116	1982.495	2039.869	2024.055
3	1887.955	1867.004	1887.955	1959.378	1977.374	2027.057	2010.875	1985.208	2075.064
4	1915.419	1807.184	1915.419	1882.523	2033.233	1976.603	2007.250	1982.978	2107.332
5	1929.960	1789.820	1929.960	1931.412	1989.253	1990.715	2049.674	1919.634	2019.387
6	1907.498	1838.788	1907.498	1902.704	1926.049	1914.534	2007.240	1934.274	2107.480
7	1901.532	1840.049	1901.532	1842.460	1954.409	1927.863	1984.986	1884.120	2124.244
8	1785.755	1812.746	1785.755	1869.114	1906.619	1992.250	2021.653	1886.273	2071.342
9	1967.152	1795.815	1967.152	1848.686	1933.165	1960.919	1918.016	1910.737	2064.026
10	1894.062	1798.823	1894.062	1796.313	1937.097	1964.910	1883.184	1925.382	1984.576
11	1876.997	1723.910	1876.997	1792.587	1852.063	2006.551	1799.222	1883.267	1853.020
12	1897.177	1836.577	1897.177	1811.244	1904.735	2018.858	1859.464	1903.569	1933.035
13	1870.154	1854.679	1870.154	1830.519	1895.549	1989.198	1888.068	1974.549	1911.056
14	1827.170	1947.692	1827.170	1901.541	1888.641	1890.993	1872.956	1898.964	1986.039
15	1813.854	1827.874	1813.854	1855.240	1873.410	1884.941	1904.564	2001.087	1993.943
16	1830.038	1850.296	1830.038	1796.944	1828.784	1896.112	1912.150	1915.934	1966.880
17	1855.298	1925.623	1855.298	1877.996	1859.992	1973.798	1874.018	1877.898	1919.528
18	1897.797	1918.635	1897.797	1897.689	1840.298	1920.071	1820.246	1881.858	1916.186
19	1951.667	1853.944	1951.667	1875.194	1844.806	1859.042	1791.153	1880.833	1909.667
20	1881.420	1897.957	1881.420	1919.633	1825.597	1860.941	1821.251	1837.709	1944.325
21	1850.894	1865.734	1850.894	1877.053	1897.025	1888.422	1865.647	1760.328	1844.916
22	1888.344	1851.143	1888.344	1834.851	1952.593	1772.535	1890.946	1791.925	1860.431
23	1813.485	1889.312	1813.485	1852.981	1937.898	1797.587	1868.713	1800.008	1891.311
24	1835.088	1862.414	1835.088	1807.733	1902.232	1765.172	1890.784	1802.476	1881.920
25	1787.160	1846.827	1787.160	1742.716	1864.815	1715.259	1819.444	1810.198	1837.198
26	1813.770	1825.285	1813.770	1825.137	1901.718	1804.339	1883.587	1758.696	1824.588
27	1804.603	1817.239	1804.603	1844.896	1912.598	1842.892	1847.172	1754.970	1812.230
28	1781.656	1805.719	1781.656	1813.750	1960.531	1866.937	1766.906	1721.250	1883.562
29	1829.343	1949.436	1829.343	1841.093	1973.361	1830.567	1796.931	1791.580	1783.379
30	1797.835	1928.457	1797.835	1886.638	1890.389	1830.422	1762.404	1784.127	1768.516
31	1800.008	1969.454	1800.008	1871.946	1960.565	1867.437	1683.895	1693.574	1863.350
32	1857.573	1955.193	1857.573	1960.520	2002.661	1812.485	1729.741	1707.574	1870.342
33	1837.927	2000.210	1837.927	1876.996	1963.390	1871.029	1719.139	1693.798	1808.085
34	1794.146	2082.423	1794.146	1871.348	1920.777	1884.988	1709.095	1685.628	1808.780
35	1834.665	1934.434	1834.665	1904.759	1945.788	1869.019	1682.594	1592.766	1895.683
36	1903.367	1986.861	1903.367	1951.621	1846.928	1871.172	1754.668	1639.868	1810.235
37	1950.722	1923.111	1950.722	1987.556	1870.500	1893.111	1781.611	1649.833	1752.611
38	1925.811	1974.033	1925.811	1976.387	1913.188	1848.348	1832.371	1681.343	1761.382
39	1960.339	1927.929	1960.339	1883.415	1979.190	1870.642	1754.697	1676.332	1743.409
40	1923.556	1915.318	1923.556	1873.908	1963.867	1798.099	1798.921	1730.682	1766.194
41	1914.222	1912.927	1914.222	1948.693	1864.562	1772.529	1751.022	1721.443	1748.262
42	1902.367	1938.456	1902.367	1902.372	1991.762	1815.954	1781.307	1696.555	1750.521
43	1908.563	1962.289	1908.563	1862.863	1930.958	1839.495	1719.356	1720.784	1705.923
44	1868.504	1889.263	1868.504	1972.115	1975.584	1692.389	1684.172	1658.839	1709.660
45	1939.060	1904.188	1939.060	1979.066	1940.354	1765.978	1712.171	1606.506	1654.681
46	1884.128	1894.226	1884.128	2013.524	1966.562	1810.222	1758.517	1658.962	1692.378
47	1902.420	1997.728	1902.420	1992.106	1972.920	1839.475	1695.233	1669.499	1659.772
48	2006.911	1989.400	2006.911	1988.054	1897.267	1945.030	1743.337	1721.307	1751.393
49	1999.975	1956.691	1999.975	1981.074	1956.741	1943.617	1717.827	1744.074	1727.704
50	2070.498	1999.573	2070.498	1929.333	2040.301	1900.893	1762.512	1627.781	1627.293
51	2037.394	2115.208	2037.394	1978.203	2056.070	1908.944	1717.567	1658.828	1603.082
52	2138.610	2271.029	2138.610	2116.760	2101.689	1891.946	1756.101	1631.541	1599.041
53	2268.654	2441.523	2268.654	2206.582	2134.162	2005.217	1761.811	1610.461	1547.165
54	2332.644	2499.379	2332.644	2269.531	2308.993	2006.662	1730.431	1735.267	1620.498
55	2330.750	2491.875	2330.750	2327.375	2303.375	2114.250	1729.750	1699.500	1640.750
56	2246.163	2379.394	2246.163	2299.405	2246.565	2196.781	1809.648	1636.168	1644.200
57	2209.049	2239.152	2209.049	2326.849	2120.273	2207.049	1857.358	1649.641	1666.646
58	2240.414	2167.512	2240.414	2285.456	2032.797	2210.627	1946.487	1624.938	1639.029
59	2181.309	2030.205	2181.309	2175.218	2008.929	2151.937	2065.840	1629.039	1630.620
60	2093.255	1936.664	2093.255	2089.469	1954.007	2079.605	2062.760	1717.970	1634.364
61	2007.975	1915.895	2007.975	1871.938	1957.951	2016.463	2090.944	1653.605	1709.821
62	1932.016	1844.736	1932.016	1853.117	1819.346	1956.777	2055.195	1750.027	1715.503
63	1869.432	1748.150	1869.432	1777.720	1704.336	1899.133	2043.053	1726.005	1696.182
64	1849.719	1710.639	1849.719	1633.396	1622.885	1810.285	1862.649	1661.670	1787.431
65	1768.343	1660.937	1768.343	1698.698	1658.990	1722.431	1877.084	1783.641	1695.272
66	1700.359	1609.802	1700.359	1659.088	1565.711	1650.696	1832.695	1836.542	1742.537
67	1677.934	1541.861	1677.934	1637.273	1499.372	1632.401	1825.282	1989.985	1804.247
68	1528.361	1492.019	1528.361	1521.212	1513.513	1636.177	1650.117	1985.522	1852.949
69	1521.594	1502.556	1521.594	1452.993	1462.506	1555.873	1649.103	1967.590	1953.109
70	1502.226	1456.367	1502.226	1456.143	1411.328	1497.597	1602.423	1954.452	2025.020
71	1555.521	1428.462	1555.521	1447.805	1379.723	1438.287	1561.998	2084.302	2007.675
72	1445.847	1368.788	1445.847	1364.802	1391.429	1421.190	1468.948	1843.748	1868.065
73	1428.889	1332.667	1428.889	1320.889	1348.778	1371.556	1445.222	1748.667	1822.556
74	1408.546	1323.580	1408.546	1412.785	1334.755	1318.480	1454.560	1720.778	1834.233
75	1360.407	1292.569	1360.407	1283.608	1279.653	1375.721	1300.634	1613.556	1712.361
76	1362.719	1257.007	1362.719	1280.348	1228.591	1288.720	1244.725	1501.379	1609.534
77	1305.044	1269.855	1305.044	1222.684	1257.942	1224.268	1223.672	1486.615	1575.843
78	1300.186	1202.699	1300.186	1306.189	1244.059	1292.132	1222.828	1384.232	1521.946
79	1271.992	1229.844	1271.992	1225.535	1148.781	1191.616	1189.796	1360.296	1412.608
80	1245.214	1202.457	1245.214	1151.591	1175.926	1172.010	1215.378	1283.524	1377.686
81	1179.299	1175.933	1179.299	1204.588	1155.270	1135.741	1193.331	1220.036	1344.514
82	1232.594	1168.687	1232.594	1202.063	1101.312	1175.844	1181.031	1219.094	1223.781
83	1208.924	1144.670	1208.924	1116.116	1083.449	1163.638	1127.647	1191.071	1199.434
84	1144.345	1128.442	1144.345	1056.937	1101.567	1074.115	1080.180	1192.273	1286.373
85	1162.809	1073.407	1162.809	1075.210	1036.858	1160.951	1042.327	1067.741	1204.000
86	1116.889	1053.606	1116.889	1093.035	1077.212	1107.598	1049.635	1070.250	1150.285
87	1129.877	1115.528	1129.877	1105.144	1071.537	1067.868	1046.536	1117.133	1122.563
88	1127.517	1033.225	1127.517	1055.029	1016.997	1094.223	1077.172	1086.380	1088.694
89	1120.760	1026.916	1120.760	1072.604	1009.750	1113.471	1049.010	1091.089	1066.075
90	1103.036	1010.368	1103.036	1073.432	1023.233	1048.038	1014.718	1063.747	1114.701
91	1022.056	1059.347	1022.056	1024.056	993.875	931.000	968.639	979.569	1123.986
92	1148.489	1034.954	1148.489	1014.350	961.410	993.097	973.942	1029.125	1022.447
93	1096.773	967.948	1096.773	1018.964	943.348	945.602	928.749	1003.596	1025.650
94	1044.351	882.710	1044.351	962.603	880.593	925.110	915.009	1012.088	1027.826
95	963.011	901.587	963.011	1004.595	923.999	923.448	917.290	978.151	973.495
96	1033.380	927.268	1033.380	948.123	927.158	954.437	895.980	976.041	983.345
97	1004.642	952.593	1004.642	941.012	934.407	916.988	916.494	940.370	989.272
98	943.142	899.351	943.142	891.158	885.489	887.112	915.234	933.774	1010.591
99	943.576	891.915	943.576	919.516	867.262	904.079	948.145	942.072	983.648
100	902.490	875.104	902.490	894.076	849.656	858.361	900.396	854.729	993.326
101	915.277	889.521	915.277	922.750	878.193	805.514	867.397	856.929	952.394
102	889.233	882.884	889.233	954.140	863.564	876.647	782.841	869.221	873.631
103	916.931	823.577	916.931	871.426	816.901	881.227	837.873	878.781	901.460
104	865.290	810.294	865.290	790.813	794.371	824.610	847.405	879.773	923.381
105	921.170	775.613	921.170	824.069	804.767	840.326	839.241	826.126	880.730
106	904.070	787.970	904.070	752.588	820.264	833.807	833.152	823.101	838.039
107	896.114	836.265	896.114	773.710	824.973	813.340	801.958	825.315	819.588
108	867.297	815.316	867.297	798.206	799.818	820.132	804.984	835.385	813.024
109	838.000	806.500	838.000	795.500	765.000	775.000	758.500	807.000	800.000
110	795.901	786.711	795.901	803.371	761.240	808.845	734.785	797.071	780.179
111	783.761	730.421	783.761	769.845	777.049	802.264	734.382	726.060	755.066
112	813.912	796.013	813.912	779.812	752.221	772.395	701.004	743.731	781.377
113	831.490	792.466	831.490	772.342	746.653	754.929	690.343	758.568	771.254
114	803.155	733.873	803.155	727.675	710.366	782.740	730.098	757.088	811.594
115	785.114	708.532	785.114	731.164	734.985	743.343	734.332	733.687	783.577
116	794.951	685.890	794.951	680.170	729.014	748.999	691.946	679.091	726.757
117	755.963	685.465	755.963	699.828	677.047	739.864	666.342	684.638	761.316
118	748.889	660.031	748.889	720.229	700.628	703.615	719.056	688.840	717.358
119	767.248	698.163	767.248	717.151	678.700	682.009	716.540	698.440	753.489
120	744.615	733.633	744.615	717.108	699.157	697.424	694.026	721.869	660.383
121	752.469	700.506	752.469	724.778	686.210	672.679	698.802	675.642	701.284
122	728.599	660.846	728.599	676.337	680.231	669.916	665.513	691.796	731.750
123	718.401	660.308	718.401	693.337	655.478	696.322	688.083	719.325	668.444
124	748.072	663.053	748.072	635.576	633.730	674.809	615.877	676.717	624.272
125	693.595	633.650	693.595	648.490	621.411	678.971	628.840	652.700	694.628
126	656.958	619.974	656.958	693.113	635.104	653.212	662.220	650.174	664.118
127	677.042	657.097	677.042	633.014	647.750	744.361	652.694	669.806	662.569
128	680.729	624.852	680.729	650.802	642.662	652.957	647.076	668.646	643.227
129	689.051	634.455	689.051	658.339	640.132	636.414	622.734	657.509	596.200
130	694.581	646.525	694.581	671.138	631.801	643.397	558.954	598.391	608.496
131	646.222	568.188	646.222	605.523	652.287	646.274	610.738	624.872	611.987
132	632.685	610.750	632.685	590.014	634.919	659.952	615.915	622.340	612.060
133	655.796	637.179	655.796	602.895	574.321	613.056	634.648	600.796	628.728
134	638.159	595.933	638.159	614.305	568.468	590.307	612.459	620.678	580.243
135	607.513	569.591	607.513	597.013	593.235	604.248	575.287	602.912	599.836
136	617.188	568.813	617.188	602.000	558.125	591.000	554.875	593.969	602.469
137	677.578	639.362	677.578	626.218	549.531	585.274	600.348	588.652	599.320
138	606.338	557.540	606.338	615.694	568.479	555.090	571.350	547.717	581.047
139	611.346	572.693	611.346	605.023	555.909	551.065	564.738	566.199	599.824
140	652.819	580.870	652.819	649.494	590.253	532.395	553.661	590.646	612.973
141	574.893	560.372	574.893	547.024	567.945	579.355	524.043	585.117	612.340
142	568.998	553.054	568.998	573.683	545.810	578.833	527.058	579.819	573.413
143	597.560	563.049	597.560	572.574	507.129	557.189	514.411	578.285	564.019
144	604.514	537.053	604.514	578.873	532.346	565.804	531.039	556.695	508.667
145	574.444	572.778	574.444	582.778	558.000	540.000	537.667	563.778	548.000
146	562.572	540.162	562.572	546.171	552.924	541.516	561.286	547.665	528.064
147	574.308	530.576	574.308	521.752	547.341	567.663	523.853	561.857	535.693
148	551.599	525.189	551.599	522.275	538.726	493.525	532.066	544.056	533.841
149	511.716	517.869	511.716	545.810	519.940	515.254	543.658	539.841	550.381
