 	Profile_Slice_1	Profile_Slice_2
1	311.818	321.492
2	320.164	318.437
3	322.022	331.104
4	321.945	317.862
5	323.514	321.045
6	321.071	328.208
7	314.645	324.855
8	323.457	317.689
9	311.865	320.972
10	316.402	329.092
11	320.956	323.569
12	322.838	325.603
13	322.923	326.778
14	329.102	330.696
15	314.890	332.284
16	319.962	321.191
17	330.444	331.026
18	328.762	331.836
19	324.565	321.882
20	324.535	328.672
21	325.202	326.628
22	322.481	322.944
23	323.864	330.483
24	322.623	342.753
25	327.654	336.651
26	336.742	337.429
27	327.453	338.912
28	319.347	328.433
29	338.858	332.503
30	342.812	333.359
31	332.601	334.380
32	330.048	334.131
33	325.695	337.898
34	340.113	340.417
35	330.966	332.080
36	335.211	341.327
37	327.883	337.266
38	346.428	335.511
39	330.515	348.189
40	329.527	344.503
41	344.233	335.935
42	341.149	337.434
43	339.995	346.505
44	338.100	350.618
45	332.323	342.095
46	346.480	348.006
47	345.757	344.411
48	340.497	346.913
49	336.167	363.042
50	339.550	366.660
51	351.207	357.120
52	349.057	353.246
53	349.257	351.655
54	348.732	348.748
55	346.280	351.212
56	343.893	356.797
57	352.538	358.478
58	359.437	355.113
59	350.909	359.407
60	363.211	367.617
61	352.862	363.585
62	358.603	371.370
63	362.894	366.806
64	361.497	362.304
65	350.477	361.632
66	360.378	366.703
67	371.255	375.977
68	376.677	382.587
69	374.563	382.137
70	373.252	368.851
71	362.857	372.314
72	363.635	364.796
73	365.869	364.398
74	376.253	384.804
75	378.194	384.620
76	381.202	372.440
77	370.886	369.694
78	376.315	386.818
79	385.570	391.363
80	381.494	379.326
81	368.127	377.192
82	372.036	394.648
83	382.388	393.348
84	389.899	378.154
85	384.007	389.864
86	390.507	384.738
87	385.847	379.469
88	383.324	392.305
89	379.674	395.108
90	392.948	384.545
91	385.837	393.340
92	386.003	410.293
93	390.910	394.916
94	393.399	393.115
95	400.381	398.943
96	395.172	407.896
97	387.124	410.437
98	391.247	413.513
99	393.554	421.468
100	396.967	407.914
101	389.398	401.920
102	401.866	404.624
103	412.769	407.099
104	412.437	421.873
105	413.364	425.326
106	409.844	420.845
107	404.994	418.537
108	415.012	423.676
109	424.843	426.649
110	422.334	430.083
111	421.055	425.040
112	420.115	413.139
113	427.922	435.640
114	432.170	434.762
115	428.451	437.023
116	436.520	436.263
117	439.073	433.943
118	445.049	428.799
119	435.485	442.017
120	440.726	428.266
121	438.421	442.252
122	455.462	449.209
123	435.278	450.333
124	440.770	457.554
125	455.699	460.954
126	454.895	463.949
127	449.358	466.019
128	466.239	472.785
129	472.869	483.233
130	476.641	479.577
131	472.715	488.320
132	470.621	477.073
133	475.503	498.706
134	478.849	488.109
135	490.774	493.478
136	489.307	503.134
137	485.287	503.847
138	498.952	497.718
139	503.246	510.775
140	495.044	515.561
141	503.567	518.418
142	492.992	546.097
143	507.087	537.753
144	523.816	557.691
145	527.270	567.031
146	557.456	563.771
147	560.465	585.726
148	563.551	588.188
149	582.187	576.032
150	584.177	578.407
151	585.532	575.762
152	596.469	608.071
153	598.914	588.877
154	587.990	588.508
155	586.739	601.745
156	583.966	594.946
157	590.518	573.413
158	592.372	582.976
159	573.160	598.611
160	578.773	595.545
161	603.693	595.500
162	608.238	609.911
163	612.989	616.601
164	596.817	614.467
165	611.248	619.758
166	606.726	627.135
167	616.485	648.065
168	621.617	643.345
169	619.632	639.220
170	610.921	647.243
171	628.479	648.468
172	621.762	651.733
173	622.521	648.419
174	613.147	649.774
175	612.561	643.076
176	631.987	637.286
177	629.349	649.013
178	626.255	647.340
179	630.556	641.458
180	626.523	633.510
181	700.568	700.568
182	700.752	700.752
183	698.285	698.285
184	716.806	716.806
185	723.227	723.227
186	717.764	717.764
187	716.385	716.385
188	725.831	725.831
189	730.904	730.904
190	726.677	726.677
191	737.198	737.198
192	737.135	737.135
193	740.180	740.180
194	716.329	716.329
195	706.078	706.078
196	730.169	730.169
197	736.569	736.569
198	736.874	736.874
199	739.708	739.708
200	742.478	742.478
201	742.381	742.381
202	756.404	756.404
203	772.247	772.247
204	797.232	797.232
205	782.122	782.122
206	764.259	764.259
207	802.596	802.596
