 	Profile_Slice_1	Profile_Slice_2
1	309.764	309.764
2	313.990	313.990
3	301.798	301.798
4	312.272	312.272
5	301.899	301.899
6	299.923	299.923
7	302.644	302.644
8	296.159	296.159
9	301.363	301.363
10	296.670	296.670
11	306.628	306.628
12	302.414	302.414
13	302.326	302.326
14	306.544	306.544
15	312.238	312.238
16	318.158	318.158
17	320.696	320.696
18	320.114	320.114
19	311.741	311.741
20	305.513	305.513
21	309.818	309.818
22	310.154	310.154
23	310.238	310.238
24	317.187	317.187
25	305.285	305.285
26	301.869	301.869
27	303.948	303.948
28	304.801	304.801
29	301.622	301.622
30	314.963	314.963
31	308.120	308.120
32	314.115	314.115
33	304.299	304.299
34	304.962	304.962
35	317.382	317.382
36	302.086	302.086
37	307.676	307.676
38	307.199	307.199
39	301.196	301.196
40	316.663	316.663
41	307.631	307.631
42	306.951	306.951
43	304.330	304.330
44	325.766	325.766
45	326.794	326.794
46	311.657	311.657
47	306.831	306.831
48	310.730	310.730
49	307.458	307.458
50	308.069	308.069
51	307.383	307.383
52	315.002	315.002
53	302.282	302.282
54	316.056	316.056
55	308.942	308.942
56	314.346	314.346
57	305.482	305.482
58	304.889	304.889
59	314.756	314.756
60	309.152	309.152
61	308.300	308.300
62	304.707	304.707
63	311.466	311.466
64	306.918	306.918
65	295.112	295.112
66	307.148	307.148
67	302.702	302.702
68	301.809	301.809
69	311.096	311.096
70	308.967	308.967
71	303.549	303.549
72	316.238	316.238
73	317.304	317.304
74	317.301	317.301
75	311.370	311.370
76	304.207	304.207
77	311.291	311.291
78	304.883	304.883
79	296.007	296.007
80	304.909	304.909
81	293.771	293.771
82	296.222	296.222
83	301.932	301.932
84	305.670	305.670
85	295.279	295.279
86	299.630	299.630
87	301.650	301.650
88	286.654	286.654
89	284.116	284.116
90	293.322	293.322
91	297.232	297.232
92	299.203	299.203
93	291.058	291.058
94	301.195	301.195
95	296.680	296.680
96	300.361	300.361
97	304.340	304.340
98	297.764	297.764
99	292.853	292.853
100	286.928	286.928
101	286.387	286.387
102	293.744	293.744
103	292.416	292.416
104	294.602	294.602
105	290.288	290.288
106	283.055	283.055
107	297.469	297.469
108	291.479	291.479
109	295.690	295.690
110	289.599	289.599
111	287.750	287.750
