 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	463.000	461.000	407.000	420.000	402.000	430.000	457.000	457.000	437.000
2	427.040	437.416	463.788	448.176	406.410	467.028	477.720	485.741	447.447
3	442.397	456.920	459.265	429.799	403.450	444.638	473.564	473.981	449.614
4	463.875	491.774	420.765	453.679	434.563	444.444	437.798	463.307	463.638
5	452.834	436.723	469.259	439.700	401.726	425.510	501.773	496.883	454.102
6	431.063	453.375	483.847	419.693	397.044	446.136	473.499	450.453	437.608
7	423.536	464.835	480.341	433.786	423.057	481.512	443.058	422.173	437.115
8	454.250	446.071	482.286	446.929	437.571	434.679	446.714	450.607	435.357
9	446.875	456.988	461.058	434.443	394.350	444.399	469.601	466.668	446.055
10	458.749	412.420	433.585	437.213	412.555	420.133	433.966	430.127	391.743
11	428.063	447.066	415.593	440.329	466.615	426.230	431.114	450.955	422.506
12	464.927	489.757	448.609	410.440	467.031	444.910	445.103	444.294	422.407
13	469.942	490.668	441.458	455.840	432.496	436.880	446.930	453.257	414.927
14	435.799	454.889	459.877	423.313	453.047	419.153	433.038	423.624	424.762
15	423.214	451.786	445.143	439.071	446.000	426.286	417.286	458.929	435.071
16	407.415	426.802	421.084	422.117	443.737	428.110	420.678	447.420	398.130
17	391.845	461.778	434.335	409.181	456.886	433.644	431.099	437.904	410.073
18	401.607	451.265	446.544	449.141	441.291	425.198	417.230	423.059	408.520
19	424.577	449.536	491.586	468.656	449.124	441.536	431.386	414.773	399.146
20	400.685	440.930	455.897	466.894	431.937	397.818	405.298	400.504	417.904
21	422.262	445.257	457.717	449.662	453.087	425.242	437.536	417.367	417.525
22	431.214	451.964	435.179	425.214	439.536	432.429	438.929	438.214	416.071
23	449.997	410.771	424.109	449.461	464.759	445.974	429.872	458.816	412.087
24	396.685	471.691	435.254	484.907	427.665	435.377	428.134	436.179	437.763
25	398.933	468.466	454.773	488.563	424.408	438.370	420.627	440.531	417.930
26	406.571	469.450	443.571	509.690	466.907	458.848	432.372	421.706	444.337
27	413.983	431.958	439.856	486.825	502.927	452.762	443.876	386.862	450.159
28	413.257	446.591	447.864	493.410	470.286	437.896	443.876	416.033	430.246
29	387.714	468.571	474.429	474.571	461.857	452.286	447.571	404.857	430.143
30	397.597	453.750	435.936	522.190	483.457	483.704	423.949	442.859	436.621
31	400.729	402.934	452.678	519.732	481.606	472.334	449.662	449.722	428.681
32	425.235	452.195	398.180	451.327	497.480	438.308	458.544	429.322	430.378
33	407.341	431.254	430.090	432.466	472.006	428.478	473.292	460.895	431.402
34	416.335	421.698	428.575	434.093	472.560	438.201	492.572	467.109	447.373
35	440.168	394.985	410.603	381.978	451.942	418.281	486.711	462.213	436.818
36	406.393	390.821	386.571	356.357	486.286	378.429	507.893	455.250	438.214
37	431.169	366.933	370.566	373.251	468.758	411.082	486.688	420.178	419.023
38	475.832	338.466	380.426	376.499	443.336	421.434	463.356	429.402	432.170
39	403.031	389.927	416.458	346.395	424.313	384.316	460.783	407.229	415.179
40	418.445	384.440	399.121	359.483	404.445	393.853	432.959	405.668	427.215
41	384.589	381.201	389.706	372.216	398.720	373.347	424.426	418.245	439.230
42	396.279	349.870	383.329	368.450	359.211	375.265	388.661	389.005	453.757
43	391.071	372.071	382.571	332.357	354.643	357.214	375.643	417.000	447.071
44	403.227	356.483	366.085	341.811	350.297	346.107	380.259	400.846	407.055
45	362.315	358.102	359.962	330.569	325.988	351.108	384.662	402.484	412.662
46	344.808	393.355	377.407	326.481	345.240	359.864	363.191	373.542	395.257
47	398.332	337.914	375.538	318.831	322.117	338.921	333.468	362.886	382.886
48	351.138	322.426	376.944	327.273	314.660	349.039	337.531	365.402	375.265
49	356.195	325.020	339.341	302.872	315.927	330.300	337.099	328.802	374.761
50	340.750	302.500	344.250	317.500	341.750	321.250	337.000	348.500	378.250
51	344.923	325.364	327.494	304.297	336.873	316.162	353.589	351.580	355.369
52	342.972	320.214	336.614	311.251	296.705	299.612	341.477	377.566	345.448
53	334.522	308.802	333.828	318.426	305.522	292.886	341.644	347.519	354.563
54	350.716	299.414	345.507	309.905	317.629	293.789	317.767	299.881	358.195
55	322.552	313.397	309.491	305.286	309.803	285.259	306.917	318.012	359.121
56	323.560	319.087	291.446	323.636	318.061	296.790	286.793	332.253	361.340
57	325.714	297.571	287.714	292.571	317.143	317.714	254.714	315.286	303.571
58	297.691	297.652	310.507	303.175	292.603	297.974	289.373	316.572	332.452
59	315.099	305.194	303.532	315.246	296.318	291.592	312.735	323.236	324.620
60	302.754	293.157	300.416	301.304	317.347	275.761	334.583	308.058	328.660
61	298.184	292.723	305.787	264.347	291.501	299.563	277.437	315.131	305.729
62	302.465	303.974	299.488	307.560	297.401	292.796	285.628	287.467	309.430
63	295.688	300.160	306.261	294.478	298.230	287.494	287.214	322.456	308.057
64	317.000	299.571	313.893	306.643	288.857	273.679	285.679	313.893	283.321
65	288.461	310.367	324.878	306.289	281.385	297.904	311.717	295.840	285.741
66	302.466	304.997	304.222	295.685	307.732	271.335	305.555	310.938	289.921
67	309.363	284.589	304.918	283.636	279.822	266.643	274.297	307.197	299.523
68	299.652	301.724	297.488	279.698	279.710	268.749	300.265	281.687	284.784
69	286.172	286.120	339.621	252.035	287.155	261.117	275.370	282.093	301.615
70	291.226	294.921	298.113	259.515	285.101	286.024	259.478	268.764	322.219
71	277.429	285.143	283.071	271.071	273.786	285.000	275.857	274.857	302.714
72	262.606	284.638	283.203	285.416	255.576	298.307	296.882	281.694	279.790
73	292.711	273.105	272.178	285.583	307.446	265.595	292.017	264.755	305.956
74	285.794	294.761	276.685	275.152	282.905	277.570	265.946	278.800	309.845
75	288.510	296.955	259.166	269.525	273.910	299.313	253.131	281.227	299.542
76	275.840	283.101	296.601	257.408	264.795	261.999	323.025	269.953	291.888
77	270.289	258.496	263.096	280.044	272.813	281.548	254.656	273.901	293.242
78	257.714	273.107	256.357	259.286	275.964	290.679	262.964	279.536	286.714
79	285.576	285.516	277.652	256.751	283.902	269.738	280.192	280.665	282.404
80	280.714	269.827	267.938	264.399	238.802	268.800	271.211	264.173	268.634
81	264.050	261.134	280.860	271.012	263.959	255.443	256.822	271.665	257.079
82	281.979	287.016	289.528	260.730	288.641	248.350	233.093	299.271	274.295
83	283.192	262.857	278.345	245.711	277.851	242.810	265.714	262.402	279.528
84	275.763	259.714	258.261	223.673	263.254	265.570	290.767	269.200	262.284
85	249.429	269.714	266.714	249.429	254.857	221.143	255.286	298.857	284.000
86	256.647	261.870	282.238	263.434	261.544	241.664	249.844	269.447	269.748
87	264.038	270.745	258.452	257.624	260.424	254.372	256.698	246.962	265.939
88	277.292	249.552	282.077	263.778	241.130	242.501	259.217	263.958	275.092
89	249.601	283.892	264.656	251.367	258.248	273.332	263.612	278.962	263.399
90	242.461	275.856	256.924	251.739	266.544	248.601	254.225	257.666	257.393
91	286.927	271.974	257.969	278.793	255.577	218.834	232.717	272.299	307.700
92	264.429	249.857	257.107	255.214	269.786	225.357	241.286	250.464	274.571
93	259.536	263.793	259.399	240.930	259.271	244.140	247.341	251.854	253.306
94	259.879	257.956	278.839	250.103	237.796	241.960	259.323	258.872	244.218
95	245.638	230.226	256.483	255.115	245.688	229.796	273.646	240.802	254.025
96	257.700	231.841	245.559	258.260	243.629	254.589	264.929	257.010	258.267
97	244.157	241.353	248.058	251.335	231.029	226.429	251.160	250.350	253.233
98	233.864	249.402	267.888	234.810	253.047	240.141	248.149	257.141	242.006
99	252.500	239.500	256.500	234.000	226.000	250.000	259.000	234.000	253.500
100	255.977	255.558	265.589	249.531	227.698	256.190	257.200	244.478	251.290
101	265.391	255.227	261.927	242.350	246.638	245.691	251.708	260.758	237.335
102	257.060	258.619	244.816	230.176	246.801	225.926	238.657	252.508	249.391
103	275.442	238.719	242.510	217.614	230.991	241.685	228.245	240.115	241.757
104	255.391	244.047	258.878	236.698	230.802	265.372	219.024	227.530	246.888
105	237.685	243.892	253.784	249.886	241.601	232.143	223.047	245.364	254.257
106	237.821	244.393	248.286	257.000	237.214	219.250	227.821	250.250	236.250
107	237.637	233.643	230.793	226.496	219.741	209.383	225.873	225.456	243.042
108	259.409	224.488	236.122	241.496	241.206	231.460	237.876	231.879	238.714
109	263.242	246.545	257.927	245.192	259.122	242.297	251.808	236.822	236.668
110	246.259	245.680	261.017	232.176	261.617	196.725	249.539	251.025	262.698
