 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12
1	521.182	521.182	534.026	540.783	532.031	528.797	533.439	541.614	522.499	533.304	534.029	530.887
2	525.225	525.225	540.489	546.781	531.232	535.625	544.707	540.337	530.333	534.531	531.909	542.590
3	533.308	533.308	530.561	546.734	541.075	541.834	537.273	541.562	525.611	539.344	536.979	540.628
4	527.913	527.913	538.810	543.860	541.045	529.858	540.741	544.274	520.437	539.929	535.231	538.135
5	529.686	529.686	533.146	532.884	538.745	534.926	540.073	532.816	534.337	543.902	530.912	537.465
6	538.540	538.540	539.877	529.479	539.866	534.616	534.223	525.150	532.165	537.118	531.509	546.093
7	538.981	538.981	531.346	550.518	536.657	539.164	532.791	533.313	539.943	527.553	525.629	527.833
8	526.771	526.771	542.357	545.382	542.375	541.530	539.837	536.152	541.283	529.054	524.857	530.242
9	522.685	522.685	541.154	558.052	551.550	541.530	555.185	532.897	531.299	536.850	527.826	524.708
10	525.217	525.217	547.941	543.610	545.072	531.126	547.981	534.539	537.337	540.412	532.859	535.681
11	545.948	545.948	554.807	545.448	551.866	551.481	529.748	536.007	533.170	529.470	536.287	543.356
12	533.153	533.153	544.759	544.554	557.160	544.135	541.532	529.996	543.887	531.377	540.968	549.062
13	532.574	532.574	561.116	562.532	547.572	554.291	551.575	549.102	539.882	535.716	543.892	546.404
14	539.667	539.667	557.887	562.270	549.692	543.670	532.719	540.387	543.813	551.594	542.505	539.685
15	541.831	541.831	543.888	563.014	536.740	537.102	536.393	533.964	545.840	535.105	540.566	548.724
16	537.215	537.215	556.093	546.755	541.636	549.851	543.442	539.215	535.965	542.680	540.218	535.340
17	543.093	543.093	560.304	552.246	555.412	546.112	543.285	543.864	543.801	538.697	539.011	541.047
18	544.555	544.555	548.799	551.494	540.603	535.386	546.034	544.305	540.123	547.643	555.014	557.758
19	544.349	544.349	548.130	565.083	563.942	541.939	559.027	543.607	540.384	543.501	545.944	544.185
20	535.215	535.215	554.798	565.258	547.603	549.551	559.834	542.692	555.695	545.295	540.652	547.549
21	542.644	542.644	562.431	575.265	544.683	550.249	557.533	541.474	545.522	554.136	539.789	542.140
22	551.300	551.300	550.746	563.786	549.251	551.906	554.575	540.821	553.382	551.377	540.005	547.626
23	546.879	546.879	549.445	563.528	560.862	556.475	560.792	538.467	566.828	539.458	556.836	552.256
