 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12	Profile_Slice_13
65	589.763	589.763	570.230	578.453	589.179	581.957	571.440	583.210	599.309	611.059	625.729	613.575	598.367
66	585.871	585.871	583.427	573.356	575.562	570.578	584.460	583.652	624.341	610.426	620.492	599.365	585.547
67	594.055	594.055	571.086	582.463	588.749	597.183	579.640	584.124	602.005	602.384	607.634	606.213	582.585
68	596.087	596.087	574.362	575.571	573.834	579.343	593.171	586.450	608.926	600.538	598.554	606.743	567.360
69	588.258	588.258	560.968	573.480	577.641	581.058	584.659	576.439	600.709	604.006	592.713	607.202	588.913
70	575.054	575.054	560.050	572.024	575.279	567.135	568.633	562.748	596.553	598.524	598.162	602.148	569.589
71	571.099	571.099	558.135	567.893	572.204	570.443	575.859	563.993	592.367	589.673	597.347	595.841	565.299
72	571.555	571.555	565.859	577.570	582.802	564.522	560.363	556.484	580.786	587.700	588.452	605.133	573.333
73	559.205	559.205	548.825	568.075	566.137	569.571	567.052	561.847	581.305	590.749	585.492	594.896	575.231
74	569.082	569.082	548.149	556.669	561.600	548.445	561.311	560.996	573.001	600.058	580.881	574.241	574.137
75	565.941	565.941	545.076	550.938	566.873	556.482	550.584	556.844	561.380	585.766	589.015	579.901	563.470
76	556.749	556.749	552.314	545.855	548.047	555.679	546.424	551.823	573.171	588.982	585.766	582.302	567.515
77	552.416	552.416	541.972	546.350	549.328	555.911	547.612	552.971	582.841	576.351	592.672	574.924	563.207
78	558.940	558.940	541.801	550.202	558.661	560.657	553.465	548.631	574.535	576.376	581.712	577.924	562.006
79	549.246	549.246	534.366	536.509	551.098	564.028	552.759	538.066	576.997	576.395	581.600	574.694	552.759
80	546.445	546.445	533.394	538.051	547.071	556.658	545.028	549.836	576.069	571.131	578.530	573.263	553.434
81	559.475	559.475	540.497	532.579	552.202	546.596	546.386	533.105	570.549	550.425	574.277	571.136	544.981
82	546.370	546.370	531.899	530.527	540.530	547.528	546.854	543.042	552.054	564.610	566.466	557.866	550.309
83	536.387	536.387	545.191	540.900	541.295	550.614	543.235	541.720	550.375	572.390	570.582	560.000	554.519
84	533.811	533.811	544.331	529.413	547.294	549.270	530.924	538.199	549.382	564.373	566.089	568.540	543.649
85	543.217	543.217	544.763	525.824	539.872	543.740	533.317	528.998	549.865	569.397	559.264	552.329	557.505
86	537.406	537.406	539.896	528.961	547.892	543.847	542.035	539.988	553.556	556.536	557.164	548.368	544.046
87	542.825	542.825	535.332	531.362	547.562	545.945	540.055	538.763	539.663	563.933	569.742	545.631	541.410
88	528.608	528.608	528.282	530.578	536.457	542.025	530.722	533.554	539.391	547.354	554.796	550.768	543.069
89	515.583	515.583	517.729	523.048	535.016	539.695	530.123	532.403	548.081	551.861	551.519	547.263	535.801
90	535.383	535.383	524.745	526.796	536.525	528.713	545.862	532.704	549.950	557.135	561.406	559.451	527.330
91	526.466	526.466	525.623	519.028	526.433	544.379	527.871	530.966	547.442	542.951	555.923	545.666	527.093
92	531.074	531.074	520.226	521.038	516.950	519.731	520.185	520.157	538.969	547.183	555.296	551.962	527.940
93	524.719	524.719	518.978	522.903	517.016	525.331	527.267	518.686	543.064	540.655	550.211	543.826	524.794
94	524.097	524.097	515.830	529.367	525.268	532.571	529.937	520.709	541.059	552.620	538.726	536.502	521.777
95	527.215	527.215	513.835	519.684	521.745	525.630	522.846	530.571	538.252	542.155	546.445	534.849	525.613
96	536.993	536.993	515.320	515.361	518.088	531.109	529.327	542.599	538.550	542.300	542.128	538.997	536.646
97	514.529	514.529	521.151	508.618	526.759	516.877	526.445	523.698	534.411	527.262	535.730	525.958	535.492
98	521.688	521.688	511.339	514.972	521.252	521.866	524.953	520.668	532.032	544.830	542.259	536.587	531.056
99	528.052	528.052	512.468	502.739	519.747	527.608	523.106	522.588	536.998	543.853	541.720	530.394	527.010
100	515.849	515.849	505.154	515.866	517.445	523.353	522.804	517.301	520.976	543.507	542.853	536.127	526.682
101	518.240	518.240	502.880	517.286	509.037	521.115	516.690	532.462	514.560	526.876	533.709	537.794	525.817
102	509.616	509.616	504.099	504.043	528.702	523.868	508.547	522.198	528.346	530.657	534.422	533.369	522.022
103	506.136	506.136	493.762	515.824	518.340	523.225	523.231	514.179	535.860	524.108	545.740	541.523	530.403
104	514.027	514.027	503.945	504.866	509.498	514.936	517.174	510.553	541.581	540.406	533.482	529.114	525.295
105	497.745	497.745	490.627	501.399	512.902	515.351	515.154	516.483	528.522	518.343	526.704	528.597	526.158
106	520.871	520.871	506.002	496.021	506.835	519.689	518.095	512.072	536.118	524.961	528.402	531.421	519.675
107	512.423	512.423	495.421	493.584	517.559	508.076	517.643	511.559	519.281	534.609	542.624	529.855	521.178
108	502.739	502.739	503.999	504.949	513.411	518.992	518.518	512.713	532.782	537.521	536.803	531.359	500.743
109	498.023	498.023	500.319	509.470	510.255	512.776	517.473	514.192	537.799	529.843	526.399	522.886	518.071
110	502.671	502.671	493.688	491.468	509.038	509.369	515.644	501.736	530.175	512.607	531.894	518.740	512.277
111	499.476	499.476	481.784	490.123	506.624	516.015	517.387	503.375	528.529	524.831	529.143	524.093	506.234
112	495.892	495.892	485.823	500.456	510.107	510.793	518.895	507.476	522.373	523.174	525.727	525.405	516.864
113	501.634	501.634	488.042	505.061	512.259	514.869	511.539	509.621	515.801	516.919	532.427	517.469	515.556
114	497.065	497.065	494.424	499.390	514.247	520.011	508.827	514.224	524.147	517.362	523.758	522.014	512.087
115	490.812	490.812	497.411	495.595	499.505	515.444	511.011	502.758	529.205	525.223	523.477	516.937	507.418
116	496.354	496.354	491.424	505.505	496.715	512.287	516.403	505.765	518.771	529.973	512.422	513.474	509.340
117	498.158	498.158	487.088	489.270	502.982	499.343	505.559	504.462	524.021	525.670	514.527	517.164	506.004
118	497.543	497.543	487.738	489.784	513.993	498.631	509.342	500.561	525.753	517.562	512.127	522.631	504.494
119	489.700	489.700	486.391	489.210	497.603	500.556	504.100	507.455	515.130	523.567	524.431	511.083	502.841
120	486.850	486.850	486.633	503.779	497.439	511.989	497.186	506.142	500.851	523.411	523.191	502.335	500.498
121	503.858	503.858	480.900	487.074	510.090	501.662	501.097	487.825	505.867	511.657	523.318	510.795	505.755
122	497.736	497.736	480.179	492.499	497.829	502.115	501.992	495.105	508.819	516.071	516.929	523.281	507.468
123	491.609	491.609	489.103	492.812	496.285	504.247	497.418	501.704	518.484	521.646	511.913	511.344	505.890
124	490.748	490.748	483.344	490.913	501.309	502.525	505.397	505.983	513.821	521.906	512.418	505.933	513.149
125	482.493	482.493	482.343	491.343	488.433	503.800	502.663	501.515	506.227	509.568	512.330	508.141	509.020
126	487.050	487.050	479.984	486.051	479.857	505.737	507.163	499.072	506.672	502.377	508.809	498.423	504.471
127	484.875	484.875	476.860	496.681	490.362	494.592	509.777	507.840	513.554	506.303	517.062	500.504	504.498
128	492.054	492.054	468.964	486.671	494.972	492.923	494.621	495.719	509.349	506.990	505.613	509.686	492.916
129	541.827	531.921	532.520	518.081	525.445	531.048	529.025	520.686	539.216	542.573	531.006	545.344	534.159
130	542.839	527.635	518.329	519.196	529.377	531.026	534.704	536.501	525.189	525.872	530.778	536.322	538.481
131	536.944	534.287	519.546	513.698	531.334	526.987	518.989	526.568	534.018	527.597	533.634	533.148	532.515
132	536.400	529.036	510.075	510.657	527.573	525.136	528.286	517.641	541.330	528.767	527.577	522.221	531.580
133	547.493	521.573	512.046	520.591	534.943	518.041	521.675	533.910	537.587	537.437	528.319	525.168	525.653
134	538.065	525.526	519.158	521.133	521.606	518.765	526.649	518.451	524.929	537.180	537.075	536.553	527.167
135	525.846	525.337	507.922	515.147	517.107	527.123	531.043	525.756	521.314	536.832	536.866	532.137	521.810
136	542.869	521.097	507.364	508.537	521.078	525.869	529.739	529.261	532.444	529.651	524.423	529.058	524.145
137	544.066	523.308	507.073	514.308	521.034	517.850	525.868	509.579	529.892	532.686	533.220	513.133	535.173
138	532.994	516.788	502.647	500.628	523.397	533.201	524.824	516.920	523.662	522.762	525.315	514.711	518.030
139	524.918	519.206	514.633	511.593	502.518	522.393	528.138	523.897	525.891	521.258	527.199	524.456	519.813
140	526.815	512.716	515.893	517.472	512.951	516.504	532.939	519.028	524.160	529.933	521.379	514.991	529.073
141	532.661	516.098	503.670	506.649	513.050	526.591	531.430	529.031	521.553	528.442	528.482	512.226	526.734
142	543.145	516.334	505.315	507.411	524.692	517.856	526.687	513.827	531.704	530.002	516.978	506.278	524.296
143	526.373	512.598	506.939	500.306	522.980	523.580	527.783	512.301	522.254	527.998	512.621	514.477	517.713
144	517.508	506.303	494.231	512.852	520.841	526.608	526.071	514.004	517.203	534.188	518.956	511.907	523.772
145	533.069	513.628	498.149	494.666	512.363	509.060	513.397	524.291	521.937	529.853	517.713	517.136	505.023
146	528.760	502.345	493.528	500.065	504.516	519.256	511.228	529.681	517.199	521.195	515.690	517.126	509.868
147	528.419	512.366	495.018	513.263	508.035	510.340	520.108	517.261	522.482	529.020	517.955	502.060	520.282
148	520.475	499.962	490.024	511.015	516.565	524.183	514.935	515.281	516.138	533.482	513.058	506.635	514.809
149	532.043	503.686	493.184	506.027	524.617	512.470	515.055	519.163	514.463	512.229	518.337	515.020	514.572
150	525.440	511.178	497.754	510.234	503.654	504.544	516.141	525.229	514.233	527.861	519.677	523.760	516.350
151	520.208	500.785	486.471	521.402	511.066	512.396	518.192	514.328	505.432	522.606	512.097	507.151	509.481
152	525.571	501.937	496.794	507.385	510.965	527.448	499.366	507.234	513.140	522.497	515.598	513.304	514.806
153	518.391	505.106	482.237	499.917	512.241	525.833	513.474	521.470	510.474	524.582	513.187	518.923	511.233
154	525.829	505.724	478.614	488.104	518.430	521.969	522.046	518.862	514.166	512.236	507.134	511.177	507.165
155	524.294	496.817	486.667	501.554	504.469	500.779	518.264	509.453	512.298	516.921	510.830	514.312	505.451
156	517.925	495.576	484.581	506.132	499.974	506.437	514.773	510.439	513.623	515.526	511.496	510.158	512.982
157	524.441	499.218	492.521	497.234	505.569	506.524	506.709	516.937	514.481	507.028	498.518	509.531	518.396
158	514.541	511.156	484.797	482.501	503.534	507.832	505.311	517.933	506.713	518.886	509.551	492.778	513.588
159	524.768	498.883	480.646	481.623	506.699	507.647	515.690	506.147	509.283	515.962	520.305	508.597	512.521
160	522.289	490.335	490.976	482.870	516.767	505.224	512.195	501.251	506.790	516.824	523.953	506.143	516.778
161	527.698	497.409	481.476	496.887	501.449	511.362	507.753	493.562	509.335	507.697	515.456	506.928	506.762
162	521.635	490.382	479.890	510.118	511.046	507.966	498.701	503.619	508.221	512.992	511.847	510.364	506.390
163	511.632	497.111	493.317	493.680	495.455	503.406	504.805	508.951	508.918	515.923	508.837	510.839	511.720
164	522.834	490.215	480.657	495.149	497.249	505.502	509.076	504.877	505.118	508.011	508.550	506.821	502.873
165	518.150	486.723	470.110	492.028	503.308	505.848	510.843	503.205	504.097	507.580	508.451	508.801	508.409
166	518.950	487.113	486.366	487.137	492.099	497.319	509.623	505.112	510.035	504.446	512.315	505.330	500.271
167	516.991	481.323	498.520	494.178	499.354	500.035	502.889	513.728	506.291	513.131	518.047	508.260	489.231
168	518.171	486.471	482.602	491.435	494.855	490.473	507.757	508.054	520.054	514.915	517.603	504.316	498.235
169	516.154	504.920	493.555	486.606	497.777	511.918	511.784	502.085	513.901	511.710	510.621	504.343	496.866
170	513.911	491.822	492.841	491.660	495.416	508.140	504.307	497.683	516.577	512.458	502.837	504.284	504.184
171	518.729	490.833	494.893	486.984	493.384	504.563	508.749	508.242	510.199	517.670	501.619	516.146	503.832
172	516.860	490.002	483.289	477.605	485.042	495.691	507.334	505.264	506.540	504.739	502.332	506.738	503.379
173	508.490	497.675	485.805	486.661	491.467	508.034	498.688	495.115	504.637	511.667	513.444	502.960	501.405
174	507.027	491.708	482.595	484.622	497.350	498.509	498.322	508.582	500.398	507.679	510.919	497.107	512.038
175	515.041	493.983	482.052	491.412	497.964	499.476	501.576	508.121	506.486	503.697	517.597	501.251	499.100
176	512.367	492.352	487.420	501.383	506.321	499.856	499.286	503.602	495.266	500.253	506.973	499.130	499.285
177	501.009	490.004	483.697	479.147	500.527	502.082	500.726	504.516	509.787	507.948	509.053	505.786	497.581
178	505.537	481.942	477.877	491.858	496.035	497.378	496.192	498.261	509.872	505.681	497.598	499.632	489.632
179	508.562	486.485	489.656	484.040	490.679	504.984	498.223	510.504	501.243	503.388	512.463	507.604	503.533
180	503.761	496.431	479.586	488.611	500.224	510.598	508.776	500.526	497.464	502.492	513.447	500.478	505.830
181	502.849	499.369	474.801	482.520	500.452	500.049	512.708	489.176	507.985	494.477	505.365	493.490	489.667
182	518.766	483.744	471.803	477.029	487.028	507.221	505.631	499.587	495.315	503.760	494.518	492.743	487.563
183	506.942	478.956	475.259	481.543	481.657	491.865	519.309	500.724	494.424	493.515	501.249	509.482	498.479
184	505.414	488.315	482.648	477.684	482.283	487.377	500.162	500.175	497.011	499.808	503.096	506.708	494.042
185	508.564	484.857	484.877	485.720	481.200	499.315	499.586	493.289	499.354	501.103	506.442	500.784	484.181
186	507.913	487.533	465.357	488.902	486.338	499.482	501.682	500.515	501.816	495.976	501.316	495.300	491.662
187	512.426	474.781	488.580	496.914	497.246	499.391	486.721	493.779	494.151	494.030	498.129	482.332	499.124
188	512.317	485.598	464.680	477.841	502.603	493.962	492.499	500.442	499.287	500.022	494.295	496.333	497.738
189	509.563	481.181	471.525	489.324	495.922	503.190	490.722	492.893	498.792	495.814	494.272	490.097	482.854
190	512.954	476.216	478.766	475.938	494.287	491.185	497.926	493.375	494.032	502.045	500.251	493.234	486.473
191	508.452	474.935	482.261	482.050	479.825	487.078	495.664	494.757	489.882	511.720	497.713	487.811	489.016
192	494.230	473.706	465.791	486.206	475.046	500.122	490.364	481.819	491.297	503.602	495.804	490.134	488.538
193	498.418	483.305	475.571	487.859	489.311	485.764	504.389	487.381	488.259	503.406	493.142	503.215	482.736
194	496.803	482.675	473.415	483.155	497.272	493.122	496.647	494.469	492.947	500.821	493.536	496.856	489.746
195	485.553	486.666	454.318	479.240	487.201	492.431	484.023	481.871	496.587	500.799	498.169	479.395	487.424
196	507.287	477.944	469.479	475.384	485.137	494.078	492.022	489.135	503.113	492.125	497.883	494.544	499.724
197	505.937	479.253	466.950	475.156	487.256	494.233	494.143	493.545	501.773	502.829	500.592	488.096	488.339
198	516.097	475.982	462.823	483.168	478.144	484.726	485.802	501.277	507.685	503.529	501.455	481.577	492.208
199	496.476	488.110	467.454	480.664	488.160	483.775	493.217	480.867	495.699	497.935	506.075	496.210	482.893
200	508.214	483.888	465.376	473.081	490.625	497.571	490.804	482.679	487.552	493.834	491.458	496.601	489.086
201	502.670	465.434	476.880	475.831	493.129	489.814	493.395	491.856	488.408	492.083	491.653	486.152	481.046
202	494.287	479.601	475.662	470.905	496.025	491.172	477.502	490.599	499.958	485.824	490.145	485.402	479.565
203	492.681	471.297	475.763	469.363	489.024	478.728	477.145	482.725	491.443	490.048	487.726	499.150	483.945
204	503.889	474.832	479.541	487.112	484.429	477.278	500.800	498.929	494.305	489.116	492.961	488.343	485.305
205	502.328	480.316	468.108	465.792	480.710	490.654	500.341	497.815	486.615	506.615	478.516	488.258	476.699
206	495.094	482.310	473.001	482.854	485.176	486.363	506.522	495.334	487.023	493.240	482.316	484.610	486.186
207	488.553	474.766	474.831	470.820	475.515	490.454	489.580	489.430	494.684	493.073	494.892	488.281	496.114
208	494.217	479.904	458.291	468.988	475.838	492.855	481.631	486.223	490.849	501.730	482.196	491.879	480.782
209	500.273	486.700	473.430	476.068	472.530	482.468	479.140	478.072	491.058	506.186	488.451	483.387	488.158
210	497.161	479.470	473.429	466.645	486.940	489.355	482.952	489.916	483.100	506.782	498.562	478.957	496.238
211	503.999	478.622	475.003	465.029	477.531	480.313	493.273	493.430	492.989	489.382	496.291	492.477	488.990
212	489.516	475.998	478.136	473.980	470.214	474.951	486.175	490.886	481.970	491.624	498.407	487.786	497.660
213	491.837	486.276	474.823	475.392	477.188	494.910	490.385	495.320	492.851	496.165	505.170	486.543	483.527
214	496.943	478.567	473.050	477.553	472.543	481.626	483.710	481.721	498.099	500.326	496.068	487.562	481.956
215	496.049	479.119	471.775	471.717	485.281	491.436	490.158	485.603	488.253	494.939	490.146	481.965	484.366
216	495.178	477.976	470.615	471.349	474.346	492.717	479.162	485.102	491.787	483.790	486.519	491.920	480.541
217	490.531	480.116	463.621	473.006	480.606	501.680	486.397	488.143	494.016	491.302	501.844	485.442	482.132
218	496.198	485.514	474.996	468.603	485.003	501.070	478.335	486.813	493.215	504.780	496.028	499.421	482.137
219	486.230	479.381	483.613	470.590	493.226	489.026	479.494	477.672	490.457	498.844	498.740	482.468	486.583
220	492.075	477.692	463.180	469.258	490.660	487.082	483.550	496.633	491.774	496.869	502.524	485.509	484.319
221	495.330	476.186	468.887	473.104	493.466	487.999	490.313	496.757	493.701	498.128	496.511	500.544	484.609
222	497.579	470.121	475.215	475.239	483.274	491.330	482.505	484.104	481.673	490.131	476.143	496.240	488.625
223	491.647	475.859	470.844	467.265	479.698	483.976	486.701	486.522	495.850	495.627	486.672	490.635	478.174
224	500.001	464.948	469.266	481.697	482.178	482.277	483.079	490.432	502.927	492.009	482.902	483.067	478.040
225	490.378	474.005	474.546	483.293	471.127	489.515	478.929	490.927	483.558	493.431	482.463	490.589	482.512
226	493.745	476.653	474.586	467.946	476.659	489.336	482.452	484.600	483.353	489.782	486.688	479.650	486.719
227	505.182	469.437	462.923	475.623	491.400	487.449	489.064	485.741	488.695	493.532	465.804	478.814	482.621
228	496.903	478.583	474.012	468.133	486.656	477.060	484.726	484.669	490.364	488.480	486.779	487.644	482.609
229	495.619	486.800	463.736	474.248	478.540	475.911	486.782	485.931	487.108	496.874	492.366	480.229	482.711
230	501.023	467.890	473.928	464.662	472.381	479.846	489.443	478.007	485.109	498.169	484.661	488.396	489.432
231	506.530	466.075	466.331	469.041	489.254	486.335	480.040	486.809	490.418	507.593	484.297	483.932	481.343
232	488.193	470.196	468.975	474.246	470.707	473.602	490.473	488.275	497.488	490.163	483.585	491.068	476.277
233	494.192	467.373	476.586	481.787	482.084	476.550	494.217	486.460	497.893	488.323	478.808	493.567	474.312
234	491.331	472.386	476.940	484.122	473.096	484.999	475.206	485.725	486.069	492.185	487.992	484.254	481.387
235	488.758	477.910	462.936	475.951	476.716	493.480	482.888	474.665	483.792	491.480	489.163	492.664	470.291
236	479.700	468.752	466.852	470.610	489.059	490.271	489.841	481.949	484.786	483.200	482.185	489.256	481.010
237	485.255	474.629	459.791	464.072	477.052	489.372	492.638	489.558	487.190	490.874	492.357	495.968	476.326
238	484.781	471.895	468.021	472.195	475.007	485.340	484.567	486.465	485.400	488.781	484.996	479.112	484.724
239	476.296	465.624	476.465	465.632	483.609	489.528	493.703	476.380	480.927	492.401	488.499	480.464	489.059
240	487.834	474.535	463.098	467.798	470.562	483.919	477.792	490.206	481.539	481.721	488.619	472.856	482.047
241	486.041	471.759	459.647	472.723	487.180	483.096	480.319	474.648	484.551	484.918	482.643	474.933	464.205
242	486.625	472.882	455.887	474.936	471.847	478.697	479.977	480.275	490.130	486.263	471.780	492.813	486.973
243	487.794	470.900	459.960	471.448	472.476	475.624	479.608	483.559	482.234	490.282	487.116	481.038	482.519
244	486.573	466.014	454.224	477.836	478.736	485.493	475.822	476.293	488.365	498.736	482.425	467.401	468.530
245	485.197	476.418	460.084	482.906	476.714	491.656	482.113	477.511	487.418	489.419	480.984	476.389	481.436
246	488.347	470.999	466.161	464.570	478.611	487.263	479.438	486.460	484.600	480.059	493.317	482.582	483.670
247	487.819	465.562	463.436	462.775	473.143	491.441	484.962	479.733	489.404	488.129	487.754	487.887	481.816
248	491.516	470.096	467.746	469.939	470.426	473.349	488.492	473.302	490.815	484.224	490.152	480.591	484.468
