 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	752.000	809.000	786.000	811.000	709.000	706.000	728.000	820.000	772.000
2	735.704	768.492	814.777	739.400	759.618	732.525	742.904	773.000	753.508
3	756.002	795.538	748.722	818.725	760.340	724.479	809.049	779.672	760.871
4	732.273	765.550	781.886	847.152	734.307	732.397	759.675	795.449	788.590
5	709.816	735.691	765.638	807.216	752.543	723.184	749.100	789.163	766.394
6	724.233	721.557	720.645	811.143	744.224	737.805	839.198	752.030	726.696
7	713.719	736.365	694.233	813.848	696.991	755.306	788.624	756.558	742.211
8	775.779	731.914	729.827	773.750	767.829	708.092	777.431	759.042	749.172
9	706.806	748.455	755.251	754.607	712.906	681.135	725.148	758.188	734.505
10	689.194	778.196	743.936	760.912	701.134	687.778	712.448	772.709	718.442
11	726.412	739.577	760.123	737.603	707.545	729.223	680.644	728.681	717.513
12	740.431	756.443	749.610	731.549	738.925	705.595	726.131	715.345	769.280
13	669.638	735.222	704.350	779.245	657.665	628.309	710.171	745.506	743.102
14	692.597	756.438	726.988	744.934	698.549	642.571	710.782	739.710	728.134
15	697.589	739.446	786.415	751.762	651.301	672.709	724.219	741.414	719.922
16	702.782	720.327	748.793	716.119	656.003	670.684	705.724	726.830	727.082
17	660.637	691.870	740.488	697.747	666.283	631.976	667.687	742.799	718.419
18	740.995	737.825	730.535	694.310	720.745	694.815	691.189	685.610	695.725
19	691.087	698.609	674.144	689.183	680.524	687.883	687.922	702.431	653.136
20	674.970	703.382	727.448	654.104	680.377	659.939	656.696	653.665	699.391
21	677.194	734.245	722.688	680.525	687.380	680.187	647.265	668.712	705.148
22	647.522	706.156	664.288	673.550	683.037	700.308	697.546	694.010	679.113
23	687.996	710.913	693.511	672.761	689.956	696.915	688.815	714.996	660.063
24	669.639	700.270	663.836	772.490	687.209	660.638	703.292	729.571	694.672
25	667.551	717.659	652.420	685.577	672.935	646.342	725.173	718.206	670.949
26	688.344	726.314	662.177	683.607	685.281	628.126	714.004	751.516	699.314
27	653.280	747.397	663.771	667.850	668.882	646.063	719.357	717.713	689.200
28	660.329	747.355	666.247	674.259	654.838	668.272	758.598	715.754	657.362
29	667.111	672.631	666.662	671.858	657.667	660.579	725.548	727.322	643.079
30	634.836	678.282	723.025	649.719	758.400	623.254	741.965	746.845	652.427
31	586.991	672.064	680.619	664.776	708.328	634.785	673.370	688.848	704.441
32	683.173	647.769	688.429	663.294	709.575	678.709	710.925	727.453	698.457
33	711.333	645.863	707.791	655.006	705.558	676.116	703.219	699.276	661.097
34	727.771	681.620	649.122	631.840	736.433	630.741	721.720	701.453	661.695
35	732.011	686.711	687.369	624.408	723.594	691.168	687.099	700.123	691.795
36	688.247	733.967	703.606	649.520	728.420	702.994	696.783	703.452	699.289
37	704.411	716.343	646.590	626.225	719.071	655.875	672.751	706.207	696.154
38	679.305	711.876	660.378	627.950	724.405	687.144	705.718	705.730	668.625
39	666.968	696.205	694.863	661.038	731.282	702.778	749.974	743.486	676.596
40	655.838	723.451	698.133	634.805	661.408	728.412	772.914	755.560	648.430
41	684.266	739.221	690.790	690.849	733.794	726.090	700.902	727.879	695.612
42	697.396	754.235	727.859	644.458	778.407	727.666	727.547	706.993	727.108
43	686.262	773.803	722.271	648.027	703.819	748.055	691.077	706.738	683.596
44	679.604	751.617	738.451	674.326	730.941	758.559	695.559	708.972	658.317
45	729.079	745.592	783.466	681.278	796.052	767.934	652.113	779.990	725.031
46	719.089	706.013	761.997	667.386	812.019	771.747	700.994	738.887	742.750
47	652.571	708.037	751.167	658.199	790.867	783.712	696.693	762.292	652.206
48	702.464	725.880	763.731	671.141	846.099	776.625	719.848	788.171	690.013
49	718.163	742.756	775.470	691.955	857.251	812.565	756.081	811.943	689.134
50	731.731	751.757	727.180	709.413	852.900	833.973	785.184	863.726	676.780
51	740.433	753.198	714.687	714.227	847.716	823.498	808.327	879.070	708.008
52	712.227	780.765	820.051	691.083	852.758	815.391	789.518	860.039	738.758
53	832.621	763.917	803.458	731.114	865.915	816.834	817.160	883.925	774.014
54	843.155	769.783	783.468	784.377	846.997	798.943	866.994	907.067	742.858
55	837.192	763.869	747.394	788.687	855.207	815.643	855.897	909.898	784.368
56	873.985	744.847	689.841	820.352	851.419	774.857	868.888	916.445	807.819
57	938.428	694.228	676.498	810.887	808.982	772.818	857.929	845.376	851.918
58	936.571	686.670	721.121	768.691	812.386	854.334	835.823	923.287	889.520
59	852.579	703.733	737.442	812.885	814.305	783.908	754.594	910.995	883.809
60	916.794	688.635	725.213	800.947	830.570	785.957	785.222	883.927	856.038
61	910.518	665.876	683.845	784.881	788.053	754.183	816.087	851.224	850.889
62	894.839	638.029	684.373	788.498	762.907	760.574	789.990	823.513	879.564
63	886.722	652.830	705.077	747.286	714.283	740.829	776.483	889.368	910.392
64	853.982	574.890	638.408	756.396	696.465	764.242	745.670	871.878	858.500
65	895.897	622.388	608.214	754.753	675.996	735.105	738.078	820.867	858.558
66	905.313	585.670	604.061	740.662	652.049	692.300	739.123	798.175	842.169
67	872.994	573.817	556.587	700.135	636.310	626.945	736.078	794.728	850.833
68	839.883	585.649	504.214	706.836	578.819	607.444	741.499	769.223	824.553
69	793.911	597.624	511.924	699.315	573.853	603.455	658.504	739.706	815.589
70	731.153	548.010	489.530	683.212	527.512	614.201	686.142	714.751	816.961
71	711.757	556.766	548.591	660.341	516.552	550.368	642.999	705.920	807.088
72	715.581	560.382	499.463	599.315	541.711	517.322	603.250	693.456	792.070
73	671.651	546.346	466.256	614.301	558.699	532.609	680.061	687.555	741.154
74	625.226	512.076	462.416	584.925	565.513	525.326	641.858	674.835	707.687
75	593.089	484.478	452.679	571.591	550.386	552.210	578.705	612.816	740.626
76	614.611	508.923	486.361	562.265	519.465	483.367	586.457	559.369	688.025
77	548.956	466.654	469.401	529.139	537.151	446.812	561.134	522.518	688.018
78	569.103	478.525	454.460	538.269	504.196	494.517	547.115	549.212	710.359
79	548.424	481.162	443.576	546.360	477.693	495.007	559.857	515.144	664.598
80	548.931	478.444	442.043	508.490	479.493	439.785	574.201	497.232	658.379
81	523.523	464.621	412.531	550.373	443.795	459.931	542.458	526.419	629.799
82	509.552	502.710	385.405	504.756	429.050	442.031	566.720	529.917	585.086
83	486.651	458.294	413.415	489.764	442.298	453.058	506.686	489.885	570.935
84	521.500	411.000	425.000	502.000	447.500	453.000	499.500	463.500	569.000
85	504.557	429.021	409.000	490.067	430.059	440.623	479.284	422.713	569.097
86	516.268	390.892	404.134	487.849	428.313	456.898	467.848	446.774	544.749
87	456.759	424.337	408.830	473.342	424.058	430.281	447.708	478.195	489.117
88	435.680	412.834	403.061	459.154	417.719	438.410	469.210	460.560	492.423
89	424.512	406.654	419.067	454.185	408.012	416.055	430.219	425.194	507.568
90	442.159	387.692	393.116	425.935	400.201	428.997	437.365	416.525	476.150
91	417.618	403.747	389.968	411.692	385.186	420.948	433.016	409.992	437.304
92	406.238	381.890	382.481	429.967	403.374	386.842	425.002	449.309	389.142
93	401.637	370.347	335.758	407.832	417.962	344.574	391.812	468.761	436.605
94	431.746	402.648	355.629	402.204	420.347	368.931	394.239	426.817	364.487
