 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12
247	624.109	624.109	599.384	612.981	567.078	558.669	569.499	567.120	553.784	556.141	558.813	565.596
248	626.885	626.885	610.089	601.776	583.151	559.406	584.174	582.859	570.527	556.350	557.560	552.377
249	617.596	617.596	609.059	589.312	573.861	566.195	565.810	565.210	574.649	567.543	558.925	559.144
250	628.015	628.015	610.376	595.185	560.614	547.350	570.872	571.861	573.044	560.641	560.327	559.739
251	611.882	611.882	599.706	593.127	574.341	551.512	570.669	564.885	562.691	567.254	568.683	554.864
252	621.244	621.244	602.736	593.259	573.345	558.216	580.176	573.200	566.702	559.366	572.563	546.556
253	604.746	604.746	611.865	596.875	576.517	558.856	580.651	577.852	563.348	565.697	561.227	550.107
254	621.611	621.611	604.882	584.083	583.965	568.467	575.908	583.224	572.829	559.026	543.863	556.456
255	628.005	628.005	591.805	575.118	581.625	560.315	580.050	579.416	567.432	556.542	566.096	556.348
256	611.006	611.006	588.334	583.506	577.270	564.878	575.594	591.347	577.255	561.238	564.690	555.503
257	611.802	611.802	595.601	584.096	572.634	567.680	579.333	581.333	571.470	561.232	546.835	559.324
258	629.459	629.459	601.037	590.402	571.987	572.970	566.925	578.341	553.735	562.223	547.812	552.629
259	628.862	628.862	609.650	580.724	589.384	562.301	574.247	583.852	566.410	559.611	562.170	554.738
260	620.860	620.860	603.326	567.692	586.400	554.704	577.447	578.260	566.163	550.385	557.735	560.744
261	613.553	613.553	592.107	578.591	583.479	562.149	566.636	582.760	563.573	553.679	563.569	554.402
262	619.630	619.630	601.580	582.153	594.001	569.431	570.528	579.200	562.561	550.483	564.031	552.853
263	634.724	634.724	606.628	592.289	590.473	553.381	576.411	573.145	566.597	548.037	563.388	559.564
264	624.723	624.723	601.042	578.605	575.412	555.918	577.176	580.691	555.799	553.750	572.117	560.872
265	624.487	624.487	597.591	588.398	578.342	568.509	571.767	580.283	562.025	568.260	573.976	558.298
