 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9
1	214.000	214.000	251.000	208.000	217.000	212.000	216.000	230.000	225.000
2	216.014	216.014	226.376	223.627	215.628	218.152	212.900	223.001	239.531
3	217.736	217.736	217.167	203.873	224.672	218.891	211.144	211.112	239.453
4	226.401	226.401	218.749	208.864	237.218	204.366	207.793	207.072	229.315
5	227.348	227.348	246.581	212.576	227.395	212.015	208.664	205.977	229.764
6	223.396	223.396	242.896	213.946	235.056	256.571	227.403	220.160	234.545
7	233.399	233.399	244.283	230.496	236.833	230.906	223.645	213.916	230.542
8	230.989	230.989	244.077	224.621	230.499	224.013	219.755	215.149	238.942
9	236.363	236.363	234.355	239.465	222.671	212.358	250.110	234.134	227.970
10	212.659	212.659	221.108	238.107	241.047	219.277	208.082	189.650	212.674
11	230.117	230.117	229.216	227.776	236.061	218.795	215.634	214.027	229.062
12	223.140	223.140	222.452	244.691	219.543	217.173	223.610	228.087	232.451
13	230.067	230.067	221.432	229.168	225.112	211.690	214.957	225.648	248.449
14	221.998	221.998	230.691	211.792	240.271	229.965	224.414	227.153	233.736
15	237.569	237.569	231.290	233.246	271.521	217.251	205.251	202.334	231.442
16	213.463	213.463	239.365	221.956	238.855	225.165	207.973	222.762	234.819
17	202.431	202.431	247.242	237.125	211.748	225.133	195.545	237.113	233.583
18	210.604	210.604	214.244	223.320	230.522	217.340	196.136	243.456	231.283
19	215.933	215.933	236.622	228.013	235.886	225.510	239.170	226.614	266.096
20	218.147	218.147	228.019	227.897	242.811	226.961	216.170	224.984	222.189
21	231.281	231.281	234.220	245.285	218.517	230.577	220.100	220.782	228.980
22	238.347	238.347	247.936	241.468	216.910	240.949	241.416	238.554	226.059
23	220.058	220.058	255.253	238.191	242.368	250.694	237.407	207.950	239.940
24	240.922	240.922	240.162	226.454	231.152	230.718	223.056	212.676	227.427
25	229.389	229.389	246.873	240.931	234.890	210.290	215.493	219.883	244.554
26	230.894	230.894	237.057	229.812	249.376	225.928	215.020	219.740	251.781
27	247.424	247.424	226.934	236.839	241.948	242.756	226.507	222.107	255.005
28	222.102	222.102	219.438	245.006	252.923	268.879	242.525	222.854	261.314
29	222.139	222.139	220.296	234.474	238.660	231.983	229.236	230.402	263.785
30	232.745	232.745	228.337	240.868	233.983	223.115	227.409	226.511	251.657
31	236.845	236.845	230.171	235.964	224.961	231.636	215.276	245.914	237.627
32	226.946	226.946	233.340	224.400	228.555	224.576	229.502	238.739	221.524
33	245.916	245.916	248.308	239.518	244.506	232.608	224.112	214.834	243.766
34	249.389	249.389	242.837	235.519	266.453	250.270	229.270	237.879	259.019
35	244.198	244.198	244.321	246.434	249.126	254.559	228.073	237.697	258.940
36	243.393	243.393	225.678	250.825	233.614	250.107	240.866	217.075	232.309
37	226.746	226.746	228.793	259.459	227.842	241.883	225.797	236.449	228.633
38	235.751	235.751	224.515	253.628	256.099	238.527	237.315	245.932	225.552
39	242.898	242.898	224.961	262.778	243.008	244.682	227.248	242.776	221.442
40	234.840	234.840	247.526	258.131	238.716	254.427	252.304	252.143	250.134
41	238.875	238.875	270.479	233.863	212.941	220.003	226.421	222.001	248.240
42	246.598	246.598	243.628	258.605	271.220	240.352	246.297	212.221	263.051
43	242.222	242.222	254.681	247.832	249.348	242.489	236.927	237.400	245.343
44	244.805	244.805	259.423	256.522	243.804	239.580	248.384	238.666	233.678
45	294.998	294.998	239.201	231.826	214.069	237.703	242.748	244.813	254.711
46	259.301	259.301	247.186	248.118	256.364	258.262	251.162	241.882	250.536
47	248.953	248.953	238.543	260.859	249.812	256.375	231.282	226.631	248.829
48	239.160	239.160	248.751	253.371	239.787	242.960	248.641	229.093	258.637
49	258.189	258.189	264.390	254.769	256.440	237.090	240.179	221.623	251.371
50	235.358	235.358	269.604	243.962	263.087	248.394	224.437	250.969	236.795
51	261.309	261.309	245.096	250.922	243.136	234.448	240.127	244.069	240.451
52	250.857	250.857	245.967	246.218	241.434	226.429	240.411	231.650	239.857
53	257.600	257.600	247.380	230.180	250.482	253.429	263.509	222.806	259.838
54	242.955	242.955	257.662	241.409	246.304	252.065	252.479	218.726	268.597
55	251.609	251.609	243.752	246.670	219.578	241.001	237.363	222.108	241.534
56	248.238	248.238	246.475	247.478	239.811	243.953	227.133	223.433	253.388
57	259.607	259.607	251.920	271.035	245.802	248.185	247.879	247.505	260.423
58	259.865	259.865	272.684	300.031	258.560	251.931	255.120	240.373	272.722
59	255.260	255.260	285.772	253.210	242.867	250.161	247.492	229.033	260.478
60	246.709	246.709	254.812	261.829	240.523	237.220	246.334	237.373	271.962
61	267.758	267.758	254.804	240.110	226.934	241.373	261.004	224.823	246.759
62	266.465	266.465	253.805	258.372	250.021	251.315	248.699	236.155	257.334
63	285.600	285.600	257.966	277.152	273.554	255.379	272.664	238.809	233.271
64	273.851	273.851	286.316	256.131	222.553	264.284	241.514	220.128	263.628
65	259.320	259.320	272.337	268.070	239.896	249.415	273.617	233.269	266.431
66	261.168	261.168	258.012	279.218	252.412	269.349	279.592	249.093	282.654
67	289.525	289.525	269.655	249.710	263.181	265.283	274.246	242.127	277.290
68	282.572	282.572	268.848	257.306	256.465	261.154	266.524	266.963	287.293
69	275.284	275.284	278.495	250.040	288.382	254.885	253.207	257.571	289.026
70	266.656	266.656	279.800	267.420	276.586	241.793	256.704	247.406	267.439
71	276.357	276.357	269.009	270.386	264.408	242.044	256.143	233.491	251.783
72	290.574	290.574	280.264	269.783	262.319	245.865	265.610	249.551	247.629
73	266.348	266.348	300.382	287.087	279.882	269.402	270.241	258.116	256.833
74	262.297	262.297	288.787	289.162	254.130	268.241	264.237	241.241	262.558
75	251.955	251.955	291.982	274.735	258.565	259.305	232.495	255.859	273.182
76	260.308	260.308	305.376	261.788	263.744	254.187	248.784	247.240	280.103
77	291.819	291.819	270.162	283.967	294.521	253.355	249.005	235.806	278.635
78	273.891	273.891	272.411	265.254	267.997	268.121	285.048	251.266	289.556
79	291.943	291.943	293.169	265.136	268.644	283.668	250.668	238.853	273.211
80	313.802	313.802	312.290	273.677	280.619	301.048	251.065	234.852	279.044
81	290.641	290.641	295.204	277.390	291.996	288.444	264.756	244.346	277.238
82	294.621	294.621	309.428	305.574	303.854	293.378	267.158	258.163	285.095
83	282.554	282.554	272.340	287.619	294.774	291.788	267.158	267.744	294.844
84	290.190	290.190	286.456	281.641	274.732	293.934	283.455	273.607	278.366
85	287.280	287.280	278.674	291.981	290.881	288.028	268.145	278.327	291.253
86	287.506	287.506	268.667	291.600	294.127	281.997	254.307	291.602	313.761
87	287.155	287.155	280.851	284.711	277.073	277.828	298.562	278.381	278.156
88	308.487	308.487	303.931	295.289	285.218	314.456	293.322	277.152	277.908
89	311.312	311.312	300.529	319.638	292.561	309.676	289.208	253.969	275.557
90	315.630	315.630	319.504	315.199	308.541	308.467	282.057	286.136	288.603
91	315.037	315.037	285.314	303.693	315.068	313.661	250.655	279.157	279.861
92	303.387	303.387	307.650	304.122	303.594	300.068	286.587	286.041	294.163
93	301.032	301.032	310.085	317.772	298.956	291.155	296.576	302.810	296.152
94	323.417	323.417	291.927	319.039	286.601	312.555	266.768	284.634	297.108
95	293.676	293.676	302.821	291.676	300.601	324.553	267.431	269.499	295.167
96	317.164	317.164	326.620	338.835	316.126	288.572	279.580	284.359	294.673
97	283.969	283.969	304.037	334.945	310.865	314.753	295.455	289.649	286.948
98	297.813	297.813	295.266	337.487	321.517	315.134	307.539	294.247	286.435
99	330.626	330.626	341.550	356.050	309.648	301.623	306.632	306.525	294.569
100	321.105	321.105	329.058	354.418	303.681	320.005	324.768	283.568	310.984
101	323.416	323.416	331.843	351.208	308.981	332.595	320.507	304.058	318.468
102	329.105	329.105	312.016	355.068	314.930	320.903	308.856	331.775	293.043
103	346.124	346.124	318.198	372.171	316.097	328.650	326.075	314.042	324.474
104	322.108	322.108	313.479	374.410	313.586	307.816	347.073	320.274	313.415
105	345.106	345.106	325.423	360.871	324.631	324.281	328.164	315.380	309.603
106	354.803	354.803	319.566	369.914	331.442	343.309	334.017	322.171	315.143
107	372.818	372.818	308.472	343.276	333.080	355.605	325.001	315.380	325.796
108	347.508	347.508	326.037	404.981	334.183	365.848	336.593	328.716	350.419
109	366.220	366.220	371.616	425.967	329.460	343.893	329.800	315.229	336.105
110	371.500	371.500	373.000	431.000	361.500	381.000	359.500	332.000	342.500
111	388.078	388.078	365.951	435.610	352.471	393.108	328.694	333.587	325.996
112	388.549	388.549	362.713	429.684	381.215	382.461	331.885	338.066	342.134
113	370.073	370.073	373.154	428.776	378.795	380.358	339.660	333.544	322.340
114	407.198	407.198	363.955	457.905	386.016	409.544	342.879	341.715	352.361
115	402.881	402.881	362.243	469.259	405.269	407.072	344.352	342.088	364.908
116	396.823	396.823	386.031	485.223	399.031	420.773	372.357	334.666	333.653
117	430.996	430.996	432.823	499.612	395.097	407.607	362.284	361.989	360.172
118	441.480	441.480	428.964	510.522	441.450	453.719	376.555	359.477	401.032
119	416.560	416.560	414.132	474.648	448.178	442.063	377.019	356.299	381.232
120	416.648	416.648	419.085	467.541	453.230	426.891	398.506	374.353	361.297
121	456.872	456.872	437.560	499.761	429.788	430.389	466.513	382.497	408.196
122	451.793	451.793	451.130	506.926	468.414	438.392	447.984	373.363	409.446
123	440.110	440.110	461.523	485.287	463.939	450.842	440.531	383.510	424.201
