 	Profile_Slice_1	Profile_Slice_2	Profile_Slice_3	Profile_Slice_4	Profile_Slice_5	Profile_Slice_6	Profile_Slice_7	Profile_Slice_8	Profile_Slice_9	Profile_Slice_10	Profile_Slice_11	Profile_Slice_12
1	190.819	196.551	192.082	192.788	189.874	193.448	188.824	192.680	181.949	186.442	189.702	193.378
2	189.190	201.104	190.010	188.907	188.274	186.193	191.080	187.880	188.074	190.456	182.845	193.792
3	188.990	193.461	195.840	184.420	183.588	183.626	197.023	190.384	190.088	187.774	187.470	194.299
4	194.753	190.199	193.873	191.154	187.766	185.390	191.828	189.672	190.239	192.794	189.504	188.078
5	189.801	194.350	191.519	189.845	183.400	192.107	187.769	189.556	189.769	190.788	188.244	193.577
6	191.977	194.914	195.599	187.574	182.397	184.416	188.019	190.515	192.743	190.185	191.403	185.943
7	185.275	196.983	197.742	195.415	191.119	182.923	189.953	189.335	190.686	194.157	191.411	196.849
8	195.069	196.448	192.927	197.958	196.987	190.833	187.251	193.578	187.836	199.206	185.539	192.930
9	195.082	201.694	188.916	192.699	195.627	194.104	191.642	184.525	190.604	190.212	187.396	190.150
10	194.312	193.995	185.721	189.754	194.642	194.814	194.780	184.407	192.636	189.619	192.414	194.742
11	187.135	191.696	193.003	194.415	192.708	203.552	199.776	186.212	195.648	196.885	190.282	197.612
12	190.270	198.377	194.064	196.738	195.236	199.723	198.601	190.114	193.674	187.401	191.110	194.190
13	192.931	196.814	197.518	197.226	198.773	198.801	198.770	191.398	187.984	193.500	183.769	193.517
14	197.716	204.358	199.199	190.428	196.297	193.730	198.774	192.642	192.306	199.223	193.130	202.281
15	191.505	199.959	191.867	193.543	191.713	192.697	195.211	190.206	193.131	200.475	196.133	188.110
16	193.059	199.176	199.164	202.508	185.958	192.338	189.215	190.372	203.681	193.379	192.928	193.442
17	194.816	200.914	194.994	200.721	195.622	196.009	199.039	198.416	198.572	201.505	194.717	201.152
18	197.936	201.327	197.579	201.999	199.034	192.046	196.323	195.384	198.218	194.957	197.140	192.812
19	197.510	201.143	200.003	200.284	198.061	194.907	187.251	196.029	204.737	200.066	192.557	200.644
20	198.710	194.889	205.633	198.256	194.936	202.319	199.166	200.837	197.288	200.492	195.400	198.003
21	195.588	202.823	200.766	198.508	201.512	200.022	199.580	199.100	189.915	201.692	191.662	198.635
22	195.200	197.951	199.668	207.244	202.176	199.694	196.350	195.082	197.944	205.840	199.190	198.822
23	195.112	203.563	202.477	201.524	194.746	197.934	194.120	203.294	193.694	193.903	191.619	194.350
24	206.417	197.840	208.410	201.901	203.743	196.655	201.935	204.099	196.568	193.383	193.453	197.317
25	201.254	201.620	206.144	198.599	206.893	200.728	200.255	200.987	200.263	194.316	200.301	190.733
26	207.649	212.677	204.637	204.313	206.959	212.916	203.163	209.177	202.137	204.733	205.446	190.192
27	202.396	213.575	199.853	202.746	196.348	203.799	206.159	201.462	197.396	208.597	203.549	197.895
28	204.483	210.463	210.105	201.290	201.008	203.735	203.869	204.928	194.594	207.564	199.444	197.648
29	211.696	205.519	211.059	204.356	200.889	209.975	209.245	203.310	206.841	208.546	204.456	207.385
30	208.187	209.541	205.876	214.015	200.906	202.928	202.007	195.057	201.584	203.510	206.537	202.641
31	203.594	215.752	199.949	209.606	202.689	208.590	199.057	193.896	206.037	196.639	204.153	201.651
32	199.816	217.346	206.214	215.869	205.454	206.616	206.571	204.482	206.218	198.933	204.209	196.088
33	208.800	208.648	212.951	209.616	209.733	206.543	209.387	213.379	205.327	203.908	200.666	204.876
34	210.459	208.577	212.072	210.067	205.921	211.740	211.989	212.665	200.575	204.590	204.312	204.538
35	208.807	218.577	209.871	218.043	205.822	214.629	211.028	208.083	201.633	206.115	206.736	209.907
36	211.307	216.228	211.441	214.117	211.465	213.639	214.118	204.172	200.351	203.794	201.868	214.367
37	209.205	215.121	223.000	209.799	204.593	213.537	214.634	208.801	202.896	216.628	206.204	211.823
38	202.507	217.311	225.271	211.843	214.238	217.239	215.514	215.838	207.068	203.475	208.481	210.358
39	204.358	219.821	223.263	215.412	215.196	216.754	214.912	219.218	211.415	206.278	205.215	209.946
40	208.794	215.716	223.177	213.246	217.645	217.578	211.748	213.807	207.421	204.028	209.782	216.346
41	208.981	211.603	214.242	215.636	206.512	213.068	208.208	212.536	207.063	207.770	216.277	214.905
42	207.302	222.495	214.867	209.633	219.615	212.162	213.246	218.656	201.933	208.484	212.605	217.695
43	214.589	223.238	217.430	210.236	214.056	217.212	213.669	220.209	218.633	212.031	212.685	218.279
44	207.565	216.917	222.020	214.998	221.769	224.080	219.469	217.981	218.384	215.212	212.747	216.167
45	213.024	220.711	222.329	219.552	214.367	221.301	216.889	210.797	214.076	206.622	204.224	219.056
46	222.022	223.199	227.825	228.933	221.944	228.434	216.232	218.269	212.206	212.023	210.100	219.699
47	218.387	232.069	221.210	235.250	220.379	225.637	222.173	221.445	226.943	219.540	209.783	218.069
48	222.309	229.388	229.715	229.397	230.138	230.838	220.050	221.164	227.019	217.261	218.105	217.784
49	221.940	228.225	234.715	230.891	226.749	228.289	228.070	220.538	228.013	220.541	220.661	218.958
50	226.977	233.221	223.088	226.513	223.046	229.907	226.800	229.326	220.588	221.237	227.441	220.861
51	221.872	229.707	232.368	220.447	224.476	236.908	228.743	224.334	217.277	218.519	223.470	214.619
52	223.555	235.611	230.480	237.556	232.142	235.787	231.678	226.265	223.830	221.125	225.792	227.147
53	229.045	236.455	233.967	231.281	238.261	228.022	232.033	227.462	228.593	230.636	227.231	230.261
54	231.436	234.215	237.311	227.258	236.267	234.873	229.664	228.530	232.405	227.655	220.002	228.765
55	228.822	246.538	235.700	230.280	234.347	242.502	229.859	227.880	225.326	226.647	223.875	230.951
56	229.123	236.520	234.526	234.728	236.505	232.495	225.471	235.367	237.872	227.249	235.515	232.418
57	230.056	240.435	242.120	241.107	239.631	240.326	227.411	236.886	238.137	231.029	233.436	228.799
58	240.223	247.365	245.110	234.804	233.760	236.231	234.816	236.605	231.330	233.842	234.262	234.175
59	243.429	248.280	237.765	243.872	255.507	239.705	238.215	232.718	238.295	239.460	234.451	239.358
60	228.968	249.032	247.778	239.304	244.533	240.571	237.345	236.435	244.936	245.432	229.426	243.419
61	234.169	247.424	249.333	240.193	241.248	240.318	240.061	234.371	243.331	236.012	239.120	238.831
62	236.734	249.017	242.211	241.903	240.565	242.115	243.194	226.021	239.650	247.886	243.046	238.146
63	242.664	240.505	251.342	236.872	244.098	248.031	241.745	228.571	235.186	239.772	232.691	234.993
64	240.196	257.944	246.853	244.950	243.442	249.989	245.556	236.967	240.886	235.173	234.802	243.836
65	248.187	253.685	242.408	249.733	244.072	253.037	255.065	242.259	246.485	238.184	240.121	248.401
66	254.624	248.899	251.436	243.611	250.130	246.126	248.704	240.249	249.495	245.081	246.428	253.399
67	244.858	254.622	254.997	249.170	253.018	245.473	241.070	248.892	241.796	243.445	247.452	245.986
68	251.474	263.781	251.729	247.108	247.395	251.535	247.960	247.039	245.218	250.820	245.150	252.334
69	247.599	262.321	256.483	250.731	253.473	255.419	255.642	248.625	245.275	241.929	245.065	259.027
70	245.637	264.791	260.815	263.107	253.707	247.405	260.831	249.396	255.711	246.313	249.299	242.123
71	251.202	262.098	255.815	255.702	248.773	263.437	257.602	245.567	250.539	252.185	250.779	255.319
72	262.345	260.171	259.442	255.179	262.903	276.102	255.875	250.023	250.603	251.687	252.037	256.373
73	266.196	267.501	268.368	260.881	263.393	262.279	265.131	252.621	254.115	254.928	256.403	252.521
74	263.172	273.045	271.731	272.367	258.231	266.507	260.539	264.090	258.979	260.399	254.994	253.227
75	262.672	277.209	267.452	269.080	271.441	273.504	267.582	254.867	267.437	263.816	252.348	264.432
76	265.480	281.816	276.409	266.201	276.757	270.518	274.374	262.569	266.243	268.686	255.898	267.015
77	259.424	280.965	281.385	280.887	272.211	268.098	256.726	267.559	276.484	271.573	262.302	259.197
78	268.685	285.896	290.563	275.598	284.081	275.942	269.073	270.226	265.276	269.238	274.966	270.661
79	279.642	282.302	288.269	279.381	285.326	280.899	282.550	270.920	276.311	277.858	271.199	271.001
80	277.922	288.903	296.640	281.897	291.185	295.766	285.905	282.684	275.810	283.141	270.853	280.196
81	280.641	300.075	314.301	280.379	295.962	294.729	289.078	279.830	278.895	286.143	276.017	280.415
82	295.082	307.998	303.641	283.448	297.038	297.475	289.146	281.625	287.258	290.531	290.065	297.825
83	287.083	301.972	300.418	285.907	281.713	295.416	292.895	280.495	288.039	286.066	285.594	289.815
